name,instance,run_id,test_incremental/macro_example/recall,test_incremental/micro/f1,test_incremental_person-politician/macro_types/f1,test_incremental_person-monarch/macro_types/precision,test_incremental_person-religious_leader/macro_types/f1,test/micro/f1,test_pretraining/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental_person-engineer/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_person-doctor/macro_types/precision,test_incremental_person-politician/macro_types/precision,test_incremental_person-soldier/macro_types/f1,epoch,threshold_incremental,test/macro_types/precision,test_incremental/macro_example/precision,test_incremental/macro_example_exclusive/recall,test_incremental/macro_example_exclusive/f1,test_incremental_person-monarch/macro_types/recall,test_incremental_person-engineer/macro_types/precision,test_incremental/macro_types/recall,test_pretraining/macro_types/precision,test_incremental/micro/precision,test_incremental_only/macro_types/f1,test_incremental_only/micro/precision,test_incremental_person-actor/macro_types/f1,test_incremental_person-actor/macro_types/precision,test_incremental_only/macro_types/recall,test_incremental_person-musician/macro_types/recall,test/macro_example/recall,test_incremental_person-athlete/macro_types/f1,test_incremental_person-soldier/macro_types/recall,test_incremental_person-director/macro_types/recall,test_incremental_person-author/macro_types/precision,test_incremental_person-author/macro_types/f1,test_incremental_person-musician/macro_types/f1,test_incremental_person-artist/macro_types/precision,test_incremental/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental_person-doctor/macro_types/f1,test_incremental_person-religious_leader/macro_types/precision,test_incremental/macro_types/precision,test_incremental_person-coach/macro_types/recall,test_incremental_person-athlete/macro_types/precision,test_incremental_person-musician/macro_types/precision,test_pretraining/micro/f1,test_incremental_person/macro_types/recall,test_pretraining/micro/recall,test_incremental_person-coach/macro_types/f1,test_incremental_person-architect/macro_types/precision,test_incremental_only/micro/f1,test_pretraining/macro_example/f1,test_incremental_person-author/macro_types/recall,test_incremental_person-athlete/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_pretraining/macro_types/recall,test_pretraining/macro_example/recall,test_incremental_only/macro_example/recall,test_incremental/macro_example_exclusive/precision,test_incremental_person/macro_types/f1,test_incremental_person-doctor/macro_types/recall,test_incremental_person-engineer/macro_types/recall,threshold_pretraining,test_incremental_person-artist/macro_types/f1,test_incremental_person-actor/macro_types/recall,test/macro_example/precision,test_incremental_person/macro_types/precision,test_incremental_person-artist/macro_types/recall,test_incremental_person-architect/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_person-director/macro_types/f1,test/micro/recall,test_incremental/macro_example/f1,test_incremental_person-architect/macro_types/f1,test/macro_example/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_person-politician/macro_types/recall,test_incremental_person-director/macro_types/precision,test/macro_types/f1,test/micro/precision,test_incremental_person-soldier/macro_types/precision,test_incremental_person-religious_leader/macro_types/recall,test_incremental/micro/recall,test_pretraining/micro/precision,test_incremental_only/micro/recall,test_incremental_person-monarch/macro_types/f1,test_incremental_person-coach/macro_types/precision,test/macro_types/recall,test_pretraining/macro_types/f1
smart_init_kenn_top_down_adapter_bert_ms,2,fzv97sjd,0.12165142595767976,0.31258994340896606,0.19607841968536377,0.08231707662343979,0.07647059112787247,0.6606932878494263,0.8329427242279053,0.02471214719116688,0.26885247230529785,0.6240126490592957,0.05415162444114685,0.12068965286016464,0.09240924566984177,14,0.02,0.7285712957382202,0.06830276548862457,0.7650463581085205,0.5501829981803894,0.8181818127632141,0.15530303120613098,0.6116480827331543,0.7285712957382202,0.19944916665554047,0.190252885222435,0.10968074202537537,0.17142857611179352,0.10671936720609664,0.5860968828201294,0.6176470518112183,0.8821362257003784,0.1120448186993599,0.4516128897666931,0.699999988079071,0.2862595319747925,0.3731343150138855,0.1660079061985016,0.32258063554763794,0.2641212046146393,0.038925763219594955,0.09771986305713654,0.04193548485636711,0.16842520236968994,0.6333333253860474,0.06825938820838928,0.09589041024446487,0.6606932878494263,0.969365417957306,0.8525397777557373,0.10106383264064787,0.06976744532585144,0.18401728570461273,0.8568339347839355,0.5357142686843872,0.3125,0.16830025613307953,0.8003307580947876,0.8821362257003784,0.09162607789039612,0.4295451939105987,0.9526881575584412,0.5,1.0,0.375,0.4301075041294098,0.4354838728904724,0.8329427242279053,0.9365750551223756,0.6451612710952759,0.6000000238418579,0.113557368516922,0.1428571492433548,0.8525397777557373,0.08748560398817062,0.125,0.8568339347839355,0.26510104537010193,0.5223880410194397,0.07954545319080353,0.76276695728302,0.5393285155296326,0.05147058889269829,0.4333333373069763,0.7223607897758484,0.5393285155296326,0.5710455775260925,0.14958450198173523,0.054913293570280075,0.8003307580947876,0.76276695728302
smart_init_kenn_bottom_up_adapter_bert_ms,2,n5rpojpu,0.11314411461353302,0.3561946749687195,0.2097902148962021,0.095238097012043,0.08029196411371231,0.705152690410614,0.8609726428985596,0.022380167618393895,0.3939394056797027,0.5206161737442017,0.06220095604658127,0.1369863003492355,0.11255411058664322,14,0.04,0.7335423827171326,0.08087530732154846,0.7115452885627747,0.5932028889656067,0.7272727489471436,0.24840764701366425,0.5310510993003845,0.7335423827171326,0.24268917739391327,0.2137233018875122,0.12728551030158997,0.18775509297847748,0.12568305432796478,0.49974292516708374,0.5588235259056091,0.8755542039871216,0.11929825693368912,0.4193548262119293,0.5666666626930237,0.29946523904800415,0.34250763058662415,0.1938775479793549,0.4195402264595032,0.2791126072406769,0.034623708575963974,0.10878660529851912,0.0450819656252861,0.1893039643764496,0.5,0.07692307978868484,0.11728394776582718,0.705152690410614,0.969365417957306,0.8404093980789185,0.10638297349214554,0.06122449040412903,0.201671302318573,0.8682022094726562,0.4000000059604645,0.265625,0.15241849422454834,0.7811409831047058,0.8755542039871216,0.07644398510456085,0.5086118578910828,0.9526881575584412,0.4333333373069763,0.9512194991111756,0.375,0.4899328947067261,0.3709677457809448,0.8609726428985596,0.9365750551223756,0.5887096524238586,0.4000000059604645,0.1359274685382843,0.15596330165863037,0.8404093980789185,0.09432627260684968,0.10619468986988068,0.8682022094726562,0.23580223321914673,0.447761207818985,0.0904255285859108,0.7565937638282776,0.6073972582817078,0.06499999761581421,0.36666667461395264,0.6691604256629944,0.6073972582817078,0.48525470495224,0.16842104494571686,0.0595238097012043,0.7811409831047058,0.7565937638282776
no_init_kenn_hybrid_adapter_bert_ms,0,hmg5n8xf,0.12570002675056458,0.7192000150680542,0.625,0.7111111283302307,0.7536232471466064,0.8579007387161255,0.8914107084274292,0.10340987890958786,0.4188481867313385,0.6756714582443237,0.5106382966041565,0.5844155550003052,0.52173912525177,21,0.12,0.8368387222290039,0.12522616982460022,0.790507435798645,0.7890145778656006,0.9696969985961914,0.2666666805744171,0.7388834953308105,0.8368387222290039,0.6931380033493042,0.6559978127479553,0.553398072719574,0.5037036538124084,0.465753436088562,0.7224205732345581,0.6176470518112183,0.8902053236961365,0.7368420958518982,0.774193525314331,0.6333333253860474,0.6818181872367859,0.43689319491386414,0.6363636255264282,0.8103448152542114,0.6760989427566528,0.10126710683107376,0.6233766674995422,0.6666666865348816,0.6231485605239868,1.0,0.8399999737739563,0.65625,0.8579007387161255,0.969365417957306,0.85822594165802,0.7228915691375732,0.7297297120094299,0.5808917284011841,0.8908076286315918,0.3214285671710968,0.65625,0.7042654752731323,0.8306248784065247,0.8902053236961365,0.09921132028102876,0.787527322769165,0.9526881575584412,0.800000011920929,0.9756097793579102,0.375,0.5164834856987,0.5483871102333069,0.8914107084274292,0.9365750551223756,0.3790322542190552,0.8999999761581421,0.6007609367370605,0.575757622718811,0.85822594165802,0.12546265125274658,0.8059700727462769,0.8908076286315918,0.6896722316741943,0.6716417670249939,0.5277777910232544,0.8337202668190002,0.8575757741928101,0.39344263076782227,0.8666666746139526,0.7472984194755554,0.8575757741928101,0.6112600564956665,0.8205128908157349,0.5660377144813538,0.8306248784065247,0.8337202668190002
no_init_kenn_top_down_adapter_bert_ms,0,mvwbagth,0.12398350238800047,0.6291012763977051,0.6231884360313416,0.7317073345184326,0.6329114437103271,0.8307550549507141,0.8526560068130493,0.10455811023712158,0.22535212337970736,0.6578594446182251,0.3499999940395355,0.6056337952613831,0.5348837375640869,21,0.14,0.814614474773407,0.1265251785516739,0.779712438583374,0.787623405456543,0.9090909361839294,0.12738853693008423,0.7132349014282227,0.814614474773407,0.550905704498291,0.5820769667625427,0.3891843855381012,0.34090909361839294,0.2631579041481018,0.6949398517608643,0.6176470518112183,0.88848876953125,0.7321428656578064,0.7419354915618896,0.6000000238418579,0.42718446254730225,0.362139880657196,0.3684210181236267,0.7796609997749329,0.6079870462417603,0.10041942447423936,0.46666666865348816,0.5102040767669678,0.5298066139221191,1.0,0.8541666865348816,0.26249998807907104,0.8307550549507141,0.969365417957306,0.8550037741661072,0.6976743936538696,0.6585366129875183,0.4685165286064148,0.8702036738395691,0.3142857253551483,0.640625,0.7120853662490845,0.824518084526062,0.88848876953125,0.0965959131717682,0.7956965565681458,0.9526881575584412,0.699999988079071,0.9756097793579102,0.375,0.5027322173118591,0.4838709533214569,0.8526560068130493,0.9365750551223756,0.3709677457809448,0.8999999761581421,0.5007516145706177,0.5373134016990662,0.8550037741661072,0.1252414584159851,0.7605634331703186,0.8702036738395691,0.6838992238044739,0.641791045665741,0.4864864945411682,0.8195363879203796,0.8078438639640808,0.4181818068027496,0.8333333134651184,0.7331671118736267,0.8078438639640808,0.5884718298912048,0.8108108043670654,0.5357142686843872,0.824518084526062,0.8195363879203796
smart_init_kenn_hybrid_adapter_bert_ms,1,zi7z6165,0.11233223974704742,0.39859965443611145,0.2671755850315094,0.10659898817539216,0.1318681240081787,0.7343011498451233,0.8646621704101562,0.03241896629333496,0.4137931168079376,0.5137045979499817,0.10303030163049698,0.1794871836900711,0.13131313025951383,14,0.04,0.7394369840621948,0.08474107086658478,0.7064394950866699,0.6075347661972046,0.6363636255264282,0.27067670226097107,0.5462585687637329,0.7394369840621948,0.28505006432533264,0.2471129298210144,0.15238915383815765,0.2525252401828766,0.18382352590560913,0.5160366296768188,0.6176470518112183,0.8767650127410889,0.20071683824062347,0.4193548262119293,0.6000000238418579,0.3109756112098694,0.33552631735801697,0.2800000011920929,0.3852458894252777,0.30758851766586304,0.045347753912210464,0.17435896396636963,0.07407407462596893,0.21406134963035583,0.46666666865348816,0.1302325576543808,0.1810344755649567,0.7343011498451233,0.969365417957306,0.8388931155204773,0.12727272510528564,0.07518796622753143,0.23069404065608975,0.8706715106964111,0.3642857074737549,0.4375,0.22078701853752136,0.7847617864608765,0.8767650127410889,0.07542914152145386,0.5329230427742004,0.9526881575584412,0.5666666626930237,0.8780487775802612,0.375,0.38211381435394287,0.4032258093357086,0.8646621704101562,0.9365750551223756,0.3790322542190552,0.3333333432674408,0.16245320439338684,0.20338983833789823,0.8388931155204773,0.09660521149635316,0.12269938737154008,0.8706715106964111,0.3088375926017761,0.5223880410194397,0.12244898080825806,0.7614254951477051,0.6528986692428589,0.07784431427717209,0.6000000238418579,0.6625103950500488,0.6528986692428589,0.4745308458805084,0.1826087087392807,0.0736842080950737,0.7847617864608765,0.7614254951477051
no_init_kenn_bottom_up_adapter_bert_ms,0,d825irn2,0.12442424148321152,0.7248979210853577,0.6212121248245239,0.6666666865348816,0.7462686896324158,0.859889566898346,0.8947981595993042,0.105381578207016,0.42105263471603394,0.6613744497299194,0.5384615659713745,0.6307692527770996,0.5679011940956116,22,0.13,0.8421927094459534,0.1288911998271942,0.7824841141700745,0.7962824702262878,0.9696969985961914,0.268456369638443,0.7234930992126465,0.8421927094459534,0.7121090888977051,0.6629225015640259,0.5749353766441345,0.5156250596046448,0.5,0.7059308290481567,0.6176470518112183,0.8889294862747192,0.7387387156486511,0.7419354915618896,0.6666666865348816,0.6875,0.4313725531101227,0.6774193644523621,0.8245614171028137,0.6823503375053406,0.10107795149087906,0.6086956858634949,0.6756756901741028,0.6456351280212402,1.0,0.8723404407501221,0.75,0.859889566898346,0.969365417957306,0.8561410307884216,0.7407407164573669,0.7297297120094299,0.5855262875556946,0.8918541669845581,0.3142857253551483,0.640625,0.717693567276001,0.8269605040550232,0.8889294862747192,0.09711204469203948,0.8105762004852295,0.9526881575584412,0.699999988079071,0.9756097793579102,0.375,0.519336998462677,0.5322580933570862,0.8947981595993042,0.9365750551223756,0.3790322542190552,0.8999999761581421,0.6248537302017212,0.6060605645179749,0.8561410307884216,0.12661834061145782,0.8059700727462769,0.8918541669845581,0.6883839964866638,0.611940324306488,0.5555555820465088,0.8345071077346802,0.8636711239814758,0.4600000083446502,0.8333333134651184,0.7381545901298523,0.8636711239814758,0.5965147614479065,0.790123462677002,0.5882353186607361,0.8269605040550232,0.8345071077346802
smart_init_kenn_top_down_adapter_bert_ms,1,3hspmt6y,0.11596828699111938,0.35268908739089966,0.2215190082788467,0.08583690971136093,0.1118421033024788,0.699834942817688,0.8490804433822632,0.03144701570272446,0.29629629850387573,0.5596367120742798,0.08018867671489716,0.1405622512102127,0.11428571492433548,14,0.02,0.7327067852020264,0.07873381674289703,0.7293059825897217,0.5898348689079285,0.6060606241226196,0.17467248439788818,0.5695312023162842,0.7327067852020264,0.2375866025686264,0.21243365108966827,0.1270478069782257,0.23628690838813785,0.1599999964237213,0.540971577167511,0.6176470518112183,0.8788555860519409,0.17737002670764923,0.4516128897666931,0.6333333253860474,0.29383885860443115,0.3532763421535492,0.2187500149011612,0.3190183937549591,0.2801855802536011,0.045486703515052795,0.14049585163593292,0.062043797224760056,0.18579432368278503,0.4000000059604645,0.11026615649461746,0.13291139900684357,0.699834942817688,0.969365417957306,0.8438210487365723,0.09125475585460664,0.08139535039663315,0.20337167382240295,0.8637114763259888,0.44285714626312256,0.453125,0.2141675651073456,0.7903028726577759,0.8788555860519409,0.08217351138591766,0.4951443672180176,0.9526881575584412,0.5666666626930237,0.9756097793579102,0.375,0.3623693585395813,0.4516128897666931,0.8490804433822632,0.9365750551223756,0.4193548262119293,0.46666666865348816,0.13216713070869446,0.16170212626457214,0.8438210487365723,0.0937907248735428,0.13861386477947235,0.8637114763259888,0.30978381633758545,0.5223880410194397,0.09268292784690856,0.7604157328605652,0.5978246331214905,0.06542056053876877,0.5666666626930237,0.6841230392456055,0.5978246331214905,0.5093833804130554,0.15037594735622406,0.05150214582681656,0.7903028726577759,0.7604157328605652
smart_init_kenn_bottom_up_adapter_bert_ms,1,eu6wn4pz,0.12196540087461472,0.38335877656936646,0.26249998807907104,0.10699588805437088,0.125786155462265,0.7130544781684875,0.853950023651123,0.030735060572624207,0.374331533908844,0.62180095911026,0.09545454382896423,0.1660079061985016,0.11522634327411652,14,0.03,0.738661527633667,0.07406407594680786,0.7670209407806396,0.5795933604240417,0.7878788113594055,0.2397260218858719,0.6513563394546509,0.738661527633667,0.25974026322364807,0.25375956296920776,0.1499142348766327,0.2750000059604645,0.18539325892925265,0.6286414265632629,0.6764705777168274,0.8860502243041992,0.2461538463830948,0.4516128897666931,0.6333333253860474,0.3188405930995941,0.38040345907211304,0.25,0.3757961690425873,0.31852251291275024,0.0459887720644474,0.1679999977350235,0.0694444477558136,0.21080443263053897,0.6666666865348816,0.15325669944286346,0.15333333611488342,0.7130544781684875,0.969365417957306,0.8546246886253357,0.14652015268802643,0.10734463483095168,0.23873257637023929,0.8697040677070618,0.4714285731315613,0.625,0.2093188762664795,0.8097850680351257,0.8860502243041992,0.0913013219833374,0.46577709913253784,0.9526881575584412,0.699999988079071,0.8536585569381714,0.375,0.41992881894111633,0.5322580933570862,0.853950023651123,0.9365750551223756,0.47580644488334656,0.6333333253860474,0.15896368026733398,0.18095239996910095,0.8546246886253357,0.09216219931840897,0.1835748702287674,0.8697040677070618,0.31320318579673767,0.6268656849861145,0.10555555671453476,0.7725898027420044,0.6117216348648071,0.06603773683309555,0.6666666865348816,0.7315045595169067,0.6117216348648071,0.5857908725738525,0.1884058117866516,0.08230452984571457,0.8097850680351257,0.7725898027420044
smart_init_kenn_hybrid_adapter_bert_ms,0,hwvidpzt,0.12392550706863403,0.3758954703807831,0.28486648201942444,0.09933774918317796,0.12837837636470795,0.706295907497406,0.8496189117431641,0.03380174934864044,0.37755101919174194,0.6471168994903564,0.10572687536478044,0.17777778208255768,0.12371134012937546,14,0.03,0.7385499477386475,0.06959588080644608,0.7793477177619934,0.5605519413948059,0.9090909361839294,0.23870967328548431,0.687952995300293,0.7385499477386475,0.2517640292644501,0.25614678859710693,0.14625407755374908,0.23376622796058655,0.15976330637931824,0.6678521037101746,0.5882353186607361,0.8877642750740051,0.260869562625885,0.5806451439857483,0.699999988079071,0.299435019493103,0.33438488841056824,0.2380952388048172,0.39024388790130615,0.3221704661846161,0.04986470937728882,0.186770424246788,0.0714285746216774,0.2103356420993805,0.699999988079071,0.1627907007932663,0.1492537260055542,0.706295907497406,0.969365417957306,0.8568991422653198,0.14788731932640076,0.1054852306842804,0.23532496392726895,0.8682728409767151,0.37857142090797424,0.65625,0.23020432889461517,0.8184986114501953,0.8877642750740051,0.09501855820417404,0.4376773834228515,0.9526881575584412,0.800000011920929,0.9024389982223512,0.375,0.4444444179534912,0.4354838728904724,0.8496189117431641,0.9365750551223756,0.5161290168762207,0.8333333134651184,0.15846139192581177,0.1850220412015915,0.8568991422653198,0.08913438767194748,0.18726590275764465,0.8682728409767151,0.33959993720054626,0.7164179086685181,0.10659898817539216,0.776471734046936,0.6007174849510193,0.06923077255487442,0.6333333253860474,0.7414796352386475,0.6007174849510193,0.6018766760826111,0.17910447716712952,0.08267716318368912,0.8184986114501953,0.776471734046936
smart_init_kenn_top_down_adapter_bert_ms,0,5j9d9y67,0.11364284157752992,0.3453175723552704,0.21568626165390015,0.0882352963089943,0.08429118990898132,0.6977403163909912,0.8520855903625488,0.029202144593000412,0.29629629850387573,0.5356635451316833,0.06930693238973618,0.1380753070116043,0.109375,14,0.02,0.7312303185462952,0.0814080759882927,0.7146816849708557,0.5965709686279297,0.7272727489471436,0.17467248439788818,0.5426987409591675,0.7312303185462952,0.23300406336784363,0.2016344517469406,0.12091613560914992,0.20746886730194092,0.13966479897499084,0.5122225880622864,0.47058823704719543,0.8763304948806763,0.16107383370399475,0.4516128897666931,0.6000000238418579,0.2401960790157318,0.2848837077617645,0.1818181872367859,0.35465115308761597,0.26987704634666443,0.04259119927883148,0.12068965286016464,0.0476190485060215,0.17959320545196533,0.4333333373069763,0.10256410390138626,0.11267605423927309,0.6977403163909912,0.969365417957306,0.8398407697677612,0.09961685538291933,0.08292683213949203,0.19327053427696228,0.8640379905700684,0.3499999940395355,0.375,0.19887906312942505,0.7839142084121704,0.8763304948806763,0.07865344732999802,0.511962354183197,0.9526881575584412,0.46666666865348816,0.9756097793579102,0.375,0.4121621549129486,0.4032258093357086,0.8520855903625488,0.9365750551223756,0.4919354915618897,0.5666666626930237,0.12552306056022644,0.1538461595773697,0.8398407697677612,0.09486185014247894,0.14468085765838623,0.8640379905700684,0.2900642156600952,0.4925373196601868,0.0882352963089943,0.756656289100647,0.5967676639556885,0.06222222372889519,0.36666667461395264,0.6666666865348816,0.5967676639556885,0.4812332391738891,0.15737704932689667,0.05627705529332161,0.7839142084121704,0.756656289100647
smart_init_kenn_bottom_up_adapter_bert_ms,0,pnxt6em1,0.11831444501876832,0.3701114356517792,0.26114651560783386,0.09489051252603532,0.08088235557079315,0.7086203098297119,0.8554275035858154,0.02895377203822136,0.3814432621002197,0.5821880102157593,0.09615384787321092,0.1659919023513794,0.11808118969202042,14,0.03,0.7368180155754089,0.07540025562047958,0.7440606355667114,0.5792266726493835,0.7878788113594055,0.2418300658464432,0.6110128164291382,0.7368180155754089,0.2510373592376709,0.2396555244922638,0.13926231861114502,0.2280701845884323,0.15662650763988495,0.5854161977767944,0.5882353186607361,0.8821821808815002,0.21710526943206787,0.5161290168762207,0.6333333253860474,0.29378530383110046,0.32807570695877075,0.23668640851974487,0.395061731338501,0.3048202395439148,0.04325652495026589,0.16806723177433014,0.04545454680919647,0.20306147634983063,0.6333333253860474,0.13750000298023224,0.14814814925193787,0.7086203098297119,0.969365417957306,0.8483699560165405,0.13919413089752197,0.09009008854627608,0.2215519547462463,0.8685988783836365,0.37142857909202576,0.515625,0.19718755781650543,0.8001794815063477,0.8821821808815002,0.08548480272293091,0.4741801917552948,0.9526881575584412,0.6666666865348816,0.9024389982223512,0.375,0.4475524425506592,0.4193548262119293,0.8554275035858154,0.9365750551223756,0.5161290168762207,0.6666666865348816,0.15066765248775482,0.1711711883544922,0.8483699560165405,0.09210389852523804,0.1587301641702652,0.8685988783836365,0.2945954203605652,0.611940324306488,0.0989583358168602,0.7671927213668823,0.6084001660346985,0.06666667014360428,0.36666667461395264,0.7040731310844421,0.6084001660346985,0.5415549874305725,0.16938111186027527,0.07818929851055145,0.8001794815063477,0.7671927213668823
smart_init_classifier_adapter_bert_ms,2,l3cuyira,0.1452414095401764,0.27840328216552734,0.21579961478710177,0.0659574493765831,0.0961923748254776,0.5943800806999207,0.7910044193267822,0.025627681985497475,0.179824560880661,0.8808846473693848,0.06516853719949722,0.12389380484819412,0.09684210270643234,14,0.01,0.7270399332046509,0.04431051388382912,0.9133999943733216,0.4270410239696502,0.939393937587738,0.09879518300294876,0.8791864514350891,0.7270399332046509,0.16452442109584808,0.19009891152381897,0.10504885762929916,0.21370968222618103,0.12211981415748596,0.8727450966835022,0.8823529481887817,0.905221700668335,0.18560606241226196,0.7419354915618896,0.9333333373069764,0.26363635063171387,0.3999999761581421,0.14778324961662292,0.2821158766746521,0.27357912063598633,0.04277923330664635,0.12210526317358016,0.05117270722985267,0.1619935780763626,0.8666666746139526,0.1056034490466118,0.08064515888690948,0.5943800806999207,0.969365417957306,0.8940485119819641,0.10176125168800354,0.06279069930315018,0.18733663856983185,0.8442675471305847,0.8285714387893677,0.765625,0.17453543841838837,0.8640303611755371,0.905221700668335,0.12934353947639465,0.27866172790527344,0.9526881575584412,0.9666666388511658,1.0,0.375,0.42994242906570435,0.8548387289047241,0.7910044193267822,0.9365750551223756,0.9032257795333862,0.8999999761581421,0.10666633397340776,0.12253829091787338,0.8940485119819641,0.06790457665920258,0.11739131063222884,0.8442675471305847,0.29134485125541687,0.8358209133148193,0.06557376682758331,0.7896377444267273,0.44516798853874207,0.05180180072784424,0.800000011920929,0.9044056534767152,0.44516798853874207,0.8646112680435181,0.12326043099164964,0.054054055362939835,0.8640303611755371,0.7896377444267273
smart_init_classifier_adapter_bert_ms,1,kqur6qtj,0.10974583774805068,0.3431742489337921,0.20066888630390167,0.07798165082931519,0.08727272599935532,0.700899600982666,0.8564463257789612,0.024064354598522183,0.3007518947124481,0.4881516993045807,0.07500000298023224,0.12931033968925476,0.1071428507566452,14,0.02,0.7301336526870728,0.08593510091304779,0.6901739835739136,0.6061925888061523,0.5151515007019043,0.17777778208255768,0.4902082085609436,0.7301336526870728,0.2341005504131317,0.1907349228858948,0.11664899438619614,0.21551725268363953,0.14705882966518402,0.45598262548446655,0.5882353186607361,0.872778058052063,0.09589041024446487,0.3870967626571655,0.5333333611488342,0.2926829159259796,0.3478260636329651,0.20725388824939728,0.3190183937549591,0.25790971517562866,0.03603168949484825,0.1304347962141037,0.04897959157824516,0.17498725652694702,0.20000000298023224,0.061403509229421616,0.1257861703634262,0.700899600982666,0.969365417957306,0.834344208240509,0.04838709533214569,0.06432748585939407,0.1846153885126114,0.8645350337028503,0.4285714328289032,0.21875,0.16388854384422302,0.771416425704956,0.872778058052063,0.07167711108922958,0.5404320955276489,0.9526881575584412,0.5,0.9756097793579102,0.375,0.3623693585395813,0.4032258093357086,0.8564463257789612,0.9365750551223756,0.4193548262119293,0.36666667461395264,0.12058812379837036,0.13793103396892548,0.834344208240509,0.09639180451631546,0.1094527319073677,0.8645350337028503,0.2453912049531937,0.447761207818985,0.07920791953802109,0.7502074837684631,0.6042553186416626,0.06217616423964501,0.4000000059604645,0.6425602436065674,0.6042553186416626,0.44235923886299133,0.13545817136764526,0.027522936463356015,0.771416425704956,0.7502074837684631
smart_init_classifier_adapter_bert_ms,0,wab597xv,0.1082380712032318,0.3383173644542694,0.170818492770195,0.0833333358168602,0.0734693855047226,0.699848473072052,0.8586873412132263,0.023663483560085297,0.29520297050476074,0.4740521311759949,0.0625,0.11214952915906906,0.1092436984181404,14,0.02,0.72902512550354,0.08807173371315002,0.6806919574737549,0.6107664108276367,0.6060606241226196,0.17391304671764374,0.4755737781524658,0.72902512550354,0.23123855888843536,0.18312162160873413,0.11229946464300156,0.2118644118309021,0.14367815852165222,0.44030290842056274,0.47058823704719543,0.8710561990737915,0.09964412450790404,0.4193548262119293,0.5666666626930237,0.22772277891635895,0.2690058648586273,0.17877094447612762,0.3550295829772949,0.25082677602767944,0.03531970456242561,0.10810811072587968,0.041860464960336685,0.1703314334154129,0.20000000298023224,0.06451612710952759,0.11034482717514038,0.699848473072052,0.969365417957306,0.8315011262893677,0.05150214582681656,0.06598984450101852,0.17741481959819794,0.864827573299408,0.3285714387893677,0.21875,0.16115841269493103,0.7679320573806763,0.8710561990737915,0.06960681825876236,0.5538690090179443,0.9526881575584412,0.4000000059604645,0.9756097793579102,0.375,0.4095562696456909,0.4032258093357086,0.8586873412132263,0.9365750551223756,0.4838709533214569,0.4333333373069763,0.11559973657131196,0.14782609045505524,0.8315011262893677,0.09711908549070358,0.11453744024038316,0.864827573299408,0.24054226279258728,0.35820895433425903,0.08500000089406967,0.7479729652404785,0.6041867733001709,0.06280193477869034,0.30000001192092896,0.6300914287567139,0.6041867733001709,0.42225199937820435,0.14652015268802643,0.029556650668382645,0.7679320573806763,0.7479729652404785
