name,instance,run_id,test_incremental_person-director/macro_types/recall,test_incremental_person-athlete/macro_types/f1,test_incremental/macro_example_exclusive/recall,test_incremental_person-actor/macro_types/precision,test_incremental/macro_example/precision,test/micro/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_person/macro_types/f1,test_incremental_person-soldier/macro_types/f1,test_incremental_person-artist/macro_types/recall,test_incremental_person-author/macro_types/precision,test/micro/precision,test/macro_types/precision,test_incremental_person-actor/macro_types/recall,test_incremental_person-doctor/macro_types/recall,test/macro_example/recall,test_incremental_only/macro_types/recall,test_pretraining/macro_example/f1,test_incremental_person-artist/macro_types/precision,test_incremental_person-musician/macro_types/precision,threshold_incremental,test_incremental_person-monarch/macro_types/precision,test_incremental_person-monarch/macro_types/recall,test_incremental/micro/recall,test/macro_types/recall,test_incremental/micro/f1,epoch,test/macro_example/f1,threshold_pretraining,test_incremental_only/macro_types/precision,test_incremental_person/macro_types/precision,test_incremental/macro_types/precision,test_incremental_person-director/macro_types/precision,test_incremental_person-religious_leader/macro_types/recall,test_incremental_person-engineer/macro_types/f1,test_incremental/macro_example_exclusive/f1,test_incremental_person-author/macro_types/recall,test_incremental_person-soldier/macro_types/recall,test_incremental_only/macro_example/f1,test_incremental_person/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_pretraining/micro/f1,test_incremental/macro_example/recall,test/micro/recall,test_incremental_person-architect/macro_types/recall,test_incremental_person-politician/macro_types/precision,test_incremental_only/micro/f1,test_incremental_person-politician/macro_types/f1,test_incremental_person-musician/macro_types/recall,test_incremental_person-author/macro_types/f1,test_incremental_person-architect/macro_types/f1,test_incremental_person-engineer/macro_types/recall,test_incremental_only/macro_types/f1,test/macro_types/f1,test_incremental_person-politician/macro_types/recall,test_pretraining/micro/recall,test_incremental_person-coach/macro_types/f1,test_incremental/micro/precision,test_incremental_person-religious_leader/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_person-athlete/macro_types/precision,test_incremental/macro_example/f1,test_incremental/macro_types/recall,test_incremental_person-religious_leader/macro_types/precision,test_pretraining/macro_types/f1,test_incremental_person-athlete/macro_types/recall,test_incremental_person-engineer/macro_types/precision,test_incremental_only/macro_example/recall,test_incremental_person-architect/macro_types/precision,test_incremental_only/micro/precision,test_incremental_only/macro_example/precision,test_incremental_person-musician/macro_types/f1,test/macro_example/precision,test_incremental_person-coach/macro_types/recall,test_incremental_person-doctor/macro_types/f1,test_incremental_person-director/macro_types/f1,test_incremental_person-soldier/macro_types/precision,test_pretraining/macro_example/recall,test_incremental_person-artist/macro_types/f1,test_incremental_person-monarch/macro_types/f1,test_pretraining/macro_types/recall,test_pretraining/macro_types/precision,test_incremental_person-actor/macro_types/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_person-coach/macro_types/precision,test_incremental_person-doctor/macro_types/precision,test_pretraining/micro/precision,test_incremental_only/micro/recall,test_incremental/macro_example_exclusive/precision,test_incremental/macro_types/f1
smart_init_kenn_top_down_adapter_bert_ms,2,ten6lid3,0.2666666805744171,0.015037593431770802,0.5967385768890381,0.04712041839957237,0.11127670109272005,0.6827470064163208,0.33353081345558167,0.9526881575584412,0.0,0.47580644488334656,0.2549019753932953,0.5914202332496643,0.7179943323135376,0.14516128599643707,0.1666666716337204,0.8551703095436096,0.20218777656555176,0.8645442724227905,0.31550800800323486,0.0486486479640007,0.01,0.0,0.0,0.5245220065116882,0.7150176167488098,0.28532668948173523,32,0.8645442724227905,0.375,0.06596115231513977,0.9365750551223756,0.12400208413600922,0.0382775105535984,0.10000000149011612,0.277777761220932,0.6441736817359924,0.37142857909202576,0.0,0.011339286342263222,0.969365417957306,0.043668121099472046,0.6827470064163208,0.09488849341869354,0.807429850101471,0.0,0.0,0.10764385759830476,0.0,0.2647058963775635,0.30232560634613037,0.0,0.9756097793579102,0.09947112947702408,0.7165029048919678,0.0,0.807429850101471,0.00913241971284151,0.1959627270698547,0.027522936463356015,0.8741259574890137,0.009900989942252636,0.10243123769760132,0.2533329725265503,0.01595744676887989,0.7165029048919678,0.03125,0.16194331645965576,0.048973556607961655,0.0,0.06843829900026321,0.0064119515009224415,0.08219177275896072,0.8741259574890137,0.03333333507180214,0.044843047857284546,0.06694560497999191,0.0,0.8551703095436096,0.379421204328537,0.0,0.7150176167488098,0.7179943323135376,0.07114624232053757,0.07722537219524384,0.005291005130857229,0.02590673603117466,0.5914202332496643,0.2520107328891754,0.6998013854026794,0.16650356352329254
smart_init_kenn_bottom_up_adapter_bert_ms,2,1sglotp6,0.2666666805744171,0.020618557929992676,0.5774825215339661,0.0396825410425663,0.11558389663696288,0.7349449992179871,0.2934439182281494,0.9526881575584412,0.0,0.4435483813285827,0.3233082592487335,0.6769353747367859,0.7235866785049438,0.08064515888690948,0.1666666716337204,0.8533030152320862,0.18656037747859955,0.8733310103416443,0.4545454680919647,0.07377049326896667,0.01,0.0,0.0,0.5087282061576843,0.7115448713302612,0.35121950507164,31,0.8733310103416443,0.375,0.09112650901079178,0.9365750551223756,0.1474897563457489,0.0555555559694767,0.06666667014360428,0.3979591727256775,0.6436289548873901,0.30714285373687744,0.0,0.013176404871046545,0.969365417957306,0.05296733602881432,0.7349449992179871,0.09182655811309814,0.8038286566734314,0.0,0.0,0.13228961825370789,0.0,0.2647058963775635,0.31501832604408264,0.0,0.9512194991111756,0.12244434654712676,0.717515230178833,0.0,0.8038286566734314,0.012903226539492609,0.2681857943534851,0.02469135820865631,0.8943216800689697,0.015384615398943424,0.10234461724758148,0.23874738812446591,0.01515151560306549,0.717515230178833,0.03125,0.25161290168762207,0.04308745265007019,0.0,0.09342177957296371,0.007777388673275709,0.11538461595773696,0.8943216800689697,0.03333333507180214,0.0628930851817131,0.09195402264595032,0.0,0.8533030152320862,0.44897961616516113,0.0,0.7115448713302612,0.7235866785049438,0.05319149047136307,0.0897369384765625,0.00800000037997961,0.03875968977808952,0.6769353747367859,0.22654154896736145,0.7268886566162109,0.182337686419487
no_init_kenn_hybrid_adapter_bert_ms,0,ia73qppv,0.23333333432674408,0.6078431010246277,0.6544180512428284,0.27450981736183167,0.11758167296648026,0.8239970207214355,0.42373621463775635,0.9526881575584412,0.3658536374568939,0.35483869910240173,0.4000000059604645,0.8227513432502747,0.7938203811645508,0.22580644488334656,0.06666667014360428,0.8713221549987793,0.4486108422279358,0.8770996928215027,0.7333333492279053,0.40740740299224854,0.12,0.517241358757019,0.9090909361839294,0.6026600003242493,0.7697782516479492,0.5772292613983154,25,0.8770996928215027,0.375,0.40717846155166626,0.9365750551223756,0.44247159361839294,0.07954545319080353,0.699999988079071,0.2593856751918793,0.6943414211273193,0.04285714402794838,0.4838709533214569,0.06763655692338943,0.969365417957306,0.5045702457427979,0.8239970207214355,0.10406021773815156,0.8252463936805725,0.8999999761581421,0.5081967115402222,0.356510728597641,0.484375,0.3235294222831726,0.07741936296224594,0.6666666865348816,0.9268292784690856,0.4268917143344879,0.7816144824028015,0.46268656849861145,0.8252463936805725,0.18518519401550293,0.5538579225540161,0.4941176474094391,0.8829543590545654,0.8157894611358643,0.11040849983692168,0.4833278059959411,0.38181817531585693,0.7816144824028015,0.484375,0.15079365670681,0.062218744307756424,0.529411792755127,0.33732056617736816,0.07408790290355682,0.3606557548046112,0.8829543590545654,0.1666666716337204,0.11428572237491608,0.11864405870437622,0.29411765933036804,0.8713221549987793,0.4782608449459076,0.6593406796455383,0.7697782516479492,0.7938203811645508,0.24778760969638824,0.4606338441371918,0.2083333283662796,0.4000000059604645,0.8227513432502747,0.37801608443260193,0.7394523620605469,0.4619982242584229
smart_init_kenn_hybrid_adapter_bert_ms,1,5c5c7nvl,0.1666666716337204,0.03921568766236305,0.5814942121505737,0.08571428805589676,0.11189399659633636,0.7254902124404907,0.29443129897117615,0.9526881575584412,0.023255812004208565,0.4516128897666931,0.25874125957489014,0.6592810750007629,0.7233642935752869,0.19354838132858276,0.20000000298023224,0.8553463220596313,0.21071811020374295,0.873054027557373,0.39436620473861694,0.09219858050346376,0.01,0.007092198356986046,0.03030303120613098,0.5203657746315002,0.7169132232666016,0.34077298641204834,16,0.873054027557373,0.375,0.0901259034872055,0.9365750551223756,0.1465558409690857,0.033557046204805374,0.13333334028720856,0.36000001430511475,0.6367802619934082,0.26428571343421936,0.06451612710952759,0.011747138574719427,0.969365417957306,0.0462905615568161,0.7254902124404907,0.09246446192264555,0.806482195854187,0.0,0.042553190141916275,0.1333819180727005,0.05769230797886848,0.38235294818878174,0.2614840865135193,0.0,0.8780487775802612,0.12625253200531006,0.7201243042945862,0.08955223858356476,0.806482195854187,0.0117647061124444,0.2533387243747711,0.046783629804849625,0.8915103673934937,0.02857142873108387,0.10125558823347092,0.2612946033477783,0.028368793427944183,0.7201243042945862,0.0625,0.2264150977134705,0.043232426047325134,0.0,0.09159158915281296,0.006797013804316521,0.1485714316368103,0.8915103673934937,0.03333333507180214,0.07058823853731155,0.05586592108011246,0.014184396713972092,0.8553463220596313,0.4210526049137115,0.011494251899421217,0.7169132232666016,0.7233642935752869,0.11881188303232192,0.0800030305981636,0.0071428571827709675,0.04285714402794838,0.6592810750007629,0.2453083097934723,0.7036834955215454,0.1877857595682144
smart_init_kenn_top_down_adapter_bert_ms,1,bkoe0aid,0.13333334028720856,0.01834862306714058,0.5760237574577332,0.0714285746216774,0.11496338248252869,0.7107535004615784,0.28949448466300964,0.9526881575584412,0.0,0.42741936445236206,0.2628205120563507,0.637114942073822,0.7198769450187683,0.17741934955120087,0.1666666716337204,0.8538087606430054,0.18451616168022156,0.8707156181335449,0.337579607963562,0.06493506580591202,0.02,0.0,0.0,0.507896900177002,0.7110905647277832,0.3153548240661621,16,0.8707156181335449,0.375,0.07443288713693619,0.9365750551223756,0.13190902769565582,0.023668639361858368,0.10000000149011612,0.3423423171043396,0.641191840171814,0.2928571403026581,0.0,0.010791433043777944,0.969365417957306,0.04208982363343239,0.7107535004615784,0.09159459173679352,0.8036391139030457,0.0,0.0,0.1140916869044304,0.0,0.29411765933036804,0.2770270109176636,0.0,0.9268292784690856,0.1060754731297493,0.7154567241668701,0.0,0.8036391139030457,0.010928962379693983,0.22866766154766083,0.032608695328235626,0.8883055448532104,0.012987012974917889,0.10195707529783248,0.2368394434452057,0.019480518996715546,0.7154567241668701,0.03125,0.20994475483894348,0.04250754043459892,0.0,0.07639836519956589,0.006180203519761562,0.10638298839330672,0.8883055448532104,0.03333333507180214,0.054644811898469925,0.040201008319854736,0.0,0.8538087606430054,0.3772242069244385,0.0,0.7110905647277832,0.7198769450187683,0.10185185074806212,0.07349426299333572,0.006535947788506746,0.03267974033951759,0.637114942073822,0.2252010703086853,0.7229864001274109,0.16944481432437897
smart_init_kenn_bottom_up_adapter_bert_ms,1,atnqn07j,0.13333334028720856,0.024390242993831635,0.543018639087677,0.05999999865889549,0.12377747893333436,0.7537192702293396,0.2219589352607727,0.9526881575584412,0.0,0.3467741906642914,0.29411765933036804,0.7148928642272949,0.7236353158950806,0.09677419066429138,0.13333334028720856,0.8506888151168823,0.15042614936828613,0.8758738040924072,0.4215686321258545,0.10000000149011612,0.02,0.0,0.0,0.47880297899246216,0.7035150527954102,0.3713732957839966,16,0.8758738040924072,0.375,0.0913453996181488,0.9365750551223756,0.14769405126571655,0.036363635212183,0.06666667014360428,0.40522873401641846,0.6397509574890137,0.2142857164144516,0.0,0.00912931840866804,0.969365417957306,0.03615046292543411,0.7537192702293396,0.08634638786315918,0.797005295753479,0.0,0.0,0.1224677711725235,0.0,0.29411765933036804,0.24793389439582825,0.0,0.7560975551605225,0.11366711556911469,0.7134333252906799,0.0,0.797005295753479,0.01538461446762085,0.3033175468444824,0.0307692289352417,0.9025956392288208,0.019999999552965164,0.10172798484563828,0.20502209663391113,0.019999999552965164,0.7134333252906799,0.03125,0.2767857015132904,0.032591044902801514,0.0,0.09326788038015366,0.005308105610311031,0.1492537409067154,0.9025956392288208,0.03333333507180214,0.0615384578704834,0.05714285746216774,0.0,0.8506888151168823,0.3805309534072876,0.0,0.7035150527954102,0.7236353158950806,0.07407406717538834,0.06217455863952637,0.009999999776482582,0.03999999910593033,0.7148928642272949,0.1782841831445694,0.7784167528152466,0.17169922590255737
no_init_kenn_top_down_adapter_bert_ms,0,1eavpiay,0.1666666716337204,0.64000004529953,0.6062207221984863,0.6666666865348816,0.1423683613538742,0.853561520576477,0.3350711464881897,0.9526881575584412,0.5600000023841858,0.12096773833036424,0.5714285969734192,0.8982412219047546,0.861108660697937,0.09677419066429138,0.23333333432674408,0.8661220073699951,0.3902931809425354,0.8906998038291931,0.9375,0.9166666865348816,0.4,0.8666666746139526,0.7878788113594055,0.54945969581604,0.7568188309669495,0.6623246073722839,73,0.8906998038291931,0.375,0.7099757194519043,0.9365750551223756,0.7250823378562927,0.2380952388048172,0.6666666865348816,0.5,0.7229434251785278,0.05714285746216774,0.4516128897666931,0.05908415466547012,0.969365417957306,0.5035545229911804,0.853561520576477,0.09639626741409302,0.8131160140037537,0.8333333134651184,0.75,0.40900564193725586,0.2278481125831604,0.3235294222831726,0.1038961112499237,0.8928570747375488,0.6585366129875183,0.5036926865577698,0.805602490901947,0.1343283653259277,0.8131160140037537,0.5098038911819458,0.8335434794425964,0.7272727489471436,0.9167131185531616,0.8888888955116272,0.11495654284954072,0.4288980066776275,0.800000011920929,0.805602490901947,0.5,0.4029850661754608,0.049199722707271576,0.9615384340286256,0.6812499761581421,0.0739387646317482,0.47826087474823,0.9167131185531616,0.4333333373069763,0.3333333432674408,0.19607843458652496,0.7368420958518982,0.8661220073699951,0.2142857015132904,0.8253968358039856,0.7568188309669495,0.861108660697937,0.1690140813589096,0.402388334274292,0.6190476417541504,0.5833333134651184,0.8982412219047546,0.2922252118587494,0.8953319191932678,0.5389803647994995
no_init_kenn_bottom_up_adapter_bert_ms,0,1y20a6ut,0.23333333432674408,0.5161290764808655,0.6403928399085999,0.27272728085517883,0.1181843876838684,0.81777024269104,0.3990521728992462,0.9526881575584412,0.3636363744735718,0.35483869910240173,0.31578946113586426,0.8139316439628601,0.7889458537101746,0.24193547666072843,0.06666667014360428,0.8691035509109497,0.4147613048553467,0.8734588623046875,0.6984127163887024,0.4444444477558136,0.11,0.5178571343421936,0.8787878751754761,0.5868661403656006,0.7622561454772949,0.554595410823822,25,0.8734588623046875,0.375,0.3852429986000061,0.9365750551223756,0.4219984710216522,0.0736842080950737,0.6000000238418579,0.2255192995071411,0.6879952549934387,0.04285714402794838,0.4516128897666931,0.06242772564291954,0.969365417957306,0.4549219608306885,0.81777024269104,0.10183003544807434,0.821645200252533,0.8999999761581421,0.4393939375877381,0.32549503445625305,0.4360902011394501,0.23529411852359772,0.07547169923782349,0.6136363744735718,0.9268292784690856,0.3994575738906861,0.7753713130950928,0.43283581733703613,0.821645200252533,0.08163265138864517,0.5256887674331665,0.48000001907348633,0.8778579235076904,0.8275862336158752,0.10939937829971312,0.45173490047454834,0.4000000059604645,0.7753713130950928,0.375,0.12837837636470795,0.058594293892383575,0.4655172526836395,0.3022988438606262,0.06679786741733551,0.307692289352417,0.8778579235076904,0.06666667014360428,0.11428572237491608,0.1120000034570694,0.30434781312942505,0.8691035509109497,0.47058823704719543,0.651685357093811,0.7622561454772949,0.7889458537101746,0.25641024112701416,0.4251594841480255,0.10526315867900848,0.4000000059604645,0.8139316439628601,0.35254693031311035,0.7432427406311035,0.4363606572151184
smart_init_kenn_hybrid_adapter_bert_ms,0,ewhcced4,0.30000001192092896,0.028436020016670227,0.5900281667709351,0.057553958147764206,0.1081559807062149,0.723552405834198,0.3133491575717926,0.9526881575584412,0.0451977401971817,0.4838709533214569,0.2434210479259491,0.6553367972373962,0.7239475250244141,0.12903225421905518,0.20000000298023224,0.8561764359474182,0.22337371110916135,0.8707587718963623,0.451127827167511,0.08196721225976944,0.01,0.006849315017461777,0.03030303120613098,0.5253533124923706,0.7197256088256836,0.33960235118865967,34,0.8707587718963623,0.375,0.09275056421756744,0.9365750551223756,0.14900553226470947,0.05624999850988388,0.20000000298023224,0.3636363446712494,0.6319029927253723,0.26428571343421936,0.12903225421905518,0.01606965996325016,0.969365417957306,0.06629841029644012,0.723552405834198,0.0938214510679245,0.8076193928718567,0.0,0.03921568766236305,0.13538682460784912,0.054545458406209946,0.29411765933036804,0.25342467427253723,0.0,0.9268292784690856,0.13107527792453766,0.721830427646637,0.08955223858356476,0.8076193928718567,0.011627906002104282,0.2508932054042816,0.06779661029577255,0.8858463764190674,0.020408162847161293,0.10048004984855652,0.2731064558029175,0.040816325694322586,0.721830427646637,0.046875,0.2261904776096344,0.04601020738482475,0.0,0.09237536787986755,0.00973483920097351,0.12820512056350708,0.8858463764190674,0.03333333507180214,0.06703910231590271,0.09473684430122375,0.027397260069847107,0.8561764359474182,0.46692606806755066,0.011173184029757977,0.7197256088256836,0.7239475250244141,0.07960198819637299,0.10944124311208724,0.007042253389954567,0.04026845470070839,0.6553367972373962,0.25335121154785156,0.6801756620407104,0.19281317293643951
smart_init_kenn_top_down_adapter_bert_ms,0,c7h2qz99,0.3333333432674408,0.01355932280421257,0.6185474395751953,0.06392694264650345,0.10495542734861374,0.6629083752632141,0.3712480366230011,0.9526881575584412,0.0235294122248888,0.5564516186714172,0.2232142835855484,0.5593640208244324,0.7186179161071777,0.22580644488334656,0.1666666716337204,0.8589455485343933,0.25080445408821106,0.8598602414131165,0.3333333432674408,0.05069124326109886,0.01,0.008968610316514969,0.06060606241226196,0.5511221885681152,0.725821316242218,0.27099937200546265,36,0.8598602414131165,0.375,0.06876721233129501,0.9365750551223756,0.1266210675239563,0.04098360612988472,0.23333333432674408,0.24624626338481903,0.6386241316795349,0.3571428656578064,0.09677419066429138,0.01535862497985363,0.969365417957306,0.06087515503168106,0.6629083752632141,0.09835636615753174,0.8134950995445251,0.03333333507180214,0.017467249184846878,0.11102699488401412,0.027027027681469917,0.3235294222831726,0.2747252881526947,0.00784313678741455,1.0,0.10793900489807128,0.7222017049789429,0.05970149114727974,0.8134950995445251,0.007751937955617905,0.17967478930950165,0.05447470769286156,0.8607769012451172,0.008658008649945259,0.10154879838228226,0.2987085282802582,0.03083700500428677,0.7222017049789429,0.03125,0.14041095972061157,0.05451171472668648,0.004444444552063942,0.06838669627904892,0.008938523009419441,0.0876493975520134,0.8607769012451172,0.03333333507180214,0.038910504430532455,0.07299269735813141,0.013392857275903223,0.8589455485343933,0.41691842675209045,0.01562500186264515,0.725821316242218,0.7186179161071777,0.09964413195848464,0.1045987904071808,0.004385964944958687,0.022026430815458298,0.5593640208244324,0.2949061691761017,0.6600478887557983,0.17785169184207916
smart_init_kenn_bottom_up_adapter_bert_ms,0,5laf1a9p,0.30000001192092896,0.028708135709166527,0.585870623588562,0.051094889640808105,0.1094634085893631,0.7246401309967041,0.3064770996570587,0.9526881575584412,0.034285712987184525,0.4838709533214569,0.24657534062862396,0.658004641532898,0.7234423756599426,0.11290322244167328,0.1666666716337204,0.8555154204368591,0.21382802724838257,0.871371865272522,0.4444444477558136,0.08064515888690948,0.01,0.0069444444961845875,0.03030303120613098,0.5195344686508179,0.7176043391227722,0.3392130136489868,34,0.871371865272522,0.375,0.09047728776931764,0.9365750551223756,0.14688381552696228,0.0573248416185379,0.20000000298023224,0.37438422441482544,0.6330095529556274,0.2571428716182709,0.09677419066429138,0.01589912362396717,0.969365417957306,0.06575582921504974,0.7246401309967041,0.09316036105155943,0.8062926530838013,0.0,0.02068965509533882,0.1321234107017517,0.028301885351538655,0.29411765933036804,0.251748263835907,0.0,0.9268292784690856,0.1271524280309677,0.7205114960670471,0.04477611929178238,0.8062926530838013,0.011904762126505377,0.25181305408477783,0.06857142597436905,0.8878272175788879,0.02068965509533882,0.10065601766109468,0.2641972005367279,0.04137931019067764,0.7205114960670471,0.046875,0.23456789553165436,0.04500116407871246,0.0,0.09059233218431471,0.009655170142650604,0.12658226490020752,0.8878272175788879,0.03333333507180214,0.05681817978620529,0.09625668823719025,0.02083333395421505,0.8555154204368591,0.46332043409347534,0.011299435049295424,0.7176043391227722,0.7234423756599426,0.07035175710916519,0.10827981680631638,0.007246376946568489,0.034246575087308884,0.658004641532898,0.24396783113479617,0.6883978843688965,0.18880119919776917
smart_init_classifier_adapter_bert_ms,2,u1ebibok,0.23333333432674408,0.01498127356171608,0.5963009595870972,0.046875,0.11160527914762496,0.6824772953987122,0.33293840289115906,0.9526881575584412,0.0,0.47580644488334656,0.25242719054222107,0.591117262840271,0.7179146409034729,0.14516128599643707,0.1666666716337204,0.8551007509231567,0.199806809425354,0.8647112846374512,0.31550800800323486,0.04838709533214569,0.01,0.0,0.0,0.5236907601356506,0.7144885063171387,0.2847457826137543,32,0.8647112846374512,0.375,0.06560247391462326,0.9365750551223756,0.12366730719804764,0.03365384787321091,0.10000000149011612,0.28169015049934387,0.6447920203208923,0.37142857909202576,0.0,0.011306915432214735,0.969365417957306,0.04353730380535126,0.6824772953987122,0.09481890499591827,0.8072403073310852,0.0,0.0,0.10701001435518263,0.0,0.2647058963775635,0.3005780279636383,0.0,0.9756097793579102,0.09877439588308334,0.7161975502967834,0.0,0.8072403073310852,0.00913241971284151,0.1955307275056839,0.027272727340459824,0.8745402097702026,0.009852216579020023,0.10252956300973892,0.2511107325553894,0.015789473429322243,0.7161975502967834,0.03125,0.16460905969142914,0.04888657107949257,0.0,0.06802473962306976,0.00639274250715971,0.08181817084550858,0.8745402097702026,0.03333333507180214,0.045045044273138046,0.05882353335618973,0.0,0.8551007509231567,0.379421204328537,0.0,0.7144885063171387,0.7179146409034729,0.07086614519357681,0.07700492441654205,0.005291005130857229,0.02604166604578495,0.591117262840271,0.25067025423049927,0.7018677592277527,0.16572043299674988
smart_init_classifier_adapter_bert_ms,1,qc1m38g9,0.1666666716337204,0.028070177882909775,0.6108523607254028,0.07834101468324661,0.10538510978221892,0.6677573323249817,0.35406795144081116,0.9526881575584412,0.02409638650715351,0.5,0.232876718044281,0.5668562650680542,0.7186344861984253,0.27419355511665344,0.1666666716337204,0.8583300113677979,0.23741644620895383,0.8647096753120422,0.28703704476356506,0.060465116053819656,0.01,0.004566209856420755,0.03030303120613098,0.5461346507072449,0.7228462100028992,0.2748379111289978,16,0.8647096753120422,0.375,0.06884202361106873,0.9365750551223756,0.12669089436531067,0.02057613246142864,0.1666666716337204,0.283687949180603,0.6357438564300537,0.3642857074737549,0.09677419066429138,0.01219035591930151,0.969365417957306,0.04702381044626236,0.6677573323249817,0.09713275730609894,0.8123578429222107,0.0,0.031963471323251724,0.11113996803760529,0.048951052129268646,0.38235294818878174,0.2841225564479828,0.0,0.9756097793579102,0.10673487186431883,0.7207342386245728,0.10447761416435242,0.8123578429222107,0.00803212821483612,0.18362213671207428,0.039840638637542725,0.8711848258972168,0.018099548295140263,0.10109079629182816,0.2862130403518677,0.02262443490326405,0.7207342386245728,0.0625,0.16597510874271393,0.051989100873470306,0.0,0.06892109662294388,0.006904679350554943,0.10441766679286955,0.8711848258972168,0.03333333507180214,0.04032257944345474,0.03663003817200661,0.013761468231678007,0.8583300113677979,0.364705890417099,0.0079365074634552,0.7228462100028992,0.7186344861984253,0.12186380475759506,0.08302152156829834,0.004566209856420755,0.0229357797652483,0.5668562650680542,0.2868632674217224,0.6627501249313354,0.1756369173526764
smart_init_classifier_adapter_bert_ms,0,jx5pznj0,0.3333333432674408,0.013468013145029545,0.6167239546775818,0.06392694264650345,0.10619466006755827,0.661169707775116,0.36769354343414307,0.9526881575584412,0.022900763899087902,0.5564516186714172,0.2222222238779068,0.5570704936981201,0.7182548642158508,0.22580644488334656,0.1666666716337204,0.8586556315422058,0.2475738525390625,0.8603426814079285,0.32093024253845215,0.04954954981803894,0.01,0.004464285913854837,0.03030303120613098,0.54945969581604,0.7251033782958984,0.2686446011066437,36,0.8603426814079285,0.375,0.06713353097438812,0.9365750551223756,0.12509630620479584,0.04098360612988472,0.23333333432674408,0.24773412942886353,0.6412655711174011,0.3571428656578064,0.09677419066429138,0.015472281724214554,0.969365417957306,0.06149847060441971,0.661169707775116,0.09806641191244124,0.8131160140037537,0.03333333507180214,0.01304347813129425,0.10924579948186874,0.020202020183205605,0.3235294222831726,0.27397260069847107,0.007751937955617905,1.0,0.10562514513731004,0.7216629385948181,0.04477611929178238,0.8131160140037537,0.007662835530936718,0.1777837574481964,0.05511810630559921,0.8620363473892212,0.008583690971136093,0.10196880996227264,0.2956932783126831,0.03125,0.7216629385948181,0.03125,0.14137931168079376,0.05398979410529137,0.004385964944958687,0.06718027591705322,0.009030046872794628,0.0859375074505806,0.8620363473892212,0.03333333507180214,0.03861003741621971,0.07299269735813141,0.012987012974917889,0.8586556315422058,0.40707963705062866,0.007782101631164551,0.7251033782958984,0.7182548642158508,0.09964413195848464,0.1053728386759758,0.0043290043249726295,0.021834060549736023,0.5570704936981201,0.2922252118587494,0.6678413152694702,0.1758129745721817
