metric,projector,family,subset,precision/mean,recall/mean,f1/mean,precision/std,recall/std,f1/std
test_incremental_computer-programming_language/macro_types,kenn_horizontal_adapter_bert_ms,computer,20,0.0986701101064682,0.9666666388511658,0.1782443771759669,0.027988184515954542,0.0,0.04673109448642904
test_incremental_only/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,computer,20,0.938888947168986,0.938888947168986,0.938888947168986,0.02545872958150601,0.02545872958150601,0.02545872958150601
test_incremental/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,computer,20,0.9805555740992228,0.9361111720403036,0.9578008850415548,0.004811247654879059,0.012729364790753029,0.008519237205089436
test_incremental_only/macro_example,kenn_horizontal_adapter_bert_ms,computer,20,0.019601020961999893,0.019601020961999893,0.019601020961999893,0.0005314980808882945,0.0005314980808882945,0.0005314980808882945
test/macro_types,kenn_horizontal_adapter_bert_ms,computer,20,0.8718807299931844,0.8645736972490946,0.8682116270065308,0.001031659440535433,0.000998401955293349,0.0008881286224540786
test_pretraining/macro_example,kenn_horizontal_adapter_bert_ms,computer,20,0.8253885308901469,0.9142716328303019,0.8670035203297933,0.05112565521030626,0.0002657939555043314,0.028563295494841087
test_incremental/micro,kenn_horizontal_adapter_bert_ms,computer,20,0.13116135696570078,0.9361111124356588,0.2278360774119695,0.04876613734771175,0.012729364790753005,0.07506346042302464
test_pretraining/micro,kenn_horizontal_adapter_bert_ms,computer,20,0.7749032775561014,0.8994190295537313,0.8319132725397745,0.05178522732526171,0.0003327789736800234,0.030178656675643595
test_incremental_computer-algorithm/macro_types,kenn_horizontal_adapter_bert_ms,computer,20,0.05706435007353624,0.9111110965410868,0.10628946746389072,0.03035527277581671,0.050917491680013,0.05318678808047233
test_incremental_computer/macro_types,kenn_horizontal_adapter_bert_ms,computer,20,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test/micro,kenn_horizontal_adapter_bert_ms,computer,20,0.7749032775561014,0.8994190295537313,0.8319132725397745,0.05178522732526171,0.0003327789736800234,0.030178656675643595
test/macro_example,kenn_horizontal_adapter_bert_ms,computer,20,0.8253885308901469,0.9142716328303019,0.8670035203297933,0.05112565521030626,0.0002657939555043314,0.028563295494841087
test_incremental_only/micro,kenn_horizontal_adapter_bert_ms,computer,20,0.07102091734608014,0.9388888875643412,0.13116894414027533,0.02821840220176563,0.025458729581506027,0.048782461352874965
test_incremental/macro_example,kenn_horizontal_adapter_bert_ms,computer,20,0.02047088804344336,0.019543030609687168,0.01999584212899208,0.00010044331195313326,0.0002657492436788912,0.00017785480844911236
test_pretraining/macro_types,kenn_horizontal_adapter_bert_ms,computer,20,0.8718807299931844,0.8645736972490946,0.8682116270065308,0.001031659440535433,0.000998401955293349,0.0008881286224540786
test_incremental/macro_types,kenn_horizontal_adapter_bert_ms,computer,20,0.3793968657652537,0.9370370507240295,0.539992113908132,0.0175385298793067,0.016972488555474365,0.019423203952280498
test_incremental_only/macro_types,kenn_horizontal_adapter_bert_ms,computer,20,0.0778672310213248,0.9388888478279114,0.1430779049793879,0.02630780195978183,0.025458762098508107,0.04539081625153981
test_incremental_computer-programming_language/macro_types,kenn_hybrid_adapter_bert_ms,computer,20,0.12408340722322464,0.9555555582046509,0.2161102220416069,0.05540725557537865,0.038490015651791123,0.08835906657406752
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,computer,20,0.944444497426351,0.944444497426351,0.944444497426351,0.01924499061951662,0.01924499061951662,0.01924499061951662
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,computer,20,0.9777777989705404,0.938888947168986,0.9579102198282877,0.004811247654879059,0.009622495309758278,0.004317491335750449
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,computer,20,0.019717002908388775,0.019717002908388775,0.019717002908388775,0.00040177539860989796,0.00040177539860989796,0.00040177539860989796
test/macro_types,kenn_hybrid_adapter_bert_ms,computer,20,0.8731288115183512,0.8647915522257487,0.8689390222231547,0.002402241337089636,0.0007547406020085059,0.0012611117109803365
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,computer,20,0.8468588391939799,0.9143296480178833,0.8783402045567831,0.06805277441300744,0.00020090167948779098,0.03742127963175933
test_incremental/micro,kenn_hybrid_adapter_bert_ms,computer,20,0.18552684783935547,0.9388888875643412,0.3010147114594777,0.10277369714541139,0.009622495309758278,0.14403353229112725
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,computer,20,0.801659087340037,0.8994916478792826,0.8465560078620911,0.07355829382966862,0.00025155725883102597,0.04193763148342951
test_incremental_computer-algorithm/macro_types,kenn_hybrid_adapter_bert_ms,computer,20,0.09530274445811908,0.9333333373069763,0.1679305707414945,0.07052571077284647,0.06666666269302364,0.11446165624466917
test_incremental_computer/macro_types,kenn_hybrid_adapter_bert_ms,computer,20,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test/micro,kenn_hybrid_adapter_bert_ms,computer,20,0.801659087340037,0.8994916478792826,0.8465560078620911,0.07355829382966862,0.00025155725883102597,0.04193763148342951
test/macro_example,kenn_hybrid_adapter_bert_ms,computer,20,0.8468588391939799,0.9143296480178833,0.8783402045567831,0.06805277441300744,0.00020090167948779098,0.03742127963175933
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,computer,20,0.10539010167121887,0.9444444378217062,0.18549550821383795,0.06298381270637793,0.019244990619516646,0.10173627660756222
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,computer,20,0.020412898312012356,0.019601020961999893,0.019998125731945038,0.00010044384965679232,0.00020088877470362718,9.013636180647796e-05
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,computer,20,0.8731288115183512,0.8647915522257487,0.8689390222231547,0.002402241337089636,0.0007547406020085059,0.0012611117109803365
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,computer,20,0.4006140927473704,0.9407407840092977,0.5611049135526022,0.04083777267542299,0.0128299708045059,0.04028167113260096
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,computer,20,0.10969307273626328,0.944444457689921,0.19269382456938425,0.06125664061492858,0.019245025032274335,0.09886249172928177
test_incremental_computer-programming_language/macro_types,kenn_top_down_adapter_bert_ms,computer,20,0.09926629438996315,0.9777777791023254,0.1772740955154101,0.05011941631300707,0.03849001565179113,0.08034361149940811
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,computer,20,0.9472222725550333,0.9777777989705404,0.9621385931968689,0.012729364790752967,0.03848998123903342,0.025041297171942426
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,computer,20,0.9722222685813904,0.9555555979410807,0.9636702338854471,0.010015396882054948,0.01924499061951662,0.0053694100670862235
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,computer,20,0.019774993881583214,0.02041289707024892,0.02008639896909396,0.00026574904044414724,0.0008035497218211174,0.000522782810440724
test/macro_types,kenn_top_down_adapter_bert_ms,computer,20,0.872586170832316,0.8660987218221029,0.8693274855613708,0.002364420340696225,0.0015094123785016078,0.0004299706180796537
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,computer,20,0.8387035727500916,0.9146775801976522,0.874481995900472,0.05214453473316483,0.00040176894621788393,0.02779719019127654
test_incremental/micro,kenn_top_down_adapter_bert_ms,computer,20,0.16606230288743973,0.9555555383364359,0.2739755908648173,0.10047671787504751,0.019244990619516684,0.1383405807070481
test_pretraining/micro,kenn_top_down_adapter_bert_ms,computer,20,0.7897176543871561,0.8999273975690206,0.8403379718462626,0.06310799202318484,0.0005031489304197659,0.03505093045237596
test_incremental_computer-algorithm/macro_types,kenn_top_down_adapter_bert_ms,computer,20,0.09244448070724805,0.9777777791023254,0.16314362237850824,0.07151642576096945,0.03849001565179113,0.11400674013730944
test_incremental_computer/macro_types,kenn_top_down_adapter_bert_ms,computer,20,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test/micro,kenn_top_down_adapter_bert_ms,computer,20,0.7897176543871561,0.8999273975690206,0.8403379718462626,0.06310799202318484,0.0005031489304197659,0.03505093045237596
test/macro_example,kenn_top_down_adapter_bert_ms,computer,20,0.8387035727500916,0.9146775801976522,0.874481995900472,0.05214453473316483,0.00040176894621788393,0.02779719019127654
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,computer,20,0.09424286584059398,0.9777777791023254,0.16764122992753983,0.06092582339294535,0.03849001565179113,0.09734036609972622
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,computer,20,0.020296915744741757,0.019948968042929966,0.02011837624013424,0.0002090906327780584,0.00040177539860989796,0.00011209590397878627
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,computer,20,0.872586170832316,0.8660987218221029,0.8693274855613708,0.002364420340696225,0.0015094123785016078,0.0004299706180796537
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,computer,20,0.3913889726003011,0.9629630247751871,0.5553009510040283,0.040195157397098925,0.025660010434527404,0.03539113888271265
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,computer,20,0.09585538506507874,0.9777777791023254,0.17041143526633581,0.06029272230918265,0.03849001565179113,0.09615950902181171
test_incremental_computer-programming_language/macro_types,box_adapter_bert_ms,computer,40,0.01780754079421361,1.0,0.034934972102443375,0.00671489616306352,0.0,0.012957083052521504
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,computer,40,0.9666666984558104,0.9666666984558104,0.9666666984558104,0.0,0.0,0.0
test_incremental/macro_example_exclusive,box_adapter_bert_ms,computer,40,0.9833333492279052,0.9000000357627869,0.939823031425476,0.0,0.0,0.0
test_incremental_only/macro_example,box_adapter_bert_ms,computer,40,0.02018093317747116,0.02018093317747116,0.02018093317747116,0.0,0.0,0.0
test/macro_types,box_adapter_bert_ms,computer,40,0.8589280247688293,0.8221184015274048,0.8401159644126892,0.00473719070095618,0.0,0.0022623363584432475
test_pretraining/macro_example,box_adapter_bert_ms,computer,40,0.5648148457209269,0.9069995880126952,0.6961296598116556,3.348361324796917e-05,0.0,2.54310279447596e-05
test/micro,box_adapter_bert_ms,computer,40,0.5680000185966492,0.8816993236541748,0.6909090876579285,0.0,0.0,0.0
test_incremental/micro,box_adapter_bert_ms,computer,40,0.039017342031002045,0.8999999761581421,0.07479225099086761,0.0,0.0,0.0
test_incremental_computer-algorithm/macro_types,box_adapter_bert_ms,computer,40,0.16613710361222425,0.9333333373069764,0.23330426837007204,0.24727529068081122,0.0,0.32522519936253697
test_incremental_computer/macro_types,box_adapter_bert_ms,computer,40,0.9803921580314636,0.8333333134651184,0.900900900363922,0.0,0.0,0.0
test_pretraining/micro,box_adapter_bert_ms,computer,40,0.5680000185966492,0.8816993236541748,0.6909090876579285,0.0,0.0,0.0
test/macro_example,box_adapter_bert_ms,computer,40,0.5648148457209269,0.9069995880126952,0.6961296598116556,3.348361324796917e-05,0.0,2.54310279447596e-05
test_incremental_only/micro,box_adapter_bert_ms,computer,40,0.02134707383811474,0.9666666388511658,0.041771698743104935,0.0,0.0,0.0
test_incremental/macro_example,box_adapter_bert_ms,computer,40,0.020528880258401234,0.018789144232869148,0.019620522235830624,1.0753986793147867e-09,0.0,1.0753986785636296e-09
test_pretraining/macro_types,box_adapter_bert_ms,computer,40,0.8589280247688293,0.8221184015274048,0.8401159644126892,0.00473719070095618,0.0,0.0022623363584432475
test_incremental/macro_types,box_adapter_bert_ms,computer,40,0.38811227679252625,0.9222222566604614,0.5431474844614664,0.08053190563564472,0.0,0.07723617303086709
test_incremental_only/macro_types,box_adapter_bert_ms,computer,40,0.09197232189277808,0.9666666984558104,0.1534690906604131,0.120797845041342,0.0,0.19054309238985623
test_incremental_computer-programming_language/macro_types,classifier_adapter_bert_ms,computer,40,0.29711853961149853,0.9888888796170553,0.4380076626936595,0.1735258933413835,0.01924502503227447,0.19405935758783469
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,computer,40,0.9611111481984457,0.9666666984558104,0.9638647635777792,0.00962249530975831,0.0,0.004853093568249568
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,computer,40,0.9879629810651144,0.9500000476837158,0.9685373504956564,0.02084872836689059,0.0,0.01008335096095746
test_incremental_only/macro_example,classifier_adapter_bert_ms,computer,40,0.020064950610200565,0.02018093317747116,0.020122438048322994,0.00020088769930494936,0.0,0.00010131653567992513
test/macro_types,classifier_adapter_bert_ms,computer,40,0.8807000716527303,0.8656630516052246,0.8730908036231995,0.01179683665417966,0.0,0.005775858048209999
test_pretraining/macro_example,classifier_adapter_bert_ms,computer,40,0.8803178071975708,0.9145616292953492,0.8967326084772745,0.04441306847894914,0.0,0.023066142611695237
test/micro,classifier_adapter_bert_ms,computer,40,0.8414726058642069,0.899782121181488,0.8688551584879557,0.06255341621090767,0.0,0.03323927973543266
test_incremental/micro,classifier_adapter_bert_ms,computer,40,0.3620206266641617,0.949999988079071,0.4685533096392949,0.33811343951512396,0.0,0.3247708010164566
test_incremental_computer-algorithm/macro_types,classifier_adapter_bert_ms,computer,40,0.3084028636415799,0.9444444378217062,0.36761733889579773,0.4308165414728858,0.019244990619516702,0.4435047194553956
test_incremental_computer/macro_types,classifier_adapter_bert_ms,computer,40,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test_pretraining/micro,classifier_adapter_bert_ms,computer,40,0.8414726058642069,0.899782121181488,0.8688551584879557,0.06255341621090767,0.0,0.03323927973543266
test/macro_example,classifier_adapter_bert_ms,computer,40,0.8803178071975708,0.9145616292953492,0.8967326084772745,0.04441306847894914,0.0,0.023066142611695237
test_incremental_only/micro,classifier_adapter_bert_ms,computer,40,0.2660437226295471,0.9666666388511658,0.3629213571548462,0.2992081298349209,0.0,0.3359869134281072
test_incremental/macro_example,classifier_adapter_bert_ms,computer,40,0.020625531673431396,0.019832986096541088,0.020219986016551655,0.00043525578566182396,1.0753986778124722e-09,0.00021050821588113964
test_pretraining/macro_types,classifier_adapter_bert_ms,computer,40,0.8807000716527303,0.8656630516052246,0.8730908036231995,0.01179683665417966,0.0,0.005775858048209999
test_incremental/macro_types,classifier_adapter_bert_ms,computer,40,0.5293258527914683,0.9555555582046508,0.6671860218048096,0.20054643591583987,0.0,0.1564299173719248
test_incremental_only/macro_types,classifier_adapter_bert_ms,computer,40,0.30276070286830264,0.9666666785875956,0.4106355557839076,0.30081963351336755,3.441275765794973e-08,0.3197688788084569
test_incremental_computer-programming_language/macro_types,kenn_bottom_up_adapter_bert_ms,computer,40,0.09964362035195033,0.9888888796170553,0.1800577143828074,0.03195149941399595,0.019245025032274446,0.052360575000326724
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,computer,40,0.9555555979410807,0.9555555979410807,0.9555555979410807,0.009622495309758342,0.009622495309758342,0.009622495309758342
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,computer,40,0.9916666746139526,0.944444497426351,0.9674755334854126,0.0,0.004811247654879283,0.002520768914723837
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,computer,40,0.019948968042929966,0.019948968042929966,0.019948968042929966,0.00020088769930494863,0.00020088769930494863,0.00020088769930494863
test/macro_types,kenn_bottom_up_adapter_bert_ms,computer,40,0.8717267115910848,0.8652273019154867,0.8684646089871725,0.0008456703688895694,0.000377370301004265,0.0002759029752457142
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,computer,40,0.8193014065424601,0.9144456187884012,0.8638545870780945,0.043320020663865325,0.0001004680505429559,0.024369544498486016
test/micro,kenn_bottom_up_adapter_bert_ms,computer,40,0.7678515116373698,0.8996368845303854,0.8281126419703165,0.04231152575032592,0.000125778629415525,0.024885644216339348
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,computer,40,0.12115037937959035,0.9444444378217062,0.21365671356519064,0.03265970752695243,0.004811247654879283,0.0517945494675045
test_incremental_computer-algorithm/macro_types,kenn_bottom_up_adapter_bert_ms,computer,40,0.04823543379704157,0.9222222169240316,0.09141700839002927,0.013871077326939221,0.0192450250322745,0.02522550479613025
test_incremental_computer/macro_types,kenn_bottom_up_adapter_bert_ms,computer,40,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,computer,40,0.7678515116373698,0.8996368845303854,0.8281126419703165,0.04231152575032592,0.000125778629415525,0.024885644216339348
test/macro_example,kenn_bottom_up_adapter_bert_ms,computer,40,0.8193014065424601,0.9144456187884012,0.8638545870780945,0.043320020663865325,0.0001004680505429559,0.024369544498486016
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,computer,40,0.06542956580718358,0.9555555383364359,0.12205908944209416,0.01838352824498432,0.009622495309758367,0.032340627617607455
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,computer,40,0.020702853798866272,0.01971700352927049,0.020197818676630657,0.0,0.00010044331195313502,5.262678512061545e-05
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,computer,40,0.8717267115910848,0.8652273019154867,0.8684646089871725,0.0008456703688895694,0.000377370301004265,0.0002759029752457142
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,computer,40,0.3767784039179484,0.9481481711069742,0.5391207734743754,0.014376028408481937,0.006414985402529889,0.013857351111446484
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,computer,40,0.07393952831625938,0.9555555582046509,0.1367097944021225,0.02156404066942738,0.009622529722516057,0.03706452003240541
test_incremental_computer-programming_language/macro_types,kenn_horizontal_adapter_bert_ms,computer,40,0.4153759727875392,0.9555555383364359,0.560242752234141,0.18704371843849926,0.019244990619516684,0.19878987572029133
test_incremental_only/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,computer,40,0.9500000476837158,0.9500000476837158,0.9500000476837158,0.028867485929275044,0.028867485929275044,0.028867485929275044
test_incremental/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,computer,40,0.9750000238418579,0.9416667222976685,0.9580305020014445,0.008333325386047377,0.014433742964637642,0.0111451684453707
test_incremental_only/macro_example,kenn_horizontal_adapter_bert_ms,computer,40,0.019832986096541088,0.019832986096541088,0.019832986096541088,0.0006026620225161687,0.0006026620225161687,0.0006026620225161687
test/macro_types,kenn_horizontal_adapter_bert_ms,computer,40,0.8856776555379232,0.8650094469388326,0.8752020200093588,0.011262372698842426,0.001132076490255081,0.006022818099821413
test_pretraining/macro_example,kenn_horizontal_adapter_bert_ms,computer,40,0.907009224096934,0.9144069751103721,0.9105587800343832,0.02713224381797508,0.00026786890598370526,0.013923078496646311
test/micro,kenn_horizontal_adapter_bert_ms,computer,40,0.879261334737142,0.899564266204834,0.8889265457789103,0.04401103181088942,0.00037733588824655093,0.023009229055134483
test_incremental/micro,kenn_horizontal_adapter_bert_ms,computer,40,0.5275722096363703,0.9416666626930237,0.6386035680770874,0.30678896118404214,0.014433742964637562,0.28605385731453015
test_incremental_computer-algorithm/macro_types,kenn_horizontal_adapter_bert_ms,computer,40,0.4440016175309817,0.9444444378217062,0.534443274140358,0.4083448281842264,0.06938885774078346,0.39716884638266725
test_incremental_computer/macro_types,kenn_horizontal_adapter_bert_ms,computer,40,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test_pretraining/micro,kenn_horizontal_adapter_bert_ms,computer,40,0.879261334737142,0.899564266204834,0.8889265457789103,0.04401103181088942,0.00037733588824655093,0.023009229055134483
test/macro_example,kenn_horizontal_adapter_bert_ms,computer,40,0.907009224096934,0.9144069751103721,0.9105587800343832,0.02713224381797508,0.00026786890598370526,0.013923078496646311
test_incremental_only/micro,kenn_horizontal_adapter_bert_ms,computer,40,0.40257291744152707,0.949999988079071,0.5261693646510442,0.28234844223117506,0.028867485929275124,0.30729754239480406
test_incremental/macro_example,kenn_horizontal_adapter_bert_ms,computer,40,0.0203549067179362,0.019659013176957767,0.02000063719848792,0.00017397291958664348,0.00030133208665676295,0.00023267515511720164
test_pretraining/macro_types,kenn_horizontal_adapter_bert_ms,computer,40,0.8856776555379232,0.8650094469388326,0.8752020200093588,0.011262372698842426,0.001132076490255081,0.006022818099821413
test_incremental/macro_types,kenn_horizontal_adapter_bert_ms,computer,40,0.6139445900917053,0.944444457689921,0.7336243589719137,0.1914605269226678,0.019244990619516702,0.14936909747069765
test_incremental_only/macro_types,kenn_horizontal_adapter_bert_ms,computer,40,0.4296888013680776,0.949999988079071,0.5542522172133127,0.2871907759481084,0.028867537548427066,0.2956500215270531
test_incremental_computer-programming_language/macro_types,kenn_hybrid_adapter_bert_ms,computer,40,0.10706874479850133,0.9888888796170553,0.19091948370138803,0.04994436215115176,0.019245025032274446,0.08096292446713996
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,computer,40,0.9611111481984457,0.9611111481984457,0.9611111481984457,0.00962249530975831,0.00962249530975831,0.00962249530975831
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,computer,40,0.9944444497426351,0.9472222725550333,0.9702551364898682,0.004811247654879195,0.004811247654879251,0.0041709507658332385
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,computer,40,0.020064950610200565,0.020064950610200565,0.020064950610200565,0.00020088769930494936,0.00020088769930494936,0.00020088769930494936
test/macro_types,kenn_hybrid_adapter_bert_ms,computer,40,0.8718392252922058,0.8654451767603556,0.8686299125353495,0.0012541327643456573,0.000377370301004241,0.00044764655830129864
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,computer,40,0.8155107299486796,0.9145036141077677,0.8617064356803894,0.046603131715733104,0.00010048525250165359,0.025962090018940922
test/micro,kenn_hybrid_adapter_bert_ms,computer,40,0.7643182078997294,0.8997095028559366,0.825986901919047,0.04707148844395505,0.00012577862941550095,0.027361627581266344
test_incremental/micro,kenn_hybrid_adapter_bert_ms,computer,40,0.12074814736843109,0.9472222129503886,0.2124040275812149,0.042330604835760524,0.004811247654879251,0.0655487238042046
test_incremental_computer-algorithm/macro_types,kenn_hybrid_adapter_bert_ms,computer,40,0.046548920373121895,0.9333333174387614,0.08836365987857182,0.014277207624117614,0.033333331346516254,0.02553332568521398
test_incremental_computer/macro_types,kenn_hybrid_adapter_bert_ms,computer,40,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,computer,40,0.7643182078997294,0.8997095028559366,0.825986901919047,0.04707148844395505,0.00012577862941550095,0.027361627581266344
test/macro_example,kenn_hybrid_adapter_bert_ms,computer,40,0.8155107299486796,0.9145036141077677,0.8617064356803894,0.046603131715733104,0.00010048525250165359,0.025962090018940922
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,computer,40,0.06550994763771693,0.9611110885938009,0.12195975830157597,0.024214872596199314,0.00962249530975839,0.04197593733465406
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,computer,40,0.02076084477206071,0.01977499450246493,0.020255848144491512,0.00010044331195313502,0.00010044331195313577,8.707650924189376e-05
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,computer,40,0.8718392252922058,0.8654451767603556,0.8686299125353495,0.0012541327643456573,0.000377370301004241,0.00044764655830129864
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,computer,40,0.37869126598040265,0.9518518845240275,0.5415326158205668,0.0213203581213898,0.00641495098949526,0.020710065991142192
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,computer,40,0.07680883258581161,0.9611111084620158,0.14107690999905267,0.031980517693925896,0.009622512516183363,0.05424674551762451
test_incremental_computer-programming_language/macro_types,kenn_top_down_adapter_bert_ms,computer,40,0.07752342770497005,0.9888888796170553,0.1434416820605596,0.018780028819945463,0.019245025032274446,0.03228248457963328
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,computer,40,0.9583333730697631,0.9777777989705404,0.9677635033925375,0.014433742964637562,0.019244990619516813,0.001899721876403402
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,computer,40,0.9833333492279053,0.9555555979410807,0.9690757592519125,0.022047906565662648,0.00962249530975831,0.006045949272416788
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,computer,40,0.020006959637006123,0.020412897691130638,0.020203831295172375,0.00030133101125808366,0.00040177432321121943,3.9660703256191925e-05
test/macro_types,kenn_top_down_adapter_bert_ms,computer,40,0.8711480299631754,0.8660987615585327,0.8686159451802572,0.0004113197356602982,0.0007546717764931019,0.00043374089225268423
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,computer,40,0.7959017157554626,0.9146776000658673,0.8510521848996481,0.02258307998288356,0.00020086726673007694,0.013030786039402071
test/micro,kenn_top_down_adapter_bert_ms,computer,40,0.7422167261441549,0.8999273777008057,0.81340225537618,0.01989960928863302,0.00025159167158874,0.012034423582197086
test_incremental/micro,kenn_top_down_adapter_bert_ms,computer,40,0.09915095567703247,0.9555555383364359,0.17950539787610373,0.012373258071567994,0.00962249530975839,0.020442014231947497
test_incremental_computer-algorithm/macro_types,kenn_top_down_adapter_bert_ms,computer,40,0.040842210253079735,0.9666666587193807,0.07835135360558827,0.004686468229347281,0.033333331346516254,0.008692088210838788
test_incremental_computer/macro_types,kenn_top_down_adapter_bert_ms,computer,40,0.9824561476707458,0.9333333373069764,0.9572649598121644,0.0,0.0,0.0
test_pretraining/micro,kenn_top_down_adapter_bert_ms,computer,40,0.7422167261441549,0.8999273777008057,0.81340225537618,0.01989960928863302,0.00025159167158874,0.012034423582197086
test/macro_example,kenn_top_down_adapter_bert_ms,computer,40,0.7959017157554626,0.9146776000658673,0.8510521848996481,0.02258307998288356,0.00020086726673007694,0.013030786039402071
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,computer,40,0.053395542005697884,0.9777777592341105,0.10120641688505809,0.007097954793305085,0.01924502503227447,0.012829647826934484
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,computer,40,0.02052887963751952,0.019948968042929966,0.020231226459145546,0.00046029119211856177,0.00020088769930494936,0.000126220730978792
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,computer,40,0.8711480299631754,0.8660987615585327,0.8686159451802572,0.0004113197356602982,0.0007546717764931019,0.00043374089225268423
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,computer,40,0.3669405976931254,0.9629629850387573,0.5313545266787211,0.006992305477481111,0.01283003963002152,0.007590663864908005
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,computer,40,0.05918281897902489,0.9777777791023254,0.11148199687401454,0.010488458314721451,0.01924500782591868,0.018636714667778956
test_incremental_education-department/macro_types,box_adapter_bert_ms,education,10,0.12980311053494611,0.8555555542310079,0.2100195474922657,0.12927264264730462,0.1503083315563798,0.1953927999804792
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,education,10,0.6694444815317789,0.9083333611488342,0.7536232272783915,0.20178600608173447,0.08779709028018946,0.09991835204142001
test_incremental/macro_example_exclusive,box_adapter_bert_ms,education,10,0.713888943195343,0.7194444934527079,0.7072711984316508,0.16379468972252403,0.050000041723254306,0.059271171986538786
test_incremental_education/macro_types,box_adapter_bert_ms,education,10,1.0,0.5333333611488342,0.6956522464752197,0.0,0.0,0.0
test_incremental_only/macro_example,box_adapter_bert_ms,education,10,0.013975875762601694,0.01896311715245247,0.0157332606613636,0.00421265159083464,0.0018329258684699158,0.0020859787413608382
test/macro_types,box_adapter_bert_ms,education,10,0.868375301361084,0.819252630074819,0.8430732488632202,0.00707357331805474,0.00447519069562067,0.0011144089857833457
test_pretraining/macro_example,box_adapter_bert_ms,education,10,0.7917649944623312,0.9075562755266825,0.8362693786621094,0.1981846625916269,0.0009044651635243649,0.12261722496355584
test_incremental/micro,box_adapter_bert_ms,education,10,0.2229603367547194,0.7286821802457174,0.30842254559199017,0.20663758803228965,0.05852584466342071,0.24631537410167853
