name,instance,run_id,test_pretraining/macro_example/f1,test_incremental_only/macro_example/recall,test_incremental_event-election/macro_types/recall,test_incremental_event-terrorist_attack/macro_types/recall,test_incremental_event-military_conflict/macro_types/recall,test_incremental_only/macro_types/f1,test_incremental/macro_example/recall,test_pretraining/macro_types/precision,test_incremental_only/macro_example_exclusive/recall,test_incremental_event-military_conflict/macro_types/precision,test/micro/precision,test_incremental/macro_types/f1,test_incremental_only/micro/precision,test_pretraining/macro_example/recall,test_incremental_event-attack/macro_types/recall,test_incremental_event/macro_types/f1,test_incremental/micro/precision,test_incremental_event-election/macro_types/f1,test/micro/recall,epoch,test/macro_example/precision,test_incremental/micro/recall,test_incremental_only/macro_types/recall,threshold_pretraining,test_incremental/macro_example_exclusive/recall,test_incremental_only/macro_example_exclusive/f1,test_pretraining/micro/recall,test_incremental_event/macro_types/recall,test_incremental_event-military_conflict/macro_types/f1,test_incremental/macro_example/precision,test_incremental_event-attack/macro_types/f1,test_incremental_event-natural_disaster/macro_types/recall,test_incremental/micro/f1,test_pretraining/micro/f1,test_incremental/macro_example/f1,test_incremental_only/macro_types/precision,test_incremental_event-election/macro_types/precision,test/macro_example/recall,test_incremental/macro_types/precision,test_incremental_event/macro_types/precision,test_incremental/macro_example_exclusive/precision,test_incremental_event-protest/macro_types/f1,test_incremental_event-natural_disaster/macro_types/precision,test_incremental_only/macro_example_exclusive/precision,threshold_incremental,test_incremental_only/macro_example/precision,test_incremental_event-terrorist_attack/macro_types/f1,test_pretraining/micro/precision,test_incremental_only/micro/recall,test_incremental_only/macro_example/f1,test_pretraining/macro_example/precision,test_incremental_event-protest/macro_types/precision,test_incremental_event-natural_disaster/macro_types/f1,test_incremental_event-attack/macro_types/precision,test_incremental/macro_types/recall,test_incremental/macro_example_exclusive/f1,test_incremental_event-sports_event/macro_types/f1,test_incremental_event-sports_event/macro_types/precision,test/macro_types/precision,test_incremental_event-terrorist_attack/macro_types/precision,test_pretraining/macro_types/recall,test/macro_example/f1,test/macro_types/f1,test/micro/f1,test/macro_types/recall,test_incremental_event-protest/macro_types/recall,test_pretraining/macro_types/f1,test_incremental_event-sports_event/macro_types/recall,test_incremental_only/micro/f1
no_init_kenn_hybrid_adapter_bert_ms,2,2psfah9w,0.9108712673187256,0.05091626197099686,0.9333333373069764,0.9666666388511658,0.6296296119689941,0.7385010123252869,0.06541405618190765,0.8840112686157227,0.7465986013412476,1.0,0.8994519114494324,0.7606249451637268,0.6770833134651184,0.9044710993766784,0.2985074520111084,0.9152541756629944,0.7798861265182495,0.9032257795333862,0.8832539916038513,17,0.9173625707626344,0.7696629166603088,0.7349720001220703,0.375,0.8068668842315674,0.8035458326339722,0.8832539916038513,0.9270386099815368,0.7727272510528564,0.0684296041727066,0.3921568691730499,0.4833333194255829,0.7747407555580139,0.891279399394989,0.06688786298036575,0.7420641183853149,0.875,0.9044710993766784,0.7622767686843872,0.9037656784057616,0.8440629243850708,0.819672167301178,0.3866666555404663,0.8698979020118713,0.29000000000000004,0.05932498350739479,0.9666666388511658,0.8994519114494324,0.6478405594825745,0.05479993298649788,0.9173625707626344,0.8064516186714172,0.4296295940876007,0.5714285969734192,0.7589802742004395,0.8250458836555481,0.7407407164573669,0.5882353186607361,0.8840112686157227,0.9666666388511658,0.8457193970680237,0.9108712673187256,0.8644415140151978,0.891279399394989,0.8457193970680237,0.8333333134651184,0.8644415140151978,1.0,0.6621392369270325
no_init_kenn_top_down_adapter_bert_ms,2,1yhjtqn3,0.9001176357269287,0.05213407799601555,0.9333333373069764,0.9666666388511658,0.6296296119689941,0.7040838599205017,0.06605195999145508,0.8742836713790894,0.7644557952880859,1.0,0.8696802854537964,0.7306958436965942,0.4373626410961151,0.9051090478897096,0.31343284249305725,0.9152541756629944,0.5979827046394348,0.8115941882133484,0.8840819597244263,17,0.8951809406280518,0.7771535515785217,0.7490090131759644,0.375,0.8147352933883667,0.8204107284545898,0.8840819597244263,0.9270386099815368,0.7727272510528564,0.06906750053167343,0.4117647409439087,0.5,0.6758957505226135,0.8768219351768494,0.06752607226371765,0.6642429232597351,0.7179487347602844,0.9051090478897096,0.6941832304000854,0.9037656784057616,0.8519313335418701,0.7714285850524902,0.13452914357185364,0.885204017162323,0.3,0.06036882847547531,0.9666666388511658,0.8696802854537964,0.6611295938491821,0.05595008283853531,0.8951809406280518,0.675000011920929,0.21201413869857788,0.6000000238418579,0.7712626457214355,0.8329182863235474,0.7142857313156128,0.5555555820465088,0.8742836713790894,0.9666666388511658,0.8474740386009216,0.9001176357269287,0.8606701493263245,0.8768219351768494,0.8474740386009216,0.8999999761581421,0.8606701493263245,1.0,0.5264550447463989
no_init_kenn_bottom_up_adapter_bert_ms,2,3dt3r9gn,0.9063788056373596,0.0534098818898201,0.9666666388511658,0.9666666388511658,0.6481481194496155,0.7242094874382019,0.06686383485794067,0.8769633769989014,0.7831632494926453,1.0,0.8846153616905212,0.7482733726501465,0.5421052575111389,0.9059209227561952,0.3731343150138855,0.9152541756629944,0.6817447543144226,0.8405797481536865,0.885530948638916,18,0.9068371653556824,0.7902621626853943,0.7673260569572449,0.375,0.8247495889663696,0.8253985047340393,0.885530948638916,0.9270386099815368,0.7865168452262878,0.06819763779640198,0.4464285671710968,0.5166666507720947,0.7320034503936768,0.8850728869438171,0.06752415001392365,0.685680627822876,0.7435897588729858,0.9059209227561952,0.7129412293434143,0.9037656784057616,0.841201663017273,0.8307691812515259,0.21678321063518524,0.8724489212036133,0.16,0.05949895828962326,0.9508196711540222,0.8846153616905212,0.684385359287262,0.05629023164510727,0.9068371653556824,0.7714285850524902,0.3054186999797821,0.5555555820465088,0.787290096282959,0.8328943848609924,0.7317072749137878,0.5769230723381042,0.8769633769989014,0.9354838728904724,0.8497636318206787,0.9063788056373596,0.8631492853164673,0.8850728869438171,0.8497636318206787,0.8999999761581421,0.8631492853164673,1.0,0.6049926280975342
no_init_kenn_hybrid_adapter_bert_ms,1,1yylgt8p,0.9136551022529602,0.0483066588640213,0.9666666388511658,0.9666666388511658,0.48148149251937866,0.7736183404922485,0.06384829431772232,0.8988666534423828,0.7083333134651184,1.0,0.910744845867157,0.7925989627838135,0.8472222089767456,0.9033982753753662,0.26865673065185547,0.9152541756629944,0.8769230842590332,0.9354838132858276,0.8807700276374817,17,0.9241475462913512,0.7471910119056702,0.7024007439613342,0.375,0.7875536680221558,0.7828947305679321,0.8807700276374817,0.9270386099815368,0.6499999761581421,0.07069125771522522,0.404494434595108,0.46666666865348816,0.8068756461143494,0.8955066800117493,0.06709575653076172,0.8609070777893066,0.90625,0.9033982753753662,0.8662643432617188,0.9037656784057616,0.871959924697876,0.8214284777641296,0.800000011920929,0.8749999403953552,0.36000000000000004,0.05967292934656143,0.9508196711540222,0.910744845867157,0.6079733967781067,0.05339156836271286,0.9241475462913512,0.8846153616905212,0.5894736647605896,0.8181818127632141,0.730480432510376,0.8276102542877197,0.8108108043670654,0.6818181872367859,0.8988666534423828,0.9354838728904724,0.8416479825973511,0.9136551022529602,0.869316816329956,0.8955066800117493,0.8416479825973511,0.7666666507720947,0.869316816329956,1.0,0.707930326461792
no_init_kenn_top_down_adapter_bert_ms,1,3oig6jpk,0.9131261110305786,0.04795871302485466,0.9666666388511658,0.9666666388511658,0.4444444477558136,0.7618356943130493,0.06361633539199829,0.8962297439575195,0.7032312750816345,0.959999978542328,0.9095380902290344,0.7821025848388672,0.8227272629737854,0.903195321559906,0.26865673065185547,0.9152541756629944,0.8649237751960754,0.9354838132858276,0.8803560137748718,17,0.9232776761054992,0.7434456944465637,0.6971097588539124,0.375,0.7846924066543579,0.7807796597480774,0.8803560137748718,0.9270386099815368,0.607594907283783,0.07115519046783447,0.40909090638160706,0.46666666865348816,0.7995972037315369,0.8947091698646545,0.06717490404844284,0.839811384677887,0.90625,0.903195321559906,0.8478056192398071,0.9037656784057616,0.8776823878288269,0.7931035161018372,0.6666666865348816,0.8775509595870972,0.4,0.0598469041287899,0.9508196711540222,0.9095380902290344,0.6013289093971252,0.053247325122356415,0.9232776761054992,0.8214285969734192,0.5490196347236633,0.8571428656578064,0.7258508205413818,0.8285865783691406,0.8450704216957092,0.7317073345184326,0.8962297439575195,0.9354838728904724,0.8409866094589233,0.9131261110305786,0.8677297830581665,0.8947091698646545,0.8409866094589233,0.7666666507720947,0.8677297830581665,1.0,0.6948176622390747
no_init_kenn_bottom_up_adapter_bert_ms,1,2wb6h2tr,0.9138131737709044,0.0461609810590744,0.8999999761581421,0.8999999761581421,0.48148149251937866,0.7719977498054504,0.06268846988677979,0.9042092561721802,0.6768707036972046,1.0,0.9131369590759276,0.7923674583435059,0.8974359035491943,0.902325451374054,0.26865673065185547,0.9152541756629944,0.900921642780304,0.931034505367279,0.879114031791687,26,0.9255973100662231,0.7322097420692444,0.6738293170928955,0.375,0.773247480392456,0.7534193396568298,0.879114031791687,0.9270386099815368,0.6499999761581421,0.07260496914386749,0.4137931168079376,0.4000000059604645,0.807851254940033,0.8958026170730591,0.06728330254554749,0.9036478996276855,0.9642857313156128,0.902325451374054,0.9036625623703004,0.9037656784057616,0.8955650925636292,0.8070175051689148,0.8888888955116272,0.8494897484779358,0.38,0.05793319642543793,0.915254294872284,0.9131369590759276,0.5813953280448914,0.051381416618824005,0.9255973100662231,0.8518518805503845,0.5517241358757019,0.8999999761581421,0.7054804563522339,0.8299235701560974,0.8823529481887817,0.7894737124443054,0.9042092561721802,0.931034505367279,0.8380765914916992,0.9138131737709044,0.8698877692222595,0.8958026170730591,0.8380765914916992,0.7666666507720947,0.8698877692222595,1.0,0.7056451439857483
no_init_kenn_hybrid_adapter_bert_ms,0,2f60xe85,0.9134888052940368,0.046798884868621826,0.9333333373069764,0.9666666388511658,0.3703703582286834,0.7617275714874268,0.06274646520614624,0.8990707993507385,0.6862244606018066,1.0,0.9111206531524658,0.782561719417572,0.8514851331710815,0.9023544788360596,0.2537313401699066,0.9152541756629944,0.8798186182975769,0.9180328249931335,0.878493070602417,15,0.9249014258384703,0.7265917658805847,0.6820145845413208,0.375,0.7739627957344055,0.7701833844184875,0.878493070602417,0.9270386099815368,0.5405405163764954,0.07237300276756287,0.39080458879470825,0.3499999940395355,0.7958974242210388,0.8945094347000122,0.06721681356430054,0.8625401258468628,0.9032257795333862,0.9023544788360596,0.8676932454109192,0.9037656784057616,0.8927038908004761,0.8709677457809448,0.7241379022598267,0.8775509595870972,0.56,0.0598469041287899,0.9666666388511658,0.9111206531524658,0.5714285969734192,0.052524685859680176,0.9249014258384703,0.84375,0.4719100594520569,0.8500000238418579,0.7126425504684448,0.8291034698486328,0.8571428656578064,0.75,0.8990707993507385,0.9666666388511658,0.8390997052192688,0.9134888052940368,0.8680506348609924,0.8945094347000122,0.8390997052192688,0.8999999761581421,0.8680506348609924,1.0,0.6838966012001038
no_init_kenn_top_down_adapter_bert_ms,0,3iksm0kh,0.9035505056381226,0.05149617418646813,0.9666666388511658,0.9666666388511658,0.6111111044883728,0.7033573389053345,0.06544305384159088,0.8750027418136597,0.7551020383834839,0.9428571462631226,0.8795379400253296,0.7299771308898926,0.4897959232330322,0.9046740531921388,0.2537313401699066,0.9152541756629944,0.6465927362442017,0.8529411554336548,0.8826329708099365,15,0.9024298191070556,0.7640449404716492,0.7402155995368958,0.375,0.8072246313095093,0.8359651565551758,0.8826329708099365,0.9270386099815368,0.7415730357170105,0.0721990242600441,0.3820224702358246,0.4166666567325592,0.7004292607307434,0.8810827732086182,0.06865523010492325,0.6699956655502319,0.7631579041481018,0.9046740531921388,0.6992168426513672,0.9037656784057616,0.8905578851699829,0.7249999642372131,0.15243902802467346,0.9362244606018066,0.29000000000000004,0.06384830176830292,0.920634925365448,0.8795379400253296,0.6378737688064575,0.05701084807515144,0.9024298191070556,0.5799999833106995,0.2232142835855484,0.7727272510528564,0.7635684609413147,0.8468461036682129,0.75,0.6000000238418579,0.8750027418136597,0.8787878751754761,0.8463748693466187,0.9035505056381226,0.8604507446289062,0.8810827732086182,0.8463748693466187,0.9666666388511658,0.8604507446289062,1.0,0.5541125535964966
no_init_kenn_bottom_up_adapter_bert_ms,0,18p6kk5v,0.913638710975647,0.04749478027224541,0.9333333373069764,0.9666666388511658,0.3888888955116272,0.7622786164283752,0.06309441477060318,0.8982559442520142,0.6964285373687744,1.0,0.9107679128646852,0.7828620672225952,0.844660222530365,0.9027023911476136,0.2537313401699066,0.9152541756629944,0.8764045238494873,0.9032257795333862,0.8789070844650269,15,0.924843430519104,0.7303370833396912,0.6870410442352295,0.375,0.7782546281814575,0.7805382609367371,0.8789070844650269,0.9270386099815368,0.5600000023841858,0.07324287295341492,0.39080458879470825,0.36666667461395264,0.7967313528060913,0.8945538997650146,0.0677909404039383,0.8560211658477783,0.875,0.9027023911476136,0.8619891405105591,0.9037656784057616,0.9034334421157836,0.8709677457809448,0.6875,0.8877550363540649,0.39,0.060542795807123184,0.9666666388511658,0.9107679128646852,0.5780730843544006,0.05323086678981781,0.924843430519104,0.84375,0.47826087474823,0.8500000238418579,0.7170406579971313,0.8361851572990417,0.8695651888847351,0.7692307829856873,0.8982559442520142,0.9666666388511658,0.839728057384491,0.913638710975647,0.8680065274238586,0.8945538997650146,0.839728057384491,0.8999999761581421,0.8680065274238586,1.0,0.6863905787467957
smart_init_classifier_adapter_bert_ms,2,7vfpap2x,0.9063597321510316,0.03102528303861618,0.800000011920929,1.0,0.24074074625968933,0.5063808560371399,0.05485966429114342,0.8538803458213806,0.45493197441101074,0.5416666865348816,0.8907509446144104,0.5574904084205627,0.4922480583190918,0.8942356705665588,0.20895522832870483,0.9152541756629944,0.6901408433914185,0.5581395626068115,0.8691782355308533,15,0.9188171625137328,0.6423221230506897,0.5118613243103027,0.375,0.6766809225082397,0.4808179438114166,0.8691782355308533,0.9270386099815368,0.3333333432674408,0.06514480710029602,0.30434784293174744,0.20000000298023224,0.6653734445571899,0.87983238697052,0.059561483561992645,0.5010164380073547,0.4285714328289032,0.8942356705665588,0.5513600707054138,0.9037656784057616,0.8035458922386169,0.392857164144516,0.5454545617103577,0.5098274946212769,0.31,0.034769028425216675,0.7228915691375732,0.8907509446144104,0.42192691564559937,0.032790642231702805,0.9188171625137328,0.42307692766189575,0.292682945728302,0.5600000023841858,0.5637584924697876,0.7346768379211426,0.5609755516052246,0.4423076808452606,0.8538803458213806,0.5660377144813538,0.8178305625915527,0.9063597321510316,0.835466742515564,0.87983238697052,0.8178305625915527,0.36666667461395264,0.835466742515564,0.7666666507720947,0.4543828070163727
smart_init_classifier_adapter_bert_ms,1,fyrkrhfq,0.913105010986328,0.04923451691865921,0.9333333373069764,1.0,0.5,0.7392048239707947,0.06428322941064835,0.8869531154632568,0.7219387292861938,0.8181818127632141,0.9057446718215942,0.7614275217056274,0.7581967115402222,0.9038041830062866,0.26865673065185547,0.9152541756629944,0.8302277326583862,0.9180328249931335,0.8811840415000916,32,0.922599196434021,0.7509363293647766,0.7145700454711914,0.375,0.7929184436798096,0.7893916368484497,0.8811840415000916,0.9270386099815368,0.6206896901130676,0.06920668482780457,0.37113404273986816,0.4333333373069763,0.7885938882827759,0.8932956457138062,0.06665416806936264,0.7655988931655884,0.9032257795333862,0.9038041830062866,0.7828697562217712,0.9037656784057616,0.8536480665206909,0.8524589538574219,0.6190476417541504,0.8707482814788818,0.28,0.05938297510147095,0.9375,0.9057446718215942,0.6146179437637329,0.05383464694023132,0.922599196434021,0.8387096524238586,0.5098038911819458,0.6000000238418579,0.7411285638809204,0.8221632838249207,0.8219177722930908,0.6976743936538696,0.8869531154632568,0.8823529481887817,0.8431691527366638,0.913105010986328,0.8645070791244507,0.8932956457138062,0.8431691527366638,0.8666666746139526,0.8645070791244507,1.0,0.6788990497589111
smart_init_classifier_adapter_bert_ms,0,qe305i6x,0.9062834978103638,0.03438877314329147,0.9333333373069764,1.0,0.2777777910232544,0.49216198921203613,0.05657040327787399,0.8471380472183228,0.5042517185211182,0.517241358757019,0.885173499584198,0.545752227306366,0.45819398760795593,0.89585942029953,0.2537313401699066,0.9152541756629944,0.6561338305473328,0.5833333730697632,0.871248185634613,15,0.9169529676437378,0.6610487103462219,0.547358512878418,0.375,0.6977825164794922,0.5236359238624573,0.871248185634613,0.9270386099815368,0.3614457845687866,0.06331767141819,0.32692307233810425,0.20000000298023224,0.6585820913314819,0.8781555891036987,0.05975417047739029,0.4470779299736023,0.42424243688583374,0.89585942029953,0.504163920879364,0.9037656784057616,0.7810085415840149,0.2545454800128937,0.4285714328289032,0.5445699691772461,0.28,0.037138380110263824,0.7058823704719543,0.885173499584198,0.4551495015621186,0.03571072965860367,0.9169529676437378,0.2800000011920929,0.27272728085517883,0.45945945382118225,0.5948184728622437,0.7370535731315613,0.6292134523391724,0.47457626461982727,0.8471380472183228,0.5454545617103577,0.8222677111625671,0.9062834978103638,0.8345176577568054,0.8781555891036987,0.8222677111625671,0.23333333432674408,0.8345176577568054,0.9333333373069764,0.45666664838790894
