name,instance,run_id,test_incremental_event-military_conflict/macro_types/f1,test/macro_types/recall,test_incremental_only/macro_example_exclusive/recall,test_pretraining/macro_types/f1,test/macro_example/precision,test_incremental/micro/recall,test_pretraining/macro_types/precision,test_incremental_event-election/macro_types/f1,test_incremental_event-sports_event/macro_types/f1,test_incremental_event-sports_event/macro_types/precision,test_incremental_event-natural_disaster/macro_types/recall,test_pretraining/micro/precision,test_incremental/macro_types/precision,test_incremental_event-protest/macro_types/recall,test_incremental/macro_example_exclusive/precision,test/micro/precision,test_incremental/macro_example/f1,test/micro/f1,test_pretraining/macro_example/f1,test_incremental_only/macro_example/precision,test/micro/recall,test_incremental_event/macro_types/precision,test/macro_example/f1,test_incremental/macro_example/recall,test_incremental_event/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_event-military_conflict/macro_types/recall,threshold_incremental,test_incremental/micro/precision,test_pretraining/macro_example/recall,test_incremental/macro_example_exclusive/f1,test_incremental_event-terrorist_attack/macro_types/f1,test_incremental_only/micro/f1,test_incremental_event-terrorist_attack/macro_types/precision,test/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental/macro_example_exclusive/recall,test_incremental_event-election/macro_types/precision,test_incremental_event/macro_types/recall,test_incremental_event-attack/macro_types/recall,test_incremental_only/macro_example/f1,test_pretraining/macro_types/recall,test_incremental/macro_example/precision,epoch,test/macro_example/recall,test_incremental/macro_types/f1,test_pretraining/micro/f1,test/macro_types/f1,test_incremental/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/micro/precision,test_incremental/macro_types/recall,test_incremental_event-sports_event/macro_types/recall,test_incremental_only/micro/recall,test_incremental_only/macro_example/recall,test_incremental_event-military_conflict/macro_types/precision,test_incremental_event-natural_disaster/macro_types/precision,test_incremental_event-attack/macro_types/precision,test_pretraining/micro/recall,test_incremental_only/macro_types/recall,test_incremental_event-protest/macro_types/f1,test_incremental_event-election/macro_types/recall,test_incremental_event-terrorist_attack/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_event-attack/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_event-natural_disaster/macro_types/f1,threshold_pretraining,test_incremental_event-protest/macro_types/precision
no_init_kenn_top_down_adapter_bert_ms,2,2arnkda6,0.7254902124404907,0.8457252979278564,0.7270408272743225,0.8544586300849915,0.8554155826568604,0.7640449404716492,0.8633741736412048,0.90625,0.7407407164573669,0.5882353186607361,0.28333333134651184,0.8154522776603699,0.6178169250488281,0.8999999761581421,0.8590843677520752,0.8154522776603699,0.06713908910751343,0.8477136492729187,0.8791911602020264,0.05828114226460457,0.8826329708099365,0.9037656784057616,0.8791911602020264,0.06480515003204346,0.9152541756629944,0.8554155826568604,0.6851851940155029,0.22,0.40316206216812134,0.9043262004852296,0.8281447291374207,0.90625,0.35754191875457764,0.8529411554336548,0.8633741736412048,0.7856730818748474,0.79935622215271,0.8529411554336548,0.9270386099815368,0.34328359365463257,0.053581055253744125,0.8457252979278564,0.069647416472435,28,0.9043262004852296,0.6811785697937012,0.8477136492729187,0.8544586300849915,0.527813732624054,0.6464731693267822,0.24838292598724365,0.7590217590332031,1.0,0.6378737688064575,0.04958246648311615,0.7708333134651184,0.03413654491305351,0.5111111402511597,0.8826329708099365,0.7350193858146667,0.5806451439857483,0.9666666388511658,0.9666666388511658,0.576967179775238,0.4107142984867096,0.8545917868614197,0.06093189865350723,0.375,0.4285714328289032
no_init_kenn_bottom_up_adapter_bert_ms,2,1nybsesz,0.760869562625885,0.8455970287322998,0.7270407676696777,0.8603010773658752,0.9013743996620178,0.7659175992012024,0.8755255937576294,0.9354838132858276,0.8108108043670654,0.6818181872367859,0.3166666626930237,0.8775720000267029,0.7028768062591553,0.8333333134651184,0.8483548164367676,0.8775720000267029,0.0667630136013031,0.8801981210708618,0.9028478860855104,0.05567153915762901,0.8828399777412415,0.9037656784057616,0.9028478860855104,0.06486314535140991,0.9152541756629944,0.9013743996620178,0.6481481194496155,0.15000000000000002,0.6360808610916138,0.9043261408805848,0.8235061168670654,0.8955223560333252,0.547517716884613,0.8108108043670654,0.8755255937576294,0.7691009640693665,0.8000715970993042,0.90625,0.9270386099815368,0.3731343150138855,0.05245087295770645,0.8455970287322998,0.06877754628658295,30,0.9043261408805848,0.7294555902481079,0.8801981210708618,0.8603010773658752,0.6949872374534607,0.7028152346611023,0.47772276401519775,0.7581234574317932,1.0,0.6411960124969482,0.04958246648311615,0.921052634716034,0.10982658714056016,0.5319148898124695,0.8828399777412415,0.7339927554130554,0.7936508059501648,0.9666666388511658,1.0,0.674178421497345,0.4385964870452881,0.8163264989852905,0.16309012472629547,0.375,0.7575757503509521
no_init_kenn_hybrid_adapter_bert_ms,1,3idtnp8o,0.6329113841056824,0.8393760919570923,0.6777210831642151,0.8684911131858826,0.9245535135269164,0.737827718257904,0.8996984362602234,0.9354838132858276,0.8615384697914124,0.800000011920929,0.3499999940395355,0.9116259217262268,0.8720866441726685,0.7666666507720947,0.88054358959198,0.9116259217262268,0.06685414165258408,0.8953965902328491,0.9133636951446532,0.05706332623958587,0.8797350525856018,0.9037656784057616,0.9133636951446532,0.06286244839429855,0.9152541756629944,0.9245535135269164,0.46296295523643494,0.32,0.8853932619094849,0.9024414420127868,0.824630081653595,0.90625,0.7021695971488953,0.8529411554336548,0.8996984362602234,0.7488797903060913,0.7753934264183044,0.90625,0.9270386099815368,0.34328359365463257,0.05107183754444122,0.8393760919570923,0.0713871493935585,32,0.9024414420127868,0.7855139970779419,0.8953965902328491,0.8684911131858826,0.804902970790863,0.7650633454322815,0.8640776872634888,0.714577317237854,0.9333333373069764,0.5913621187210083,0.04621897637844086,1.0,0.807692289352417,0.8846153616905212,0.8797350525856018,0.6842256784439087,0.7931035161018372,0.9666666388511658,0.9666666388511658,0.8675611019134521,0.49462369084358215,0.8367346525192261,0.4883720576763153,0.375,0.8214285969734192
no_init_kenn_top_down_adapter_bert_ms,1,1fgbd31q,0.604651153087616,0.8414925336837769,0.6964285373687744,0.8596144318580627,0.9160171747207642,0.7490636706352234,0.8785340189933777,0.90625,0.8405797481536865,0.7435897588729858,0.4166666567325592,0.896377444267273,0.7239358425140381,0.7666666507720947,0.8701716661453247,0.896377444267273,0.06690233200788498,0.8886104822158813,0.9095463156700134,0.057991184294223785,0.8809770345687866,0.9037656784057616,0.9095463156700134,0.06361633539199829,0.9152541756629944,0.9160171747207642,0.48148149251937866,0.27,0.7532956600189209,0.9031662940979004,0.8252243995666504,0.8787878155708313,0.6205733418464661,0.8055555820465088,0.8785340189933777,0.7657268047332764,0.7846924066543579,0.8529411554336548,0.9270386099815368,0.34328359365463257,0.05222075805068016,0.8414925336837769,0.07054628431797028,32,0.9031662940979004,0.7266537547111511,0.8886104822158813,0.8596144318580627,0.7511736154556274,0.6996983885765076,0.6301369667053223,0.7293921113014221,0.9666666388511658,0.6112957000732422,0.04749478027224541,0.8125,0.3012048304080963,0.7666666507720947,0.8809770345687866,0.7011569738388062,0.6764705777168274,0.9666666388511658,0.9666666388511658,0.6982458829879761,0.4742267727851868,0.8503401279449463,0.3496503531932831,0.375,0.6052631735801697
no_init_kenn_bottom_up_adapter_bert_ms,1,vlyxeqie,0.6499999761581421,0.840302050113678,0.6811224222183228,0.8685948848724365,0.9241765737533568,0.7434456944465637,0.8988593220710754,0.9354838132858276,0.875,0.8235294222831726,0.38333332538604736,0.9110968112945556,0.8662128448486328,0.7666666507720947,0.883762538433075,0.9110968112945556,0.06709975749254227,0.8954626321792603,0.9132835865020752,0.05659939721226692,0.8803560137748718,0.9037656784057616,0.9132835865020752,0.06309441477060318,0.9152541756629944,0.9241765737533568,0.48148149251937866,0.23,0.8802660703659058,0.9026443958282472,0.8276597261428833,0.8787878155708313,0.7056530714035034,0.8055555820465088,0.8988593220710754,0.7481998205184937,0.7782546281814575,0.90625,0.9270386099815368,0.34328359365463257,0.05102546140551567,0.840302050113678,0.07164810597896576,34,0.9026443958282472,0.7869987487792969,0.8954626321792603,0.8685948848724365,0.8060913681983948,0.7670186758041382,0.8537735939025879,0.7210587859153748,0.9333333373069764,0.6013289093971252,0.04645094275474548,1.0,0.71875,0.9200000166893004,0.8803560137748718,0.6916331052780151,0.8070175051689148,0.9666666388511658,0.9666666388511658,0.8608481884002686,0.5,0.829931914806366,0.5,0.375,0.8518518805503845
no_init_kenn_hybrid_adapter_bert_ms,0,dy0ru446,0.7916666269302368,0.848028302192688,0.7619047164916992,0.8659862875938416,0.9171016216278076,0.7752808928489685,0.8847212195396423,0.888888955116272,0.7058823704719543,0.5454545617103577,0.44999998807907104,0.8995155096054077,0.7672461867332458,0.9666666388511658,0.8476394414901733,0.8995155096054077,0.0672990009188652,0.8916265964508057,0.9110511541366576,0.06065878272056579,0.8838749527931213,0.9037656784057616,0.9110511541366576,0.06593598425388336,0.9152541756629944,0.9171016216278076,0.7037037014961243,0.19,0.7811321020126343,0.905080020427704,0.8301171660423279,0.9508196711540222,0.6689189076423645,0.9354838728904724,0.8847212195396423,0.8207542300224304,0.8133046627044678,0.8484848737716675,0.9270386099815368,0.2537313401699066,0.05597350001335144,0.848028302192688,0.06871956586837769,18,0.905080020427704,0.7711741924285889,0.8916265964508057,0.8659862875938416,0.7781955003738403,0.7505823969841003,0.6804123520851135,0.7751425504684448,1.0,0.6578072905540466,0.05196010321378708,0.9047619104385376,0.3802816867828369,0.8947368264198303,0.8838749527931213,0.7534431219100952,0.8285714387893677,0.9333333373069764,0.9666666388511658,0.7477433681488037,0.3953488171100617,0.8894556760787964,0.4122137427330017,0.375,0.7250000238418579
no_init_kenn_top_down_adapter_bert_ms,0,2jttg1vt,0.606557309627533,0.8476976156234741,0.7661564350128174,0.849999189376831,0.8654041290283203,0.7715355753898621,0.852313220500946,0.865671694278717,0.4580152630805969,0.2970297038555145,0.4166666567325592,0.829382061958313,0.540390133857727,0.9666666388511658,0.8884119987487793,0.829382061958313,0.06884614378213882,0.8555678129196167,0.8847836852073669,0.06292043626308441,0.8834609985351562,0.9037656784057616,0.8847836852073669,0.06593597680330276,0.9152541756629944,0.8654041290283203,0.6851851940155029,0.1,0.44348761439323425,0.905051052570343,0.8492009043693542,0.651685357093811,0.3955600261688232,0.49152541160583496,0.852313220500946,0.8371397256851196,0.8133047819137573,0.7837837934494019,0.9270386099815368,0.2537313401699066,0.05709094926714897,0.8476976156234741,0.07202505320310593,47,0.905051052570343,0.6360384225845337,0.8555678129196167,0.849999189376831,0.5632262825965881,0.5918759703636169,0.28405797481536865,0.7728277444839478,1.0,0.6511628031730652,0.05225005745887756,0.5441176295280457,0.07861635088920593,0.8947368264198303,0.8834609985351562,0.7507976293563843,0.49152544140815735,0.9666666388511658,0.9666666388511658,0.488479346036911,0.3953488171100617,0.9226189851760864,0.1322751343250275,0.375,0.3295454680919647
no_init_kenn_bottom_up_adapter_bert_ms,0,3iw7whti,0.8125,0.8474661111831665,0.7585033774375916,0.8655847907066345,0.9106066226959229,0.7715355753898621,0.8844951391220093,0.9180328249931335,0.8333333730697632,0.7142857313156128,0.4000000059604645,0.893447756767273,0.7656638622283936,0.9666666388511658,0.8884119987487793,0.893447756767273,0.06875118613243103,0.8884263038635254,0.9077473878860474,0.062108561396598816,0.8834609985351562,0.9037656784057616,0.9077473878860474,0.0657620057463646,0.9152541756629944,0.9106066226959229,0.7222222089767456,0.14,0.7357142567634583,0.9049060344696044,0.848029613494873,0.9666666388511658,0.6302250623703003,0.9666666388511658,0.8844951391220093,0.8276689648628235,0.8111587762832642,0.9032257795333862,0.9270386099815368,0.2537313401699066,0.05644506961107254,0.8474661111831665,0.07202505320310593,26,0.9049060344696044,0.7684255838394165,0.8884263038635254,0.8655847907066345,0.7531992197036743,0.7474374175071716,0.6105918884277344,0.771207332611084,1.0,0.6511628031730652,0.05172813683748245,0.9285714030265808,0.2222222238779068,0.8947368264198303,0.8834609985351562,0.7489458322525024,0.7341772317886353,0.9333333373069764,0.9666666388511658,0.7459350824356079,0.3953488171100617,0.9107142090797424,0.2857142686843872,0.375,0.5918367505073547
smart_init_classifier_adapter_bert_ms,2,9ewwupjd,0.2905983030796051,0.8700689077377319,0.9489794969558716,0.8378326892852783,0.8597316741943359,0.923220992088318,0.8078998327255249,0.17846153676509857,0.1834862381219864,0.10101009905338287,0.8833333253860474,0.6654934883117676,0.2294967770576477,1.0,0.2912323772907257,0.6654934883117676,0.035836003720760345,0.7652648091316223,0.8857408165931702,0.01376876514405012,0.9002277255058289,0.9037656784057616,0.8857408165931702,0.07431570440530777,0.9152541756629944,0.8597316741943359,0.9444444179534912,0.01,0.2126833498477936,0.9133727550506592,0.44202864170074463,0.1529051959514618,0.23277311027050016,0.08417508751153946,0.8078998327255249,0.33295419812202454,0.9166666865348816,0.09830508381128313,0.9270386099815368,0.8805969953536987,0.02270669117569923,0.8700689077377319,0.02361069619655609,7,0.9133727550506592,0.3681010007858277,0.7652648091316223,0.8378326892852783,0.3457223176956177,0.23297567665576935,0.13323713839054108,0.9294266700744628,1.0,0.920265793800354,0.06471816450357437,0.17171716690063477,0.17666666209697723,0.1993243247270584,0.9002277255058289,0.929767906665802,0.1834862381219864,0.9666666388511658,0.8333333134651184,0.1331726461648941,0.325068861246109,0.2018950581550598,0.2944444715976715,0.375,0.10101009905338287
smart_init_classifier_adapter_bert_ms,1,lba6p80m,0.29999998211860657,0.8657289743423462,0.923469305038452,0.8357516527175903,0.8620079755783081,0.9007490873336792,0.8077810406684875,0.18412697315216064,0.18987342715263367,0.10489510744810104,0.800000011920929,0.6714661717414856,0.2286650836467743,1.0,0.3034181594848633,0.6714661717414856,0.03681740537285805,0.7682905197143555,0.886441171169281,0.014189615845680237,0.8977437615394592,0.9037656784057616,0.886441171169281,0.07315587997436523,0.9152541756629944,0.8620079755783081,0.9444444179534912,0.01,0.21454058587551117,0.9122999310493468,0.454134076833725,0.13924051821231842,0.230034738779068,0.07692307978868484,0.8077810406684875,0.33961403369903564,0.9023605585098268,0.10175438225269318,0.9270386099815368,0.8208954930305481,0.023160874843597412,0.8657289743423462,0.0245986171066761,7,0.9122999310493468,0.3645977973937988,0.7682905197143555,0.8357516527175903,0.34654179215431213,0.23040713369846344,0.13230155408382416,0.899047315120697,1.0,0.880398690700531,0.06297843158245087,0.17832167446613312,0.1660899668931961,0.1923076957464218,0.8977437615394592,0.8950486183166504,0.190476194024086,0.9666666388511658,0.7333333492279053,0.13222216069698334,0.3116147518157959,0.2080660909414291,0.2750716209411621,0.375,0.10526315867900848
smart_init_classifier_adapter_bert_ms,0,eh73ihfs,0.24633429944515228,0.866715133190155,0.9081631898880004,0.836157500743866,0.8620679378509521,0.898876428604126,0.8076813220977783,0.1835442930459976,0.18987342715263367,0.10489510744810104,0.8999999761581421,0.6708958745002747,0.22796717286109924,1.0,0.31315141916275024,0.6708958745002747,0.037616755813360214,0.7678413987159729,0.8864455223083496,0.013371110893785954,0.8975367546081543,0.9037656784057616,0.8864455223083496,0.07257597148418427,0.9152541756629944,0.8620679378509521,0.7777777910232544,0.01,0.21371327340602875,0.9122419357299804,0.46399375796318054,0.1708860695362091,0.2287695109844208,0.09440559148788452,0.8076813220977783,0.32250288128852844,0.895207405090332,0.10139860212802888,0.9270386099815368,0.7761194109916687,0.021993933245539665,0.866715133190155,0.025387711822986603,7,0.9122419357299804,0.3642715513706207,0.7678413987159729,0.836157500743866,0.34532374143600464,0.22945185005664823,0.13153961300849917,0.9059503078460692,1.0,0.8770763874053955,0.061934586614370346,0.1463414579629898,0.18685121834278107,0.18118466436862943,0.8975367546081543,0.9029377102851868,0.18987342715263367,0.9666666388511658,0.8999999761581421,0.13142454624176023,0.29378530383110046,0.19606415927410129,0.3094555735588074,0.375,0.10489510744810104
