name,instance,run_id,test_incremental_location-bridge/macro_types/recall,test_incremental/macro_example_exclusive/recall,test_incremental_location-city/macro_types/recall,test/micro/recall,test_incremental_location-country/macro_types/recall,test_pretraining/micro/precision,test_incremental_location/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental_only/micro/f1,test_incremental/micro/precision,test_incremental_location-country/macro_types/f1,test_pretraining/micro/recall,test_incremental/macro_types/f1,test_incremental_only/micro/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental/macro_example/recall,test_incremental_location/macro_types/recall,test_incremental_location-province/macro_types/recall,test_incremental/macro_example_exclusive/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_location-county/macro_types/recall,test_incremental_location-province/macro_types/precision,test_pretraining/macro_types/precision,test/macro_types/recall,test_incremental/macro_example_exclusive/precision,test_incremental_location-bridge/macro_types/precision,test_incremental_location/macro_types/precision,test_incremental_location-city/macro_types/f1,test_pretraining/micro/f1,test/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental_only/macro_example/recall,test_incremental_location-cemetery/macro_types/f1,test_incremental_location-cemetery/macro_types/precision,test_pretraining/macro_example/precision,test_incremental_location-body_of_water/macro_types/recall,test/micro/f1,test/macro_example/recall,test_pretraining/macro_example/f1,test/micro/precision,test_pretraining/macro_types/f1,test_incremental/macro_types/recall,test_incremental/macro_types/precision,test_incremental_location-cemetery/macro_types/recall,test_pretraining/macro_example/recall,test_incremental_location-body_of_water/macro_types/f1,test_incremental_location-body_of_water/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,test/macro_example/precision,test_incremental/micro/f1,test_incremental/macro_example/precision,test_incremental_location-county/macro_types/f1,test_incremental_location-bridge/macro_types/f1,test_incremental_location-country/macro_types/precision,epoch,test/macro_types/f1,test_incremental_only/micro/precision,threshold_incremental,test_incremental/micro/recall,test_incremental_only/macro_types/precision,test_incremental_location-province/macro_types/f1,test_incremental_location-city/macro_types/precision,threshold_pretraining,test_pretraining/macro_types/recall,test_incremental_only/macro_example/precision,test/macro_example/f1,test_incremental/macro_example/f1,test_incremental_location-county/macro_types/precision
no_init_kenn_hybrid_adapter_bert_ms,2,myd1etj3,0.9677419066429138,0.8571122884750366,0.25,0.8717948794364929,0.4000000059604645,0.82163405418396,0.9396058320999146,0.6654350161552429,0.37127843499183655,0.6123631596565247,0.5197740197181702,0.8717948794364929,0.5601564645767212,0.5520833134651184,0.6010752320289612,0.2320227324962616,0.9498714804649352,0.692307710647583,0.7633167505264282,0.5790609121322632,0.699999988079071,0.6279069781303406,0.8412889838218689,0.8370273113250732,0.6880248188972473,0.1587301641702652,0.9295597672462464,0.3333333432674408,0.8459715247154236,0.8412889838218689,0.06245960295200348,0.060252845287323,0.4285714328289032,0.313043475151062,0.8745965957641602,0.96875,0.8459715247154236,0.8967111110687256,0.8855158090591431,0.82163405418396,0.8391526937484741,0.7009896039962769,0.46644479036331177,0.6792452931404114,0.8967111110687256,0.22463767230510712,0.12704917788505554,0.4998759031295776,0.5586020946502686,0.8745965957641602,0.7005524635314941,0.18625029921531677,0.4516129195690155,0.27272725105285645,0.7419354915618896,102,0.8391526937484741,0.279683381319046,0.04,0.8184165358543396,0.400285542011261,0.6585365533828735,0.5,0.375,0.8370273113250732,0.06483414769172668,0.8855158090591431,0.20663203299045563,0.3333333432674408
no_init_kenn_top_down_adapter_bert_ms,2,2bg5jucw,0.9677419066429138,0.8377249240875244,0.1547619104385376,0.8642653822898865,0.2956521809101105,0.8625101447105408,0.9396058320999146,0.5773268342018127,0.4107981324195862,0.7236738204956055,0.4415584504604339,0.8642653822898865,0.6284600496292114,0.4557291567325592,0.5499999523162842,0.22677454352378845,0.9498714804649352,0.5384615659713745,0.827808141708374,0.5080483555793762,0.6000000238418579,0.91304349899292,0.865095853805542,0.8260137438774109,0.8181233406066895,0.22727273404598236,0.9295597672462464,0.2549019753932953,0.863386869430542,0.865095853805542,0.05479993298649788,0.05091626197099686,0.5087718963623047,0.4754098355770111,0.897633969783783,0.9375,0.863386869430542,0.892703115940094,0.8951617479324341,0.8625101447105408,0.8451032042503357,0.6238948106765747,0.6330926418304443,0.5471698045730591,0.892703115940094,0.29556649923324585,0.17543859779834747,0.5839565396308899,0.4720430076122284,0.897633969783783,0.7538144588470459,0.2214683443307877,0.6666666865348816,0.3680981695652008,0.8717948794364929,102,0.8451032042503357,0.3739316165447235,0.15000000000000002,0.7865749001502991,0.5907403230667114,0.6774193644523621,0.7222222089767456,0.375,0.8260137438774109,0.05932498350739479,0.8951617479324341,0.224090039730072,0.75
no_init_kenn_bottom_up_adapter_bert_ms,2,2z5dui97,0.9677419066429138,0.8480077385902405,0.2023809552192688,0.8683353662490845,0.35652172565460205,0.8427809476852417,0.9396058320999146,0.6217555999755859,0.3935418725013733,0.6661911606788635,0.48520708084106445,0.8683353662490845,0.5871732234954834,0.5078125,0.5618279576301575,0.2295581102371216,0.9498714804649352,0.6153846383094788,0.7997829914093018,0.5385934114456177,0.6000000238418579,0.75,0.8499477505683899,0.8315673470497131,0.7567480802536011,0.16853933036327362,0.9295597672462464,0.30630630254745483,0.8553673624992371,0.8499477505683899,0.058094631880521774,0.055787526071071625,0.5112781524658203,0.42500001192092896,0.8871641159057617,0.96875,0.8553673624992371,0.8946118354797363,0.8908723592758179,0.8427809476852417,0.8406570553779602,0.6627700328826904,0.5270562171936035,0.6415094137191772,0.8946118354797363,0.27927926182746887,0.1631578952074051,0.5350424647331238,0.5172042846679688,0.8871641159057617,0.7285491228103638,0.2048538625240326,0.4736842215061188,0.2870813310146332,0.7592592835426331,101,0.8406570553779602,0.3212520480155945,0.04,0.80378657579422,0.4695558249950409,0.6760563850402832,0.6296296119689941,0.375,0.8315673470497131,0.06060079112648964,0.8908723592758179,0.2165035456418991,0.3913043439388275
no_init_kenn_hybrid_adapter_bert_ms,1,2xffqbt9,0.9677419066429138,0.8561482429504395,0.3095238208770752,0.8701668977737427,0.4000000059604645,0.8470681309700012,0.9396058320999146,0.6373567581176758,0.4180327951908112,0.679884672164917,0.5257143378257751,0.8701668977737427,0.5831689834594727,0.53125,0.5946236848831177,0.23176178336143496,0.9498714804649352,0.4871794879436493,0.7940552830696106,0.5788957476615906,0.800000011920929,0.5757575631141663,0.8478702306747437,0.8335174918174744,0.740359902381897,0.12711864709854126,0.9295597672462464,0.388059675693512,0.8584621548652649,0.8478702306747437,0.062441788613796234,0.06083275377750397,0.49122804403305054,0.4590163826942444,0.8887721300125122,0.96875,0.8584621548652649,0.89700847864151,0.8928712606430054,0.8470681309700012,0.8406326770782471,0.676421046257019,0.5125134587287903,0.5283018946647644,0.89700847864151,0.5344827771186829,0.369047611951828,0.5295488238334656,0.5639784336090088,0.8887721300125122,0.7398980259895325,0.20041754841804504,0.4897959232330322,0.2247191071510315,0.7666666507720947,62,0.8406326770782471,0.3445945978164673,0.1,0.8115318417549133,0.45293545722961426,0.5277777910232544,0.5199999809265137,0.375,0.8335174918174744,0.0641382560133934,0.8928712606430054,0.21495303511619568,0.3529411852359772
no_init_kenn_top_down_adapter_bert_ms,1,g2auuhmm,0.9677419066429138,0.8580762147903442,0.3333333432674408,0.870573878288269,0.426086962223053,0.7697013020515442,0.9396058320999146,0.6354309916496277,0.2772543728351593,0.49815496802330017,0.4711538553237915,0.870573878288269,0.43675675988197327,0.5364583134651184,0.5916666984558105,0.23228371143341064,0.9498714804649352,0.4615384638309479,0.7823560237884521,0.5833525657653809,0.800000011920929,0.260869562625885,0.8207794427871704,0.8332768082618713,0.7189159989356995,0.08196721225976944,0.9295597672462464,0.25,0.8170358538627625,0.8207794427871704,0.06292250752449036,0.06205056980252266,0.2857142984867096,0.20155039429664612,0.8342583179473877,0.96875,0.8170358538627625,0.897165060043335,0.8645688891410828,0.7697013020515442,0.8269808888435364,0.6747360229492188,0.32287782430648804,0.49056604504585266,0.897165060043335,0.2683982849121094,0.1557788997888565,0.3443956673145294,0.5752688646316528,0.8342583179473877,0.6178489327430725,0.19461262226104736,0.3529411852359772,0.15113350749015808,0.5268816947937012,66,0.8269808888435364,0.18693284690380096,0.09,0.8132529854774475,0.2362089902162552,0.3333333134651184,0.20000000298023224,0.375,0.8332768082618713,0.06381930410861969,0.8645688891410828,0.21178604662418363,0.2264150977134705
no_init_kenn_bottom_up_adapter_bert_ms,1,1t4g2bdb,0.9677419066429138,0.8724293112754822,0.3452380895614624,0.8756613731384277,0.5565217137336731,0.8240137696266174,0.9396058320999146,0.6859608292579651,0.4017391204833984,0.621396541595459,0.6497461795806885,0.8756613731384277,0.557907223701477,0.6015625,0.6271505355834961,0.23616909980773929,0.9498714804649352,0.5641025900840759,0.7805179953575134,0.634981632232666,0.8333333134651184,0.5365853905677795,0.8397693634033203,0.8395929932594299,0.7061268091201782,0.10563380271196364,0.9295597672462464,0.3558282256126404,0.849052906036377,0.8397693634033203,0.06849140673875809,0.06935746222734451,0.4379562139511109,0.3571428656578064,0.8773163557052612,0.96875,0.849052906036377,0.8995716571807861,0.8883046507835388,0.8240137696266174,0.8396812081336975,0.718949556350708,0.4558077156543732,0.5660377144813538,0.8995716571807861,0.45255473256111145,0.29523810744285583,0.495752215385437,0.6430107355117798,0.8773163557052612,0.7124494910240173,0.19115054607391355,0.41322314739227295,0.190476194024086,0.7804877758026123,66,0.8396812081336975,0.30156657099723816,0.04,0.8347676396369934,0.3881288766860962,0.550000011920929,0.3670886158943176,0.375,0.8395929932594299,0.06764672696590424,0.8883046507835388,0.2112884521484375,0.2747252881526947
no_init_kenn_hybrid_adapter_bert_ms,0,28mdvych,0.9354838728904724,0.8510068655014038,0.3095238208770752,0.8681318759918213,0.269565224647522,0.8459250330924988,0.9396058320999146,0.6239566802978516,0.39958807826042175,0.6751085519790649,0.4105960726737976,0.8681318759918213,0.592013955116272,0.5052083134651184,0.6000000238418579,0.2303699851036072,0.9498714804649352,0.5384615659713745,0.7826786637306213,0.569194495677948,0.6666666865348816,0.3888888955116272,0.8508911728858948,0.8318424820899963,0.7245072722434998,0.14146341383457184,0.9295597672462464,0.43697476387023926,0.8568845391273499,0.8508911728858948,0.06139537692070007,0.05839712545275688,0.47999998927116394,0.3711340129375458,0.8871665000915527,0.96875,0.8568845391273499,0.895634114742279,0.8913801908493042,0.8459250330924988,0.8412590026855469,0.6646959781646729,0.5336601734161377,0.6792452931404114,0.895634114742279,0.39240506291389465,0.2460317462682724,0.5407366752624512,0.5413978099822998,0.8871665000915527,0.7334906458854675,0.19612619280815125,0.6250000596046448,0.2457626909017563,0.8611111044883728,77,0.8412590026855469,0.3304940462112427,0.1,0.8029260039329529,0.4771031439304352,0.4516129195690155,0.7428571581840515,0.375,0.8318424820899963,0.06471816450357437,0.8913801908493042,0.2118733525276184,0.5882353186607361
no_init_kenn_top_down_adapter_bert_ms,0,gw5sl8ip,0.9354838728904724,0.8540059924125671,0.3095238208770752,0.8689458966255188,0.321739137172699,0.8068783283233643,0.9396058320999146,0.6260192394256592,0.32459017634391785,0.5744941830635071,0.45962733030319214,0.8689458966255188,0.5186426639556885,0.515625,0.6005375981330872,0.23118185997009277,0.9498714804649352,0.5384615659713745,0.7715534567832947,0.578233540058136,0.6666666865348816,0.2916666567325592,0.8352934122085571,0.8321003317832947,0.7036203742027283,0.09570956975221634,0.9295597672462464,0.3229813873767853,0.8367627263069153,0.8352934122085571,0.06237035617232323,0.060136862099170685,0.3756905794143677,0.265625,0.8599148988723755,0.96875,0.8367627263069153,0.8959936499595642,0.8775836825370789,0.8068783283233643,0.83369380235672,0.6665007472038269,0.4244759678840637,0.6415094137191772,0.8959936499595642,0.30845770239830017,0.1834319531917572,0.45088568329811096,0.5575268268585205,0.8599148988723755,0.6709631681442261,0.1904720515012741,0.563380241394043,0.17365267872810364,0.804347813129425,77,0.83369380235672,0.2368421107530594,0.1,0.806368350982666,0.35232117772102356,0.37837839126586914,0.33766233921051025,0.375,0.8321003317832947,0.06477615237236023,0.8775836825370789,0.20886172354221344,0.4878048896789551
no_init_kenn_bottom_up_adapter_bert_ms,0,1klr6fo5,0.9677419066429138,0.8764995336532593,0.4166666567325592,0.8766788840293884,0.469565212726593,0.8108413219451904,0.9396058320999146,0.7042756080627441,0.3803384304046631,0.5901936888694763,0.5775401592254639,0.8766788840293884,0.5628983378410339,0.6145833134651184,0.6451612710952759,0.2372709363698959,0.9498714804649352,0.692307710647583,0.7553642392158508,0.655217170715332,0.6666666865348816,0.3552631437778473,0.8398127555847168,0.8418823480606079,0.6636461019515991,0.09708737581968307,0.9295597672462464,0.4794520437717438,0.8424757122993469,0.8398127555847168,0.07067407667636871,0.0717930868268013,0.4175824224948883,0.2945736348628998,0.8693557977676392,1.0,0.8424757122993469,0.900047242641449,0.8844353556632996,0.8108413219451904,0.8408463001251221,0.7349750995635986,0.4561109244823456,0.7169811129570007,0.900047242641449,0.3232323229312897,0.1927710771560669,0.5007430911064148,0.6655914187431335,0.8693557977676392,0.692963719367981,0.1796509027481079,0.5479452013969421,0.1764705926179886,0.75,71,0.8408463001251221,0.2753792405128479,0.04,0.8390705585479736,0.3884754180908203,0.469565212726593,0.5645161271095276,0.375,0.8418823480606079,0.06958942115306854,0.8844353556632996,0.20447926223278048,0.4651162922382355
smart_init_classifier_adapter_bert_ms,2,bmektl3i,0.9677419066429138,0.894601583480835,0.726190447807312,0.8846153616905212,0.843478262424469,0.4558037221431732,0.9396058320999146,0.6786917448043823,0.1006404384970665,0.17256636917591095,0.23233532905578613,0.8846153616905212,0.26608917117118835,0.7161458134651184,0.2256528437137604,0.24217119812965393,0.9498714804649352,0.6410256624221802,0.4262227714061737,0.3458802402019501,0.30000001192092896,0.03392130136489868,0.7980236411094666,0.8386843800544739,0.27975425124168396,0.04109589010477066,0.9295597672462464,0.1504315584897995,0.6016192436218262,0.7980236411094666,0.03730788826942444,0.07985386252403259,0.07898088544607162,0.04234972596168518,0.7580534815788269,0.6875,0.6016192436218262,0.9020413160324096,0.8238030672073364,0.4558037221431732,0.8178489208221436,0.7125891447067261,0.1635873019695282,0.5849056839942932,0.9020413160324096,0.058510635048151016,0.03055555559694767,0.10031937807798386,0.7403225898742676,0.7580534815788269,0.28815004229545593,0.07573027163743973,0.024161074310541153,0.0788436233997345,0.13472221791744232,25,0.8178489208221436,0.054123204201459885,0.01,0.8726333975791931,0.054162658751010895,0.06443298608064651,0.08390646427869797,0.375,0.8386843800544739,0.02433972992002964,0.8238030672073364,0.1153797134757042,0.012587412260472776
smart_init_classifier_adapter_bert_ms,1,l7biucyf,0.16129031777381897,0.8354755640029907,0.5595238208770752,0.8644688725471497,0.634782612323761,0.5179224610328674,0.9396058320999146,0.3617842197418213,0.0852300226688385,0.20149746537208557,0.22496145963668823,0.8644688725471497,0.23133520781993863,0.4583333432674408,0.10199692845344543,0.22616562247276303,0.9498714804649352,0.1794871836900711,0.5397603511810303,0.16651925444602966,0.10000000149011612,0.013035382144153118,0.7971576452255249,0.7990709543228149,0.3986565172672272,0.009124087169766426,0.9295597672462464,0.15064102411270142,0.6477584838867188,0.7971576452255249,0.017961367964744568,0.04888657107949257,0.10973451286554337,0.060546875,0.8001934289932251,0.3125,0.6477584838867188,0.8884647488594055,0.8420219421386719,0.5179224610328674,0.7981131672859192,0.4352951049804687,0.1575256884098053,0.5849056839942932,0.8884647488594055,0.035149384289979935,0.01862197369337082,0.08356042206287384,0.4532257914543152,0.8001934289932251,0.32088375091552734,0.107917457818985,0.01056338008493185,0.01727115735411644,0.13670411705970764,25,0.7981131672859192,0.04698345065116882,0.05,0.7874354720115662,0.04723510146141052,0.02430555410683155,0.08703703433275223,0.375,0.7990709543228149,0.01100175641477108,0.8420219421386719,0.14611466228961945,0.005576208233833313
smart_init_classifier_adapter_bert_ms,0,waf6f155,0.8064516186714172,0.8819622993469238,0.773809552192688,0.8815628886222839,0.7739130258560181,0.48413053154945374,0.9396058320999146,0.6081202030181885,0.10664478689432144,0.1889540404081345,0.22938142716884613,0.8815628886222839,0.26550009846687317,0.6770833134651184,0.2163824886083603,0.23874971270561215,0.9498714804649352,0.4871794879436493,0.4652084410190582,0.32704201340675354,0.1666666716337204,0.028787879273295403,0.7984775304794312,0.8298629522323608,0.3159245252609253,0.038343559950590134,0.9295597672462464,0.18465907871723175,0.6250180602073669,0.7984775304794312,0.035275932401418686,0.0721990242600441,0.1248185783624649,0.06761006265878677,0.7759021520614624,0.4375,0.6250180602073669,0.8980017900466919,0.8324988484382629,0.48413053154945374,0.8138677477836609,0.65083909034729,0.16676461696624756,0.8113207817077637,0.8980017900466919,0.04287901893258095,0.02254428341984749,0.10555604100227356,0.6693547964096069,0.7759021520614624,0.30981549620628357,0.08552167564630508,0.014880952425301077,0.07320644706487656,0.13464447855949402,25,0.8138677477836609,0.05788067728281021,0.02,0.8597246408462524,0.05779387801885605,0.05436337739229202,0.10483870655298232,0.375,0.8298629522323608,0.02333979681134224,0.8324988484382629,0.12593325972557068,0.007788162212818861
