name,instance,run_id,test_incremental_location-province/macro_types/precision,test_pretraining/micro/f1,test_incremental_location-cemetery/macro_types/f1,test_incremental_location-bridge/macro_types/recall,test_incremental_location-county/macro_types/precision,test_incremental_location/macro_types/f1,test_incremental_location-country/macro_types/f1,test/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_incremental/macro_types/f1,test_incremental/macro_example/recall,test_incremental/macro_types/precision,test_incremental_location-city/macro_types/recall,test_incremental_location-province/macro_types/recall,test/macro_example/precision,test_pretraining/macro_types/precision,test_pretraining/macro_example/precision,test/macro_example/f1,test_pretraining/micro/precision,test_pretraining/micro/recall,test_incremental_location-city/macro_types/f1,test_incremental/micro/f1,test_incremental_only/micro/recall,threshold_incremental,test_incremental_location-city/macro_types/precision,threshold_pretraining,test_incremental_only/macro_types/recall,test_incremental_only/micro/precision,test_incremental_only/macro_example/precision,test_incremental_location-county/macro_types/f1,test/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_only/macro_example/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_location-body_of_water/macro_types/f1,epoch,test_incremental/macro_example/precision,test_incremental_location-cemetery/macro_types/recall,test_incremental/micro/recall,test_incremental_location/macro_types/precision,test_incremental_location-body_of_water/macro_types/precision,test/micro/f1,test_incremental/micro/precision,test_pretraining/macro_example/f1,test_incremental/macro_types/recall,test_pretraining/macro_types/recall,test/micro/recall,test/macro_example/recall,test_incremental/macro_example/f1,test_incremental_location-province/macro_types/f1,test_incremental_location-bridge/macro_types/precision,test_incremental_only/macro_types/precision,test_incremental_location-country/macro_types/precision,test_pretraining/macro_types/f1,test_incremental_location-county/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental_location-cemetery/macro_types/precision,test/micro/precision,test/macro_types/recall,test_incremental_only/micro/f1,test_incremental_only/macro_types/f1,test_incremental_location/macro_types/recall,test_incremental_location-bridge/macro_types/f1,test_incremental_location-country/macro_types/recall,test_incremental_location-body_of_water/macro_types/recall,test_incremental/macro_example_exclusive/recall,test_incremental/macro_example_exclusive/precision
no_init_kenn_hybrid_adapter_bert_ms,2,32ry4dcv,0.3857142925262451,0.8240441679954529,0.22608694434165957,1.0,0.2680412232875824,0.9396058320999146,0.6310679316520691,0.8324419856071472,0.07325340807437897,0.7035220861434937,0.5323963761329651,0.2398805320262909,0.4045157432556152,0.511904776096344,0.692307710647583,0.852569043636322,0.8324419856071472,0.852569043636322,0.8768650889396667,0.7735714316368103,0.8815628886222839,0.5408805012702942,0.6443082690238953,0.6770833134651184,0.06999999999999999,0.5733333230018616,0.375,0.7540279626846313,0.22727273404598236,0.0711841806769371,0.4094488024711609,0.8401986956596375,0.9025864601135254,0.6994622945785522,0.07544653117656708,0.6791298985481262,0.1939799338579178,31,0.15790419280529022,0.7358490824699402,0.8597246408462524,0.9295597672462464,0.1086142286658287,0.8240441679954529,0.5152140259742737,0.8768650889396667,0.7785083651542664,0.8481013774871826,0.8815628886222839,0.9025864601135254,0.1904454380273819,0.4954128563404083,0.1230158731341362,0.3295094966888428,0.7142857313156128,0.8401986956596375,0.8666666746139526,0.6599462032318115,0.1335616409778595,0.7735714316368103,0.8481013774871826,0.3403141498565674,0.4586077928543091,0.9498714804649352,0.21908126771450043,0.5652173757553101,0.90625,0.8861396312713623,0.583311915397644
no_init_kenn_top_down_adapter_bert_ms,2,2lokd09t,0.3965517282485962,0.8174987435340881,0.18604649603366852,1.0,0.4693877696990967,0.9396058320999146,0.5185185074806213,0.8325819969177246,0.0677923932671547,0.7575690150260925,0.5179773569107056,0.23471933603286743,0.4054960608482361,0.4166666567325592,0.5897436141967773,0.8335739970207214,0.8325819969177246,0.8335739970207214,0.8649516105651855,0.7673629522323608,0.874643862247467,0.4375,0.6221792101860046,0.5885416865348816,0.16,0.46052631735801697,0.375,0.6835228204727173,0.1973799169063568,0.06982138752937317,0.5822784900665283,0.8359216451644897,0.8987838625907898,0.6107527017593384,0.0658779889345169,0.6285010576248169,0.17737002670764923,32,0.1820807158946991,0.6792452931404114,0.8304647207260132,0.9295597672462464,0.09830508381128313,0.8174987435340881,0.4974226951599121,0.8649516105651855,0.7168163061141968,0.8392882347106934,0.874643862247467,0.8987838625907898,0.20507609844207764,0.4742268025875091,0.11969111859798431,0.330629825592041,0.662162184715271,0.8359216451644897,0.7666666507720947,0.647311806678772,0.10778442770242692,0.7673629522323608,0.8392882347106934,0.29561805725097656,0.4456785321235657,0.9498714804649352,0.2137930989265442,0.426086962223053,0.90625,0.8670737147331238,0.6726220846176147
no_init_kenn_bottom_up_adapter_bert_ms,2,1q3zlix1,0.625,0.8609124422073364,0.4634146392345429,1.0,0.5882353186607361,0.9396058320999146,0.4331210553646088,0.856078565120697,0.06035054847598076,0.7991653680801392,0.6183376908302307,0.2306889295578003,0.5699717402458191,0.3571428656578064,0.5128205418586731,0.8918522596359253,0.856078565120697,0.8918522596359253,0.893825352191925,0.8522432446479797,0.8697598576545715,0.4958677887916565,0.7480127215385437,0.5260416865348816,0.14,0.8108108043670654,0.375,0.6365019679069519,0.361359566450119,0.06297842413187027,0.6250000596046448,0.8445925712585449,0.8958072662353516,0.5370967388153076,0.05793319642543793,0.5595080256462097,0.4566929042339325,32,0.20366504788398743,0.7169811129570007,0.8098106980323792,0.9295597672462464,0.3052631616592407,0.8609124422073364,0.6949778199195862,0.893825352191925,0.6756731271743774,0.8334106206893921,0.8697598576545715,0.8958072662353516,0.21633632481098175,0.5633803009986877,0.14903846383094788,0.5186020135879517,0.8095238208770752,0.8445925712585449,0.6666666865348816,0.5838709473609924,0.342342346906662,0.8522432446479797,0.8334106206893921,0.42841994762420654,0.5715351104736328,0.9498714804649352,0.2594142258167267,0.2956521809101105,0.90625,0.8521851301193237,0.7523564696311951
no_init_kenn_hybrid_adapter_bert_ms,1,1pjzl0lv,0.3731343150138855,0.8326113820075989,0.39215683937072754,0.9677419066429138,0.4354838728904724,0.9396058320999146,0.5021276473999023,0.8290926218032837,0.07342658936977386,0.7157010436058044,0.5109900236129761,0.2391846477985382,0.38107043504714966,0.4761904776096344,0.6410256624221802,0.8597814440727234,0.8290926218032837,0.8597814440727234,0.8807555437088013,0.7899543642997742,0.8801383972167969,0.34934496879577637,0.6666666865348816,0.6588541865348816,0.06999999999999999,0.27586206793785095,0.375,0.7503883838653564,0.24828262627124784,0.07225701957941055,0.5869565606117249,0.838266909122467,0.9027786254882812,0.6919354796409607,0.07463465631008148,0.6807355880737305,0.29767441749572754,29,0.16281026601791382,0.7547169923782349,0.8537005186080933,0.9295597672462464,0.17486338317394257,0.8326113820075989,0.5468577742576599,0.8807555437088013,0.775323748588562,0.8476464748382568,0.8801383972167969,0.9027786254882812,0.1937423199415207,0.471698135137558,0.10309278219938278,0.30271482467651367,0.49166667461395264,0.838266909122467,0.8999999761581421,0.669892430305481,0.26490065455436707,0.7899543642997742,0.8476464748382568,0.3606557250022888,0.4313987195491791,0.9498714804649352,0.18633541464805603,0.5130434632301331,1.0,0.8835690021514893,0.6014353036880493
no_init_kenn_top_down_adapter_bert_ms,1,qigdiey1,0.5,0.8518555760383606,0.4822694957256317,0.9677419066429138,0.7272727489471436,0.9396058320999146,0.4742268025875091,0.8442859053611755,0.06542723625898361,0.794802188873291,0.5685990452766418,0.2325446605682373,0.4874231219291687,0.3452380895614624,0.3846153914928436,0.8775399923324585,0.8442859053611755,0.8775399923324585,0.8873404264450073,0.833365797996521,0.8711843490600586,0.3352600932121277,0.7187262773513794,0.5442708134651184,0.2,0.3258427083492279,0.375,0.6439793109893799,0.30690160393714905,0.0688355341553688,0.7619048357009888,0.8392861485481262,0.897362232208252,0.577957034111023,0.062340524047613144,0.6065738201141357,0.5,30,0.2001855671405792,0.6415094137191772,0.8158347606658936,0.9295597672462464,0.33695653080940247,0.8518555760383606,0.642276406288147,0.8873404264450073,0.6822158098220825,0.8343453407287598,0.8711843490600586,0.897362232208252,0.215155228972435,0.4347825944423675,0.1111111119389534,0.4242607653141022,0.5822784900665283,0.8392861485481262,0.800000011920929,0.6381720304489136,0.3863636255264282,0.833365797996521,0.8343453407287598,0.3924882411956787,0.5115239024162292,0.9498714804649352,0.19933554530143735,0.4000000059604645,0.96875,0.8590402603149414,0.739503026008606
no_init_kenn_bottom_up_adapter_bert_ms,1,3qahq0w7,0.36231884360313416,0.8312883973121643,0.3961353003978729,0.9677419066429138,0.4126984179019928,0.9396058320999146,0.5311203598976135,0.8289491534233093,0.07469840347766876,0.7226040959358215,0.5127742886543274,0.24069242179393768,0.3800660967826843,0.5476190447807312,0.6410256624221802,0.8557759523391724,0.8289491534233093,0.8557759523391724,0.8791185021400452,0.7857919335365295,0.8823769092559814,0.359375,0.6644583940505981,0.6875,0.05,0.26744186878204346,0.375,0.7647371292114258,0.24858756363391876,0.07231500744819641,0.5591398477554321,0.8390695452690125,0.9037702083587646,0.7161290049552917,0.07724426686763763,0.6925264596939087,0.3333333134651184,30,0.16475296020507812,0.7735849022865295,0.8631669282913208,0.9295597672462464,0.20000000298023224,0.8312883973121643,0.5401184558868408,0.8791185021400452,0.7878788709640503,0.8494400382041931,0.8823769092559814,0.9037702083587646,0.19561098515987396,0.46296295523643494,0.09433962404727936,0.301567018032074,0.5079365372657776,0.8390695452690125,0.8666666746139526,0.670430064201355,0.26623377203941345,0.7857919335365295,0.8494400382041931,0.3651452362537384,0.432558536529541,0.9498714804649352,0.17191976308822632,0.5565217137336731,1.0,0.8891388177871704,0.6086118221282959
no_init_kenn_hybrid_adapter_bert_ms,0,2xfxn3ka,0.625,0.8714141249656677,0.4220183491706848,0.9677419066429138,0.8260869383811951,0.9396058320999146,0.5670102834701538,0.8660533428192139,0.06587635725736618,0.8319356441497803,0.6478921175003052,0.2333855181932449,0.6397954821586609,0.4642857015132904,0.3846153914928436,0.9033693075180054,0.8660533428192139,0.9033693075180054,0.9001484513282776,0.8712368011474609,0.8715913891792297,0.5032258033752441,0.7860985398292542,0.5494791865348816,0.36000000000000004,0.5492957830429077,0.375,0.6142427921295166,0.458695650100708,0.06732776761054993,0.7169811725616455,0.8479710221290588,0.8969504833221436,0.5978494882583618,0.06448620557785034,0.6107375621795654,0.9230769276618958,12,0.21758294105529785,0.43396225571632385,0.8175559639930725,0.9295597672462464,0.9090909361839294,0.8714141249656677,0.7569721341133118,0.9001484513282776,0.6561963558197021,0.8306282758712769,0.8715913891792297,0.8969504833221436,0.2252073585987091,0.4761904776096344,0.17241379618644714,0.5984006524085999,0.6962025165557861,0.8479710221290588,0.6333333253860474,0.624193549156189,0.4107142984867096,0.8712368011474609,0.8306282758712769,0.5,0.6062182784080505,0.9498714804649352,0.292682945728302,0.47826087474823,0.9375,0.8621464967727661,0.8037703633308411
no_init_kenn_top_down_adapter_bert_ms,0,3kqkkwaz,0.5789473652839661,0.8473169207572937,0.30243903398513794,0.9677419066429138,0.5882353186607361,0.9396058320999146,0.5189189910888672,0.8518638014793396,0.0676947757601738,0.7862712740898132,0.6057761907577515,0.2341684103012085,0.5404685735702515,0.3928571343421936,0.5641025900840759,0.8696639537811279,0.8518638014793396,0.8696639537811279,0.8838462829589844,0.8236311078071594,0.8724053502082825,0.5076923370361328,0.7050997614860535,0.5598958134651184,0.21,0.717391312122345,0.375,0.6517736315727234,0.28704941272735596,0.06935746222734451,0.6250000596046448,0.843510627746582,0.8984988927841187,0.6129031777381897,0.06610994786024094,0.6275960206985474,0.6888889074325562,30,0.19508235156536105,0.5849056839942932,0.8209982514381409,0.9295597672462464,0.5344827771186829,0.8473169207572937,0.6178756356239319,0.8838462829589844,0.6890358328819275,0.8353196382522583,0.8724053502082825,0.8984988927841187,0.21284586191177368,0.5714285969734192,0.08547008782625198,0.4848840832710266,0.6857143044471741,0.843510627746582,0.6666666865348816,0.6430107355117798,0.2039473652839661,0.8236311078071594,0.8353196382522583,0.3795233964920044,0.5560771226882935,0.9498714804649352,0.15706805884838104,0.417391300201416,0.96875,0.8650385737419128,0.7206512689590454
no_init_kenn_bottom_up_adapter_bert_ms,0,167yhlsv,0.7727272510528564,0.8728134036064148,0.47058823704719543,0.9677419066429138,0.6785714030265808,0.9396058320999146,0.3165467381477356,0.8764068484306335,0.05438962951302528,0.8395403623580933,0.6613003015518188,0.22668755054473877,0.7122700214385986,0.261904776096344,0.43589743971824646,0.9080666303634644,0.8764068484306335,0.9080666303634644,0.900638997554779,0.8828060030937195,0.8630443811416626,0.4112149775028229,0.7878524661064148,0.4401041567325592,0.14,0.95652174949646,0.375,0.5696048140525818,0.48563218116760254,0.057411275804042816,0.6551724076271057,0.8499525189399719,0.8933318853378296,0.4790322482585907,0.051670145243406296,0.5042444467544556,0.8857142329216003,52,0.2278473675251007,0.5283018946647644,0.781411349773407,0.9295597672462464,0.8157894611358643,0.8728134036064148,0.794400691986084,0.900638997554779,0.617138147354126,0.8250485062599182,0.8630443811416626,0.8933318853378296,0.22726598381996155,0.5573770403862,0.20408163964748385,0.6812286376953125,0.9166666865348816,0.8499525189399719,0.6333333253860474,0.5322580337524414,0.42424243688583374,0.8828060030937195,0.8250485062599182,0.4617486298084259,0.6204360723495483,0.9498714804649352,0.33707866072654724,0.19130434095859528,0.96875,0.8374035358428955,0.8416880369186401
smart_init_classifier_adapter_bert_ms,2,y3e5utik,0.029780564829707146,0.6344584226608276,0.08176100999116898,0.8709677457809448,0.013675213791429996,0.9396058320999146,0.23709902167320251,0.7984094023704529,0.04143291711807251,0.4892653524875641,0.26467329263687134,0.2375319004058838,0.16628772020339966,0.6309523582458496,0.4871794879436493,0.7830026149749756,0.7984094023704529,0.7830026149749756,0.8367310762405396,0.49671846628189087,0.8778998851776123,0.1538461595773697,0.3171677887439728,0.6302083134651184,0.03,0.08760330826044083,0.375,0.605066180229187,0.057223930954933167,0.02913808636367321,0.02601626142859459,0.8136487603187561,0.8983762264251709,0.6645161509513855,0.07167710363864899,0.3841232359409332,0.07488299906253815,18,0.09182241559028624,0.49056604504585266,0.8442341089248657,0.9295597672462464,0.03940886631608009,0.6344584226608276,0.19526274502277377,0.8367310762405396,0.6481667757034302,0.8294811844825745,0.8778998851776123,0.8983762264251709,0.1324455291032791,0.05612998828291893,0.044481053948402405,0.05724885314702988,0.14119601249694824,0.8136487603187561,0.2666666805744171,0.2701382637023926,0.04459691420197487,0.49671846628189087,0.8294811844825745,0.1049208790063858,0.10460080951452257,0.9498714804649352,0.08463949710130692,0.739130437374115,0.75,0.8774635791778564,0.3392000198364258
smart_init_classifier_adapter_bert_ms,1,0cmvsxi3,0.02770083025097847,0.6115077137947083,0.11543624103069304,0.9677419066429138,0.01726618781685829,0.9396058320999146,0.22085890173912048,0.7987995147705078,0.039178114384412766,0.4273049831390381,0.27694612741470337,0.24454884231090543,0.1690187007188797,0.8928571343421936,0.5128205418586731,0.7627930641174316,0.7987995147705078,0.7627930641174316,0.8272258639335632,0.46606913208961487,0.8888888955116272,0.19181586802005768,0.301178514957428,0.7708333134651184,0.01,0.10744985938072205,0.375,0.7399784326553345,0.060211554169654846,0.025608908385038376,0.03310345113277435,0.821885347366333,0.9035482406616212,0.772580623626709,0.0833333358168602,0.3632189929485321,0.07094133645296097,17,0.07575181871652603,0.8113207817077637,0.8907057046890259,0.9295597672462464,0.03708987310528755,0.6115077137947083,0.18122920393943787,0.8272258639335632,0.7662150859832764,0.8463451862335205,0.8888888955116272,0.9035482406616212,0.11567268520593645,0.052562415599823,0.04237288236618042,0.06036997213959694,0.12857143580913544,0.821885347366333,0.4000000059604645,0.23741935193538663,0.06213872879743576,0.46606913208961487,0.8463451862335205,0.11169811338186264,0.1116325780749321,0.9498714804649352,0.0811908021569252,0.782608687877655,0.8125,0.9033847451210022,0.2798337936401367
smart_init_classifier_adapter_bert_ms,0,g0yj7iwe,0.02715655043721199,0.6343929171562195,0.11819595098495483,0.8387096524238586,0.013179571367800236,0.9396058320999146,0.2393616884946823,0.7987630367279053,0.03981860354542732,0.48718804121017456,0.2685104012489319,0.23874971270561215,0.16876333951950073,0.761904776096344,0.43589743971824646,0.7830458283424377,0.7987630367279053,0.7830458283424377,0.8366724252700806,0.4955377578735352,0.8813593983650208,0.1860465109348297,0.3198205530643463,0.6744791865348816,0.03,0.10596026480197906,0.375,0.6146812438964844,0.060457516461610794,0.027464626356959343,0.02511773817241192,0.814410388469696,0.898184061050415,0.6709677577018738,0.07237300276756287,0.36915695667266846,0.05079364776611328,17,0.091104157269001,0.7169811129570007,0.8588640093803406,0.9295597672462464,0.02675585262477398,0.6343929171562195,0.1964953690767288,0.8366724252700806,0.6565799713134766,0.8306830525398254,0.8813593983650208,0.898184061050415,0.1318831890821457,0.05112781748175621,0.041800644248723984,0.06007813662290573,0.14128728210926056,0.814410388469696,0.2666666805744171,0.2546236515045166,0.06440678238868713,0.4955377578735352,0.8306830525398254,0.11096829175949097,0.10945799201726912,0.9498714804649352,0.079632468521595,0.782608687877655,0.5,0.8819622993469238,0.33654671907424927
