name,instance,run_id,test_incremental_location-city/macro_types/recall,test/macro_types/f1,test_incremental_location-county/macro_types/f1,test_incremental_location-bridge/macro_types/precision,test_pretraining/macro_example/f1,test_incremental/micro/recall,test_incremental_location-country/macro_types/f1,test_incremental/macro_example/f1,test_incremental_only/macro_example/f1,test_incremental_location-country/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental_only/micro/precision,test_incremental_location-bridge/macro_types/recall,test_incremental_location/macro_types/precision,test_incremental_only/macro_types/precision,test_incremental_location-body_of_water/macro_types/recall,test_incremental/macro_example/recall,test_incremental_location-cemetery/macro_types/f1,test_incremental/micro/f1,test_incremental_location/macro_types/recall,test_incremental_location-province/macro_types/recall,test_incremental_location-cemetery/macro_types/precision,test/macro_types/precision,epoch,test_incremental_only/macro_example/precision,test_incremental_location-province/macro_types/f1,test_incremental_location-body_of_water/macro_types/f1,test/macro_example/precision,test_pretraining/macro_types/recall,test_pretraining/micro/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental/macro_types/f1,test_incremental/macro_example_exclusive/recall,test/micro/recall,threshold_pretraining,test_incremental/micro/precision,test_incremental_only/micro/f1,test_pretraining/micro/f1,test_incremental_location-body_of_water/macro_types/precision,test_pretraining/micro/precision,test_incremental/macro_types/recall,test_pretraining/macro_types/precision,test_incremental_only/macro_example/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_only/micro/recall,test_incremental/macro_example/precision,test_incremental_location-city/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,threshold_incremental,test/macro_types/recall,test_incremental_location-country/macro_types/recall,test_incremental_location-county/macro_types/recall,test_incremental_only/macro_types/recall,test_incremental_location/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_location-bridge/macro_types/f1,test/micro/f1,test_pretraining/macro_types/f1,test_incremental_location-province/macro_types/precision,test_incremental/macro_example_exclusive/f1,test/micro/precision,test_incremental/macro_types/precision,test_incremental/macro_example_exclusive/precision,test_incremental_location-county/macro_types/precision,test/macro_example/f1,test/macro_example/recall,test_incremental_location-city/macro_types/precision,test_incremental_location-cemetery/macro_types/recall,test_pretraining/macro_example/precision
no_init_kenn_hybrid_adapter_bert_ms,2,2l0dbgcs,0.4047619104385376,0.8495002388954163,0.5783132314682007,0.1315789520740509,0.8929442763328552,0.8528399467468262,0.6760563254356384,0.2133022248744965,0.0761910229921341,0.7346938848495483,0.5974217057228088,0.3684210479259491,0.9677419066429138,0.9295597672462464,0.509277880191803,0.875,0.23909765481948853,0.34545451402664185,0.7504733204841614,0.9498714804649352,0.6666666865348816,0.227544903755188,0.8549129962921143,26,0.07794015109539032,0.7323943376541138,0.6086956262588501,0.8841220140457153,0.8441557288169861,0.8799349069595337,0.72258061170578,0.642734169960022,0.8832476735115051,0.8799349069595337,0.375,0.6700473427772522,0.4719100892543793,0.8601551651954651,0.46666666865348816,0.8412451148033142,0.7508888244628906,0.8549129962921143,0.07451868057250977,0.7063644528388977,0.65625,0.19253075122833252,0.5230769515037537,0.6908602118492126,0.13,0.8441557288169861,0.626086950302124,0.800000011920929,0.7224626541137695,0.9396058320999146,0.9019443988800048,0.23166021704673767,0.8601551651954651,0.8495002388954163,0.8125,0.7879570722579956,0.8412451148033142,0.5618131160736084,0.7112253904342651,0.4528301954269409,0.8929442763328552,0.9019443988800048,0.739130437374115,0.7169811129570007,0.8841220140457153
no_init_kenn_top_down_adapter_bert_ms,2,3n1s77ds,0.3928571343421936,0.8456408977508545,0.5783132314682007,0.10948905348777772,0.8842509388923645,0.8580034375190735,0.6723403930664062,0.2126271426677704,0.07845377922058105,0.6583333611488342,0.5489022135734558,0.29318180680274963,0.9677419066429138,0.9295597672462464,0.439994752407074,0.875,0.2401994913816452,0.2638888955116272,0.7028551697731018,0.9498714804649352,0.6666666865348816,0.16170212626457214,0.8462526202201843,26,0.08020180463790894,0.7428571581840515,0.38620689511299133,0.866631031036377,0.8450301289558411,0.8811559081077576,0.7435483932495117,0.603093147277832,0.8873178958892822,0.8811559081077576,0.375,0.5952239036560059,0.4082278311252594,0.8448780179023743,0.24778760969638824,0.8114692568778992,0.7570093870162964,0.8462526202201843,0.07678033411502838,0.7273425459861755,0.671875,0.19073301553726196,0.47826087474823,0.7118279933929443,0.14,0.8450301289558411,0.686956524848938,0.800000011920929,0.7294576168060303,0.9396058320999146,0.902602195739746,0.19672131538391113,0.8448780179023743,0.8456408977508545,0.8387096524238586,0.7854632139205933,0.8114692568778992,0.5011903643608093,0.7045843601226807,0.4528301954269409,0.8842509388923645,0.902602195739746,0.6111111044883728,0.7169811129570007,0.866631031036377
no_init_kenn_bottom_up_adapter_bert_ms,2,3vrjde2b,0.3571428656578064,0.8518534898757935,0.6575343012809753,0.13574661314487457,0.8958890438079834,0.8416523337364197,0.6305419206619263,0.219845250248909,0.07227031886577606,0.7272727489471436,0.6284477710723877,0.40577250719070435,0.9677419066429138,0.9295597672462464,0.56880784034729,0.875,0.23700997233390808,0.4318181574344635,0.7682638764381409,0.9498714804649352,0.6410256624221802,0.30894309282302856,0.8623542785644531,26,0.07411273568868637,0.7462686896324158,0.7179487347602844,0.891330361366272,0.8416053056716919,0.877289354801178,0.6870967149734497,0.6682001948356628,0.8755355477333069,0.877289354801178,0.375,0.7066473960876465,0.4912641346454621,0.8657495975494385,0.6086956262588501,0.8545094132423401,0.7330356240272522,0.8623542785644531,0.07051728665828705,0.6700157523155212,0.6223958134651184,0.20499885082244873,0.4838709235191345,0.6537634134292603,0.12,0.8416053056716919,0.5565217137336731,0.800000011920929,0.7020590901374817,0.9396058320999146,0.9004945755004883,0.2380952388048172,0.8657495975494385,0.8518534898757935,0.8928571343421936,0.8121274709701538,0.8545094132423401,0.6139018535614014,0.7572835683822632,0.5581395626068115,0.8958890438079834,0.9004945755004883,0.75,0.7169811129570007,0.891330361366272
no_init_kenn_hybrid_adapter_bert_ms,1,3suo4mbe,0.4047619104385376,0.8451551198959351,0.8064516186714172,0.15463916957378387,0.8941554427146912,0.8459552526473999,0.5520000457763672,0.2156980037689209,0.07421360909938812,0.5111111402511597,0.5557428598403931,0.38425198197364807,0.9677419066429138,0.9295597672462464,0.4599261283874512,0.96875,0.2376478910446167,0.5442176461219788,0.7584875822067261,0.9498714804649352,0.3846153914928436,0.42553192377090454,0.8487440347671509,28,0.07707028836011887,0.4166666567325592,0.5585585236549377,0.887305736541748,0.8415964841842651,0.8783068656921387,0.7145161032676697,0.607448399066925,0.877892017364502,0.8783068656921387,0.375,0.6874125599861145,0.47890087962150574,0.8627686500549316,0.39240506291389465,0.8477705717086792,0.7329738140106201,0.8487440347671509,0.07156112045049667,0.6880319118499756,0.6354166865348816,0.19745999574661255,0.4473684132099152,0.6634408831596375,0.14,0.8415964841842651,0.6000000238418579,0.8333333134651184,0.7019885778427124,0.9396058320999146,0.9011117815971376,0.2666666805744171,0.8627686500549316,0.8451551198959351,0.4545454680919647,0.7968072295188904,0.8477705717086792,0.51863032579422,0.7294344902038574,0.78125,0.8941554427146912,0.9011117815971376,0.5,0.7547169923782349,0.887305736541748
no_init_kenn_top_down_adapter_bert_ms,1,2ny9fvmf,0.4047619104385376,0.841984748840332,0.8064516186714172,0.12396693974733353,0.8870951533317566,0.8511187434196472,0.5584905743598938,0.21104159951210025,0.0755828469991684,0.4933333396911621,0.5114548206329346,0.32216495275497437,0.9677419066429138,0.9295597672462464,0.39909827709198,0.96875,0.23869171738624573,0.5128204822540283,0.7237468361854553,0.9498714804649352,0.41025641560554504,0.3883495032787323,0.8411405682563782,28,0.0776212066411972,0.3636363744735718,0.4105960428714752,0.8729256391525269,0.8428307771682739,0.8795278668403625,0.7196236252784729,0.5719068646430969,0.8817480802536011,0.8795278668403625,0.375,0.6295353174209595,0.43103450536727905,0.8519613146781921,0.26050421595573425,0.8260703086853027,0.7416137456893921,0.8411405682563782,0.07364881038665771,0.7007260918617249,0.6510416865348816,0.1891324520111084,0.4121212065219879,0.6827957034111023,0.13,0.8428307771682739,0.643478274345398,0.8333333134651184,0.7118627429008484,0.9396058320999146,0.901732325553894,0.21978020668029785,0.8519613146781921,0.841984748840332,0.3265306055545807,0.7796061038970947,0.8260703086853027,0.4654059112071991,0.698671817779541,0.78125,0.8870951533317566,0.901732325553894,0.4197530746459961,0.7547169923782349,0.8729256391525269
no_init_kenn_bottom_up_adapter_bert_ms,1,3r48rk77,0.380952388048172,0.8481139540672302,0.8474575877189636,0.15706805884838104,0.8968930840492249,0.8450946807861328,0.6060606241226196,0.22094346582889557,0.07370354235172272,0.6034482717514038,0.5900670289993286,0.4196891188621521,0.9677419066429138,0.9295597672462464,0.5100672841072083,0.96875,0.2374739050865173,0.567375898361206,0.7744479179382324,0.9498714804649352,0.3846153914928436,0.4545454680919647,0.8550117015838623,28,0.07637439668178558,0.4225352108478546,0.6595744490623474,0.8928844928741455,0.8413265943527222,0.8781033754348755,0.7080644965171814,0.6358094811439514,0.8772493600845337,0.8781033754348755,0.375,0.7147015929222107,0.5046728849411011,0.8674238920211792,0.5,0.857001006603241,0.7310845851898193,0.8550117015838623,0.07121317833662033,0.6833031177520752,0.6328125,0.20656460523605347,0.4413793385028839,0.6602150201797485,0.1,0.8413265943527222,0.6086956262588501,0.8333333134651184,0.6998294591903687,0.9396058320999146,0.900937795639038,0.2702702581882477,0.8674238920211792,0.8481139540672302,0.46875,0.8161845207214355,0.857001006603241,0.5625038146972656,0.7630677223205566,0.8620689511299133,0.8968930840492249,0.900937795639038,0.5245901346206665,0.7547169923782349,0.8928844928741455
no_init_kenn_hybrid_adapter_bert_ms,0,pn2ou0lq,0.4642857015132904,0.8505540490150452,0.6388888359069824,0.11673151701688766,0.8908136487007141,0.8752151727676392,0.7747747302055359,0.20829574763774872,0.08208012580871582,0.8037382960319519,0.588287353515625,0.3457711338996887,0.9677419066429138,0.9295597672462464,0.4746864438056946,0.96875,0.2433600127696991,0.29304030537605286,0.7366896271705627,0.9498714804649352,0.7435897588729858,0.1818181872367859,0.8505890965461731,19,0.08136162906885147,0.5918367505073547,0.7469879388809204,0.8775516152381897,0.8505189418792725,0.8852258920669556,0.7543010711669922,0.6372499465942383,0.8989931344985962,0.8852258920669556,0.375,0.6360225081443787,0.4680134654045105,0.8551208972930908,0.6078431606292725,0.8269962072372437,0.7954310774803162,0.8505890965461731,0.08281141519546509,0.7609621286392212,0.7239583134651184,0.18206332623958588,0.5131579041481018,0.7677419185638428,0.14,0.8505189418792725,0.747826099395752,0.7666666507720947,0.7733681797981262,0.9396058320999146,0.9044827222824096,0.2083333432674408,0.8551208972930908,0.8505540490150452,0.49152541160583496,0.7694626450538635,0.8269962072372437,0.5315456390380859,0.6725578308105469,0.5476190447807312,0.8908136487007141,0.9044827222824096,0.5735294222831726,0.7547169923782349,0.8775516152381897
no_init_kenn_top_down_adapter_bert_ms,0,33x8vm82,0.4642857015132904,0.8454310894012451,0.6388888359069824,0.0797872319817543,0.8751441836357117,0.8734939694404602,0.7288888692855835,0.20478390157222748,0.08041862398386002,0.7454545497894287,0.5204625725746155,0.2569832503795624,0.9677419066429138,0.9295597672462464,0.39184805750846863,0.96875,0.24309906363487244,0.23033706843852997,0.669745922088623,0.9498714804649352,0.7692307829856873,0.13531352579593658,0.8402342796325684,28,0.07857805490493774,0.4878048896789551,0.5794392824172974,0.8476389646530151,0.850692629814148,0.8848189115524292,0.7284946441650391,0.5824761986732483,0.8980291485786438,0.8848189115524292,0.375,0.5430711507797241,0.3786008358001709,0.8326311707496643,0.41333332657814026,0.7862567901611328,0.7966468334197998,0.8402342796325684,0.08234748244285583,0.745558500289917,0.71875,0.17690210044384003,0.4642857015132904,0.7634408473968506,0.1,0.850692629814148,0.7130434513092041,0.7666666507720947,0.7747576832771301,0.9396058320999146,0.904494285583496,0.14742015302181244,0.8326311707496643,0.8454310894012451,0.3571428656578064,0.7564895749092102,0.7862567901611328,0.4590619802474976,0.6534918546676636,0.5476190447807312,0.8751441836357117,0.904494285583496,0.4642857015132904,0.7735849022865295,0.8476389646530151
no_init_kenn_bottom_up_adapter_bert_ms,0,fwye68oi,0.3214285671710968,0.8547994494438171,0.7333333492279053,0.2132352888584137,0.9037209749221802,0.8115318417549133,0.6285714507102966,0.23225465416908264,0.06513570249080658,0.9166666865348816,0.6600972414016724,0.5635359287261963,0.9354838728904724,0.9295597672462464,0.713226318359375,0.96875,0.2323706746101379,0.44859814643859863,0.8132816553115845,0.9498714804649352,0.41025641560554504,0.4444444477558136,0.8804066181182861,26,0.06784968823194504,0.5517241954803467,0.9393939971923828,0.9110183119773864,0.8306397795677185,0.8701668977737427,0.6290322542190552,0.695746660232544,0.8583976030349731,0.8701668977737427,0.375,0.8150389194488525,0.5469169020652771,0.8787505626678467,0.911764681339264,0.8875051736831665,0.6562768220901489,0.8804066181182861,0.06263048201799393,0.6038709282875061,0.53125,0.2321387231349945,0.4778760969638825,0.5806451439857483,0.27,0.8306397795677185,0.47826087474823,0.7333333492279053,0.614334762096405,0.9396058320999146,0.896539568901062,0.34730538725852966,0.8787505626678467,0.8547994494438171,0.8421052694320679,0.8579689860343933,0.8875051736831665,0.7402679920196533,0.8575407266616821,0.7333333492279053,0.9037209749221802,0.896539568901062,0.931034505367279,0.4528301954269409,0.9110183119773864
smart_init_classifier_adapter_bert_ms,2,icn9zd7g,0.6666666865348816,0.8181981444358826,0.03583062067627907,0.04886562004685402,0.8387542963027954,0.8640275597572327,0.24369749426841736,0.13335184752941132,0.046722281724214554,0.14524206519126892,0.11704302579164504,0.06407156586647034,0.9032257795333862,0.9295597672462464,0.064089335501194,0.84375,0.2406924068927765,0.11856473982334136,0.32955849170684814,0.9498714804649352,0.4615384638309479,0.06462585180997849,0.7992644309997559,12,0.033522218465805054,0.053892217576503754,0.08852459490299225,0.7849834561347961,0.8380506038665771,0.8825803995132446,0.31078341603279114,0.27712881565093994,0.8891388177871704,0.8825803995132446,0.375,0.20360980927944183,0.11725663393735886,0.64223313331604,0.04671280458569527,0.504771888256073,0.708152711391449,0.7992644309997559,0.07707029581069946,0.4331607818603515,0.6901041865348816,0.0922233834862709,0.16741405427455902,0.7145161628723145,0.060000000000000005,0.8380506038665771,0.7565217614173889,0.36666667461395264,0.6736215353012085,0.9396058320999146,0.9004333019256592,0.09271523356437684,0.64223313331604,0.8181981444358826,0.028616853058338165,0.49261337518692017,0.504771888256073,0.17227314412593842,0.3406812250614166,0.01883561722934246,0.8387542963027954,0.9004333019256592,0.09572649747133256,0.7169811129570007,0.7849834561347961
smart_init_classifier_adapter_bert_ms,1,lt2p531k,0.9285714030265808,0.8276293873786926,0.05898123607039451,0.04505813866853714,0.8263578414916992,0.9104991555213928,0.21090048551559448,0.1083502322435379,0.04065239429473877,0.12208504974842072,0.11864036321640016,0.06394066661596298,1.0,0.9295597672462464,0.06386177986860275,0.90625,0.248144268989563,0.1157894730567932,0.30463576316833496,0.9498714804649352,0.6666666865348816,0.062234796583652496,0.799235999584198,12,0.026245983317494392,0.06632652133703232,0.07945205271244049,0.7588304877281189,0.8581143617630005,0.8935694098472595,0.24332565069198608,0.28612855076789856,0.9166666865348816,0.8935694098472595,0.375,0.18291839957237244,0.11874186247587204,0.6116024851799011,0.041547276079654694,0.4649020731449127,0.848599374294281,0.799235999584198,0.09011830389499664,0.3768870234489441,0.8307291865348816,0.06930609047412872,0.1974683701992035,0.8354838490486145,0.02,0.8581143617630005,0.7739130258560181,0.7333333492279053,0.8341318964958191,0.9396058320999146,0.907077431678772,0.08623087406158447,0.6116024851799011,0.8276293873786926,0.03489932790398598,0.4002552032470703,0.4649020731449127,0.17207401990890503,0.25602275133132935,0.03072625771164894,0.8263578414916992,0.907077431678772,0.11048159003257751,0.8301886916160583,0.7588304877281189
smart_init_classifier_adapter_bert_ms,0,eagan9ua,0.6785714030265808,0.811345100402832,0.014336916618049145,0.046296294778585434,0.8437409400939941,0.8356282114982605,0.23547402024269104,0.14502742886543274,0.03920259326696396,0.1428571492433548,0.11176195740699768,0.06198236718773842,0.8064516186714172,0.9295597672462464,0.0620538517832756,0.625,0.23492228984832764,0.12237761914730072,0.34070175886154175,0.9498714804649352,0.3589743673801422,0.06743738055229187,0.7990100383758545,12,0.027966663241386417,0.046822745352983475,0.0716845840215683,0.7977466583251953,0.8240670561790466,0.8758648633956909,0.2592780292034149,0.2665245532989502,0.8678234815597534,0.8758648633956909,0.375,0.21397091448307037,0.11243032664060593,0.6564477682113647,0.03802281245589256,0.5249420404434204,0.6102680563926697,0.7990100383758545,0.06553004682064056,0.3634459376335144,0.6041666865348816,0.10489031672477722,0.1850649267435074,0.6075268983840942,0.09,0.8240670561790466,0.6695652008056641,0.13333334028720856,0.5617533326148987,0.9396058320999146,0.8953632116317749,0.08756567537784576,0.6564477682113647,0.811345100402832,0.025044722482562065,0.5357439517974854,0.5249420404434204,0.17049208283424375,0.3874739706516266,0.007575757801532745,0.8437409400939941,0.8953632116317749,0.1071428582072258,0.6603773832321167,0.7977466583251953
