name,instance,run_id,test_pretraining/macro_types/f1,test_incremental_organization-sports_team/macro_types/f1,test_incremental_organization-educational_institution/macro_types/recall,test_pretraining/macro_example/f1,threshold_incremental,test_incremental/micro/f1,test_incremental_organization-terrorist_organization/macro_types/precision,test_pretraining/micro/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_only/macro_example/precision,test_incremental_organization-sports_league/macro_types/recall,test_incremental_organization-fraternity_sorority/macro_types/precision,test_incremental/macro_types/f1,test_incremental_organization-terrorist_organization/macro_types/recall,test_incremental_organization-educational_institution/macro_types/precision,test/macro_example/f1,test_incremental/macro_example/precision,test_pretraining/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test_incremental/macro_example_exclusive/f1,test/micro/precision,test/macro_types/precision,test_incremental/macro_types/recall,test/micro/f1,test/macro_example/precision,test_incremental/micro/recall,test_incremental_organization-sports_league/macro_types/precision,test_incremental_organization/macro_types/f1,threshold_pretraining,test_incremental_organization-airline/macro_types/f1,test_incremental/macro_example/recall,test_incremental_organization-airline/macro_types/recall,epoch,test_incremental_only/macro_types/precision,test_incremental_organization-educational_institution/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_organization-company/macro_types/f1,test_incremental_organization-sports_team/macro_types/recall,test/macro_example/recall,test_pretraining/micro/recall,test_pretraining/macro_types/recall,test_incremental_only/micro/recall,test_incremental_only/macro_example/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_organization-fraternity_sorority/macro_types/f1,test/macro_types/recall,test_incremental_organization/macro_types/precision,test_pretraining/macro_example/precision,test_incremental_organization-company/macro_types/precision,test_incremental/macro_example/f1,test_incremental/macro_example_exclusive/precision,test_incremental_organization-sports_team/macro_types/precision,test/macro_types/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental/micro/precision,test_incremental_only/micro/precision,test_incremental_organization/macro_types/recall,test_pretraining/micro/precision,test_incremental_only/macro_types/recall,test_incremental_only/macro_example/recall,test/micro/recall,test_incremental_organization-company/macro_types/recall,test_incremental_organization-sports_league/macro_types/f1,test_incremental_organization-airline/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_incremental_only/micro/f1,test_incremental_organization-terrorist_organization/macro_types/f1,test_incremental_organization-fraternity_sorority/macro_types/recall
smart_init_kenn_hybrid_adapter_bert_ms,0,c8jad4cf,0.817467987537384,0.11940298229455948,0.6338028311729431,0.8869318962097168,0.08,0.44246092438697815,0.07377049326896667,0.7781975269317627,0.22985538840293884,0.03055141307413578,0.4333333373069763,0.0450819656252861,0.33889421820640564,0.6000000238418579,0.18367347121238708,0.8869318962097168,0.09001806378364563,0.8100652098655701,0.23805736005306244,0.23372432589530945,0.6530836224555969,0.7015893459320068,0.8100652098655701,0.6161422729492188,0.7781975269317627,0.8770354986190796,0.7815315127372742,0.05118110403418541,0.8756218552589417,0.375,0.17204301059246063,0.1285664588212967,0.800000011920929,23,0.15049543976783752,0.2848101556301117,0.8970540761947632,0.5812357068061829,0.5161290168762207,0.8970540761947632,0.8735864162445068,0.825007438659668,0.6018957495689392,0.04414096102118492,0.5981675386428833,0.08029196411371231,0.825007438659668,0.8163265585899353,0.8770354986190796,0.5358649492263794,0.10589316487312316,0.55517578125,0.06751054525375366,0.817467987537384,0.3320971429347992,0.3085815906524658,0.1485380083322525,0.9442059993743896,0.7015893459320068,0.569275975227356,0.07950592041015625,0.8735864162445068,0.6349999904632568,0.09154929965734482,0.09638553857803343,0.7929184436798096,0.23827391862869263,0.131386861205101,0.36666667461395264
smart_init_kenn_top_down_adapter_bert_ms,0,un9ixle3,0.8175838589668274,0.11846690624952316,0.6478873491287231,0.8857835531234741,0.08,0.433622807264328,0.07692307978868484,0.7730478048324585,0.23327726125717163,0.03100623190402985,0.5,0.028455285355448723,0.33699464797973633,0.6666666865348816,0.1782945692539215,0.8857835531234741,0.08607134222984314,0.8097248673439026,0.23503589630126953,0.2313418686389923,0.6385616064071655,0.6926275491714478,0.8097248673439026,0.6202683448791504,0.7730478048324585,0.874104380607605,0.787162184715271,0.05454545468091965,0.8756218552589417,0.375,0.1586207002401352,0.1299002468585968,0.7666666507720947,24,0.1477726399898529,0.2796352505683899,0.8977789878845215,0.5927602052688599,0.5483871102333069,0.8977789878845215,0.874596118927002,0.8255968689918518,0.6137440800666809,0.04509315267205238,0.6217277646064758,0.05072464421391487,0.8255968689918518,0.8163265585899353,0.874104380607605,0.5413222908973694,0.10353851318359376,0.5308348536491394,0.06640625,0.8175838589668274,0.3392610549926758,0.2992294430732727,0.14412909746170044,0.9442059993743896,0.6926275491714478,0.5739916563034058,0.08263744413852692,0.874596118927002,0.6549999713897705,0.09836065769195557,0.08846154063940048,0.8011444807052612,0.23343847692012787,0.13793104887008667,0.23333333432674408
smart_init_kenn_bottom_up_adapter_bert_ms,0,qvigbthz,0.8291394114494324,0.1325966864824295,0.6760563254356384,0.8817537426948547,0.02,0.40415334701538086,0.06748466193675995,0.7482321262359619,0.22873973846435547,0.030403122305870056,0.699999988079071,0.07017543911933899,0.3481069505214691,0.7333333492279053,0.14769230782985687,0.8817537426948547,0.07030230760574341,0.8084856271743774,0.2341347932815552,0.22266718745231628,0.5759796500205994,0.6471628546714783,0.8084856271743774,0.797223687171936,0.7482321262359619,0.8587799072265625,0.8547297120094299,0.061403509229421616,0.8756218552589417,0.375,0.16483516991138458,0.13906286656856537,1.0,23,0.13785870373249054,0.24242424964904785,0.905990481376648,0.5671077966690063,0.774193525314331,0.905990481376648,0.8867124319076538,0.8508762121200562,0.7559241652488708,0.046595316380262375,0.75,0.12903225421905518,0.8508762121200562,0.8163265585899353,0.8587799072265625,0.4559270441532135,0.09339127689599992,0.43358114361763,0.07250755280256271,0.8291394114494324,0.3505626618862152,0.2646443545818329,0.13696865737438202,0.9442059993743896,0.6471628546714783,0.7762262225151062,0.0996868535876274,0.8867124319076538,0.75,0.11290322244167328,0.08982036262750626,0.8576537370681763,0.2319156676530838,0.12359550595283508,0.800000011920929
no_init_kenn_hybrid_adapter_bert_ms,1,9ym9kb5z,0.8516272902488708,0.48695653676986694,0.7605633735656738,0.8923238515853882,0.02,0.6534234881401062,0.17142857611179352,0.8514545559883118,0.7086387872695923,0.09418928623199464,0.9333333373069764,0.44117647409439087,0.5816504955291748,1.0,0.5192307829856873,0.8923238515853882,0.12411273270845412,0.8380314111709595,0.5277014970779419,0.4294876158237457,0.8172675967216492,0.816496729850769,0.8380314111709595,0.9007910490036012,0.8514545559883118,0.8754092454910278,0.8704954981803894,0.4912280738353729,0.8756218552589417,0.375,0.2777777910232544,0.14213639497756958,1.0,71,0.3742249011993408,0.6171428561210632,0.9099048972129822,0.5720430016517639,0.9032257795333862,0.9099048972129822,0.8895395994186401,0.8656715154647827,0.7890995144844055,0.0999290868639946,0.8006108999252319,0.6122449040412903,0.8656715154647827,0.8163265585899353,0.8754092454910278,0.501886785030365,0.13251452147960663,0.765450656414032,0.3333333432674408,0.8516272902488708,0.7518225312232971,0.5230040550231934,0.35463258624076843,0.9442059993743896,0.816496729850769,0.8945889472961426,0.1064138263463974,0.8895395994186401,0.6650000214576721,0.6436781883239746,0.16129031777381897,0.8766094446182251,0.4893460869789123,0.292682945728302,1.0
no_init_kenn_top_down_adapter_bert_ms,1,1xr2afnl,0.8494683504104614,0.5098038911819458,0.7323943376541138,0.889059841632843,0.09,0.6437281966209412,0.19736842811107635,0.8506373167037964,0.6998255252838135,0.09301786124706268,0.8999999761581421,0.4615384638309479,0.5767107009887695,1.0,0.5048543810844421,0.889059841632843,0.13617488741874695,0.8384007215499878,0.5236069560050964,0.43207257986068726,0.8403430581092834,0.8208450675010681,0.8384007215499878,0.8669137358665466,0.8506373167037964,0.8721215724945068,0.832207202911377,0.5192307829856873,0.8756218552589417,0.375,0.2830188572406769,0.1363372802734375,1.0,71,0.3771791458129883,0.5977011919021606,0.9066689610481262,0.46846848726272583,0.8387096524238586,0.9066689610481262,0.8826736807823181,0.8608319163322449,0.7085307836532593,0.09396497905254364,0.7142233848571777,0.6315789818763733,0.8608319163322449,0.8163265585899353,0.8721215724945068,0.4262295067310333,0.13625603914260864,0.839842677116394,0.3661971688270569,0.8494683504104614,0.7069511413574219,0.5248579382896423,0.34407365322113037,0.9442059993743896,0.8208450675010681,0.8558720350265503,0.09493157267570496,0.8826736807823181,0.5199999809265137,0.6585366129875183,0.16483516991138458,0.8408440351486206,0.46320682764053345,0.32967033982276917,1.0
no_init_kenn_bottom_up_adapter_bert_ms,1,3an7inti,0.8538331389427185,0.5090909004211426,0.7605633735656738,0.892433762550354,0.02,0.6663774251937866,0.1840490847826004,0.8555318117141724,0.7342932224273682,0.09759917110204697,0.9333333373069764,0.5454545617103577,0.61040860414505,1.0,0.5454545617103577,0.892433762550354,0.12829971313476562,0.8427373170852661,0.5633406043052673,0.4624289870262146,0.8293355703353882,0.8248968720436096,0.8427373170852661,0.8976660966873169,0.8555318117141724,0.8761047720909119,0.8648648858070374,0.5957446694374084,0.8756218552589417,0.375,0.3030303120613098,0.14126652479171753,1.0,70,0.4118722081184387,0.6352941393852234,0.909382939338684,0.5481798648834229,0.9032257795333862,0.909382939338684,0.888529896736145,0.8652251362800598,0.7772511839866638,0.10101290047168732,0.7875218391418457,0.7058823704719543,0.8652251362800598,0.8163265585899353,0.8761047720909119,0.47940075397491455,0.13447123765945437,0.7912732362747192,0.3544303774833679,0.8538331389427185,0.7599766254425049,0.5419901013374329,0.3735763132572174,0.9442059993743896,0.8248968720436096,0.891017496585846,0.1046740859746933,0.888529896736145,0.6399999856948853,0.7272727489471436,0.1785714328289032,0.8712446093559265,0.5046153664588928,0.3108808100223541,1.0
no_init_kenn_hybrid_adapter_bert_ms,0,2leornzd,0.8597415685653687,0.5079364776611328,0.49295774102211,0.9082592129707336,0.13,0.7419171929359436,0.49180328845977783,0.8797208666801453,0.551047146320343,0.07324287295341492,0.9333333373069764,0.9677419066429138,0.7200114727020264,1.0,0.8536585569381714,0.9082592129707336,0.14097657799720764,0.8743456602096558,0.6977249979972839,0.6836876273155212,0.8093257546424866,0.894407331943512,0.8743456602096558,0.7604116201400757,0.8797208666801453,0.9193458557128906,0.7364864945411682,0.699999988079071,0.8756218552589417,0.375,0.707317054271698,0.12273834645748138,0.9666666388511658,127,0.6647392511367798,0.625,0.897436797618866,0.32974910736083984,0.5161290168762207,0.897436797618866,0.8655089139938354,0.8456172943115234,0.5071089863777161,0.07100166380405426,0.518324613571167,0.9836065173149108,0.8456172943115234,0.8163265585899353,0.9193458557128906,0.5822784900665283,0.1312268078327179,0.8694563508033752,0.5,0.8597415685653687,0.5341852307319641,0.7474285960197449,0.636904776096344,0.9442059993743896,0.894407331943512,0.7341552972793579,0.06889352947473526,0.8655089139938354,0.2300000041723251,0.7999999523162842,0.557692289352417,0.7569742798805237,0.5646438002586365,0.6593406796455383,1.0
no_init_kenn_top_down_adapter_bert_ms,0,3nss8b8v,0.8432411551475525,0.46464645862579346,0.6619718074798584,0.8826955556869507,0.04,0.6015693545341492,0.1785714328289032,0.8412652611732483,0.6086387634277344,0.08089770376682281,0.9333333373069764,0.5263158082962036,0.527492344379425,1.0,0.4159291982650757,0.8826955556869507,0.1299988329410553,0.8320935964584351,0.4650899469852447,0.38792312145233154,0.7976725101470947,0.8119481205940247,0.8320935964584351,0.8239308595657349,0.8412652611732483,0.8644871711730957,0.7770270109176636,0.3636363744735718,0.8756218552589417,0.375,0.32608696818351746,0.1286824345588684,1.0,127,0.326722651720047,0.510869562625885,0.9016875624656676,0.28837209939956665,0.7419354915618896,0.9016875624656676,0.8727786540985107,0.8546915054321289,0.5924170613288879,0.08069422841072083,0.6055846214294434,0.6896551847457886,0.8546915054321289,0.8163265585899353,0.8644871711730957,0.269565224647522,0.12933729588985443,0.801752507686615,0.3382352888584137,0.8432411551475525,0.6071078777313232,0.4907539188861847,0.2883506417274475,0.9442059993743896,0.8119481205940247,0.8067486882209778,0.08049176633358002,0.8727786540985107,0.3100000023841858,0.5233644843101501,0.19480518996715543,0.793633759021759,0.3878976106643677,0.3030303120613098,1.0
no_init_kenn_bottom_up_adapter_bert_ms,0,2pc353lm,0.8577283024787903,0.46153849363327026,0.5492957830429077,0.9062848091125488,0.05,0.730088472366333,0.4000000059604645,0.8769025802612305,0.554973840713501,0.07376478612422943,0.9333333373069764,0.9677419066429138,0.7019146680831909,1.0,0.8297872543334961,0.9062848091125488,0.13975875079631803,0.8689201474189758,0.6770683526992798,0.6457087993621826,0.8094909191131592,0.8873268365859985,0.8689201474189758,0.7688382863998413,0.8769025802612305,0.9147065877914428,0.7432432174682617,0.699999988079071,0.8756218552589417,0.375,0.6666666865348816,0.12372419983148576,1.0,127,0.6213348507881165,0.6610169410705566,0.8980166912078857,0.3265306055545807,0.4838709533214569,0.8980166912078857,0.8667204976081848,0.846821129322052,0.521327018737793,0.07225576043128967,0.5327224731445312,0.9836065173149108,0.846821129322052,0.8163265585899353,0.9147065877914428,0.5106382966041565,0.13125357031822205,0.861945629119873,0.44117647409439087,0.8577283024787903,0.5436205267906189,0.717391312122345,0.5774278044700623,0.9442059993743896,0.8873268365859985,0.7437857389450073,0.07080723345279694,0.8667204976081848,0.23999999463558197,0.7999999523162842,0.5,0.763054370880127,0.5479452013969421,0.5714285969734192,1.0
smart_init_classifier_adapter_bert_ms,2,hlso9lir,0.8134593963623047,0.1138211339712143,0.6760563254356384,0.8879998922348022,0.06999999999999999,0.4456412196159363,0.09545454382896423,0.7841489315032959,0.23613813519477844,0.03138648718595505,0.5,0.029126213863492012,0.32548609375953674,0.699999988079071,0.2008368223905563,0.8879998922348022,0.09577079117298126,0.809345006942749,0.22549276053905487,0.2286829799413681,0.6677087545394897,0.715666651725769,0.809345006942749,0.5644010305404663,0.7841489315032959,0.8825169801712036,0.7454954981803894,0.06382978707551956,0.8756218552589417,0.375,0.12851405143737793,0.12450708448886871,0.5333333611488342,27,0.14473390579223633,0.3096774220466614,0.8935513496398926,0.49756094813346863,0.4516128897666931,0.8935513496398926,0.8671243786811829,0.817615807056427,0.5260663628578186,0.04386913403868675,0.5479930639266968,0.05084745958447456,0.817615807056427,0.8163265585899353,0.8825169801712036,0.48571428656578064,0.10826454311609268,0.5906549692153931,0.0651162788271904,0.8134593963623047,0.33005207777023315,0.31781086325645447,0.143782377243042,0.9442059993743896,0.715666651725769,0.5101432800292969,0.07283693552017212,0.8671243786811829,0.5099999904632568,0.11320754885673524,0.07305935770273209,0.7678827047348022,0.2258392572402954,0.1679999977350235,0.20000000298023224
smart_init_classifier_adapter_bert_ms,1,nhw25acp,0.8259634971618652,0.09615384787321092,0.7464788556098938,0.880092978477478,0.02,0.37353515625,0.06632652878761292,0.7281609773635864,0.26002246141433716,0.03456109017133713,0.7333333492279053,0.04381443187594414,0.32925474643707275,0.8666666746139526,0.14441417157649994,0.880092978477478,0.06837906688451767,0.806646466255188,0.2111133188009262,0.20979300141334536,0.5682629346847534,0.6171228289604187,0.806646466255188,0.7646890878677368,0.7281609773635864,0.855009913444519,0.8614864945411682,0.05684754624962807,0.8756218552589417,0.375,0.11851852387189864,0.14120852947235107,0.800000011920929,25,0.12314534932374954,0.24200911819934845,0.9066922068595886,0.5669565200805664,0.6451612710952759,0.9066922068595886,0.887924075126648,0.8462283611297607,0.7701421976089478,0.052028682082891464,0.7914485931396484,0.08133971691131592,0.8462283611297607,0.8163265585899353,0.855009913444519,0.4346666634082794,0.0921400636434555,0.4217197895050049,0.051948051899671555,0.8259634971618652,0.3914409577846527,0.2384663373231888,0.12176845222711564,0.9442059993743896,0.6171228289604187,0.7390438914299011,0.1051960065960884,0.887924075126648,0.8149999976158142,0.10551558434963226,0.06400000303983688,0.8708869814872742,0.2102879136800766,0.1232227459549904,0.5666666626930237
smart_init_classifier_adapter_bert_ms,0,i9f5f0ew,0.8329693675041199,0.11899314075708388,0.7042253613471985,0.8779924511909485,0.02,0.36999303102493286,0.06585365533828735,0.7204878330230713,0.26841187477111816,0.03567618131637573,0.7333333492279053,0.06603773683309555,0.33991074562072754,0.8999999761581421,0.121359221637249,0.8779924511909485,0.06145284324884415,0.8068775534629822,0.21812468767166135,0.21141067147254944,0.533551812171936,0.6030212044715881,0.8068775534629822,0.8667259216308594,0.7204878330230713,0.8471771478652954,0.8997747898101807,0.05188679322600365,0.8756218552589417,0.375,0.13667427003383636,0.14607980847358704,1.0,24,0.12499412894248962,0.2070393264293671,0.9111343026161194,0.5799011588096619,0.8387096524238586,0.9111343026161194,0.89478999376297,0.860805094242096,0.850710928440094,0.05431993305683136,0.8560209274291992,0.12334802746772766,0.860805094242096,0.8163265585899353,0.8471771478652954,0.4324324429035187,0.08651187270879745,0.3790031671524048,0.06403940916061401,0.8329693675041199,0.4086792469024658,0.232876718044281,0.12413554638624193,0.9442059993743896,0.6030212044715881,0.8556573987007141,0.1137787103652954,0.89478999376297,0.8799999952316284,0.0969163030385971,0.07334963232278824,0.9009299278259276,0.2166566103696823,0.12272726744413376,0.9333333373069764
