name,instance,run_id,test_pretraining/macro_example/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_only/macro_types/precision,test_incremental_organization/macro_types/recall,test_incremental_organization-terrorist_organization/macro_types/f1,test_incremental_only/micro/f1,threshold_incremental,test/macro_types/precision,test_incremental/macro_example/f1,test_pretraining/macro_types/f1,test_incremental_organization-company/macro_types/f1,test_incremental_organization-educational_institution/macro_types/recall,test_incremental_organization-terrorist_organization/macro_types/recall,test_incremental_only/micro/recall,test_incremental/macro_example_exclusive/f1,test_incremental/macro_example/recall,test/micro/precision,test_incremental/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_organization-terrorist_organization/macro_types/precision,test_incremental_organization-company/macro_types/precision,test_incremental_organization-sports_league/macro_types/recall,test_incremental_organization-educational_institution/macro_types/precision,test/micro/f1,test/macro_example/f1,test_incremental/micro/f1,test_incremental_only/micro/precision,test_pretraining/macro_example/recall,test_incremental_organization-sports_league/macro_types/f1,test/micro/recall,test/macro_types/recall,test_incremental_only/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental_only/macro_example/recall,test_incremental_organization-company/macro_types/recall,test_pretraining/micro/precision,test_pretraining/macro_types/precision,test_incremental_organization/macro_types/f1,test_incremental/macro_example_exclusive/precision,test/macro_types/f1,test_incremental/macro_example/precision,test_incremental_organization-sports_team/macro_types/recall,test_incremental_organization-fraternity_sorority/macro_types/f1,test_incremental/micro/precision,test_incremental_organization-airline/macro_types/f1,test/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental/micro/recall,test_incremental_organization-airline/macro_types/recall,test_incremental_organization-airline/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_pretraining/micro/f1,test_pretraining/micro/recall,test_pretraining/macro_example/precision,epoch,test_incremental_organization/macro_types/precision,test_incremental_organization-sports_team/macro_types/f1,test_incremental_organization-sports_team/macro_types/precision,test_incremental_organization-educational_institution/macro_types/f1,test_pretraining/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_organization-sports_league/macro_types/precision,test_incremental_organization-fraternity_sorority/macro_types/precision,test_incremental_organization-fraternity_sorority/macro_types/recall,threshold_pretraining,test_incremental/macro_types/precision,test_incremental_only/macro_types/recall,test/macro_example/recall,test_incremental/macro_types/recall
smart_init_kenn_hybrid_adapter_bert_ms,0,jt6tf9p7,0.890925407409668,0.665357768535614,0.17179593443870544,0.9442059993743896,0.19771863520145416,0.27069908380508423,0.06999999999999999,0.8127278089523315,0.11006838828325272,0.8269420862197876,0.5463183522224426,0.6619718074798584,0.8666666746139526,0.6469194293022156,0.6788337230682373,0.1326548457145691,0.7180631160736084,0.37542322278022766,0.3419596552848816,0.11158798635005952,0.5203620195388794,0.5666666626930237,0.19183672964572904,0.7897846102714539,0.890925407409668,0.47187289595603943,0.17115987837314606,0.9011307954788208,0.13229572772979736,0.8774232864379883,0.8416625261306763,0.27607864141464233,0.060044098645448685,0.088436558842659,0.574999988079071,0.7180631160736084,0.8127278089523315,0.8756218552589417,0.5800684690475464,0.8269420862197876,0.09405425190925598,0.5806451439857483,0.23255814611911776,0.33411434292793274,0.1593625545501709,0.880948543548584,0.04545183479785919,0.8029279112815857,0.6666666865348816,0.09049773961305618,0.8181329965591431,0.7897846102714539,0.8774232864379883,0.880948543548584,16,0.8163265585899353,0.1434262841939926,0.08181817829608917,0.297468364238739,0.8416625261306763,0.4517454206943512,0.07488986849784851,0.1315789520740509,1.0,0.375,0.2523622512817383,0.7025167346000671,0.9011307954788208,0.7327278852462769
smart_init_kenn_top_down_adapter_bert_ms,0,j1t2559e,0.8923472762107849,0.6657940745353699,0.1786315143108368,0.9442059993743896,0.22047242522239685,0.27995869517326355,0.1,0.8135822415351868,0.11204806715250017,0.8268457055091858,0.5569007396697998,0.6619718074798584,0.9333333373069764,0.6421800851821899,0.6910431981086731,0.1325678527355194,0.7274706959724426,0.3809337615966797,0.3786337673664093,0.125,0.5399060845375061,0.5666666626930237,0.20085470378398895,0.7952756285667419,0.8923472762107849,0.483508974313736,0.1789960414171219,0.9009916186332704,0.13765183091163635,0.8770194053649902,0.8405488133430481,0.28409677743911743,0.06416340917348862,0.08849455416202545,0.574999988079071,0.7274706959724426,0.8135822415351868,0.8756218552589417,0.5984160900115967,0.8268457055091858,0.0970292016863823,0.4516128897666931,0.25,0.3463224470615387,0.16806723177433014,0.8838671445846558,0.050326406955718994,0.8006756901741028,0.6666666865348816,0.09615384787321092,0.8175965547561646,0.7952756285667419,0.8770194053649902,0.8838671445846558,17,0.8163265585899353,0.1171548068523407,0.06730769574642181,0.3081967234611511,0.8405488133430481,0.4827372431755066,0.07834101468324661,0.1428571492433548,1.0,0.375,0.258343368768692,0.6936073303222656,0.9009916186332704,0.7249321937561035
no_init_kenn_hybrid_adapter_bert_ms,1,3acvied9,0.9094836115837096,0.7129145264625549,0.6291303634643555,0.9442059993743896,0.5128204822540283,0.6393088102340698,0.14,0.8698945641517639,0.13616327941417694,0.8663701415061951,0.5388889312744141,0.7183098793029785,1.0,0.7014217972755432,0.8397709131240845,0.13610529899597168,0.8806451559066772,0.7498212456703186,0.7356021404266357,0.3448275923728943,0.606249988079071,0.9666666388511658,0.6144578456878662,0.8813559412956238,0.9094836115837096,0.7622993588447571,0.5873016119003296,0.906553030014038,0.8055554628372192,0.882067859172821,0.8628740310668945,0.7309914231300354,0.0962417498230934,0.09475760161876678,0.48500001430511475,0.8806451559066772,0.8698945641517639,0.8756218552589417,0.8401287198066711,0.8663701415061951,0.1362212896347046,0.9354838728904724,0.9836065173149108,0.7056567668914795,0.6976743936538696,0.9124332666397096,0.09777314215898514,0.8288288116455078,1.0,0.5357142686843872,0.8394134640693665,0.8813559412956238,0.882067859172821,0.9124332666397096,34,0.8163265585899353,0.7631579041481018,0.644444465637207,0.6623376607894897,0.8628740310668945,0.7240806818008423,0.6904761791229248,0.9677419066429138,1.0,0.375,0.6525298357009888,0.8722087144851685,0.906553030014038,0.8812083005905151
smart_init_kenn_bottom_up_adapter_bert_ms,0,w0f3ykub,0.88924241065979,0.6413612365722656,0.16045504808425903,0.9442059993743896,0.1722846478223801,0.2552986741065979,0.060000000000000005,0.8113101720809937,0.1083792969584465,0.8236107230186462,0.5416666865348816,0.6478873491287231,0.7666666507720947,0.6279621124267578,0.6684165000915527,0.1311180591583252,0.7098199725151062,0.35949569940567017,0.2955996096134186,0.0970464125275612,0.5043103694915771,0.5333333611488342,0.18623481690883636,0.784125804901123,0.88924241065979,0.4576436281204224,0.16021765768527985,0.8996230363845825,0.12121212482452393,0.8758077621459961,0.8362900018692017,0.2581147849559784,0.05378878116607666,0.08524703979492188,0.5849999785423279,0.7098199725151062,0.8113101720809937,0.8756218552589417,0.5696300864219666,0.8236107230186462,0.09236173331737518,0.4838709533214569,0.20588235557079315,0.3214774429798126,0.15325671434402466,0.8790987133979797,0.03928985819220543,0.7939189076423645,0.6666666865348816,0.08658009022474289,0.8086552023887634,0.784125804901123,0.8758077621459961,0.8790987133979797,16,0.8163265585899353,0.11450382322072984,0.06493506580591202,0.2893081605434418,0.8362900018692017,0.4046831727027893,0.0683760717511177,0.11570248007774352,0.9333333373069764,0.375,0.24243897199630737,0.6595368981361389,0.8996230363845825,0.6951205730438232
no_init_kenn_top_down_adapter_bert_ms,1,rjj88csi,0.8846278786659241,0.7443281412124634,0.4318178296089173,0.9442059993743896,0.3448275625705719,0.46350640058517456,0.06999999999999999,0.8452305197715759,0.13766908645629883,0.8547234535217285,0.35932204127311707,0.7605633735656738,1.0,0.7298578023910522,0.8490579128265381,0.13819299638271332,0.8167070746421814,0.6240678429603577,0.7539267539978027,0.2083333283662796,0.2717948853969574,0.9666666388511658,0.4122137427330017,0.8492487072944641,0.8846278786659241,0.6409597396850586,0.33958104252815247,0.9078288078308104,0.6590908765792847,0.8844910860061646,0.8644320964813232,0.5803574323654175,0.0995667800307274,0.09893296658992767,0.5299999713897705,0.8167070746421814,0.8452305197715759,0.8756218552589417,0.8458512425422668,0.8547234535217285,0.1371491551399231,0.9354838728904724,0.8823529481887817,0.5172891020774841,0.508474588394165,0.8625832796096802,0.10020877420902252,0.8423423171043396,1.0,0.34090909361839294,0.8522890210151672,0.8492487072944641,0.8844910860061646,0.8625832796096802,60,0.8163265585899353,0.651685357093811,0.5,0.5346534252166748,0.8644320964813232,0.749096691608429,0.5,0.7894737124443054,1.0,0.375,0.4798814058303833,0.8846734762191772,0.9078288078308104,0.8921149969100952
no_init_kenn_bottom_up_adapter_bert_ms,1,30oc1ktm,0.9050297141075134,0.7194589972496033,0.5961921811103821,0.9442059993743896,0.46153849363327026,0.6010050177574158,0.09,0.865777313709259,0.13700281083583832,0.8645389080047607,0.4864864647388458,0.7323943376541138,1.0,0.7085307836532593,0.8449485301971436,0.13656923174858093,0.8691588640213013,0.7314610481262207,0.7356021404266357,0.30000001192092896,0.47826087474823,0.9666666388511658,0.5531914830207825,0.8758642077445984,0.9050297141075134,0.7389999628067017,0.5218150019645691,0.9069299697875975,0.7945204973220825,0.8826736807823181,0.863304078578949,0.7093905806541443,0.0966884046792984,0.09562747180461884,0.4950000047683716,0.8691588640213013,0.865777313709259,0.8756218552589417,0.8476394414901733,0.8645389080047607,0.13743911683559418,0.9354838728904724,0.9677419066429138,0.6645683646202087,0.7142857313156128,0.9031373262405396,0.09777314215898514,0.832207202911377,1.0,0.5555555820465088,0.8422746658325195,0.8758642077445984,0.8826736807823181,0.9031373262405396,34,0.8163265585899353,0.7837838530540466,0.6744186282157898,0.6303030252456665,0.863304078578949,0.7274410128593445,0.6744186282157898,0.9375,1.0,0.375,0.623708963394165,0.8756493330001831,0.9069299697875975,0.8842188715934753
no_init_kenn_hybrid_adapter_bert_ms,0,387ngixk,0.9007925391197203,0.7993019819259644,0.5322554111480713,0.9442059993743896,0.35087719559669495,0.5666956901550293,0.06999999999999999,0.8577852249145508,0.13590429723262787,0.8617584109306335,0.5071574449539185,0.7464788556098938,1.0,0.7701421976089478,0.8381736278533936,0.14161446690559387,0.8486778736114502,0.6967200636863708,0.7792321443557739,0.21276596188545227,0.4290657341480255,0.9333333373069764,0.7571428418159485,0.8678574562072754,0.9007925391197203,0.7109665274620056,0.4482758641242981,0.9091916084289552,0.6436781883239746,0.887924075126648,0.865768551826477,0.6676324009895325,0.10488910228013992,0.10623985528945924,0.6200000047683716,0.8486778736114502,0.8577852249145508,0.8756218552589417,0.8056867122650146,0.8617584109306335,0.13063673675060272,0.9677419066429138,0.9677419066429138,0.6052215099334717,0.5607476234436035,0.8925473093986511,0.1035722643136978,0.8614864945411682,1.0,0.3896103799343109,0.8733905553817749,0.8678574562072754,0.887924075126648,0.8925473093986511,31,0.8163265585899353,0.6666666269302368,0.508474588394165,0.7517730593681335,0.865768551826477,0.789139449596405,0.4912280738353729,0.9375,1.0,0.375,0.5677642822265625,0.8953648805618286,0.9091916084289552,0.9014700651168824
no_init_kenn_top_down_adapter_bert_ms,0,2umodha1,0.8783572316169739,0.7862129211425781,0.4080772697925568,0.9442059993743896,0.28037384152412415,0.4351978003978729,0.13,0.8422629833221436,0.13834306597709656,0.8535934090614319,0.3608562648296356,0.7464788556098938,1.0,0.7559241652488708,0.8532145023345947,0.14068663120269775,0.7983636260032654,0.6075208783149719,0.7958115339279175,0.16304348409175873,0.2599118947982788,0.9333333373069764,0.5,0.8402220010757446,0.8783572316169739,0.6143261790275574,0.3055555522441864,0.9086812734603882,0.4516128897666931,0.8867124319076538,0.8652328252792358,0.5597927570343018,0.10513415187597276,0.10450011491775511,0.5899999737739563,0.7983636260032654,0.8422629833221436,0.8756218552589417,0.8392345905303955,0.8535934090614319,0.13607631623744965,0.9677419066429138,0.8695651888847351,0.479469358921051,0.4054054021835327,0.8499916791915894,0.10577592998743056,0.8547297120094299,1.0,0.2542372941970825,0.867668092250824,0.8402220010757446,0.8867124319076538,0.8499916791915894,32,0.8163265585899353,0.7499999403953552,0.6122449040412903,0.5988700985908508,0.8652328252792358,0.7909830808639526,0.2978723347187042,0.7692307829856873,1.0,0.375,0.4591084122657776,0.8910791873931885,0.9086812734603882,0.8977199792861938
no_init_kenn_bottom_up_adapter_bert_ms,0,240vwdh8,0.904801607131958,0.7547993659973145,0.6187557578086853,0.9442059993743896,0.4054054021835327,0.6007827520370483,0.1,0.8685977458953857,0.13832293450832367,0.8662923574447632,0.4874715209007263,0.7323943376541138,1.0,0.7274881601333618,0.8530902862548828,0.1385989487171173,0.8660996556282043,0.7465835213661194,0.7696335315704346,0.2542372941970825,0.4476987421512604,0.9333333373069764,0.8524590134620667,0.8750998973846436,0.904801607131958,0.7370498180389404,0.5116666555404663,0.9074925184249878,0.736842155456543,0.8842892050743103,0.8639991879463196,0.7270216345787048,0.10130100697278976,0.10032474994659424,0.5350000262260437,0.8660996556282043,0.8685977458953857,0.8756218552589417,0.8513948321342468,0.8662923574447632,0.13804802298545835,0.9677419066429138,0.9836065173149108,0.6558384299278259,0.6382978558540344,0.902126669883728,0.10229645669460297,0.8412162065505981,1.0,0.46875,0.854792594909668,0.8750998973846436,0.8842892050743103,0.902126669883728,31,0.8163265585899353,0.8333333134651184,0.7317073345184326,0.7878787517547607,0.8639991879463196,0.7621442675590515,0.6086956262588501,0.9677419066429138,1.0,0.375,0.6434520483016968,0.8812099695205688,0.9074925184249878,0.8890844583511353
smart_init_classifier_adapter_bert_ms,2,g839hyi8,0.8938835859298706,0.583769679069519,0.1764780730009079,0.9442059993743896,0.2829267978668213,0.2719349265098572,0.1,0.8133130073547363,0.1151687353849411,0.8216605186462402,0.47594937682151794,0.6197183132171631,0.9666666388511658,0.5545023679733276,0.7102895975112915,0.12682673335075378,0.7482189536094666,0.36817798018455505,0.3456183075904846,0.16571427881717682,0.482051283121109,0.4333333373069763,0.21782177686691284,0.8043336272239685,0.8938835859298706,0.4944974482059479,0.18013857305049896,0.8975237607955933,0.11764705926179886,0.8695476651191711,0.8301811814308167,0.27382323145866394,0.05770956724882126,0.07759220898151398,0.4699999988079071,0.7482189536094666,0.8133130073547363,0.8756218552589417,0.6504955887794495,0.8216605186462402,0.10547354072332382,0.4516128897666931,0.2884615659713745,0.36670294404029846,0.1041666716337204,0.8902729153633118,0.04593813419342041,0.7590090036392212,0.3333333432674408,0.06172839552164078,0.782188892364502,0.8043336272239685,0.8695476651191711,0.8902729153633118,19,0.8163265585899353,0.12334801256656648,0.0714285746216774,0.3223443031311035,0.8301811814308167,0.4341813921928406,0.06806282699108124,0.16853933036327362,1.0,0.375,0.25645914673805237,0.6106663942337036,0.8975237607955933,0.6523588299751282
smart_init_classifier_adapter_bert_ms,1,onmie4ne,0.8899485468864441,0.6465969085693359,0.1595226526260376,0.9442059993743896,0.20588235557079315,0.25251075625419617,0.08,0.811193585395813,0.109120711684227,0.8227663636207581,0.545034646987915,0.6760563254356384,0.9333333373069764,0.6255924105644226,0.6729891300201416,0.13126304745674133,0.7079183459281921,0.357074499130249,0.31034034490585327,0.11570248007774352,0.5064377784729004,0.5,0.20512820780277252,0.7828834056854248,0.8899485468864441,0.45478036999702454,0.15817855298519137,0.8995245099067688,0.11152417212724686,0.8756058216094971,0.8346741795539856,0.25591060519218445,0.05574359372258186,0.08594293892383575,0.5899999737739563,0.7079183459281921,0.811193585395813,0.8756218552589417,0.5758507251739502,0.8227663636207581,0.09337036311626434,0.19354838132858276,0.21352314949035645,0.3188405930995941,0.1450381726026535,0.8805742263793945,0.04124912992119789,0.792792797088623,0.6333333253860474,0.08189655095338821,0.8095493316650391,0.7828834056854248,0.8756058216094971,0.8805742263793945,18,0.8163265585899353,0.044609665870666504,0.02521008439362049,0.31475409865379333,0.8346741795539856,0.4193902909755707,0.06276150792837143,0.11952191591262816,1.0,0.375,0.2416231334209442,0.6466102600097656,0.8995245099067688,0.6838096380233765
smart_init_classifier_adapter_bert_ms,0,4p3znerb,0.8895560503005981,0.6383072137832642,0.15904924273490906,0.9442059993743896,0.1818181872367859,0.2539215683937073,0.08,0.8111344575881958,0.108733132481575,0.8214874267578125,0.5522041916847229,0.6338028311729431,0.800000011920929,0.6137440800666809,0.6705987453460693,0.13065414130687714,0.7130391597747803,0.3541307747364044,0.3110197186470032,0.10256410390138626,0.5151515007019043,0.46666666865348816,0.18145161867141724,0.7855976819992065,0.8895560503005981,0.4591133296489715,0.1600741595029831,0.8989735841751099,0.1072797030210495,0.874596118927002,0.8321080207824707,0.25365906953811646,0.05559150502085686,0.08484110236167908,0.5950000286102295,0.7130391597747803,0.8111344575881958,0.8756218552589417,0.5742514729499817,0.8214874267578125,0.0931110680103302,0.3870967626571655,0.20392157137393951,0.32406118512153625,0.14901959896087646,0.880333662033081,0.04133943095803261,0.787162184715271,0.6333333253860474,0.08444444090127945,0.8057940006256104,0.7855976819992065,0.874596118927002,0.880333662033081,17,0.8163265585899353,0.0941176488995552,0.0535714291036129,0.2821316719055176,0.8321080207824707,0.4182460606098175,0.06060606241226196,0.1155555546283722,0.8666666746139526,0.375,0.24120891094207764,0.6260808706283569,0.8989735841751099,0.665846586227417
