metric,projector,instance,family,subset,precision,recall,f1
test/micro,box_adapter_bert_ms,1,other/event,40,0.6161123514175415,0.7861184477806091,0.6908097267150879
test_incremental_other-event-protest/macro_types,box_adapter_bert_ms,1,other/event,40,0.27272728085517883,0.8999999761581421,0.41860467195510864
test/macro_example,box_adapter_bert_ms,1,other/event,40,0.6071749925613403,0.798694372177124,0.6898894906044006
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,1,other/event,40,0.8612716794013977,0.6791907548904419,0.7594702839851379
test_pretraining/macro_example,box_adapter_bert_ms,1,other/event,40,0.6071749925613403,0.798694372177124,0.6898894906044006
test_incremental_only/micro,box_adapter_bert_ms,1,other/event,40,0.0735076442360878,0.6260504126548767,0.1315673142671585
test_incremental_other-event-election/macro_types,box_adapter_bert_ms,1,other/event,40,0.030982905998826027,0.9354838728904724,0.05997931584715843
test/macro_types,box_adapter_bert_ms,1,other/event,40,0.7046225070953369,0.6755255460739136,0.6897673010826111
test_incremental/micro,box_adapter_bert_ms,1,other/event,40,0.1395767629146576,0.6739130616188049,0.23125699162483215
test_pretraining/micro,box_adapter_bert_ms,1,other/event,40,0.6161123514175415,0.7861184477806091,0.6908097267150879
test_incremental_other-event-natural_disaster/macro_types,box_adapter_bert_ms,1,other/event,40,0.05687203630805016,0.800000011920929,0.10619468986988068
test_incremental/macro_example,box_adapter_bert_ms,1,other/event,40,0.08534780144691467,0.07671435177326202,0.0808011144399643
test_incremental/macro_types,box_adapter_bert_ms,1,other/event,40,0.3649002611637115,0.7446009516716003,0.4897787868976593
test_incremental_only/macro_types,box_adapter_bert_ms,1,other/event,40,0.2719009518623352,0.7484760284423828,0.3988944590091706
test_incremental_other-event-holiday/macro_types,box_adapter_bert_ms,1,other/event,40,0.84375,0.8999999761581421,0.8709677457809448
test_incremental_only/macro_example,box_adapter_bert_ms,1,other/event,40,0.0735076442360878,0.05796743929386139,0.06481911987066269
test_incremental_other-event-violent_conflict/macro_types,box_adapter_bert_ms,1,other/event,40,0.1551724076271057,0.2068965584039688,0.17733991146087646
test_incremental_other-event/macro_types,box_adapter_bert_ms,1,other/event,40,0.8298969268798828,0.7252252101898193,0.7740384936332703
test_pretraining/macro_types,box_adapter_bert_ms,1,other/event,40,0.7046225070953369,0.6755255460739136,0.6897673010826111
test_incremental/macro_example_exclusive,box_adapter_bert_ms,0,other/event,40,0.6306306719779968,0.587837815284729,0.608482837677002
test/micro,box_adapter_bert_ms,0,other/event,40,0.6686727404594421,0.775367796421051,0.71807861328125
test_incremental_other-event-protest/macro_types,box_adapter_bert_ms,0,other/event,40,0.2857142984867096,0.5333333611488342,0.3720930516719818
test/macro_example,box_adapter_bert_ms,0,other/event,40,0.6792025566101074,0.7899622917175293,0.7304072976112366
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,0,other/event,40,0.5317919254302979,0.41040462255477905,0.4632788300514221
test_pretraining/macro_example,box_adapter_bert_ms,0,other/event,40,0.6792025566101074,0.7899622917175293,0.7304072976112366
test_incremental_only/micro,box_adapter_bert_ms,0,other/event,40,0.06524822860956192,0.38655462861061096,0.1116504892706871
test_incremental_other-event-election/macro_types,box_adapter_bert_ms,0,other/event,40,0.26923078298568726,0.4516128897666931,0.33734938502311707
test/macro_types,box_adapter_bert_ms,0,other/event,40,0.6973350048065186,0.6488684415817261,0.6722292900085449
test_incremental/micro,box_adapter_bert_ms,0,other/event,40,0.15773066878318787,0.550000011920929,0.24515505135059357
test_pretraining/micro,box_adapter_bert_ms,0,other/event,40,0.6686727404594421,0.775367796421051,0.71807861328125
test_incremental_other-event-natural_disaster/macro_types,box_adapter_bert_ms,0,other/event,40,0.027926960960030556,0.4333333373069763,0.05247225239872933
test_incremental/macro_example,box_adapter_bert_ms,0,other/event,40,0.06906758248806,0.06438085436820984,0.0666419193148613
test_incremental/macro_types,box_adapter_bert_ms,0,other/event,40,0.30174195766448975,0.5135726928710938,0.38013896346092224
test_incremental_only/macro_types,box_adapter_bert_ms,0,other/event,40,0.19611093401908877,0.47124212980270386,0.2769620716571808
test_incremental_other-event-holiday/macro_types,box_adapter_bert_ms,0,other/event,40,0.35820895433425903,0.800000011920929,0.4948453903198242
test_incremental_only/macro_example,box_adapter_bert_ms,0,other/event,40,0.04538727179169655,0.03502713143825531,0.03953983262181282
test_incremental_other-event-violent_conflict/macro_types,box_adapter_bert_ms,0,other/event,40,0.03947368264198303,0.13793103396892548,0.06138107180595398
test_incremental_other-event/macro_types,box_adapter_bert_ms,0,other/event,40,0.8298969268798828,0.7252252101898193,0.7740384936332703
test_pretraining/macro_types,box_adapter_bert_ms,0,other/event,40,0.6973350048065186,0.6488684415817261,0.6722292900085449
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,2,other/event,40,0.8055555820465088,0.7642643451690674,0.7843669056892395
test/micro,classifier_adapter_bert_ms,2,other/event,40,0.8530923128128052,0.8455299735069275,0.8492943644523621
test_incremental_other-event-protest/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.8888888955116272,0.800000011920929,0.8421052694320679
test/macro_example,classifier_adapter_bert_ms,2,other/event,40,0.862046480178833,0.8547531366348267,0.8583843111991882
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,2,other/event,40,0.7832369804382324,0.6705201864242554,0.7225088477134705
test_pretraining/macro_example,classifier_adapter_bert_ms,2,other/event,40,0.862046480178833,0.8547531366348267,0.8583843111991882
test_incremental_only/micro,classifier_adapter_bert_ms,2,other/event,40,0.75,0.6176470518112183,0.6774193644523621
test_incremental_other-event-election/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.75,0.9677419066429138,0.8450703620910645
test/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.8541569709777832,0.8068121075630188,0.8298097848892212
test_incremental/micro,classifier_adapter_bert_ms,2,other/event,40,0.8144578337669373,0.7347826361656189,0.7725714445114136
test_pretraining/micro,classifier_adapter_bert_ms,2,other/event,40,0.8530923128128052,0.8455299735069275,0.8492943644523621
test_incremental_other-event-natural_disaster/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.8571428656578064,0.6000000238418579,0.7058824300765991
test_incremental/macro_example,classifier_adapter_bert_ms,2,other/event,40,0.08822561800479889,0.08370333909988403,0.08590500801801682
test_incremental/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.780410647392273,0.7564078569412231,0.7682217955589294
test_incremental_only/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.7620635032653809,0.7356173396110535,0.7486068606376648
test_incremental_other-event-holiday/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.7142857313156128,1.0,0.8333333730697632
test_incremental_only/macro_example,classifier_adapter_bert_ms,2,other/event,40,0.0668475553393364,0.05722742900252342,0.06166454404592514
test_incremental_other-event-violent_conflict/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.6000000238418579,0.3103448152542114,0.40909090638160706
test_incremental_other-event/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.8721461296081543,0.8603603839874268,0.8662131428718567
test_pretraining/macro_types,classifier_adapter_bert_ms,2,other/event,40,0.8541569709777832,0.8068121075630188,0.8298097848892212
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,1,other/event,40,0.8254505395889282,0.7334834933280945,0.7767542600631714
test/micro,classifier_adapter_bert_ms,1,other/event,40,0.8537284731864929,0.8421350717544556,0.847892165184021
test_incremental_other-event-protest/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.84375,0.8999999761581421,0.8709677457809448
test/macro_example,classifier_adapter_bert_ms,1,other/event,40,0.8629413843154907,0.8523274660110474,0.8576015830039978
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,1,other/event,40,0.7138727903366089,0.6040462255477905,0.6543833613395691
test_pretraining/macro_example,classifier_adapter_bert_ms,1,other/event,40,0.8629413843154907,0.8523274660110474,0.8576015830039978
test_incremental_only/micro,classifier_adapter_bert_ms,1,other/event,40,0.7543859481811523,0.5420168042182922,0.6308068633079529
test_incremental_other-event-election/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.6511628031730652,0.9032257795333862,0.7567567825317383
test/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.8533953428268433,0.8013163208961487,0.826536238193512
test_incremental/micro,classifier_adapter_bert_ms,1,other/event,40,0.8205128312110901,0.695652186870575,0.7529411911964417
test_pretraining/micro,classifier_adapter_bert_ms,1,other/event,40,0.8537284731864929,0.8421350717544556,0.847892165184021
test_incremental_other-event-natural_disaster/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.8918918967247009,0.550000011920929,0.6804124116897583
test_incremental/macro_example,classifier_adapter_bert_ms,1,other/event,40,0.09040454030036926,0.08033217489719391,0.08507125824689865
test_incremental/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.7738098502159119,0.7087777853012085,0.7398675680160522
test_incremental_only/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.7541425824165344,0.6784611940383911,0.7143027782440186
test_incremental_other-event-holiday/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.8666666746139526,0.8666666746139526,0.8666666746139526
test_incremental_only/macro_example,classifier_adapter_bert_ms,1,other/event,40,0.06092747673392296,0.05155401676893234,0.055850185453891754
test_incremental_other-event-violent_conflict/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.517241358757019,0.17241379618644714,0.2586206793785095
test_incremental_other-event/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.8721461296081543,0.8603603839874268,0.8662131428718567
test_pretraining/macro_types,classifier_adapter_bert_ms,1,other/event,40,0.8533953428268433,0.8013163208961487,0.826536238193512
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,0,other/event,40,0.7976727485656738,0.7552552819252014,0.775884747505188
test/micro,classifier_adapter_bert_ms,0,other/event,40,0.8505223393440247,0.844586968421936,0.847544252872467
test_incremental_other-event-protest/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.6829268336296082,0.9333333373069764,0.7887323498725891
test/macro_example,classifier_adapter_bert_ms,0,other/event,40,0.8595783710479736,0.8540542125701904,0.8568073511123657
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,0,other/event,40,0.7774566411972046,0.650288999080658,0.7082095146179199
test_pretraining/macro_example,classifier_adapter_bert_ms,0,other/event,40,0.8595783710479736,0.8540542125701904,0.8568073511123657
test_incremental_only/micro,classifier_adapter_bert_ms,0,other/event,40,0.6893203854560852,0.5966386795043945,0.639639675617218
test_incremental_other-event-election/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.800000011920929,0.9032257795333862,0.8484848141670227
test/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.8477815985679626,0.8062676787376404,0.8265036940574646
test_incremental/micro,classifier_adapter_bert_ms,0,other/event,40,0.7835294008255005,0.7239130139350891,0.7525423765182495
test_pretraining/micro,classifier_adapter_bert_ms,0,other/event,40,0.8505223393440247,0.844586968421936,0.847544252872467
test_incremental_other-event-natural_disaster/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.8604651093482971,0.6166666746139526,0.7184465527534485
test_incremental/macro_example,classifier_adapter_bert_ms,0,other/event,40,0.08736226707696915,0.08271665871143341,0.08497601002454758
test_incremental/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.7251572012901306,0.7516896724700928,0.7381850481033325
test_incremental_only/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.6957594156265259,0.7299554944038391,0.7124473452568054
test_incremental_other-event-holiday/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.5471698045730591,0.9666666388511658,0.6987951993942261
test_incremental_only/macro_example,classifier_adapter_bert_ms,0,other/event,40,0.06635421514511108,0.05550073832273483,0.060444124042987823
test_incremental_other-event-violent_conflict/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.5882353186607361,0.2298850566148758,0.3305785059928894
test_incremental_other-event/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.8721461296081543,0.8603603839874268,0.8662131428718567
test_pretraining/macro_types,classifier_adapter_bert_ms,0,other/event,40,0.8477815985679626,0.8062676787376404,0.8265036940574646
test_incremental_other-health/macro_types,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.4750000238418579,0.4833333492279053,0.47913044691085815
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.769444465637207,0.6750000715255737,0.7191346883773804
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.014060188084840776,0.01430685631930828,0.01418244931846857
test/macro_types,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.8538545966148376,0.8008735775947571,0.8265159130096436
test/micro,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.8548766374588013,0.851873517036438,0.8533723950386047
test_incremental/micro,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.7105262875556946,0.675000011920929,0.692307710647583
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.8548766374588013,0.851873517036438,0.8533723950386047
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.8641294240951538,0.8591684699058533,0.8616418838500977
test_incremental_other-health-treatment/macro_types,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.6153846383094788,0.2666666805744171,0.3720930516719818
test/macro_example,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.8641294240951538,0.8591684699058533,0.8616418838500977
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.6170212626457214,0.4833333194255829,0.5420560240745544
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.022775858640670776,0.01998026669025421,0.02128666825592518
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.8538545966148376,0.8008735775947571,0.8265159130096436
test_incremental_other-health-malady/macro_types,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.6176470518112183,0.699999988079071,0.65625
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.6697170734405518,0.6111111044883728,0.6390732526779175
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,2,other/health,10,0.6165158748626709,0.4833333492279053,0.5418609976768494
test_incremental_other-health/macro_types,kenn_top_down_adapter_bert_ms,2,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,other/health,10,0.49166667461395264,0.5,0.4957983195781708
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,other/health,10,0.769444465637207,0.6833333969116211,0.7238368988037109
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,2,other/health,10,0.014553527347743511,0.014800196513533592,0.014675825834274292
test/macro_types,kenn_top_down_adapter_bert_ms,2,other/health,10,0.8391819596290588,0.8015538454055786,0.8199363946914673
test/micro,kenn_top_down_adapter_bert_ms,2,other/health,10,0.8439976572990417,0.8520687222480774,0.8480139374732971
test_incremental/micro,kenn_top_down_adapter_bert_ms,2,other/health,10,0.4530386626720429,0.6833333373069763,0.5448505282402039
test_pretraining/micro,kenn_top_down_adapter_bert_ms,2,other/health,10,0.8439976572990417,0.8520687222480774,0.8480139374732971
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,2,other/health,10,0.8574388027191162,0.8592917919158936,0.8583642840385437
test_incremental_other-health-treatment/macro_types,kenn_top_down_adapter_bert_ms,2,other/health,10,0.16981132328510284,0.30000001192092896,0.21686749160289764
test/macro_example,kenn_top_down_adapter_bert_ms,2,other/health,10,0.8574388027191162,0.8592917919158936,0.8583642840385437
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,2,other/health,10,0.2631579041481018,0.5,0.3448275923728943
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,2,other/health,10,0.022775858640670776,0.020226936787366867,0.02142585627734661
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,2,other/health,10,0.8391819596290588,0.8015538454055786,0.8199363946914673
test_incremental_other-health-malady/macro_types,kenn_top_down_adapter_bert_ms,2,other/health,10,0.3442623019218445,0.699999988079071,0.4615384638309479
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,2,other/health,10,0.4300643503665924,0.6222222447395325,0.5085983276367188
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,2,other/health,10,0.25703680515289307,0.5,0.3395301401615143
test_incremental_other-health/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.5083333253860474,0.5333333611488342,0.5205333232879639
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.7750000953674316,0.7000000476837158,0.7355932593345642
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.015046867541968822,0.015786876901984215,0.015407992526888847
test/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.8452288508415222,0.8029143810272217,0.8235283493995667
test/micro,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.8504672646522522,0.8524590134620667,0.8514619469642639
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.5833333134651184,0.699999988079071,0.6363636255264282
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.8504672646522522,0.8524590134620667,0.8514619469642639
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.8617285490036011,0.8595549464225769,0.8606404066085815
test_incremental_other-health-treatment/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.3703703582286834,0.3333333432674408,0.35087719559669495
test/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.8617285490036011,0.8595549464225769,0.8606404066085815
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.4155844151973725,0.5333333611488342,0.4671533107757568
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.02294030413031578,0.02072027698159218,0.021773848682641983
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.8452288508415222,0.8029143810272217,0.8235283493995667
test_incremental_other-health-malady/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.4399999976158142,0.7333333492279053,0.5499999523162842
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.5288299322128296,0.644444465637207,0.5809409022331238
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/health,10,0.4051851630210877,0.5333333611488342,0.46051040291786194
test_incremental_other-health/macro_types,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.60833340883255,0.6333333849906921,0.6205817461013794
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.783333420753479,0.7500000596046448,0.7663043737411499
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.018006905913352966,0.018746916204690933,0.018369462341070175
test/macro_types,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.8563930988311768,0.8069960474967957,0.8309610486030579
test/micro,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.855131983757019,0.853630006313324,0.8543803691864014
test_incremental/micro,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.7317073345184326,0.75,0.7407407760620117
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.855131983757019,0.853630006313324,0.8543803691864014
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.8644418716430664,0.8604018688201904,0.8624171018600464
test_incremental_other-health-treatment/macro_types,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.6800000071525574,0.5666666626930237,0.6181818246841431
test/macro_example,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.8644418716430664,0.8604018688201904,0.8624171018600464
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.6785714030265808,0.6333333253860474,0.6551724076271057
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.023186974227428436,0.022200295701622963,0.02268291264772415
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.8563930988311768,0.8069960474967957,0.8309610486030579
test_incremental_other-health-malady/macro_types,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.6774193644523621,0.699999988079071,0.688524603843689
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.7111796140670776,0.7111111283302307,0.711145281791687
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,1,other/health,10,0.6787096858024597,0.6333333253860474,0.6552368998527527
test_incremental_other-health/macro_types,kenn_top_down_adapter_bert_ms,1,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,1,other/health,10,0.5666667222976685,0.5666667222976685,0.5666667222976685
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,1,other/health,10,0.7916667461395264,0.7166666984558105,0.7523020505905151
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,1,other/health,10,0.016773555427789688,0.016773555427789688,0.016773555427789688
test/macro_types,kenn_top_down_adapter_bert_ms,1,other/health,10,0.8543898463249207,0.8042749762535095,0.8285753130912781
test/micro,kenn_top_down_adapter_bert_ms,1,other/health,10,0.8546841144561768,0.8528493642807007,0.8537657856941223
test_incremental/micro,kenn_top_down_adapter_bert_ms,1,other/health,10,0.71074378490448,0.7166666388511658,0.7136929035186768
test_pretraining/micro,kenn_top_down_adapter_bert_ms,1,other/health,10,0.8546841144561768,0.8528493642807007,0.8537657856941223
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,1,other/health,10,0.8646557331085205,0.8597851991653442,0.8622136116027832
test_incremental_other-health-treatment/macro_types,kenn_top_down_adapter_bert_ms,1,other/health,10,0.5555555820465088,0.5,0.5263158082962036
test/macro_example,kenn_top_down_adapter_bert_ms,1,other/health,10,0.8646557331085205,0.8597851991653442,0.8622136116027832
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,1,other/health,10,0.6296296119689941,0.5666666626930237,0.596491277217865
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,1,other/health,10,0.023433644324541092,0.02121361717581749,0.02226843684911728
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,1,other/health,10,0.8543898463249207,0.8042749762535095,0.8285753130912781
test_incremental_other-health-malady/macro_types,kenn_top_down_adapter_bert_ms,1,other/health,10,0.7037037014961243,0.6333333253860474,0.6666666269302368
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,1,other/health,10,0.6784595847129822,0.6666666865348816,0.6725113987922668
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,1,other/health,10,0.6296296119689941,0.5666666626930237,0.596491277217865
test_incremental_other-health/macro_types,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.5750000476837158,0.5833333730697632,0.5791367292404175
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.7777778506278992,0.7250000238418579,0.7504621744155884
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.017020225524902344,0.017266895622015,0.017142673954367638
test/macro_types,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.8577225208282471,0.804955244064331,0.8305015563964844
test/micro,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.8557165265083313,0.8530445098876953,0.8543784022331238
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.75,0.7250000238418579,0.7372881770133972
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.8557165265083313,0.8530445098876953,0.8543784022331238
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.8645323514938354,0.8599495887756348,0.8622348308563232
test_incremental_other-health-treatment/macro_types,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.6818181872367859,0.5,0.5769230723381042
test/macro_example,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.8645323514938354,0.8599495887756348,0.8622348308563232
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.7142857313156128,0.5833333134651184,0.6422017812728882
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.023022528737783432,0.021460287272930145,0.022213974967598915
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.8577225208282471,0.804955244064331,0.8305015563964844
test_incremental_other-health-malady/macro_types,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.7407407164573669,0.6666666865348816,0.7017543911933899
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.7328927516937256,0.6777777671813965,0.7042585611343384
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,1,other/health,10,0.7112794518470764,0.5833333730697632,0.6409839391708374
test_incremental_other-health/macro_types,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.6500000357627869,0.6666666865348816,0.6582278609275818
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7972222566604614,0.7666667699813843,0.7816460132598877
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.019240256398916245,0.019733596593141556,0.01948380470275879
test/macro_types,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.8583827018737793,0.8083565831184387,0.8326188921928406
test/micro,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.8556902408599854,0.8540202975273132,0.8548544645309448
test_incremental/micro,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7540983557701111,0.7666666507720947,0.7603304982185364
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.8556902408599854,0.8540202975273132,0.8548544645309448
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.8650010824203491,0.8607060313224792,0.8628482818603516
test_incremental_other-health-treatment/macro_types,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7307692170143127,0.6333333253860474,0.6785714030265808
test/macro_example,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.8650010824203491,0.8607060313224792,0.8628482818603516
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7272727489471436,0.6666666865348816,0.6956521272659302
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.023598091676831245,0.02269363589584827,0.023137027397751808
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.8583827018737793,0.8083565831184387,0.8326188921928406
test_incremental_other-health-malady/macro_types,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7241379022598267,0.699999988079071,0.7118643522262573
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7436755299568176,0.7333333492279053,0.7384682297706604
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,0,other/health,10,0.7274535894393921,0.6666666269302368,0.6957348585128784
test_incremental_other-health/macro_types,kenn_top_down_adapter_bert_ms,0,other/health,10,0.7761194109916687,0.8666666746139526,0.8188976645469666
