name,instance,run_id,test_incremental_only/macro_types/recall,epoch,threshold_pretraining,test_pretraining/micro/precision,test_pretraining/macro_types/recall,test_incremental_only/macro_example/precision,test/macro_types/f1,test_pretraining/micro/f1,test/macro_types/precision,test_incremental_only/macro_example_exclusive/recall,threshold_incremental,test_pretraining/macro_types/f1,test/micro/f1,test/macro_example/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_types/precision,test_incremental/macro_example_exclusive/recall,test/macro_types/recall,test_incremental/micro/recall,test_pretraining/micro/recall,test_incremental/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental/micro/f1,test_pretraining/macro_example/f1,test_incremental_only/micro/recall,test_incremental/macro_types/f1,test_incremental/macro_example/f1,test_incremental_only/micro/f1,test_incremental/macro_example/recall,test_pretraining/macro_types/precision,test_pretraining/macro_example/precision,test_incremental_only/macro_example/recall,test_incremental/macro_example_exclusive/f1,test/micro/precision,test_incremental_visual_art/macro_types/precision,test/micro/recall,test_incremental/macro_example/precision,test_incremental_visual_art/macro_types/f1,test_incremental/macro_example_exclusive/precision,test/macro_example/recall,test/macro_example/precision,test_incremental/micro/precision,test_incremental/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_visual_art-color/macro_types/f1,test_incremental_visual_art-color/macro_types/recall,test_incremental_only/micro/precision,test_pretraining/macro_example/recall,test_incremental_visual_art/macro_types/recall,test_incremental_visual_art-color/macro_types/precision
smart_init_kenn_hybrid_adapter_bert_ms,2,pqogddzy,1.0,10,0.375,0.912569522857666,0.864309549331665,0.010438413359224796,0.882555365562439,0.9060187339782716,0.9015882015228271,1.0,0.22,0.882555365562439,0.9060187339782716,0.9211794137954712,0.8695651888847351,0.7692307829856873,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.884615421295166,0.010438413359224796,1.0,0.9047619104385376,0.9211794137954712,1.0,0.9161425828933716,0.010170761495828629,0.8695651888847351,0.009916492737829683,0.9015882015228271,0.927685022354126,0.010438413359224796,0.9743589162826538,0.912569522857666,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.927685022354126,0.8636363744735718,0.949999988079071,1.0,0.8695651888847351,1.0,0.7692307829856873,0.9147645235061646,0.8999999761581421,0.7692307829856873
smart_init_kenn_top_down_adapter_bert_ms,2,t6ncd6p4,1.0,9,0.375,0.9123665690422058,0.864309549331665,0.010438413359224796,0.8823711276054382,0.9059186577796936,0.9012036323547364,1.0,0.48,0.8823711276054382,0.9059186577796936,0.9211794137954712,0.8571428656578064,0.75,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.875,0.010438413359224796,1.0,0.8976377844810486,0.9211794137954712,1.0,0.9109588861465454,0.010170761495828629,0.8571428656578064,0.009916492737829683,0.9012036323547364,0.927685022354126,0.010438413359224796,0.9743589162826538,0.9123665690422058,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.927685022354126,0.8507462739944458,0.949999988079071,1.0,0.8571428656578064,1.0,0.75,0.9147645235061646,0.8999999761581421,0.75
smart_init_kenn_bottom_up_adapter_bert_ms,2,rwhjhy1x,1.0,10,0.375,0.912569522857666,0.864309549331665,0.010438413359224796,0.882555365562439,0.9060187339782716,0.9015882015228271,1.0,0.26,0.882555365562439,0.9060187339782716,0.9211794137954712,0.8695651888847351,0.7692307829856873,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.884615421295166,0.010438413359224796,1.0,0.9047619104385376,0.9211794137954712,1.0,0.9161425828933716,0.010170761495828629,0.8695651888847351,0.009916492737829683,0.9015882015228271,0.927685022354126,0.010438413359224796,0.9743589162826538,0.912569522857666,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.927685022354126,0.8636363744735718,0.949999988079071,1.0,0.8695651888847351,1.0,0.7692307829856873,0.9147645235061646,0.8999999761581421,0.7692307829856873
smart_init_kenn_hybrid_adapter_bert_ms,1,5w92lty2,0.8999999761581421,5,0.375,0.9143430590629578,0.8623095154762268,0.009394572116434574,0.8837118744850159,0.906557559967041,0.9062036275863647,0.9000000357627869,0.99,0.8837118744850159,0.906557559967041,0.9212870001792908,0.9473683834075928,1.0,0.9000000357627869,0.8623095154762268,0.8999999761581421,0.898903489112854,1.0,0.009394572116434574,0.9000000357627869,0.9473683834075928,0.9212870001792908,0.8999999761581421,0.9473683834075928,0.009394572116434574,0.9473683834075928,0.009394572116434574,0.9062036275863647,0.9283809065818788,0.009394572116434574,0.9000000357627869,0.9143430590629578,1.0,0.898903489112854,0.009394572116434574,0.9473683834075928,0.9000000357627869,0.9143006801605223,0.9283809065818788,1.0,0.8999999761581421,0.9000000357627869,0.9473683834075928,0.8999999761581421,1.0,0.9143006801605223,0.8999999761581421,1.0
smart_init_kenn_top_down_adapter_bert_ms,1,827i8z9s,0.8999999761581421,5,0.375,0.9143430590629578,0.8623095154762268,0.009394572116434574,0.8837118744850159,0.906557559967041,0.9062036275863647,0.9000000357627869,0.99,0.8837118744850159,0.906557559967041,0.9212870001792908,0.9473683834075928,1.0,0.9000000357627869,0.8623095154762268,0.8999999761581421,0.898903489112854,1.0,0.009394572116434574,0.9000000357627869,0.9473683834075928,0.9212870001792908,0.8999999761581421,0.9473683834075928,0.009394572116434574,0.9473683834075928,0.009394572116434574,0.9062036275863647,0.9283809065818788,0.009394572116434574,0.9000000357627869,0.9143430590629578,1.0,0.898903489112854,0.009394572116434574,0.9473683834075928,0.9000000357627869,0.9143006801605223,0.9283809065818788,1.0,0.8999999761581421,0.9000000357627869,0.9473683834075928,0.8999999761581421,1.0,0.9143006801605223,0.8999999761581421,1.0
smart_init_kenn_bottom_up_adapter_bert_ms,1,drtvrv1c,0.8666666746139526,6,0.375,0.9143239855766296,0.8616428375244141,0.009046625345945358,0.8833616375923157,0.9064366221427916,0.9062036275863647,0.8666666746139526,0.99,0.8833616375923157,0.9064366221427916,0.9211986660957336,0.9285714626312256,1.0,0.8833333253860474,0.8616428375244141,0.8833333253860474,0.8986842036247253,1.0,0.009046625345945358,0.8666666746139526,0.9380530714988708,0.9211986660957336,0.8666666746139526,0.9380530714988708,0.0093067716807127,0.9285714626312256,0.00922059826552868,0.9062036275863647,0.9283809065818788,0.009046625345945358,0.8915888071060181,0.9143239855766296,1.0,0.8986842036247253,0.009394572116434574,0.9473683834075928,0.9000000357627869,0.9141266942024232,0.9283809065818788,1.0,0.8833333253860474,0.8666666746139526,0.9285714626312256,0.8666666746139526,1.0,0.9141266942024232,0.8999999761581421,1.0
smart_init_kenn_hybrid_adapter_bert_ms,0,af9ay9op,1.0,13,0.375,0.9131789803504944,0.864309549331665,0.010438413359224796,0.8831692337989807,0.90631902217865,0.9028702974319458,1.0,0.16,0.8831692337989807,0.90631902217865,0.9212652444839478,0.9090909361839294,0.8333333134651184,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.9166666269302368,0.010438413359224796,1.0,0.9268293380737304,0.9212652444839478,1.0,0.9330357313156128,0.010170761495828629,0.9090909361839294,0.009916492737829683,0.9028702974319458,0.9278589487075806,0.010438413359224796,0.9743589162826538,0.9131789803504944,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.9278589487075806,0.9047619104385376,0.949999988079071,1.0,0.9090909361839294,1.0,0.8333333134651184,0.9147645235061646,0.8999999761581421,0.8333333134651184
smart_init_kenn_top_down_adapter_bert_ms,0,da19dh98,1.0,12,0.375,0.9131789803504944,0.864309549331665,0.010438413359224796,0.8831692337989807,0.90631902217865,0.9028702974319458,1.0,0.46,0.8831692337989807,0.90631902217865,0.9212652444839478,0.9090909361839294,0.8333333134651184,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.9166666269302368,0.010438413359224796,1.0,0.9268293380737304,0.9212652444839478,1.0,0.9330357313156128,0.010170761495828629,0.9090909361839294,0.009916492737829683,0.9028702974319458,0.9278589487075806,0.010438413359224796,0.9743589162826538,0.9131789803504944,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.9278589487075806,0.9047619104385376,0.949999988079071,1.0,0.9090909361839294,1.0,0.8333333134651184,0.9147645235061646,0.8999999761581421,0.8333333134651184
smart_init_kenn_bottom_up_adapter_bert_ms,0,k2vj8ne8,1.0,13,0.375,0.9131789803504944,0.864309549331665,0.010438413359224796,0.8831692337989807,0.90631902217865,0.9028702974319458,1.0,0.19,0.8831692337989807,0.90631902217865,0.9212652444839478,0.9090909361839294,0.8333333134651184,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.9166666269302368,0.010438413359224796,1.0,0.9268293380737304,0.9212652444839478,1.0,0.9330357313156128,0.010170761495828629,0.9090909361839294,0.009916492737829683,0.9028702974319458,0.9278589487075806,0.010438413359224796,0.9743589162826538,0.9131789803504944,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.9278589487075806,0.9047619104385376,0.949999988079071,1.0,0.9090909361839294,1.0,0.8333333134651184,0.9147645235061646,0.8999999761581421,0.8333333134651184
smart_init_classifier_adapter_bert_ms,2,324ji5zk,1.0,9,0.375,0.912569522857666,0.864309549331665,0.010438413359224796,0.882555365562439,0.9060187339782716,0.9015882015228271,1.0,0.53,0.882555365562439,0.9060187339782716,0.9211794137954712,0.8695651888847351,0.7692307829856873,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.884615421295166,0.010438413359224796,1.0,0.9047619104385376,0.9211794137954712,1.0,0.9161425828933716,0.010170761495828629,0.8695651888847351,0.009916492737829683,0.9015882015228271,0.927685022354126,0.010438413359224796,0.9743589162826538,0.912569522857666,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.927685022354126,0.8636363744735718,0.949999988079071,1.0,0.8695651888847351,1.0,0.7692307829856873,0.9147645235061646,0.8999999761581421,0.7692307829856873
smart_init_classifier_adapter_bert_ms,1,9aublfdb,0.800000011920929,5,0.375,0.9142857193946838,0.8603095412254333,0.008350730873644352,0.882660448551178,0.9061947464942932,0.9062036275863647,0.800000011920929,0.99,0.882660448551178,0.9061947464942932,0.9210219383239746,0.888888955116272,1.0,0.8500000238418579,0.8603095412254333,0.8500000238418579,0.898245632648468,1.0,0.008350730873644352,0.800000011920929,0.9189189076423644,0.9210219383239746,0.800000011920929,0.9189189076423644,0.009126155637204649,0.888888955116272,0.008872652426362038,0.9062036275863647,0.9283809065818788,0.008350730873644352,0.8742857575416565,0.9142857193946838,1.0,0.898245632648468,0.009394572116434574,0.9473683834075928,0.9000000357627869,0.9137787222862244,0.9283809065818788,1.0,0.8500000238418579,0.8000000715255737,0.888888955116272,0.800000011920929,1.0,0.9137787222862244,0.8999999761581421,1.0
smart_init_classifier_adapter_bert_ms,0,utqob8k1,1.0,12,0.375,0.9129757285118104,0.864309549331665,0.010438413359224796,0.8829536437988281,0.9062188863754272,0.9024198055267334,1.0,0.51,0.8829536437988281,0.9062188863754272,0.9212080240249634,0.8955223560333252,0.8108108043670654,0.949999988079071,0.864309549331665,0.949999988079071,0.8995614051818848,0.9054054021835328,0.010438413359224796,1.0,0.9193547964096068,0.9212080240249634,1.0,0.9271668195724488,0.010170761495828629,0.8955223560333252,0.009916492737829683,0.9024198055267334,0.9277430176734924,0.010438413359224796,0.9743589162826538,0.9129757285118104,1.0,0.8995614051818848,0.010438413359224796,0.9473683834075928,1.0,0.9147645235061646,0.9277430176734924,0.890625,0.949999988079071,1.0,0.8955223560333252,1.0,0.8108108043670654,0.9147645235061646,0.8999999761581421,0.8108108043670654
