name,instance,run_id,test_incremental/macro_example/precision,test_incremental_building-sports_facility/macro_types/precision,test/micro/precision,threshold_pretraining,test_incremental_building-sports_facility/macro_types/f1,test/micro/f1,test/macro_example/precision,test_incremental_only/macro_example/f1,test_incremental_building/macro_types/recall,test_incremental/micro/f1,test_incremental_only/macro_types/recall,test_incremental_building-theater/macro_types/f1,test_incremental/macro_example_exclusive/recall,test_pretraining/micro/precision,test_pretraining/macro_example/precision,test_incremental_only/macro_example/recall,test_incremental_only/macro_types/precision,test_incremental_building-hospital/macro_types/precision,test/macro_types/precision,test_incremental_building-hotel/macro_types/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_building-library/macro_types/recall,test_incremental_building-theater/macro_types/recall,test_incremental_building-hospital/macro_types/recall,test_incremental_building-airport/macro_types/precision,test/micro/recall,test_pretraining/macro_example/f1,test_incremental/micro/precision,test_incremental_only/micro/precision,test_incremental_only/macro_example_exclusive/recall,test_incremental/micro/recall,test_pretraining/macro_types/precision,test_pretraining/micro/f1,test_incremental/macro_example_exclusive/precision,test_incremental_building-power_station/macro_types/recall,epoch,threshold_incremental,test/macro_example/recall,test_incremental_only/micro/f1,test_pretraining/macro_example/recall,test_incremental_building-hotel/macro_types/precision,test_incremental_building-restaurant/macro_types/recall,test_incremental/macro_example/f1,test_incremental_building-hospital/macro_types/f1,test_incremental_building-sports_facility/macro_types/recall,test_incremental_building-airport/macro_types/f1,test_incremental_building-power_station/macro_types/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_example/precision,test_incremental_building-dam/macro_types/precision,test/macro_example/f1,test_incremental_building-library/macro_types/precision,test_pretraining/micro/recall,test_incremental/macro_types/precision,test_incremental_building-dam/macro_types/f1,test_incremental_building-restaurant/macro_types/f1,test_pretraining/macro_types/f1,test_incremental_only/micro/recall,test_incremental/macro_types/recall,test_pretraining/macro_types/recall,test_incremental/macro_example/recall,test_incremental_building/macro_types/precision,test_incremental_building-theater/macro_types/precision,test_incremental_only/macro_example_exclusive/precision,test/macro_types/f1,test_incremental_building-dam/macro_types/recall,test_incremental_building-library/macro_types/f1,test_incremental_building-restaurant/macro_types/precision,test_incremental_building-power_station/macro_types/precision,test/macro_types/recall,test_incremental_building/macro_types/f1,test_incremental_building-hotel/macro_types/recall,test_incremental_building-airport/macro_types/recall,test_incremental/macro_types/f1,test_incremental/macro_example_exclusive/f1
smart_init_box_adapter_bert_ms,0,2gaj6wzx,0.019635817036032677,0.05321101099252701,0.4552654027938843,0.25,0.1008695662021637,0.6012720465660095,0.7952689528465271,0.018383972346782684,0.8587896227836609,0.1915943473577499,0.9610021710395812,0.10034602135419846,0.8760806322097778,0.4552654027938843,0.7952689528465271,0.08942241221666336,0.05368712171912193,0.05828779563307762,0.7604235410690308,0.0968858078122139,0.19714751839637756,1.0,0.9666666388511658,1.0,0.054844606667757034,0.8851435780525208,0.8474446535110474,0.1071564555168152,0.0536871962249279,0.95895516872406,0.903691828250885,0.7604235410690308,0.6012720465660095,0.1626320779323578,0.8823529481887817,6,0.01,0.906947374343872,0.101688414812088,0.906947374343872,0.051094889640808105,0.9666666388511658,0.033122844994068146,0.1101549118757248,0.9666666388511658,0.10398613661527634,0.10273972898721696,0.10169307887554167,0.010245109908282757,0.051094889640808105,0.8474446535110474,0.054744526743888855,0.8851435780525208,0.14202910661697388,0.0968858078122139,0.09948541969060898,0.7976390719413757,0.9601449370384216,0.9507809281349182,0.8386848568916321,0.10577592253684998,0.9371069073677064,0.05291970819234848,0.10986733436584473,0.7976390719413757,0.9333333373069764,0.103806234896183,0.052441228181123734,0.05454545468091965,0.8386848568916321,0.8962405920028687,0.9333333373069764,1.0,0.2471400648355484,0.2743372619152069
no_init_kenn_hybrid_adapter_bert_ms,2,1pjbfrqn,0.0966133177280426,0.7297297120094299,0.8612774610519409,0.375,0.8059700727462769,0.8791767954826355,0.8928844928741455,0.0818389356136322,0.829971194267273,0.7170830368995667,0.8841639757156372,0.6341463327407837,0.8419788479804993,0.8612774610519409,0.8928844928741455,0.08298538625240326,0.5496439337730408,0.5869565010070801,0.8492582440376282,0.7352941036224365,0.8776309490203857,0.9666666388511658,0.8666666746139526,0.84375,0.8333333134651184,0.8978360295295715,0.903185248374939,0.618881106376648,0.4386281669139862,0.8899253606796265,0.8523274660110474,0.8492582440376282,0.8791767954826355,0.80019211769104,0.6470588445663452,33,0.04,0.9137265086174012,0.5855422019958496,0.9137265086174012,0.6578947305679321,0.9333333373069764,0.09907174110412598,0.692307710647583,0.8999999761581421,0.9090909361839294,0.23280423879623413,0.6778807044029236,0.08072373270988464,0.34117648005485535,0.903185248374939,0.7250000238418579,0.8978360295295715,0.5894163846969604,0.5043478608131409,0.5894736647605896,0.8570818305015564,0.8804348111152649,0.8787446618080139,0.8650509119033813,0.10165854543447496,0.9473684430122375,0.5,0.8656716346740723,0.8570818305015564,0.9666666388511658,0.8285714387893677,0.4307692348957062,0.14193548262119293,0.8650509119033813,0.8847925662994385,0.8333333134651184,1.0,0.705571711063385,0.8205538988113403
no_init_kenn_top_down_adapter_bert_ms,2,32rbonyx,0.10032474994659424,0.7105262875556946,0.8605347275733948,0.375,0.7941175699234009,0.8785903453826904,0.8900371193885803,0.0818522498011589,0.829971194267273,0.7134187817573547,0.8771922588348389,0.5952380895614624,0.8390970230102539,0.8605347275733948,0.8900371193885803,0.08228948712348938,0.5590861439704895,0.5744680762290955,0.850723385810852,0.7575757503509521,0.8777737617492676,0.9666666388511658,0.8333333134651184,0.84375,0.8333333134651184,0.8974198698997498,0.9016132950782776,0.6151162981987,0.433453232049942,0.8824626803398132,0.8491171598434448,0.850723385810852,0.8785903453826904,0.8309317827224731,0.6176470518112183,34,0.14,0.91349458694458,0.5793269276618958,0.91349458694458,0.6944444179534912,0.9333333373069764,0.10081526637077332,0.6835442781448364,0.8999999761581421,0.9090909361839294,0.2131979614496231,0.6829122304916382,0.08141962438821793,0.36250001192092896,0.9016132950782776,0.8529411554336548,0.8974198698997498,0.5979143381118774,0.5272727012634277,0.5714285969734192,0.8572950959205627,0.8731883764266968,0.8724701404571533,0.8639691472053528,0.1013106033205986,0.9473684430122375,0.46296295523643494,0.8731343150138855,0.8572950959205627,0.9666666388511658,0.90625,0.4117647111415863,0.12883435189723969,0.8639691472053528,0.8847925662994385,0.8333333134651184,1.0,0.7095592021942139,0.8349944353103638
no_init_kenn_bottom_up_adapter_bert_ms,2,2jnf6aks,0.0999768078327179,0.75,0.876754105091095,0.375,0.8181817531585693,0.886763334274292,0.9031140804290771,0.08115632832050323,0.829971194267273,0.7593660354614258,0.8702205419540405,0.6666666865348816,0.8362151384353638,0.876754105091095,0.9031140804290771,0.0815935954451561,0.616061806678772,0.6279069781303406,0.859564483165741,0.78125,0.8703108429908752,0.9666666388511658,0.8666666746139526,0.84375,0.8823529481887817,0.8970037698745728,0.9081313014030457,0.6888889074325562,0.5184381604194641,0.875,0.8459069132804871,0.859564483165741,0.886763334274292,0.8280499577522278,0.5882353186607361,33,0.06999999999999999,0.9132046103477478,0.6485753059387207,0.9132046103477478,0.7352941036224365,0.8666666746139526,0.10046730935573578,0.7200000286102295,0.8999999761581421,0.9375,0.28169015049934387,0.7214102149009705,0.08072373270988464,0.3866666555404663,0.9081313014030457,0.9354838728904724,0.8970037698745728,0.6491925120353699,0.5523809194564819,0.6341463327407837,0.8612227439880371,0.8659420013427734,0.8661956787109375,0.8628873229026794,0.10096265375614166,0.9473684430122375,0.5416666865348816,0.8656716346740723,0.8612227439880371,0.9666666388511658,0.9508196711540222,0.5,0.18518517911434176,0.8628873229026794,0.8847925662994385,0.8333333134651184,1.0,0.7421566843986511,0.8321124911308289
smart_init_kenn_horizontal_adapter_bert_ms,2,zs12mmdg,0.09504755586385728,0.8125,0.8950322270393372,0.375,0.8387096524238586,0.8954975008964539,0.9165449142456056,0.07906859368085861,0.829971194267273,0.8143525123596191,0.851702094078064,0.7761194705963135,0.828049898147583,0.8950322270393372,0.9165449142456056,0.07950592041015625,0.714271605014801,0.8999999761581421,0.874803900718689,0.7666666507720947,0.8479220867156982,0.9666666388511658,0.8666666746139526,0.84375,0.8823529481887817,0.8959633708000183,0.9145514369010924,0.7921092510223389,0.6591549515724182,0.8526118993759155,0.8378812074661255,0.874803900718689,0.8954975008964539,0.7872238159179688,0.5882353186607361,22,0.1,0.9125666618347168,0.741679847240448,0.9125666618347168,0.7666666507720947,0.800000011920929,0.097449891269207,0.8709677457809448,0.8666666746139526,0.9375,0.6557376980781555,0.7769563794136047,0.0786360502243042,0.3580246865749359,0.9145514369010924,0.707317054271698,0.8959633708000183,0.7375812530517578,0.522522509098053,0.6575343012809753,0.8673457503318787,0.8478260636329651,0.849528968334198,0.8600137829780579,0.0999768078327179,0.9473684430122375,0.7027027010917664,0.8432835340499878,0.8673457503318787,0.9666666388511658,0.8169013857841492,0.5581395626068115,0.7407407164573669,0.8600137829780579,0.8847925662994385,0.7666666507720947,1.0,0.7896069288253784,0.8071209192276001
no_init_kenn_hybrid_adapter_bert_ms,1,udatx633,0.1004987210035324,0.8484848737716675,0.8844972252845764,0.375,0.888888955116272,0.891526460647583,0.9075736403465272,0.08323898166418076,0.829971194267273,0.7902511358261108,0.8969770669937134,0.8474575877189636,0.8467819690704346,0.8844972252845764,0.9075736403465272,0.08402922749519348,0.6689276695251465,0.7142857313156128,0.8677678108215332,0.4952380955219269,0.8926448822021484,0.9666666388511658,0.8333333134651184,0.9375,0.8333333134651184,0.8986683487892151,0.9107548594474792,0.7318741679191589,0.578454315662384,0.9011194109916688,0.8587480187416077,0.8677678108215332,0.891526460647583,0.8323726654052734,0.7352941036224365,47,0.09,0.9139584898948668,0.7027026414871216,0.9139584898948668,0.3466666638851166,0.8999999761581421,0.10136113315820694,0.8108108043670654,0.9333333373069764,0.9090909361839294,0.3906249701976776,0.7663464546203613,0.08246346563100815,0.6279069781303406,0.9107548594474792,0.8787878751754761,0.8986683487892151,0.6967717409133911,0.7397260665893555,0.7499999403953552,0.8674033880233765,0.8949275612831116,0.8902764916419983,0.8670392036437988,0.10223846137523653,0.9473684430122375,0.8620689511299133,0.8843283653259277,0.8674033880233765,0.8999999761581421,0.920634925365448,0.6428571343421936,0.26595744490623474,0.8670392036437988,0.8847925662994385,0.8666666746139526,1.0,0.7817273139953613,0.8395155072212219
no_init_kenn_top_down_adapter_bert_ms,1,384f2v4u,0.103746235370636,0.875,0.8876543045043945,0.375,0.9032257795333862,0.8926132917404175,0.9080955982208252,0.08289757370948792,0.829971194267273,0.796393632888794,0.879330039024353,0.8620689511299133,0.8405379056930542,0.8876543045043945,0.9080955982208252,0.08263744413852692,0.7059184312820435,0.6666666865348816,0.8735077381134033,0.5360824465751648,0.8889837265014648,0.9666666388511658,0.8333333134651184,0.9375,0.8823529481887817,0.8976279497146606,0.9107581973075868,0.7485875487327576,0.5990098714828491,0.8861939907073975,0.8507223129272461,0.8735077381134033,0.8926132917404175,0.859269917011261,0.6764705777168274,47,0.34,0.9134365320205688,0.7117647528648376,0.9134365320205688,0.3880597054958343,0.8666666746139526,0.10260295122861862,0.7792207598686218,0.9333333373069764,0.9375,0.3484848737716675,0.7831394076347351,0.08315935730934143,0.7352941036224365,0.9107581973075868,0.9354838728904724,0.8976279497146606,0.7300634384155273,0.78125,0.8000000715255737,0.8688799142837524,0.8768116235733032,0.8743941783905029,0.8643008470535278,0.10148457437753676,0.9473684430122375,0.8928571343421936,0.8917909860610962,0.8688799142837524,0.8333333134651184,0.9508196711540222,0.7428571581840515,0.2346938848495483,0.8643008470535278,0.8847925662994385,0.8666666746139526,1.0,0.7957371473312378,0.8498006463050842
no_init_kenn_bottom_up_adapter_bert_ms,1,e0vuv7x2,0.1030503362417221,0.8484848737716675,0.8917802572250366,0.375,0.888888955116272,0.8951078057289124,0.9118882417678832,0.08324407786130905,0.829971194267273,0.8134044408798218,0.8941448926925659,0.8620689511299133,0.8453409671783447,0.8917802572250366,0.9118882417678832,0.08368128538131714,0.7152928113937378,0.75,0.8749623894691467,0.5306122303009033,0.8926994800567627,0.9666666388511658,0.8333333134651184,0.9375,0.9090909361839294,0.8984602689743042,0.9128642678260804,0.7739130258560181,0.6373056769371033,0.8973880410194397,0.8571428656578064,0.8749623894691467,0.8951078057289124,0.8535062074661255,0.6764705777168274,47,0.14,0.913842499256134,0.7432024478912354,0.913842499256134,0.38235294818878174,0.8666666746139526,0.1025550439953804,0.8333333134651184,0.9333333373069764,0.9523809552192688,0.4220183491706848,0.7947812080383301,0.08281141519546509,0.6904761791229248,0.9128642678260804,0.9354838728904724,0.8984602689743042,0.7385003566741943,0.8055554628372192,0.7878787517547607,0.870760977268219,0.8913043737411499,0.8877274990081787,0.8665997385978699,0.10206449031829834,0.9473684430122375,0.8928571343421936,0.888059675693512,0.870760977268219,0.9666666388511658,0.9508196711540222,0.7222222089767456,0.30666667222976685,0.8665997385978699,0.8847925662994385,0.8666666746139526,1.0,0.8062672019004822,0.8494039177894592
smart_init_kenn_horizontal_adapter_bert_ms,1,cpjv7803,0.0966133177280426,0.8709677457809448,0.8941810131072998,0.375,0.8852458596229553,0.8963155150413513,0.918093204498291,0.0826282799243927,0.829971194267273,0.8215384483337402,0.8941448926925659,0.8771929740905762,0.8448606729507446,0.8941810131072998,0.918093204498291,0.08350730687379837,0.6995485424995422,0.8823529481887817,0.872519314289093,0.7027026414871216,0.8860957622528076,0.9666666388511658,0.8333333134651184,0.9375,0.8108108043670654,0.8984602689743042,0.9159628748893738,0.7887740135192871,0.6595174074172974,0.8955223560333252,0.8571428656578064,0.872519314289093,0.8963155150413513,0.80019211769104,0.6764705777168274,50,0.08,0.9138424396514891,0.7580893039703369,0.9138424396514891,0.5909090638160706,0.8666666746139526,0.09923668205738068,0.9090909361839294,0.8999999761581421,0.8955223560333252,0.5227273106575012,0.7849661707878113,0.08176757395267487,0.5454545617103577,0.9159628748893738,0.7435897588729858,0.8984602689743042,0.7243305444717407,0.7058823704719543,0.6341463327407837,0.8695494532585144,0.8913043737411499,0.8877274990081787,0.8665997385978699,0.10200649499893188,0.9473684430122375,0.92592591047287,0.8768656253814697,0.8695494532585144,1.0,0.8405797481536865,0.5,0.42592594027519226,0.8665997385978699,0.8847925662994385,0.8666666746139526,1.0,0.7977480888366699,0.8219199180603027
no_init_kenn_hybrid_adapter_bert_ms,0,3u6xsogr,0.09754116833209991,0.6428571343421936,0.845491886138916,0.375,0.7499999403953552,0.8716604113578796,0.8841974139213562,0.08541960269212723,0.829971194267273,0.6805555820465088,0.913071870803833,0.5346534252166748,0.8535062074661255,0.845491886138916,0.8841974139213562,0.08576896786689758,0.47361820936203,0.3478260934352875,0.8374611735343933,0.5934065580368042,0.9160295128822328,0.9666666388511658,0.8999999761581421,1.0,0.8823529481887817,0.8995006084442139,0.8991119861602783,0.5608741044998169,0.3820395767688751,0.9197760820388794,0.8651685118675232,0.8374611735343933,0.8716604113578796,0.8078770637512207,0.6176470518112183,27,0.03,0.9145383834838868,0.5380492806434631,0.9145383834838868,0.4426229596138001,0.9333333373069764,0.10022009909152985,0.5161290168762207,0.8999999761581421,0.9375,0.20388349890708923,0.6237117648124695,0.0850730687379837,0.4347825944423675,0.8991119861602783,0.5918367505073547,0.8995006084442139,0.5209932327270508,0.6060605645179749,0.5773196220397949,0.8531975150108337,0.9094203114509584,0.904761791229248,0.8695366382598877,0.1030503362417221,0.9473684430122375,0.3802816867828369,0.9123133420944214,0.8531975150108337,1.0,0.7341772317886353,0.41791045665740967,0.12209302186965942,0.8695366382598877,0.8847925662994385,0.8999999761581421,1.0,0.6612282991409302,0.8300650715827942
no_init_kenn_top_down_adapter_bert_ms,0,1v4rn441,0.099860817193985,0.7428571581840515,0.8696615695953369,0.375,0.8000000715255737,0.8837257027626038,0.898463249206543,0.08428579568862915,0.829971194267273,0.7428571581840515,0.8910811543464661,0.6341463327407837,0.8448606729507446,0.8696615695953369,0.898463249206543,0.08368128538131714,0.5608348846435547,0.4492753744125366,0.8509947657585144,0.6666666865348816,0.9038706421852112,0.9666666388511658,0.8666666746139526,0.96875,0.8823529481887817,0.8982521891593933,0.9060876965522766,0.6564039587974548,0.48228347301483154,0.8973880410194397,0.8555377125740051,0.8509947657585144,0.8837257027626038,0.8270893096923828,0.6176470518112183,42,0.12,0.913842499256134,0.6250000596046448,0.913842499256134,0.529411792755127,0.8999999761581421,0.10092224925756454,0.6138614416122437,0.8666666746139526,0.9375,0.27450981736183167,0.6883998513221741,0.08489909768104553,0.47457626461982727,0.9060876965522766,0.7631579041481018,0.8982521891593933,0.5994882583618164,0.6292134523391724,0.6666666865348816,0.858492910861969,0.8876811861991882,0.8849701881408691,0.8661243319511414,0.10200649499893188,0.9473684430122375,0.5,0.9104477167129515,0.858492910861969,0.9333333373069764,0.8529411554336548,0.529411792755127,0.1764705926179886,0.8661243319511414,0.8847925662994385,0.8999999761581421,1.0,0.7147781848907471,0.8358805179595947
no_init_kenn_bottom_up_adapter_bert_ms,0,1njf022e,0.09832406044006348,0.6511628031730652,0.8427207469940186,0.375,0.7671233415603638,0.8702827095985413,0.8813673853874207,0.08576755225658417,0.829971194267273,0.6741573214530945,0.9167755842208862,0.5294117331504822,0.8549471497535706,0.8427207469940186,0.8813673853874207,0.08611690998077393,0.4711361527442932,0.3298968970775604,0.8370760083198547,0.5869565606117249,0.9197610020637512,0.9666666388511658,0.8999999761581421,1.0,0.8823529481887817,0.8997086882591248,0.8977024555206299,0.5515832304954529,0.3733333349227905,0.9235074520111084,0.8667736649513245,0.8370760083198547,0.8702827095985413,0.8143611550331116,0.6176470518112183,27,0.03,0.9146543741226196,0.5299684405326843,0.9146543741226196,0.4354838728904724,0.9333333373069764,0.10071461647748949,0.4961239993572235,0.9333333373069764,0.9375,0.1944444477558136,0.6224114894866943,0.08542101830244064,0.4225352108478546,0.8977024555206299,0.6041666865348816,0.8997086882591248,0.5187593698501587,0.594059407711029,0.5833333730697632,0.8532741069793701,0.91304349899292,0.908095121383667,0.8701114058494568,0.10322430729866028,0.9473684430122375,0.375,0.9160447120666504,0.8532741069793701,1.0,0.7435897588729858,0.42424243688583374,0.11538461595773696,0.8701114058494568,0.8847925662994385,0.8999999761581421,1.0,0.6603096127510071,0.8341608047485352
smart_init_kenn_horizontal_adapter_bert_ms,0,krwd290c,0.09984342753887177,0.92592591047287,0.9063355326652528,0.375,0.8771929740905762,0.901119589805603,0.9250099658966064,0.08071772754192352,0.829971194267273,0.8543370962142944,0.851443350315094,0.8474575877189636,0.8294908404350281,0.9063355326652528,0.9250099658966064,0.08002783358097076,0.8256787061691284,0.8108108043670654,0.8920912146568298,0.8275862336158752,0.8656073212623596,0.9333333373069764,0.8333333134651184,0.9375,0.9375,0.8959633708000183,0.918731451034546,0.8714523911476135,0.7932203412055969,0.858208954334259,0.8378812074661255,0.8920912146568298,0.901119589805603,0.8269451856613159,0.5588235259056091,27,0.19,0.912537693977356,0.8196147084236145,0.912537693977356,0.8571428656578064,0.8333333134651184,0.0999968722462654,0.8695651888847351,0.8333333134651184,0.9677419066429138,0.7169811129570007,0.8383631110191345,0.08141962438821793,0.5384615659713745,0.918731451034546,0.7179487347602844,0.8959633708000183,0.8378477096557617,0.6829268932342529,0.8064516186714172,0.8757380247116089,0.8478260636329651,0.8492962121963501,0.8599736094474792,0.10015077888965608,0.9473684430122375,0.8620689511299133,0.8731343746185303,0.8757380247116089,0.9333333373069764,0.8115941882133484,0.78125,1.0,0.8599736094474792,0.8847925662994385,0.800000011920929,1.0,0.8435330986976624,0.8282161355018616
smart_init_kenn_hybrid_adapter_bert_ms,2,g56vp8al,0.08845533430576324,0.5,0.8737824559211731,0.375,0.6341463327407837,0.8847339153289795,0.9156547784805298,0.07825035601854324,0.829971194267273,0.7462472915649414,0.851702094078064,0.658227801322937,0.8275696039199829,0.8737824559211731,0.9156547784805298,0.07933194190263748,0.5128259658813477,0.75,0.8435450792312622,0.5925925970077515,0.8391474485397339,0.9333333373069764,0.8666666746139526,0.84375,0.6666666865348816,0.8959633708000183,0.9140062928199768,0.6726804375648499,0.4957627058029175,0.8507462739944458,0.8378812074661255,0.8435450792312622,0.8847339153289795,0.7326242923736572,0.5882353186607361,22,0.16,0.9123637676239014,0.6256684064865112,0.9123637676239014,0.47058823704719543,0.800000011920929,0.09383826702833176,0.7941176295280457,0.8666666746139526,0.800000011920929,0.481927752494812,0.6401846408843994,0.07719786465167999,0.4084506928920746,0.9140062928199768,0.5,0.8959633708000183,0.5562801957130432,0.5742574334144592,0.5161290168762207,0.8516998291015625,0.8478260636329651,0.8495290279388428,0.8600137829780579,0.09991881251335144,0.9473684430122375,0.5306122303009033,0.8278607130050659,0.8516998291015625,0.9666666388511658,0.6511627435684204,0.380952388048172,0.4081632792949677,0.8600137829780579,0.8847925662994385,0.800000011920929,1.0,0.6723191142082214,0.7772080302238464
smart_init_kenn_top_down_adapter_bert_ms,2,ukbs4wpx,0.09392473101615906,0.7105262875556946,0.8835588097572327,0.375,0.7941175699234009,0.8901280760765076,0.914182722568512,0.08098384737968445,0.829971194267273,0.779836893081665,0.8669525980949402,0.7027026414871216,0.8347741961479187,0.8835588097572327,0.914182722568512,0.08124565333127975,0.6079601049423218,0.7941176295280457,0.8583073019981384,0.695652186870575,0.8684610724449158,0.9666666388511658,0.8666666746139526,0.84375,0.8333333134651184,0.8967956900596619,0.9136353731155396,0.7245178818702698,0.5639810562133789,0.871268630027771,0.8443017601966858,0.8583073019981384,0.8901280760765076,0.777924120426178,0.5588235259056091,33,0.22,0.9130886197090148,0.6819484233856201,0.9130886197090148,0.6153846383094788,0.8999999761581421,0.09723573178052902,0.8181817531585693,0.8999999761581421,0.9090909361839294,0.59375,0.7147170305252075,0.08072373270988464,0.3670886158943176,0.9136353731155396,0.5178571343421936,0.8967956900596619,0.6419009566307068,0.5321100950241089,0.5625,0.8603389263153076,0.8623188138008118,0.8632544875144958,0.8623802065849304,0.10078868269920348,0.9473684430122375,0.5909090638160706,0.8656716346740723,0.8603389263153076,0.9666666388511658,0.674418568611145,0.40909090638160706,0.6333333253860474,0.8623802065849304,0.8847925662994385,0.800000011920929,1.0,0.7363011837005615,0.8053471446037292
smart_init_kenn_bottom_up_adapter_bert_ms,2,yswzva4p,0.09087149798870088,0.5384615659713745,0.8689613342285156,0.375,0.6829268932342529,0.8833640217781067,0.910627543926239,0.08174387365579605,0.829971194267273,0.7407922148704529,0.8911356329917908,0.701298713684082,0.8434197306632996,0.8689613342285156,0.910627543926239,0.08315935730934143,0.5131406784057617,0.75,0.843593955039978,0.6024096608161926,0.8766116499900818,0.9666666388511658,0.8999999761581421,0.84375,0.6976743936538696,0.8982521891593933,0.9122032523155212,0.6531862616539001,0.478515625,0.891791045665741,0.8555377125740051,0.843593955039978,0.8833640217781067,0.7526359558105469,0.6764705777168274,33,0.06999999999999999,0.9137845039367676,0.6218273639678955,0.9137845039367676,0.4716981053352356,0.8999999761581421,0.096040278673172,0.7941176295280457,0.9333333373069764,0.8219177722930908,0.5111111402511597,0.6512649059295654,0.0803757831454277,0.3372093141078949,0.9122032523155212,0.5087719559669495,0.8982521891593933,0.5565634369850159,0.5,0.4821428656578064,0.8547147512435913,0.8876811861991882,0.8850191831588745,0.8661327362060547,0.10183252394199371,0.9473684430122375,0.5744680762290955,0.8619402647018433,0.8547147512435913,0.9666666388511658,0.6666666865348816,0.32926830649375916,0.4107142984867096,0.8661327362060547,0.8847925662994385,0.8333333134651184,1.0,0.683372974395752,0.7954459190368652
smart_init_kenn_hybrid_adapter_bert_ms,1,abvlghrl,0.09248600155115128,0.6829268336296082,0.8748987913131714,0.375,0.7887323498725891,0.8869279623031616,0.9147711396217346,0.08318336308002472,0.829971194267273,0.7625797986984253,0.908523976802826,0.7123287916183472,0.8506243228912354,0.8748987913131714,0.9147711396217346,0.08489909768104553,0.5593271851539612,0.6976743936538696,0.850760817527771,0.5567010045051575,0.8920484185218811,0.9666666388511658,0.8666666746139526,0.9375,0.8571428656578064,0.899292528629303,0.9145097136497498,0.682741105556488,0.5165289044380188,0.9104477167129515,0.8635634183883667,0.850760817527771,0.8869279623031616,0.7660079002380371,0.7058823704719543,50,0.12,0.9142484664916992,0.6578946709632874,0.9142484664916992,0.4029850661754608,0.8666666746139526,0.097326822578907,0.7999999523162842,0.9333333373069764,0.9230769276618958,0.4897959530353546,0.692389190196991,0.08153560757637024,0.508474588394165,0.9145097136497498,0.5918367505073547,0.899292528629303,0.5981312990188599,0.6741573214530945,0.4601770043373108,0.8597009778022766,0.9057971239089966,0.9006686806678772,0.8688309192657471,0.10270238667726515,0.9473684430122375,0.604651153087616,0.8743780851364136,0.8597009778022766,1.0,0.7341772317886353,0.3132530152797699,0.375,0.8688309192657471,0.8847925662994385,0.8999999761581421,1.0,0.7188658714294434,0.8061016201972961
smart_init_kenn_top_down_adapter_bert_ms,1,mpmr3u93,0.09565149247646332,0.7567567825317383,0.8911157250404358,0.375,0.8358209133148193,0.8942567110061646,0.9191926121711732,0.0823763757944107,0.829971194267273,0.8070175647735596,0.8760620951652527,0.819672167301178,0.8390970230102539,0.8911157250404358,0.9191926121711732,0.08228948712348938,0.6620089411735535,0.8108108043670654,0.8666942119598389,0.684210479259491,0.8833945393562317,0.9666666388511658,0.8333333134651184,0.9375,0.9375,0.8974198698997498,0.9162617921829224,0.7688953280448914,0.6276041865348816,0.8824626207351685,0.8491171598434448,0.8666942119598389,0.8942567110061646,0.7922258377075195,0.6470588445663452,50,0.39,0.9133495688438416,0.7303030490875244,0.9133495688438416,0.5652173757553101,0.8333333134651184,0.09839975088834764,0.8695651888847351,0.9333333373069764,0.9677419066429138,0.5714285969734192,0.7541406750679016,0.08246346563100815,0.5199999809265137,0.9162617921829224,0.6590909361839294,0.8974198698997498,0.6905449032783508,0.6499999761581421,0.5319148898124695,0.865241527557373,0.8731883764266968,0.871453046798706,0.8637937903404236,0.1013106033205986,0.9473684430122375,0.8064516186714172,0.8843283653259277,0.865241527557373,0.8666666746139526,0.7837837934494019,0.390625,0.5116279125213623,0.8637937903404236,0.8847925662994385,0.8666666746139526,1.0,0.7705227136611938,0.8149880766868591
smart_init_kenn_bottom_up_adapter_bert_ms,1,z938yb5m,0.09270636737346648,0.7368420958518982,0.8766484260559082,0.375,0.8235294222831726,0.8877246975898743,0.9152331948280334,0.08292573690414429,0.829971194267273,0.7671428322792053,0.9048202633857728,0.7222222685813904,0.8491834402084351,0.8766484260559082,0.9152331948280334,0.08455115556716919,0.5718604922294617,0.6976743936538696,0.8527056574821472,0.5473684072494507,0.8892856240272522,0.9666666388511658,0.8666666746139526,0.9375,0.8823529481887817,0.8990844488143921,0.9146825075149536,0.6911196708679199,0.5264270901679993,0.9067164063453674,0.8619582653045654,0.8527056574821472,0.8877246975898743,0.7678331136703491,0.7058823704719543,50,0.12,0.9141324758529664,0.6648865342140198,0.9141324758529664,0.4000000059604645,0.8666666746139526,0.09737032651901244,0.7999999523162842,0.9333333373069764,0.9375,0.5052631497383118,0.700802743434906,0.08136163651943207,0.508474588394165,0.9146825075149536,0.5918367505073547,0.8990844488143921,0.6094112396240234,0.6741573214530945,0.4642857015132904,0.860410749912262,0.9021739363670348,0.897335410118103,0.8682562112808228,0.102528415620327,0.9473684430122375,0.6190476417541504,0.8725124001502991,0.860410749912262,1.0,0.7341772317886353,0.31707316637039185,0.39344263076782227,0.8682562112808228,0.8847925662994385,0.8666666746139526,1.0,0.7258635759353638,0.8064619898796082
