name,instance,run_id,test_incremental_building-airport/macro_types/recall,test_incremental_building-airport/macro_types/precision,test_incremental_building-dam/macro_types/recall,test_incremental_building-hotel/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_pretraining/macro_example/precision,test_incremental_only/macro_example_exclusive/f1,test/micro/precision,test/macro_types/precision,test/macro_example/precision,test_incremental/macro_types/f1,test_incremental/macro_types/precision,test_incremental_building/macro_types/precision,test_incremental_building-theater/macro_types/recall,test_pretraining/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_incremental_building-library/macro_types/f1,test_incremental/macro_types/recall,test_pretraining/macro_types/recall,test_incremental/macro_example/recall,test_incremental_building-restaurant/macro_types/f1,test/macro_example/f1,test_incremental_building-dam/macro_types/f1,test_incremental_building-sports_facility/macro_types/precision,test_incremental/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_example/precision,test_incremental_only/micro/f1,test/macro_example/recall,test_incremental/micro/recall,test_pretraining/macro_types/f1,test/micro/f1,test_incremental_only/macro_example/recall,test_incremental_building-power_station/macro_types/recall,test_incremental_building/macro_types/f1,test_incremental_building-theater/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental_building/macro_types/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_building-hospital/macro_types/recall,test/macro_types/recall,test_pretraining/micro/f1,test_incremental_building-dam/macro_types/precision,test_incremental_building-power_station/macro_types/f1,test_incremental/macro_example_exclusive/f1,test/macro_types/f1,test_pretraining/micro/recall,test_pretraining/macro_example/f1,test_incremental_only/macro_types/recall,epoch,threshold_incremental,test_incremental_only/macro_types/precision,test_incremental_building-power_station/macro_types/precision,test_incremental/macro_example/precision,test_incremental_building-hospital/macro_types/precision,test_pretraining/micro/precision,test_incremental_building-library/macro_types/precision,test_incremental_building-sports_facility/macro_types/f1,test_incremental_building-hotel/macro_types/f1,test_incremental_building-sports_facility/macro_types/recall,test_incremental_building-theater/macro_types/f1,test_incremental/macro_example_exclusive/precision,threshold_pretraining,test_incremental_building-airport/macro_types/f1,test_incremental_building-restaurant/macro_types/precision,test/micro/recall,test_incremental_only/micro/recall,test_pretraining/macro_example/recall,test_incremental_building-hospital/macro_types/f1,test_incremental/micro/precision,test_incremental_building-restaurant/macro_types/recall,test_incremental_building-library/macro_types/recall,test_incremental_building-hotel/macro_types/precision,test_incremental/macro_example/f1,test_incremental_only/micro/precision
smart_init_box_adapter_bert_ms,0,0pr7o519,1.0,0.056925997138023376,0.9333333373069764,0.9333333373069764,0.10903814435005188,0.8004796504974365,0.19565485417842865,0.4639895260334015,0.7606738209724426,0.8004796504974365,0.24911805987358093,0.14348091185092926,0.9371069073677064,0.9666666388511658,0.7606738209724426,0.8731988668441772,0.10357142239809036,0.9445064067840576,0.8376030325889587,0.10542798042297365,0.10338681191205978,0.8502921462059021,0.10053859651088716,0.05502846464514733,0.19694575667381287,0.10454080998897552,0.010167788714170456,0.10453099757432938,0.9067153930664062,0.9004815220832825,0.7972870469093323,0.6087329983711243,0.08872651308774948,0.8529411554336548,0.8962405920028687,0.05471698194742203,0.018244782462716103,0.8587896227836609,0.9514925479888916,1.0,0.8376030325889587,0.6087329983711243,0.05313092842698097,0.10283687710762024,0.27701184153556824,0.7972870469093323,0.884727418422699,0.8502921462059021,0.9540305137634276,12,0.01,0.05530025064945221,0.05471698194742203,0.01987551338970661,0.06072106212377548,0.4639895260334015,0.05471698194742203,0.10412926226854324,0.10053859651088716,0.9666666388511658,0.10357142239809036,0.1646173596382141,0.25,0.10771992802619934,0.05461393669247627,0.884727418422699,0.9528985619544984,0.9067153930664062,0.11449015885591508,0.11056365817785264,0.9666666388511658,0.9666666388511658,0.05313092842698097,0.03344576060771942,0.0552985705435276
no_init_kenn_hybrid_adapter_bert_ms,2,3edj70jf,1.0,0.5555555820465088,0.9666666388511658,0.8999999761581421,0.8513681292533875,0.8363915681838989,0.8919376730918884,0.7826165556907654,0.8097437620162964,0.8363915681838989,0.518990695476532,0.36023223400115967,0.9473684430122375,0.8999999761581421,0.8097437620162964,0.8616714477539062,0.4957265257835388,0.9279481172561646,0.8735343217849731,0.10403618216514587,0.2396694123744965,0.8741575479507446,0.25438597798347473,0.3544303774833679,0.5456359386444092,0.4489298164844513,0.07938992977142334,0.3825701773166657,0.9154952764511108,0.8780096173286438,0.8404303193092346,0.837717592716217,0.08733472228050232,0.9411764740943908,0.8847925662994385,0.3253012001514435,0.08317302912473679,0.829971194267273,0.9365671277046204,0.875,0.8735343217849731,0.837717592716217,0.14646464586257937,0.29629629850387573,0.8051683902740479,0.8404303193092346,0.9011651873588562,0.8741575479507446,0.9388344287872314,88,0.01,0.29499489068984985,0.17582418024539948,0.09123173356056212,0.2522522509098053,0.7826165556907654,0.3333333432674408,0.5137614607810974,0.5294117331504822,0.9333333373069764,0.4778760969638825,0.7556195855140686,0.375,0.7142857313156128,0.13679245114326477,0.9011651873588562,0.9384058117866516,0.9154952764511108,0.3916084170341492,0.3958031833171845,0.9666666388511658,0.9666666388511658,0.375,0.09721413254737854,0.24025973677635193
no_init_kenn_top_down_adapter_bert_ms,2,1rutdwyp,1.0,0.32967033982276917,0.9666666388511658,0.8999999761581421,0.8526118993759155,0.7997357845306396,0.8909215331077576,0.7357239723205566,0.7979589700698853,0.7997357845306396,0.4434019029140472,0.2918805181980133,0.9473684430122375,0.8999999761581421,0.7979589700698853,0.8597502112388611,0.41428565979003906,0.9220657348632812,0.8725200891494751,0.10380421578884123,0.1710914522409439,0.8536335825920105,0.2093862742185593,0.31460675597190857,0.4628449678421021,0.35474729537963867,0.07950592041015625,0.3016431927680969,0.9153212904930116,0.874799370765686,0.8335755467414856,0.8099157810211182,0.08698678016662598,0.8823529481887817,0.8847925662994385,0.28421053290367126,0.0830782875418663,0.829971194267273,0.9328357577323914,0.875,0.8725200891494751,0.8099157810211182,0.1174089089035988,0.2264150828123093,0.811215341091156,0.8335755467414856,0.9007490873336792,0.8536335825920105,0.9322985410690308,89,0.04,0.21904852986335752,0.12987013161182404,0.09271050989627838,0.190476194024086,0.7357239723205566,0.26363635063171387,0.4705882668495178,0.3884892165660858,0.9333333373069764,0.4319999814033508,0.7678674459457397,0.375,0.4958677887916565,0.09385113418102264,0.9007490873336792,0.9311594367027284,0.9153212904930116,0.31284916400909424,0.31466513872146606,0.9666666388511658,0.9666666388511658,0.24770642817020416,0.0979442298412323,0.17997199296951294
no_init_kenn_bottom_up_adapter_bert_ms,2,wqgddfhx,1.0,0.5263158082962036,0.9666666388511658,0.8999999761581421,0.8513681292533875,0.8320753574371338,0.8919376730918884,0.7802197933197021,0.8090516924858093,0.8320753574371338,0.5148119926452637,0.3562183380126953,0.9473684430122375,0.8999999761581421,0.8090516924858093,0.8616714477539062,0.5132743120193481,0.9279481172561646,0.8735343217849731,0.10403618216514587,0.23770490288734436,0.8717942833900452,0.25217390060424805,0.3499999940395355,0.5410484671592712,0.4437465965747833,0.07938992977142334,0.37782642245292664,0.9154952764511108,0.8780096173286438,0.8400574326515198,0.8363425731658936,0.08733472228050232,0.9411764740943908,0.8847925662994385,0.32926830649375916,0.08317302912473679,0.829971194267273,0.9365671277046204,0.875,0.8735343217849731,0.8363425731658936,0.1449999958276749,0.28318583965301514,0.8072089552879333,0.8400574326515198,0.9011651873588562,0.8717942833900452,0.9388344287872314,87,0.01,0.29053497314453125,0.1666666716337204,0.09166666865348816,0.24778760969638824,0.7802197933197021,0.34939759969711304,0.5090909004211426,0.5192307233810425,0.9333333373069764,0.4821428656578064,0.7592219114303589,0.375,0.6896551847457886,0.1355140209197998,0.9011651873588562,0.9384058117866516,0.9154952764511108,0.38620689511299133,0.39099356532096863,0.9666666388511658,0.9666666388511658,0.36486485600471497,0.0974605157971382,0.236529678106308
smart_init_kenn_horizontal_adapter_bert_ms,2,9rdl5281,0.4000000059604645,0.15189872682094574,0.800000011920929,0.4333333373069763,0.31961768865585327,0.9060676097869872,0.37491804361343384,0.8190327882766724,0.793002188205719,0.9060676097869872,0.3444325029850006,0.26313111186027527,0.9473684430122375,0.4333333373069763,0.793002188205719,0.6743515729904175,0.1149425208568573,0.49843829870224,0.7994809150695801,0.08141963183879852,0.2680412232875824,0.9032921195030212,0.35555553436279297,0.1265822798013687,0.5203251838684082,0.26627713441848755,0.0298042930662632,0.27004221081733704,0.9005335569381714,0.6677367687225342,0.7962284088134766,0.8455808162689209,0.042275574058294296,0.529411792755127,0.8847925662994385,0.1884057968854904,0.0349610410630703,0.829971194267273,0.4533582329750061,0.625,0.7994809150695801,0.8455808162689209,0.22857142984867096,0.3333333730697632,0.6603976488113403,0.7962284088134766,0.8739076256752014,0.9032921195030212,0.4616013169288635,24,0.04,0.1871047466993332,0.2432432472705841,0.07811841368675232,0.2777777910232544,0.8190327882766724,0.08771929889917374,0.1834862381219864,0.25999999046325684,0.3333333432674408,0.2626262605190277,0.6470094919204712,0.375,0.22018349170684817,0.1940298527479172,0.8739076256752014,0.4637681245803833,0.9005335569381714,0.3846153914928436,0.4262295067310333,0.4333333373069763,0.1666666716337204,0.18571428954601288,0.07973486930131912,0.190476194024086
no_init_kenn_hybrid_adapter_bert_ms,1,1qawcd2e,0.9666666388511658,0.7631579041481018,0.8666666746139526,0.9333333373069764,0.8526118993759155,0.8765599727630615,0.8690786361694336,0.8397897481918335,0.8397194743156433,0.8765599727630615,0.663087010383606,0.534091591835022,0.9473684430122375,0.8666666746139526,0.8397194743156433,0.8405379056930542,0.7532467246055603,0.8742349147796631,0.8642734289169312,0.10148458182811736,0.6666667461395264,0.8947018980979919,0.6190476417541504,0.4821428656578064,0.6592039465904236,0.6277627348899841,0.07950592041015625,0.5057471394538879,0.913610577583313,0.8507223129272461,0.8518195748329163,0.867746114730835,0.08263744413852692,0.7352941036224365,0.8847925662994385,0.6666666865348816,0.08104144036769867,0.829971194267273,0.8861939907073975,0.84375,0.8642734289169312,0.867746114730835,0.48148149251937866,0.1953125,0.8078544735908508,0.8518195748329163,0.8976279497146606,0.8947018980979919,0.8791530728340149,129,0.02,0.48817193508148193,0.11261261254549026,0.09388773143291472,0.4909090995788574,0.8397897481918335,0.6170212626457214,0.6279070377349854,0.3612903356552124,0.8999999761581421,0.7536232471466064,0.7776176333427429,0.375,0.8529411554336548,0.5555555820465088,0.8976279497146606,0.8768116235733032,0.913610577583313,0.6206896305084229,0.5380710363388062,0.8333333134651184,0.9666666388511658,0.2240000069141388,0.09753846377134325,0.3553597629070282
no_init_kenn_top_down_adapter_bert_ms,1,1pxtxc1p,0.9666666388511658,0.7837837934494019,0.8666666746139526,0.9333333373069764,0.8600746393203735,0.876861572265625,0.8647136688232422,0.8429186344146729,0.8426968455314636,0.876861572265625,0.671789288520813,0.5513603091239929,0.9473684430122375,0.8666666746139526,0.8426968455314636,0.8338136672973633,0.8055554628372192,0.8595290184020996,0.8617379069328308,0.10067269951105118,0.6578947305679321,0.8945945501327515,0.6499999761581421,0.6000000238418579,0.6632974743843079,0.6389798521995544,0.08020181208848953,0.508583664894104,0.913059651851654,0.8426966071128845,0.8521110415458679,0.8689252138137817,0.08107167482376099,0.5882353186607361,0.8847925662994385,0.6341463327407837,0.08063440024852753,0.829971194267273,0.8694030046463013,0.84375,0.8617379069328308,0.8689252138137817,0.5199999809265137,0.1606425791978836,0.8216305375099182,0.8521110415458679,0.896587610244751,0.8945945501327515,0.8628131151199341,138,0.09,0.5073593854904175,0.09302325546741486,0.09777313470840454,0.4736842215061188,0.8429186344146729,0.6904761791229248,0.7200000286102295,0.3660131096839905,0.8999999761581421,0.7323943972587585,0.8097982406616211,0.375,0.865671694278717,0.54347825050354,0.896587610244751,0.8586956262588501,0.913059651851654,0.6067415475845337,0.546875,0.8333333134651184,0.9666666388511658,0.22764228284358975,0.0992017313838005,0.36128050088882446
no_init_kenn_bottom_up_adapter_bert_ms,1,bbv6osfi,1.0,0.5882353186607361,0.8999999761581421,0.9333333373069764,0.8246269226074219,0.83853679895401,0.8594703078269958,0.7910940051078796,0.8196078538894653,0.83853679895401,0.5671424865722656,0.41744428873062134,0.9473684430122375,0.8666666746139526,0.8196078538894653,0.8448606729507446,0.5799999833106995,0.8842348456382751,0.8659975528717041,0.10200649499893188,0.47706419229507446,0.8746512532234192,0.5684210062026978,0.3913043439388275,0.5529045462608337,0.5112257599830627,0.0768963173031807,0.3837118446826935,0.9140164852142334,0.8555377125740051,0.8421643376350403,0.8412744998931885,0.08368128538131714,0.7352941036224365,0.8847925662994385,0.5199999809265137,0.080145463347435,0.829971194267273,0.8973880410194397,0.84375,0.8659975528717041,0.8412744998931885,0.4153846204280853,0.1285347193479538,0.794069766998291,0.8421643376350403,0.8982521891593933,0.8746512532234192,0.8902641534805298,130,0.01,0.35856378078460693,0.07042253762483597,0.09043725579977036,0.3461538553237915,0.7910940051078796,0.41428571939468384,0.5454545021057129,0.2616822421550751,0.8999999761581421,0.6499999761581421,0.749039351940155,0.375,0.7407407164573669,0.3291139304637909,0.8982521891593933,0.8876811861991882,0.9140164852142334,0.4909090995788574,0.4084291160106659,0.8666666746139526,0.9666666388511658,0.15217390656471252,0.0958741158246994,0.24475523829460144
smart_init_kenn_horizontal_adapter_bert_ms,1,6rwjg4lm,0.23333333432674408,0.08641975373029709,0.0,0.23333333432674408,0.07138267159461975,0.9094418287277222,0.10325777530670166,0.8085523843765259,0.7759761810302734,0.9094418287277222,0.19738735258579257,0.16438040137290957,0.9473684430122375,0.23333333432674408,0.7759761810302734,0.5682036280632019,0.05940594524145126,0.2469799816608429,0.7561259865760803,0.06860357522964478,0.04081632941961289,0.9005611538887024,0.0,0.1764705926179886,0.430847704410553,0.10862880200147627,0.006656421814113855,0.10893246531486513,0.8918522596359253,0.5425361394882202,0.7659225463867188,0.8323910236358643,0.017397355288267136,0.029411764815449715,0.8847925662994385,0.10447761416435242,0.009628769010305405,0.829971194267273,0.18656715750694275,0.34375,0.7561259865760803,0.8323910236358643,0.0,0.018518518656492233,0.6054165363311768,0.7659225463867188,0.8576778769493103,0.9005611538887024,0.18220317363739016,13,0.02,0.07738173753023148,0.01351351384073496,0.07821933925151825,0.14666666090488434,0.8085523843765259,0.0422535203397274,0.2448979616165161,0.13725489377975464,0.4000000059604645,0.14432990550994873,0.647845447063446,0.375,0.12612612545490265,0.029411764815449715,0.8576778769493103,0.18115942180156708,0.8918522596359253,0.20560747385025024,0.35729387402534485,0.06666667014360428,0.10000000149011612,0.0972222238779068,0.07309658080339432,0.07788161933422089
no_init_kenn_hybrid_adapter_bert_ms,0,2987p63i,0.9666666388511658,0.9666666388511658,0.9333333373069764,0.7333333492279053,0.8358209133148193,0.9239909648895264,0.8282909393310547,0.9067116975784302,0.8948422074317932,0.9239909648895264,0.8349859118461609,0.8538033962249756,0.9473684430122375,0.800000011920929,0.8948422074317932,0.8150816559791565,0.8358209133148193,0.8169800043106079,0.8544018268585205,0.09841103851795197,0.7636364102363586,0.9176411032676696,0.6292134523391724,0.8709677457809448,0.8469809889793396,0.8292378187179565,0.07794015109539032,0.8028673529624939,0.9113779067993164,0.8218298554420471,0.8741545677185059,0.9002514481544495,0.07654836773872375,0.529411792755127,0.8847925662994385,0.9230769276618958,0.07723798602819443,0.829971194267273,0.8208955526351929,0.84375,0.8544018268585205,0.9002514481544495,0.47457626461982727,0.692307710647583,0.8109784722328186,0.8741545677185059,0.8938826322555542,0.9176411032676696,0.8155364990234375,120,0.28,0.8434072732925415,1.0,0.0974251925945282,1.0,0.9067116975784302,0.7567567825317383,0.8852458596229553,0.7457627058029175,0.8999999761581421,0.8571428656578064,0.806916356086731,0.375,0.9666666388511658,0.8399999737739563,0.8938826322555542,0.8115941882133484,0.9113779067993164,0.9152542352676392,0.873720109462738,0.699999988079071,0.9333333373069764,0.7586206793785095,0.0979156345129013,0.7943262457847595
no_init_kenn_top_down_adapter_bert_ms,0,2l4cchun,0.9666666388511658,0.9666666388511658,0.9333333373069764,0.7333333492279053,0.85447758436203,0.9215843677520752,0.8469491600990295,0.9020553827285768,0.8825175166130066,0.9215843677520752,0.806984543800354,0.7823203802108765,0.9473684430122375,0.800000011920929,0.8825175166130066,0.8222861886024475,0.8405797481536865,0.8332545161247253,0.8572077751159668,0.09928090870380402,0.813559353351593,0.9167897701263428,0.6292134523391724,0.8181818127632141,0.8345440030097961,0.7972827553749084,0.07967989146709442,0.7789115905761719,0.9120447635650636,0.8298555612564087,0.8696785569190979,0.8984749913215637,0.07828810065984726,0.5588235259056091,0.8847925662994385,0.75,0.07897786796092987,0.829971194267273,0.8395522236824036,0.84375,0.8572077751159668,0.8984749913215637,0.47457626461982727,0.6666666269302368,0.820360541343689,0.8696785569190979,0.8949230313301086,0.9167897701263428,0.8336192965507507,125,0.29000000000000004,0.7639816403388977,0.8260869383811951,0.09881697595119476,0.7105262875556946,0.9020553827285768,0.7435897588729858,0.8571428060531616,0.7457627058029175,0.8999999761581421,0.7741935849189758,0.818443775177002,0.375,0.9666666388511658,0.8275862336158752,0.8949230313301086,0.8297101259231567,0.9120447635650636,0.7714285850524902,0.8392857313156128,0.800000011920929,0.9666666388511658,0.7586206793785095,0.0990484058856964,0.7339743375778198
no_init_kenn_bottom_up_adapter_bert_ms,0,1y195oqu,0.9666666388511658,0.9666666388511658,0.9333333373069764,0.7333333492279053,0.8432835340499878,0.92315012216568,0.8357542157173157,0.9052232503890992,0.8895503282546997,0.92315012216568,0.8233784437179565,0.8231104612350464,0.9473684430122375,0.800000011920929,0.8895503282546997,0.8179634809494019,0.8787878155708313,0.8236466646194458,0.8555512428283691,0.0987589880824089,0.7719298005104065,0.9173730611801147,0.6292134523391724,0.8181818127632141,0.8433142304420471,0.8160669803619385,0.0786360502243042,0.7957746386528015,0.911667823791504,0.8250401020050049,0.8722195625305176,0.8997278213500977,0.07724425941705704,0.529411792755127,0.8847925662994385,0.8571428656578064,0.07793394476175308,0.829971194267273,0.8283582329750061,0.84375,0.8555512428283691,0.8997278213500977,0.47457626461982727,0.6545454263687134,0.8160377144813538,0.8722195625305176,0.894298791885376,0.9173730611801147,0.822943925857544,120,0.14,0.8093039989471436,0.8571428656578064,0.09829506278038024,0.931034505367279,0.9052232503890992,0.8055555820465088,0.8571428060531616,0.7457627058029175,0.8999999761581421,0.8275862336158752,0.8141210079193115,0.375,0.9666666388511658,0.8148148059844971,0.894298791885376,0.8188405632972717,0.911667823791504,0.8852458596229553,0.8624160885810852,0.7333333492279053,0.9666666388511658,0.7586206793785095,0.0985264703631401,0.7739726305007935
smart_init_kenn_horizontal_adapter_bert_ms,0,czvlnlw6,0.9666666388511658,0.8787878751754761,0.8666666746139526,0.7333333492279053,0.7985074520111084,0.9240083694458008,0.7909743189811707,0.9061310887336732,0.893126368522644,0.9240083694458008,0.8127475380897522,0.8438515663146973,0.9473684430122375,0.699999988079071,0.893126368522644,0.8006724119186401,0.7999999523162842,0.7838549613952637,0.8486906290054321,0.09667130559682846,0.6545454859733582,0.9170761108398438,0.604651153087616,0.8965517282485962,0.8359699845314026,0.8046481013298035,0.07446068525314331,0.7781818509101868,0.9102470874786376,0.8057785034179688,0.8703417181968689,0.8989093899726868,0.07306889444589615,0.529411792755127,0.8847925662994385,0.875,0.07375822961330414,0.829971194267273,0.7835820913314819,0.8125,0.8486906290054321,0.8989093899726868,0.4642857015132904,0.692307710647583,0.7989877462387085,0.8703417181968689,0.8918018937110901,0.9170761108398438,0.7787309885025024,95,0.2,0.8323496580123901,1.0,0.09626536816358566,1.0,0.9061310887336732,0.699999988079071,0.8813559412956238,0.8301886916160583,0.8666666746139526,0.7777777910232544,0.7973102331161499,0.375,0.920634925365448,0.7200000286102295,0.8918018937110901,0.7753623127937317,0.9102470874786376,0.8965517282485962,0.8685120940208435,0.6000000238418579,0.9333333373069764,0.95652174949646,0.09646791219711304,0.7810218930244446
smart_init_kenn_hybrid_adapter_bert_ms,2,co6g8wlz,0.6000000238418579,0.1343283653259277,0.0,0.36666667461395264,0.06698649376630783,0.8937783241271973,0.11286649852991104,0.7305871844291687,0.7759952545166016,0.8937783241271973,0.23309579491615295,0.16449087858200073,0.9473684430122375,0.6333333253860474,0.7759952545166016,0.6344860792160034,0.06976744532585144,0.3998721241950989,0.7824867367744446,0.07660635560750961,0.05882353335618973,0.8953843116760254,0.0,0.16058394312858582,0.3529411554336548,0.12704290449619293,0.006246479228138924,0.1259016394615173,0.896996021270752,0.6163724064826965,0.7792274951934814,0.7930738925933838,0.03340292349457741,0.0,0.8847925662994385,0.13970588147640228,0.010524782352149488,0.829971194267273,0.35820895433425903,0.46875,0.7824867367744446,0.7930738925933838,0.0,0.0,0.5637107491493225,0.7792274951934814,0.8672492504119873,0.8953843116760254,0.35208332538604736,13,0.02,0.07750449329614639,0.0,0.06123096123337746,0.10638298094272614,0.7305871844291687,0.0422535203397274,0.2634730339050293,0.12941177189350128,0.7333333492279053,0.22891566157341003,0.5071405172348022,0.375,0.2195121943950653,0.0357142873108387,0.8672492504119873,0.3478260934352875,0.896996021270752,0.17341041564941406,0.2472633570432663,0.1666666716337204,0.20000000298023224,0.07857143133878708,0.06806111335754395,0.07686148583889008
smart_init_kenn_top_down_adapter_bert_ms,2,j15h5ebf,0.5666666626930237,0.11724138259887695,0.0,0.4333333373069763,0.08682627975940704,0.8929572701454163,0.14087235927581787,0.7244313359260559,0.775934636592865,0.8929572701454163,0.2347546219825745,0.16413956880569458,0.9473684430122375,0.6333333253860474,0.775934636592865,0.6402497291564941,0.06818181276321411,0.4120044708251953,0.7845785021781921,0.07730225473642349,0.06936416029930115,0.8952606320381165,0.0,0.1388888955116272,0.3479820489883423,0.1273618042469025,0.008096536621451378,0.1266624480485916,0.8975759744644165,0.6227929592132568,0.7802326083183289,0.7897775769233704,0.03479471057653427,0.05882352963089943,0.8847925662994385,0.13571429252624512,0.013136322610080242,0.829971194267273,0.3731343150138855,0.53125,0.7845785021781921,0.7897775769233704,0.0,0.0225988682359457,0.562964677810669,0.7802326083183289,0.8680815696716309,0.8952606320381165,0.3655637204647064,13,0.04,0.07711412757635117,0.0139860138297081,0.060649942606687546,0.11486486345529556,0.7244313359260559,0.04109589010477066,0.2298850566148758,0.14942528307437897,0.6666666865348816,0.22352942824363708,0.5023283362388611,0.375,0.19428572058677673,0.0419580414891243,0.8680815696716309,0.36231884360313416,0.8975759744644165,0.18888887763023376,0.2414436787366867,0.20000000298023224,0.20000000298023224,0.0902777761220932,0.06797104328870773,0.07674597203731537
smart_init_kenn_bottom_up_adapter_bert_ms,2,tihej8m1,0.6333333253860474,0.12025316804647446,0.03333333507180214,0.5333333611488342,0.08296020328998566,0.8886632919311523,0.13913702964782715,0.7092294692993164,0.7764917612075806,0.8886632919311523,0.24601693451404572,0.16737084090709686,0.9473684430122375,0.6666666865348816,0.7764917612075806,0.6628241539001465,0.07216494530439377,0.4640877842903137,0.7935583591461182,0.08002783358097076,0.0628272294998169,0.8939864039421082,0.010152284987270832,0.14012739062309265,0.3400673568248749,0.13556994497776031,0.007736023981124163,0.13449274003505707,0.8993737101554871,0.6484751105308533,0.7849322557449341,0.7819998264312744,0.04018789529800415,0.05882352963089943,0.8847925662994385,0.12820513546466827,0.01297450251877308,0.829971194267273,0.4309701323509216,0.71875,0.7935583591461182,0.7819998264312744,0.005988024175167084,0.020512819290161133,0.5421528816223145,0.7849322557449341,0.8714107275009155,0.8939864039421082,0.4234340786933899,13,0.01,0.0807044506072998,0.012422360479831696,0.05537661164999008,0.13939394056797028,0.7092294692993164,0.04268292710185051,0.23529411852359772,0.16842105984687805,0.7333333492279053,0.21505378186702728,0.4586523771286011,0.375,0.20212768018245697,0.03726708143949509,0.8714107275009155,0.4202898442745209,0.8993737101554871,0.2335025519132614,0.23046205937862396,0.20000000298023224,0.23333333432674408,0.10000000149011612,0.0654582679271698,0.08005520701408386
smart_init_kenn_hybrid_adapter_bert_ms,1,aljqxgua,0.5666666626930237,0.11564625799655914,0.0,0.6000000238418579,0.05246683210134506,0.8919461965560913,0.09199775755405426,0.7244313359260559,0.7759242653846741,0.8919461965560913,0.2348538339138031,0.16407939791679382,0.9473684430122375,0.6333333253860474,0.7759242653846741,0.6402497291564941,0.0674157366156578,0.4129971265792846,0.7847496271133423,0.07730225473642349,0.023121388629078865,0.8946284055709839,0.0,0.1527777761220932,0.3479820489883423,0.12733732163906095,0.004892523400485516,0.1266624480485916,0.897326648235321,0.6227929592132568,0.7803119421005249,0.7897775769233704,0.03479471057653427,0.0,0.8847925662994385,0.13768115639686584,0.008578775450587273,0.829971194267273,0.3731343150138855,0.5,0.7847496271133423,0.7897775769233704,0.0,0.0,0.5547434091567993,0.7803119421005249,0.8680815696716309,0.8946284055709839,0.36666667461395264,12,0.05,0.07704728841781616,0.0,0.05908722057938576,0.11034482717514038,0.7244313359260559,0.04054053872823715,0.25287356972694397,0.20338983833789823,0.7333333492279053,0.2261904776096344,0.489385187625885,0.375,0.19209039211273193,0.0139860138297081,0.8680815696716309,0.36231884360313416,0.897326648235321,0.1807909607887268,0.2414436787366867,0.06666667014360428,0.20000000298023224,0.12244898080825806,0.06697840988636017,0.07674597203731537
smart_init_kenn_top_down_adapter_bert_ms,1,i76odwta,0.36666667461395264,0.07746478915214539,0.0,0.6666666865348816,0.0741959810256958,0.894357442855835,0.12270788103342056,0.733239471912384,0.7760821580886841,0.894357442855835,0.23285335302352905,0.1649949699640274,0.9473684430122375,0.5666666626930237,0.7760821580886841,0.6330451369285583,0.05988023430109024,0.3955216407775879,0.7817366123199463,0.07643237709999084,0.03614458069205284,0.8955880403518677,0.0,0.14814814925193787,0.3556174635887146,0.12747234106063843,0.006918762344866991,0.12641383707523346,0.8968220949172974,0.6147672533988953,0.7788991332054138,0.7945466637611389,0.03305497765541077,0.029411764815449715,0.8847925662994385,0.13076923787593842,0.011442488990724088,0.829971194267273,0.3544776141643524,0.5625,0.7817366123199463,0.7945466637611389,0.0,0.01149425283074379,0.5655499696731567,0.7788991332054138,0.8670411705970764,0.8955880403518677,0.34724944829940796,12,0.09,0.07806459069252014,0.0071428571827709675,0.061704281717538834,0.13235294818878174,0.733239471912384,0.036496348679065704,0.24242424964904785,0.24242424964904785,0.6666666865348816,0.21250000596046448,0.5110607743263245,0.375,0.12790697813034058,0.022058824077248573,0.8670411705970764,0.3442029058933258,0.8968220949172974,0.2142857164144516,0.2501632869243622,0.10000000149011612,0.1666666716337204,0.14814814925193787,0.06828317791223526,0.07742461562156677
smart_init_kenn_bottom_up_adapter_bert_ms,1,eukuwwbh,0.5333333611488342,0.1151079162955284,0.0,0.6000000238418579,0.0711028203368187,0.8947945833206177,0.11885641515254974,0.7354030609130859,0.7763465642929077,0.8947945833206177,0.2356717437505722,0.1665286421775818,0.9473684430122375,0.6333333253860474,0.7763465642929077,0.6359269618988037,0.06060606241226196,0.40299713611602783,0.7830255031585693,0.07678033411502838,0.02469135820865631,0.8959084153175354,0.0,0.15909090638160706,0.3598130941390991,0.1303037703037262,0.006630325224250555,0.1302887797355652,0.8970250487327576,0.617977499961853,0.7796716690063477,0.7959904074668884,0.03375086933374405,0.0,0.8847925662994385,0.1407407373189926,0.01108333934098482,0.829971194267273,0.3619402945041657,0.5,0.7830255031585693,0.7959904074668884,0.0,0.0,0.5703314542770386,0.7796716690063477,0.8674573302268982,0.8959084153175354,0.35555559396743774,12,0.05,0.07976866513490677,0.0,0.06242171674966812,0.11940298229455948,0.7354030609130859,0.03703703731298447,0.25925925374031067,0.21556885540485385,0.699999988079071,0.23030301928520203,0.5170028805732727,0.375,0.18934912979602816,0.01515151560306549,0.8674573302268982,0.35144928097724915,0.8970250487327576,0.1927710771560669,0.25379037857055664,0.06666667014360428,0.1666666716337204,0.131386861205101,0.0688604786992073,0.07996702194213867
