metric,projector,instance,family,subset,precision,recall,f1,epoch
test_incremental/macro_example_exclusive,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.7659574747085571,0.9680851101875304,0.8552407622337341,14
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.4754098355770111,0.9666666388511658,0.6373626589775085,14
test_pretraining/macro_example,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.7939051389694214,0.8601948022842407,0.8257216215133667,14
test_incremental_only/macro_example_exclusive,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.9083333611488342,0.9666666984558104,0.936592698097229,14
test_incremental_only/macro_types,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.4167172610759735,0.9666666388511658,0.5823787450790405,14
test_incremental_only/macro_example,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.05136663466691971,0.05466540902853012,0.0529647059738636,14
test_pretraining/macro_types,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.7686862945556641,0.8916786909103394,0.8256270885467529,14
test_incremental/micro,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.553903341293335,0.9675324559211732,0.7044917941093445,14
test_incremental_only/micro,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.4084506928920746,0.9666666388511658,0.5742574334144592,14
test/macro_types,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.7686862945556641,0.8916786909103394,0.8256270885467529,14
test/micro,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.7555012106895447,0.873498260974884,0.8102261424064636,14
test_incremental_EVENT/macro_types,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,14
test_pretraining/micro,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.7555012106895447,0.873498260974884,0.8102261424064636,14
test_incremental/macro_types,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.5166566371917725,0.967139482498169,0.6735144257545471,14
test_incremental_EVENT-WAR/macro_types,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.3580246865749359,0.9666666388511658,0.522522509098053,14
test_incremental/macro_example,no_init_kenn_hybrid_adapter_bert_ms,1,EVENT,40,0.06786050647497177,0.08576814085245132,0.07577063143253326,14
test/macro_example,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.7450518012046814,0.8601948022842407,0.7984938025474548,14
test_incremental/macro_example_exclusive,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.7730496525764465,0.9680851101875304,0.859643816947937,14
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.16763006150722504,0.9666666388511658,0.2857142984867096,14
test_pretraining/macro_example,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.7450518012046814,0.8601948022842407,0.7984938025474548,14
test_incremental_only/macro_example_exclusive,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.9333333969116212,0.9666666984558104,0.9497076869010924,14
test_incremental_only/macro_types,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.20881503820419312,0.9666666388511658,0.3434413969516754,14
test_incremental_only/macro_example,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.0527803972363472,0.05466540902853012,0.05370636656880379,14
test_pretraining/macro_types,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.7455860376358032,0.8916786909103394,0.8121144771575928,14
test_incremental/micro,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.35817307233810425,0.9675324559211732,0.5228070616722107,14
test_incremental_only/micro,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.2006920427083969,0.9666666388511658,0.33237823843955994,14
test/macro_types,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.7455860376358032,0.8916786909103394,0.8121144771575928,14
test/micro,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.693213701248169,0.873498260974884,0.772983193397522,14
test_incremental_EVENT/macro_types,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,14
test_pretraining/micro,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.693213701248169,0.873498260974884,0.772983193397522,14
test_incremental/macro_types,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.3780551850795746,0.967139482498169,0.5436121225357056,14
test_incremental_EVENT-WAR/macro_types,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.25,0.9666666388511658,0.39726024866104126,14
test_incremental/macro_example,no_init_kenn_top_down_adapter_bert_ms,1,EVENT,40,0.06848884373903275,0.08576814085245132,0.07616070657968521,14
test/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7910776138305664,0.8601948022842407,0.8241896629333496,14
test_incremental/macro_example_exclusive,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7854609489440918,0.9680851101875304,0.8672632575035095,14
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.4264705777168274,0.9666666388511658,0.59183669090271,14
test_pretraining/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7910776138305664,0.8601948022842407,0.8241896629333496,14
test_incremental_only/macro_example_exclusive,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.925000011920929,0.9666666984558104,0.9453744888305664,14
test_incremental_only/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.3967795968055725,0.9666666388511658,0.5626237392425537,14
test_incremental_only/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.05230914056301117,0.05466540902853012,0.05346132442355156,14
test_pretraining/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7664710283279419,0.8916786909103394,0.8243476152420044,14
test_incremental/micro,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.543795645236969,0.9675324559211732,0.6962616443634033,14
test_incremental_only/micro,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.3945578336715698,0.9666666388511658,0.5603864789009094,14
test/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7664710283279419,0.8916786909103394,0.8243476152420044,14
test/micro,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7531992793083191,0.873498260974884,0.8089005351066589,14
test_incremental_EVENT/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,14
test_pretraining/micro,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.7531992793083191,0.873498260974884,0.8089005351066589,14
test_incremental/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.5033648610115051,0.967139482498169,0.6621184945106506,14
test_incremental_EVENT-WAR/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.3670886158943176,0.9666666388511658,0.5321100950241089,14
test_incremental/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,1,EVENT,40,0.06958843767642975,0.08576814085245132,0.0768357664346695,14
test/macro_example,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.8031731247901917,0.8597235083580017,0.8304867744445801,15
test_incremental/macro_example_exclusive,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.8209220170974731,0.96276593208313,0.8862040638923645,15
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.7179487347602844,0.9333333373069764,0.8115941882133484,15
test_pretraining/macro_example,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.8031731247901917,0.8597235083580017,0.8304867744445801,15
test_incremental_only/macro_example_exclusive,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.9500000476837158,0.9500000476837158,0.9500000476837158,15
test_incremental_only/macro_types,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.5661172270774841,0.949999988079071,0.7094587683677673,15
test_incremental_only/macro_example,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.05372290313243866,0.05372290313243866,0.05372290313243866,15
test_pretraining/macro_types,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.7852863073348999,0.889826774597168,0.8342944979667664,15
test_incremental/micro,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.6271186470985413,0.9610389471054076,0.7589743137359619,15
test_incremental_only/micro,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.5229358077049255,0.949999988079071,0.6745562553405762,15
test/macro_types,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.7852863073348999,0.889826774597168,0.8342944979667664,15
test/micro,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.7704304456710815,0.8727915287017822,0.818422794342041,15
test_incremental_EVENT/macro_types,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,15
test_pretraining/micro,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.7704304456710815,0.8727915287017822,0.818422794342041,15
test_incremental/macro_types,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.6162566542625427,0.9560283422470092,0.7494301199913025,15
test_incremental_EVENT-WAR/macro_types,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.41428571939468384,0.9666666388511658,0.5799999833106995,15
test_incremental/macro_example,no_init_kenn_hybrid_adapter_bert_ms,0,EVENT,40,0.07273013144731522,0.0852968841791153,0.07851383090019226,15
test/macro_example,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.8081998229026794,0.8597235083580017,0.8331658840179443,16
test_incremental/macro_example_exclusive,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.8936170339584351,0.96276593208313,0.9269036054611206,16
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.9032257795333862,0.9333333373069764,0.9180328249931335,16
test_pretraining/macro_example,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.8081998229026794,0.8597235083580017,0.8331658840179443,16
test_incremental_only/macro_example_exclusive,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.9500000476837158,0.9500000476837158,0.9500000476837158,16
test_incremental_only/macro_types,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.7016128897666931,0.949999988079071,0.8071288466453552,16
test_incremental_only/macro_example,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.05372290313243866,0.05372290313243866,0.05372290313243866,16
test_pretraining/macro_types,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.8003413677215576,0.889826774597168,0.8427152037620544,16
test_incremental/micro,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.6851851940155029,0.9610389471054076,0.800000011920929,16
test_incremental_only/micro,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.6404494643211365,0.949999988079071,0.7651007175445557,16
test/macro_types,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.8003413677215576,0.889826774597168,0.8427152037620544,16
test/micro,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.7801642417907715,0.8727915287017822,0.8238825798034668,16
test_incremental_EVENT/macro_types,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,16
test_pretraining/micro,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.7801642417907715,0.8727915287017822,0.8238825798034668,16
test_incremental/macro_types,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.7065871357917786,0.956028401851654,0.8125960230827332,16
test_incremental_EVENT-WAR/macro_types,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.5,0.9666666388511658,0.6590908765792847,16
test_incremental/macro_example,no_init_kenn_top_down_adapter_bert_ms,0,EVENT,40,0.0791705921292305,0.0852968841791153,0.08211962878704071,16
test/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.8085925579071045,0.8597235083580017,0.8333745002746582,15
test_incremental/macro_example_exclusive,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.8989361524581909,0.96276593208313,0.9297568202018738,15
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.8235294222831726,0.9333333373069764,0.875,15
test_pretraining/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.8085925579071045,0.8597235083580017,0.8333745002746582,15
test_incremental_only/macro_example_exclusive,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.9500000476837158,0.9500000476837158,0.9500000476837158,15
test_incremental_only/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.6754010915756226,0.949999988079071,0.789504885673523,15
test_incremental_only/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.05372290313243866,0.05372290313243866,0.05372290313243866,15
test_pretraining/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.7974289655685425,0.889826774597168,0.841097891330719,15
test_incremental/micro,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.6851851940155029,0.9610389471054076,0.800000011920929,15
test_incremental_only/micro,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.6404494643211365,0.949999988079071,0.7651007175445557,15
test/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.7974289655685425,0.889826774597168,0.841097891330719,15
test/micro,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.7801642417907715,0.8727915287017822,0.8238825798034668,15
test_incremental_EVENT/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,15
test_pretraining/micro,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.7801642417907715,0.8727915287017822,0.8238825798034668,15
test_incremental/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.6891125440597534,0.9560283422470092,0.8009176254272461,15
test_incremental_EVENT-WAR/macro_types,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.5272727012634277,0.9666666388511658,0.6823528409004211,15
test_incremental/macro_example,no_init_kenn_bottom_up_adapter_bert_ms,0,EVENT,40,0.07964184880256653,0.0852968841791153,0.08237241953611374,15
test/macro_example,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.8048225045204163,0.8592522740364075,0.8311471939086914,23
test_incremental/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.902482271194458,0.957446813583374,0.9291523694992064,23
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.9333333373069764,0.9333333373069764,0.9333333373069764,23
test_pretraining/macro_example,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.8048225045204163,0.8592522740364075,0.8311471939086914,23
test_incremental_only/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.9333333969116212,0.9333333969116212,0.9333333969116212,23
test_incremental_only/macro_types,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.6924731135368347,0.9333333373069764,0.7950617074966431,23
test_incremental_only/macro_example,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.0527803972363472,0.0527803972363472,0.0527803935110569,23
test_pretraining/macro_types,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.7993258833885193,0.8879749774932861,0.8413216471672058,23
test_incremental/micro,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.6712328791618347,0.9545454382896424,0.7882037162780762,23
test_incremental_only/micro,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.6086956262588501,0.9333333373069764,0.736842155456543,23
test/macro_types,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.7993258833885193,0.8879749774932861,0.8413216471672058,23
test/micro,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.7780579924583435,0.8720847964286804,0.8223925232887268,23
test_incremental_EVENT/macro_types,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,23
test_pretraining/micro,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.7780579924583435,0.8720847964286804,0.8223925232887268,23
test_incremental/macro_types,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.7004939317703247,0.9449173212051392,0.8045513033866882,23
test_incremental_EVENT-WAR/macro_types,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.4516128897666931,0.9333333373069764,0.6086956262588501,23
test_incremental/macro_example,no_init_kenn_horizontal_adapter_bert_ms,2,EVENT,40,0.07995600998401642,0.08482563495635986,0.08231887221336365,23
test/macro_example,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.7917845249176025,0.8601948022842407,0.8245731592178345,14
test_incremental/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.8439716100692749,0.9680851101875304,0.9017778635025024,14
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.43283581733703613,0.9666666388511658,0.5979381203651428,14
test_pretraining/macro_example,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.7917845249176025,0.8601948022842407,0.8245731592178345,14
test_incremental_only/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.9250000715255736,0.9666666984558104,0.9453744888305664,14
test_incremental_only/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.4265628457069397,0.9666666388511658,0.5919255614280701,14
test_incremental_only/macro_example,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.05230914056301117,0.05466540902853012,0.05346132442355156,14
test_pretraining/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.7697802782058716,0.8916786909103394,0.8262577056884766,14
test_incremental/micro,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.5665399432182312,0.9675324559211732,0.714628279209137,14
test_incremental_only/micro,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.4264705777168274,0.9666666388511658,0.59183669090271,14
test/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.7697802782058716,0.8916786909103394,0.8262577056884766,14
test/micro,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.7582821846008301,0.873498260974884,0.8118226528167725,14
test_incremental_EVENT/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,14
test_pretraining/micro,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.7582821846008301,0.873498260974884,0.8118226528167725,14
test_incremental/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.5232203602790833,0.967139482498169,0.6790669560432434,14
test_incremental_EVENT-WAR/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.4202898442745209,0.9666666388511658,0.5858585834503174,14
test_incremental/macro_example,no_init_kenn_horizontal_adapter_bert_ms,1,EVENT,40,0.07477222383022308,0.08576814085245132,0.07989360392093658,14
test/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.8082783222198486,0.8597235083580017,0.8332075476646423,15
test_incremental/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.9042553305625916,0.96276593208313,0.9325937628746032,15
test_incremental_EVENT-HURRICANE/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.875,0.9333333373069764,0.9032257795333862,15
test_pretraining/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.8082783222198486,0.8597235083580017,0.8332075476646423,15
test_incremental_only/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.9500000476837158,0.9500000476837158,0.9500000476837158,15
test_incremental_only/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.7011363506317139,0.949999988079071,0.8068134188652039,15
test_incremental_only/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.05372290313243866,0.05372290313243866,0.05372290313243866,15
test_pretraining/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.8002884387969971,0.889826774597168,0.842685878276825,15
test_incremental/micro,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.6915887594223022,0.9610389471054076,0.8043477535247803,15
test_incremental_only/micro,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.6551724076271057,0.949999988079071,0.7755101919174194,15
test/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.8002884387969971,0.889826774597168,0.842685878276825,15
test/micro,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.7811511754989624,0.8727915287017822,0.8244325518608093,15
test_incremental_EVENT/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.7165354490280151,0.9680851101875304,0.8235293626785278,15
test_pretraining/micro,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.7811511754989624,0.8727915287017822,0.8244325518608093,15
test_incremental/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.706269383430481,0.9560283422470092,0.8123858571052551,15
test_incremental_EVENT-WAR/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.5272727012634277,0.9666666388511658,0.6823528409004211,15
test_incremental/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,EVENT,40,0.08011309802532196,0.0852968841791153,0.08262376487255096,15
test/macro_example,smart_init_box_adapter_bert_ms,2,EVENT,40,0.8000314235687256,0.8537542819976807,0.8260202407836914,23
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,2,EVENT,40,0.6276595592498779,0.9255319237709044,0.7480326890945435,23
test_incremental_EVENT-HURRICANE/macro_types,smart_init_box_adapter_bert_ms,2,EVENT,40,0.3888888955116272,0.9333333373069764,0.5490195751190186,23
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,2,EVENT,40,0.8000314235687256,0.8537542819976807,0.8260202407836914,23
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,2,EVENT,40,0.45000001788139343,0.9000000357627869,0.6000000238418579,23
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,2,EVENT,40,0.3677777647972107,0.8999999761581421,0.5221735239028931,23
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,2,EVENT,40,0.02544769085943699,0.05089538171887398,0.033930253237485886,23
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,2,EVENT,40,0.7815240025520325,0.8766642212867737,0.8263646960258484,23
test_incremental/micro,smart_init_box_adapter_bert_ms,2,EVENT,40,0.5298507213592529,0.9220778942108154,0.6729857325553894,23
test_incremental_only/micro,smart_init_box_adapter_bert_ms,2,EVENT,40,0.36734694242477417,0.8999999761581421,0.5217391848564148,23
test/macro_types,smart_init_box_adapter_bert_ms,2,EVENT,40,0.7815240025520325,0.8766642212867737,0.8263646960258484,23
test/micro,smart_init_box_adapter_bert_ms,2,EVENT,40,0.7591785788536072,0.8621907830238342,0.8074122667312622,23
test_incremental_EVENT/macro_types,smart_init_box_adapter_bert_ms,2,EVENT,40,0.7272727489471436,0.936170220375061,0.8186047077178955,23
test_pretraining/micro,smart_init_box_adapter_bert_ms,2,EVENT,40,0.7591785788536072,0.8621907830238342,0.8074122667312622,23
test_incremental/macro_types,smart_init_box_adapter_bert_ms,2,EVENT,40,0.4876094460487366,0.912056803703308,0.6354764699935913,23
test_incremental_EVENT-WAR/macro_types,smart_init_box_adapter_bert_ms,2,EVENT,40,0.3466666638851166,0.8666666746139526,0.4952380955219269,23
test_incremental/macro_example,smart_init_box_adapter_bert_ms,2,EVENT,40,0.05560791492462158,0.08199810981750488,0.06627244502305984,23
test/macro_example,smart_init_box_adapter_bert_ms,1,EVENT,40,0.8187244534492493,0.8551680445671082,0.8365495204925537,51
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,1,EVENT,40,0.8634752035140991,0.9414893388748168,0.9007962942123412,51
test_incremental_EVENT-HURRICANE/macro_types,smart_init_box_adapter_bert_ms,1,EVENT,40,0.8529411554336548,0.9666666388511658,0.90625,51
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,1,EVENT,40,0.8187244534492493,0.8551680445671082,0.8365495204925537,51
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,1,EVENT,40,0.9083333611488342,0.9500000476837158,0.9286996126174928,51
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,1,EVENT,40,0.6857298612594604,0.949999988079071,0.7965170741081238,51
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,1,EVENT,40,0.05136663466691971,0.05372290313243866,0.05251835286617279,51
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,1,EVENT,40,0.8168520331382751,0.8822197914123535,0.8482784628868103,51
test_incremental/micro,smart_init_box_adapter_bert_ms,1,EVENT,40,0.6937798857688904,0.9415584206581116,0.7988980412483215,51
test_incremental_only/micro,smart_init_box_adapter_bert_ms,1,EVENT,40,0.6477272510528564,0.949999988079071,0.7702702283859253,51
test/macro_types,smart_init_box_adapter_bert_ms,1,EVENT,40,0.8168520331382751,0.8822197914123535,0.8482784628868103,51
test/micro,smart_init_box_adapter_bert_ms,1,EVENT,40,0.7900516986846924,0.8643109798431396,0.8255147337913513,51
test_incremental_EVENT/macro_types,smart_init_box_adapter_bert_ms,1,EVENT,40,0.7272727489471436,0.936170220375061,0.8186047077178955,51
test_pretraining/micro,smart_init_box_adapter_bert_ms,1,EVENT,40,0.7900516986846924,0.8643109798431396,0.8255147337913513,51
test_incremental/macro_types,smart_init_box_adapter_bert_ms,1,EVENT,40,0.6995775103569031,0.9453901052474976,0.8041176199913025,51
test_incremental_EVENT-WAR/macro_types,smart_init_box_adapter_bert_ms,1,EVENT,40,0.5185185074806213,0.9333333373069764,0.6666666865348816,51
test_incremental/macro_example,smart_init_box_adapter_bert_ms,1,EVENT,40,0.07650015503168106,0.08341187238693237,0.07980664819478989,51
test/macro_example,smart_init_box_adapter_bert_ms,0,EVENT,40,0.8046653866767883,0.8546968102455139,0.8289268016815186,32
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,0,EVENT,40,0.6932623982429504,0.936170220375061,0.7966105341911316,32
test_incremental_EVENT-HURRICANE/macro_types,smart_init_box_adapter_bert_ms,0,EVENT,40,0.5957446694374084,0.9333333373069764,0.7272727489471436,32
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,0,EVENT,40,0.8046653866767883,0.8546968102455139,0.8289268016815186,32
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,0,EVENT,40,0.6166666746139526,0.9333333969116212,0.7426523566246033,32
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,0,EVENT,40,0.44680851697921753,0.9333333373069764,0.6043165326118469,32
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,0,EVENT,40,0.034872762858867645,0.0527803972363472,0.04199730604887009,32
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,0,EVENT,40,0.7903051972389221,0.8803679347038269,0.8329089879989624,32
