name,instance,run_id,test_incremental_product-airplane/macro_types/f1,test_pretraining/micro/precision,test_pretraining/macro_types/precision,test_incremental_product-weapon/macro_types/f1,test_incremental_product-spacecraft/macro_types/f1,test_incremental_product-airplane/macro_types/precision,test/macro_types/recall,test_incremental_product/macro_types/f1,test_incremental_product-mobile_phone/macro_types/precision,test/macro_example/f1,test/macro_types/precision,test_incremental/micro/precision,test_incremental_only/macro_types/recall,test_incremental_product-airplane/macro_types/recall,test/micro/precision,test_incremental_only/micro/f1,test_incremental/macro_example/f1,test_incremental_only/macro_example/precision,test_incremental_only/macro_types/f1,test_incremental/macro_example/recall,test_incremental_product/macro_types/recall,test_incremental_product-computer/macro_types/recall,test_incremental_product-computer/macro_types/precision,test_incremental_product-computer/macro_types/f1,test_incremental/macro_types/f1,test_pretraining/macro_types/recall,test_incremental_product-camera/macro_types/f1,test_incremental_product-spacecraft/macro_types/precision,test_incremental_product-car/macro_types/precision,test_incremental_product-weapon/macro_types/recall,test_incremental/micro/f1,test_incremental_product-spacecraft/macro_types/recall,test_incremental_only/macro_example/f1,threshold_incremental,test_incremental/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_product-ship/macro_types/precision,test_pretraining/macro_example/recall,test_incremental_only/macro_example/recall,test_incremental_only/macro_example_exclusive/f1,epoch,test_incremental/macro_example_exclusive/precision,test_incremental_only/macro_example_exclusive/precision,threshold_pretraining,test_incremental_product-ship/macro_types/f1,test_incremental_product-engine_device/macro_types/recall,test/macro_example/precision,test_pretraining/macro_types/f1,test_incremental/macro_example_exclusive/recall,test_incremental_product-ship/macro_types/recall,test_incremental_product-mobile_phone/macro_types/f1,test/macro_types/f1,test_pretraining/micro/recall,test_incremental_product-camera/macro_types/recall,test_pretraining/macro_example/precision,test_incremental_product-weapon/macro_types/precision,test_incremental_product-car/macro_types/f1,test_incremental_only/micro/recall,test_incremental_product-car/macro_types/recall,test_incremental_product-mobile_phone/macro_types/recall,test/micro/f1,test_incremental/micro/recall,test_incremental_product-instrument/macro_types/recall,test/macro_example/recall,test_pretraining/micro/f1,test_pretraining/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_incremental_product/macro_types/precision,test/micro/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_product-camera/macro_types/precision,test_incremental_product-engine_device/macro_types/precision,test_incremental/macro_types/precision,test_incremental_product-instrument/macro_types/precision,test_incremental_only/micro/precision,test_incremental/macro_example/precision,test_incremental_product-instrument/macro_types/f1,test_incremental_product-engine_device/macro_types/f1
smart_init_kenn_bottom_up_adapter_bert_ms,2,fpcjqpjm,0.1679389476776123,0.763105034828186,0.768605649471283,0.16923075914382937,0.07575757801532745,0.10999999940395357,0.7713137865066528,0.9204152822494508,0.05769230797886848,0.8939617872238159,0.768605649471283,0.28837209939956665,0.32920339703559875,0.35483869910240173,0.763105034828186,0.15903975069522858,0.06426136195659637,0.0057701230980455875,0.15778225660324097,0.06448620557785034,0.8664495348930359,0.5121951103210449,0.20000000298023224,0.2876712381839752,0.24712228775024417,0.7713137865066528,0.0,0.04901960864663124,0.17000000178813934,0.36666667461395264,0.389324963092804,0.1666666716337204,0.009898710064589976,0.04,0.3780439496040344,0.10375531017780304,0.20000000298023224,0.8873347043991089,0.03479471057653427,0.09482964873313904,9,0.599496603012085,0.055277783423662186,0.375,0.3030303120613098,0.03333333507180214,0.9006885886192322,0.7699573636054993,0.6036916375160217,0.625,0.08955223858356476,0.7699573636054993,0.8625103235244751,0.0,0.9006885886192322,0.10999999940395357,0.26153844594955444,0.337579607963562,0.5666666626930237,0.20000000298023224,0.8097683787345886,0.5990338325500488,0.46666666865348816,0.8873347043991089,0.8097683787345886,0.8939617872238159,0.6015868186950684,0.9815497994422911,0.8625103235244751,0.3333333432674408,0.0,0.009999999776482582,0.18355481326580048,0.13084112107753754,0.10402355343103407,0.06403808295726776,0.2043795734643936,0.01538461446762085
no_init_kenn_bottom_up_adapter_bert_ms,0,5hi5krvz,0.9000000953674316,0.9060079455375672,0.8916520476341248,0.6944444179534912,0.8253968358039856,0.931034505367279,0.8547878265380859,0.9204152822494508,0.6279069781303406,0.9166519045829772,0.8916520476341248,0.8817567825317383,0.8217004537582397,0.8709677457809448,0.9060079455375672,0.8062992095947266,0.09358201920986176,0.08785665035247803,0.8256952166557312,0.0905822366476059,0.8664495348930359,0.6585366129875183,0.692307710647583,0.675000011920929,0.8345552682876587,0.8547878265380859,0.931034505367279,0.7878788113594055,0.9583333134651184,0.8333333134651184,0.8606759905815125,0.8666666746139526,0.0874195471405983,0.08,0.8257685303688049,0.8297290802001953,0.95652174949646,0.9112560749053956,0.08698678016662598,0.837479293346405,119,0.9060803055763244,0.8416666984558105,0.375,0.800000011920929,0.9666666388511658,0.922111988067627,0.8728308081626892,0.8479912877082825,0.6875,0.7397260665893555,0.8728308081626892,0.8934764862060547,0.8999999761581421,0.922111988067627,0.5952380895614624,0.8518518805503845,0.8152866363525391,0.7666666507720947,0.8999999761581421,0.8996985554695129,0.8405796885490417,0.7666666507720947,0.9112560749053956,0.8996985554695129,0.9166519045829772,0.876073956489563,0.9815497994422911,0.8934764862060547,0.8333333730697632,0.9642857313156128,0.7837837934494019,0.8435309529304504,1.0,0.7975077629089355,0.09678728878498076,0.8679245114326477,0.865671694278717
smart_init_kenn_hybrid_adapter_bert_ms,1,xm1sapc5,0.25609755516052246,0.7265813946723938,0.767865777015686,0.20987653732299805,0.03680981695652008,0.15789473056793213,0.7860885858535767,0.9204152822494508,0.030075188726186752,0.8919141292572021,0.767865777015686,0.24859462678432465,0.416375070810318,0.6774193644523621,0.7265813946723938,0.16058394312858582,0.06163817644119263,0.006134362891316414,0.16047412157058716,0.0692414715886116,0.8664495348930359,0.4634146392345429,0.13970588147640228,0.21468928456306455,0.2578932046890259,0.7860885858535767,0.0,0.02255639061331749,0.16153846681118011,0.5666666626930237,0.35823583602905273,0.10000000149011612,0.01078345999121666,0.02,0.457290917634964,0.09938986599445344,0.16030533611774445,0.8917710781097412,0.04453723132610321,0.10330553352832794,9,0.5199363231658936,0.05876719579100609,0.375,0.25766870379447937,0.2666666805744171,0.8920572996139526,0.7768703103065491,0.6482084393501282,0.65625,0.04907975718379021,0.7768703103065491,0.8678777813911438,0.0,0.8920572996139526,0.12878787517547607,0.26249998807907104,0.4203821718692779,0.699999988079071,0.13333334028720856,0.7909688949584961,0.6409017443656921,0.6000000238418579,0.8917710781097412,0.7909688949584961,0.8919141292572021,0.5770297050476074,0.9815497994422911,0.8678777813911438,0.4266666769981384,0.0,0.05970149114727974,0.1795862317085266,0.13333334028720856,0.09924811869859695,0.05553947761654854,0.21818183362483975,0.09756097197532654
smart_init_kenn_top_down_adapter_bert_ms,1,1auh3zkg,0.2097901999950409,0.6153298020362854,0.7673680782318115,0.19649121165275577,0.11724138259887695,0.11764705926179886,0.8484108448028564,0.9204152822494508,0.0859375,0.8849906325340271,0.7673680782318115,0.1810162365436554,0.7840760350227356,0.9677419066429138,0.6153298020362854,0.1717066466808319,0.04243756085634232,0.009585943073034286,0.17177586257457733,0.08820459246635437,0.8664495348930359,0.8292682766914368,0.13229571282863617,0.2281879037618637,0.2891972064971924,0.8484108448028564,0.0696864053606987,0.06538461893796921,0.10980392247438432,0.9333333373069764,0.2969609200954437,0.5666666626930237,0.017152441665530205,0.01,0.7915645241737366,0.0964534729719162,0.10588235408067705,0.909545361995697,0.08141963183879852,0.16432039439678192,9,0.2615635097026825,0.09183333814144136,0.375,0.18815331161022184,0.9333333373069764,0.8617268204689026,0.8058570623397827,0.8257328867912292,0.84375,0.1538461446762085,0.8058570623397827,0.8916184902191162,0.3333333432674408,0.8617268204689026,0.10980392247438432,0.19649121165275577,0.7866241931915283,0.9333333373069764,0.7333333492279053,0.7281463146209717,0.8260869383811951,0.7666666507720947,0.909545361995697,0.7281463146209717,0.8849906325340271,0.3972819149494171,0.9815497994422911,0.8916184902191162,0.7799999713897705,0.038910504430532455,0.109375,0.17691677808761597,0.08949416130781174,0.09637144207954408,0.02794015407562256,0.16027873754501343,0.1958041787147522
smart_init_kenn_bottom_up_adapter_bert_ms,1,j372fb35,0.23931623995304108,0.6586568355560303,0.7680057287216187,0.20600858330726624,0.111111119389534,0.13793103396892548,0.8251688480377197,0.9204152822494508,0.07881773263216019,0.8879885077476501,0.7680057287216187,0.20372778177261353,0.6469485759735107,0.9032257795333862,0.6586568355560303,0.17361702024936676,0.0498405396938324,0.007631640415638685,0.17354774475097656,0.08101369440555573,0.8664495348930359,0.6829268336296082,0.13658536970615387,0.22764228284358975,0.283903568983078,0.8251688480377197,0.017094017937779427,0.06372549384832382,0.11330049484968184,0.800000011920929,0.32103824615478516,0.4333333373069763,0.013709322549402714,0.01,0.6669032573699951,0.10021558403968812,0.11764705926179886,0.9031663537025452,0.06732776761054993,0.1313353031873703,8,0.3369361162185669,0.07311111688613892,0.375,0.20338983833789823,0.8666666746139526,0.8733123540878296,0.7955617904663086,0.7584147453308105,0.75,0.1373390555381775,0.7955617904663086,0.8827415108680725,0.06666667014360428,0.8733123540878296,0.11822660267353058,0.19742488861083984,0.6496815085411072,0.7666666507720947,0.5333333611488342,0.7544108033180237,0.7568438053131104,0.6666666865348816,0.9031663537025452,0.7544108033180237,0.8879885077476501,0.46658533811569214,0.9815497994422911,0.8827415108680725,0.6450000405311584,0.009803921915590765,0.12807881832122803,0.1803368777036667,0.09803921729326248,0.1001964658498764,0.03599143773317337,0.17094017565250397,0.22317595779895785
smart_init_kenn_hybrid_adapter_bert_ms,0,q2ju6l5u,0.26865673065185547,0.6895318627357483,0.7680188417434692,0.21105527877807617,0.08955224603414536,0.15882353484630585,0.8067712783813477,0.9204152822494508,0.0882352963089943,0.8900022506713867,0.7680188417434692,0.2216573506593704,0.5384026765823364,0.8709677457809448,0.6895318627357483,0.16915424168109894,0.05668513849377632,0.006309441290795803,0.16908881068229675,0.07515657693147659,0.8664495348930359,0.5609756112098694,0.13609467446804047,0.21904762089252472,0.27386486530303955,0.8067712783813477,0.0,0.05263157933950424,0.13017751276493073,0.699999988079071,0.3369397222995758,0.30000001192092896,0.011334325186908243,0.01,0.5682251453399658,0.10029327869415285,0.13609467446804047,0.8975411653518677,0.05567153915762901,0.10858283936977386,9,0.42596977949142456,0.06044444814324379,0.375,0.2288557142019272,0.4333333373069763,0.882588803768158,0.7869182825088501,0.7035830616950989,0.71875,0.14999999105930328,0.7869182825088501,0.8757225275039673,0.0,0.882588803768158,0.12426035851240158,0.22110553085803983,0.5414012670516968,0.7333333492279053,0.5,0.7715532183647156,0.7020934224128723,0.5666666626930237,0.8975411653518677,0.7715532183647156,0.8900022506713867,0.5306615233421326,0.9815497994422911,0.8757225275039673,0.5333333015441895,0.0,0.0760233923792839,0.18040752410888672,0.1005917191505432,0.10023584961891174,0.04550199210643768,0.17085427045822144,0.12935322523117063
smart_init_kenn_top_down_adapter_bert_ms,0,ne9otjz0,0.20477814972400665,0.6104372143745422,0.7674944996833801,0.19112628698349,0.1496598720550537,0.11450381577014924,0.8537987470626831,0.9204152822494508,0.0939849615097046,0.8847346305847168,0.7674944996833801,0.1796901822090149,0.8158646821975708,0.9677419066429138,0.6104372143745422,0.17367707192897797,0.04198304191231728,0.010635584592819214,0.17370417714118958,0.0897703617811203,0.8664495348930359,0.7804877758026123,0.12075471878051758,0.20915032923221588,0.2919870913028717,0.8537987470626831,0.10921501368284224,0.0833333358168602,0.10646387934684752,0.9333333373069764,0.29608622193336487,0.7333333492279053,0.018894458189606667,0.01,0.8204632997512817,0.09719934314489365,0.10305343568325044,0.9109081625938416,0.08455114811658859,0.181008905172348,9,0.25648999214172363,0.10188889503479004,0.375,0.18367347121238708,0.8999999761581421,0.8600232005119324,0.8083495497703552,0.8403908014297485,0.84375,0.1689189225435257,0.8083495497703552,0.8934764862060547,0.5333333611488342,0.8600232005119324,0.10646387934684752,0.19112628698349,0.8152866363525391,0.9333333373069764,0.8333333134651184,0.7253226041793823,0.8405796885490417,0.699999988079071,0.9109081625938416,0.7253226041793823,0.8847346305847168,0.3930268883705139,0.9815497994422911,0.8934764862060547,0.809999942779541,0.06083650141954422,0.10305343568325044,0.1775948405265808,0.07954545319080353,0.09719058126211166,0.02739820070564747,0.1428571492433548,0.18493150174617767
smart_init_kenn_bottom_up_adapter_bert_ms,0,kvi9hkol,0.2626262605190277,0.6906662583351135,0.767955482006073,0.21105527877807617,0.09045226871967316,0.15568862855434418,0.8056595325469971,0.9204152822494508,0.0882352963089943,0.8899654746055603,0.767955482006073,0.22210849821567535,0.5318435430526733,0.8387096524238586,0.6906662583351135,0.1682523787021637,0.056767623871564865,0.005884034559130669,0.16823193430900574,0.07480862736701965,0.8664495348930359,0.5609756112098694,0.13609467446804047,0.21904762089252472,0.27277660369873047,0.8056595325469971,0.0,0.05325443670153618,0.13173653185367584,0.699999988079071,0.33708739280700684,0.30000001192092896,0.010630308650434015,0.01,0.5622622966766357,0.09991908818483353,0.13772454857826233,0.897193193435669,0.05497564375400543,0.1018383577466011,9,0.4281742572784424,0.056369051337242126,0.375,0.2311557829380035,0.4000000059604645,0.8828532695770264,0.78635573387146,0.7003257274627686,0.71875,0.14999999105930328,0.78635573387146,0.8753096461296082,0.0,0.8828532695770264,0.12426035851240158,0.22335025668144223,0.5350318551063538,0.7333333492279053,0.5,0.7721023559570312,0.6988728046417236,0.5666666626930237,0.897193193435669,0.7721023559570312,0.8899654746055603,0.5314337015151978,0.9815497994422911,0.8753096461296082,0.5266666412353516,0.0,0.0710059180855751,0.18006733059883118,0.1011904776096344,0.09982174634933472,0.04573747515678406,0.17171716690063477,0.1206030175089836
smart_init_classifier_adapter_bert_ms,2,25wxnr0h,0.21459227800369263,0.6585027575492859,0.7679370641708374,0.2068965435028076,0.1201716735959053,0.1237623766064644,0.8242495059967041,0.9204152822494508,0.10194174945354462,0.8884359002113342,0.7679370641708374,0.2032943218946457,0.6415242552757263,0.8064516186714172,0.6585027575492859,0.17276595532894137,0.0514058880507946,0.008049177005887032,0.17274504899978638,0.08066573739051819,0.8664495348930359,0.7317073345184326,0.1456310749053955,0.24291500449180603,0.2829992175102234,0.8242495059967041,0.033898305147886276,0.06896551698446274,0.11881188303232192,0.800000011920929,0.32035520672798157,0.46666666865348816,0.01435921061784029,0.02,0.6619720458984375,0.09981066733598708,0.1336633712053299,0.9026153683662416,0.06645789742469788,0.13756123185157776,9,0.3531438112258911,0.07711111009120941,0.375,0.23076924681663513,0.5333333611488342,0.8746951818466187,0.7950974702835083,0.7551574110984802,0.84375,0.17796610295772552,0.7950974702835083,0.8825350999832153,0.13333334028720856,0.8746951818466187,0.11881188303232192,0.2068965435028076,0.6464968323707581,0.800000011920929,0.699999988079071,0.7542343139648438,0.7552334666252136,0.6000000238418579,0.9026153683662416,0.7542343139648438,0.8884359002113342,0.48123952746391296,0.9815497994422911,0.8825350999832153,0.6366666555404663,0.019417475908994675,0.0784313753247261,0.17996877431869507,0.08866994827985764,0.0997053012251854,0.03772273659706116,0.15450643002986908,0.1367521435022354
smart_init_classifier_adapter_bert_ms,1,eyvti25j,0.2090592235326767,0.6150341629981995,0.7673993110656738,0.1958041787147522,0.11072664707899094,0.1171875,0.8488242030143738,0.9204152822494508,0.08560311049222946,0.8850245475769043,0.7673993110656738,0.1810496598482132,0.7865151166915894,0.9677419066429138,0.6150341629981995,0.17210271954536438,0.04243088141083717,0.009916492737829683,0.17212669551372528,0.08837856352329254,0.8664495348930359,0.8536585569381714,0.13565891981124878,0.23411372303962708,0.2895689308643341,0.8488242030143738,0.0763888955116272,0.0617760606110096,0.10980392247438432,0.9333333373069764,0.29710981249809265,0.5333333611488342,0.017687862738966942,0.01,0.7937817573547363,0.09663780778646468,0.10546875,0.9096612930297852,0.08176757395267487,0.16944970190525055,9,0.26134634017944336,0.0949999988079071,0.375,0.1875,0.9333333373069764,0.8616870641708374,0.8060606122016907,0.827361524105072,0.84375,0.1533101052045822,0.8060606122016907,0.8918249607086182,0.36666667461395264,0.8616870641708374,0.109375,0.19649121165275577,0.7898089289665222,0.9333333373069764,0.7333333492279053,0.7280080914497375,0.8276972770690918,0.7666666507720947,0.9096612930297852,0.7280080914497375,0.8850245475769043,0.39721930027008057,0.9815497994422911,0.8918249607086182,0.7833333015441895,0.042635660618543625,0.109375,0.17708435654640198,0.08949416130781174,0.09657321125268936,0.027916958555579185,0.16027873754501343,0.1958041787147522
smart_init_classifier_adapter_bert_ms,0,qpu66wjg,0.20477814972400665,0.6102961897850037,0.7674325108528137,0.19112628698349,0.1496598720550537,0.11450381577014924,0.8532337546348572,0.9204152822494508,0.0939849615097046,0.8846107125282288,0.7674325108528137,0.17934595048427582,0.8125313520431519,0.9677419066429138,0.6102961897850037,0.17299865186214447,0.04187771677970886,0.010204516351222992,0.17304474115371704,0.08959638327360153,0.8664495348930359,0.7804877758026123,0.120300754904747,0.20846904814243317,0.2913457751274109,0.8532337546348572,0.10884353518486024,0.0833333358168602,0.1072796955704689,0.9333333373069764,0.29551902413368225,0.7333333492279053,0.018203023821115497,0.01,0.8174329400062561,0.096833698451519,0.10305343568325044,0.9107341766357422,0.08420319855213165,0.1743849664926529,9,0.25580185651779175,0.09775926172733308,0.375,0.18367347121238708,0.8999999761581421,0.8599441051483154,0.8080618977546692,0.8387621641159058,0.84375,0.1689189225435257,0.8080618977546692,0.8932700157165527,0.5333333611488342,0.8599441051483154,0.10646387934684752,0.19243986904621124,0.8121019005775452,0.9333333373069764,0.8333333134651184,0.7251549959182739,0.8389694094657898,0.6666666865348816,0.9107341766357422,0.7251549959182739,0.8846107125282288,0.3920409083366394,0.9815497994422911,0.8932700157165527,0.8066666126251221,0.06060606241226196,0.10305343568325044,0.17726242542266846,0.07575757801532745,0.0968109369277954,0.027324695140123367,0.13605442643165588,0.18493150174617767
