name,instance,run_id,test_incremental_only/macro_example/recall,test_incremental_product-weapon/macro_types/f1,test_incremental_product-mobile_phone/macro_types/recall,test_incremental/macro_types/precision,test_incremental_product-ship/macro_types/recall,test/macro_example/f1,test_incremental_only/micro/recall,test_incremental_product-computer/macro_types/f1,threshold_incremental,test_incremental/macro_example_exclusive/precision,test_incremental_product-weapon/macro_types/recall,test_incremental_product-camera/macro_types/precision,test_incremental_product-engine_device/macro_types/precision,test_incremental_only/micro/precision,test_incremental_product/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental_product-spacecraft/macro_types/precision,test/macro_example/precision,test_pretraining/macro_types/f1,test_pretraining/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_incremental_product-car/macro_types/f1,test_incremental_product-computer/macro_types/precision,test/macro_example/recall,test_incremental/micro/f1,test_incremental_only/macro_types/precision,test_incremental_product-spacecraft/macro_types/f1,test_incremental_product-airplane/macro_types/precision,test_incremental/macro_example/precision,test_incremental_product-airplane/macro_types/recall,test_incremental_product-instrument/macro_types/recall,test_incremental_product-camera/macro_types/f1,test_incremental_product-engine_device/macro_types/recall,test_incremental/macro_types/recall,test_incremental_product-spacecraft/macro_types/recall,test/macro_types/recall,test_incremental_product-camera/macro_types/recall,test_incremental_product-car/macro_types/recall,test_incremental_product-car/macro_types/precision,test_pretraining/micro/precision,test_incremental_product-instrument/macro_types/precision,test/micro/recall,test_pretraining/macro_example/recall,test_incremental_only/macro_example_exclusive/recall,test_pretraining/macro_types/recall,test_incremental_product-engine_device/macro_types/f1,threshold_pretraining,test_pretraining/micro/f1,test_incremental/micro/recall,test_pretraining/micro/recall,test_incremental_product-mobile_phone/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental/micro/precision,test_incremental_product-ship/macro_types/precision,test_incremental/macro_example/f1,test_incremental/macro_example/recall,test_incremental/macro_example_exclusive/recall,test_incremental_product-airplane/macro_types/f1,test_incremental_product-instrument/macro_types/f1,test_pretraining/macro_types/precision,test_incremental_product-computer/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,epoch,test_incremental_only/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental_product/macro_types/recall,test_incremental_product-ship/macro_types/f1,test_incremental_product-mobile_phone/macro_types/precision,test/micro/precision,test_incremental/macro_types/f1,test_incremental_product/macro_types/precision,test_incremental_product-weapon/macro_types/precision,test/macro_types/f1,test/micro/f1,test/macro_types/precision
smart_init_kenn_top_down_adapter_bert_ms,2,5peb6fh2,0.09429366886615752,0.1768292635679245,0.7666666507720947,0.17578959465026855,0.84375,0.8827067613601685,0.9044585824012756,0.22418877482414248,0.01,0.17719870805740356,0.9666666388511658,0.09333333373069765,0.10067114233970642,0.09520617127418518,0.9204152822494508,0.8520400524139404,0.010821156203746796,0.18598920106887817,0.07692307978868484,0.8520400524139404,0.8147812485694885,0.8827067613601685,0.2953311800956726,0.1768292635679245,0.12751677632331848,0.915663480758667,0.2838709354400635,0.09521356225013732,0.13981764018535614,0.10067114233970642,0.018928322941064835,0.9677419066429138,0.8999999761581421,0.16969698667526245,1.0,0.9004337191581726,0.7666666507720947,0.8687084913253784,0.9333333373069764,0.9666666388511658,0.09731543809175491,0.5855625867843628,0.0906040295958519,0.8992568254470825,0.915663480758667,0.903333306312561,0.8687084913253784,0.18292683362960815,0.375,0.7092729806900024,0.8856682777404785,0.8992568254470825,0.14024390280246735,0.019414322450757027,0.16902273893356323,0.0906040295958519,0.03154720738530159,0.09464161098003387,0.8859935402870178,0.18237082660198212,0.16463415324687958,0.7671579122543335,0.9268292784690856,0.10366667062044144,6,0.17227783799171448,0.17227856814861298,0.9038320779800416,0.8664495348930359,0.16363637149333954,0.07718120515346527,0.5855625867843628,0.29415246844291687,0.9815497994422911,0.09731543809175491,0.8147812485694885,0.7092729806900024,0.7671579122543335
smart_init_kenn_bottom_up_adapter_bert_ms,2,93at4ysy,0.0675017386674881,0.1949152499437332,0.5333333611488342,0.17926515638828278,0.8125,0.887769877910614,0.6496815085411072,0.21862350404262543,0.01,0.3317145109176636,0.7666666507720947,0.004854368977248669,0.121359221637249,0.09902912378311156,0.9204152822494508,0.8729437589645386,0.007101987488567829,0.12312035262584686,0.07281553745269775,0.8729437589645386,0.7954922318458557,0.887769877910614,0.46165525913238525,0.19574466347694397,0.13106796145439148,0.9031083583831788,0.3184281587600708,0.09903668612241744,0.12711864709854126,0.13592232763767242,0.03543366864323616,0.9032257795333862,0.6666666865348816,0.008474576286971569,0.8333333134651184,0.6673374772071838,0.5,0.8252498507499695,0.03333333507180214,0.7666666507720947,0.11219511926174164,0.6562308073043823,0.09661835432052612,0.8827415108680725,0.9031083583831788,0.6466667056083679,0.8252498507499695,0.2118644118309021,0.375,0.7528168559074402,0.7568438053131104,0.8827415108680725,0.1355932205915451,0.012851810082793236,0.20163020491600037,0.1262135952711105,0.04931390658020973,0.08107167482376099,0.7589576244354248,0.236286923289299,0.16877636313438416,0.7678058743476868,0.6585366129875183,0.06803704053163528,6,0.17186182737350464,0.1717940717935562,0.6474262475967407,0.8664495348930359,0.2184873968362808,0.0776699036359787,0.6562308073043823,0.28261277079582214,0.9815497994422911,0.1116504818201065,0.7954922318458557,0.7528168559074402,0.7678058743476868
smart_init_kenn_hybrid_adapter_bert_ms,1,htiawocr,0.061586640775203705,0.2075471729040146,0.46666666865348816,0.18170768022537231,0.71875,0.889296293258667,0.5923566818237305,0.2311111092567444,0.02,0.38939887285232544,0.7333333492279053,0.0,0.12568305432796478,0.101583831012249,0.9204152822494508,0.8786453008651733,0.007898399606347084,0.13413119316101074,0.04838709533214569,0.8786453008651733,0.7911084294319153,0.889296293258667,0.5080577731132507,0.2075471729040146,0.14130434393882751,0.9002087712287903,0.33198678493499756,0.10172346234321594,0.0833333283662796,0.14835165441036224,0.041595496237277985,0.8709677457809448,0.6666666865348816,0.0,0.7666666507720947,0.6142709851264954,0.30000001192092896,0.8153560757637024,0.0,0.7333333492279053,0.12087912112474442,0.6772705316543579,0.10928961634635924,0.8790255784988403,0.9002087712287903,0.5900000333786011,0.8153560757637024,0.21596242487430573,0.375,0.7650704979896545,0.727858304977417,0.8790255784988403,0.13084112107753754,0.014001169241964815,0.21503330767154696,0.12637363374233246,0.05427061393857002,0.07805613428354263,0.73072749376297,0.2535211145877838,0.18779343366622925,0.7682613134384155,0.6341463327407837,0.07566666603088379,6,0.1734265685081482,0.17348742485046387,0.5890530347824097,0.8664495348930359,0.2149532735347748,0.07608695328235626,0.6772705316543579,0.280454158782959,0.9815497994422911,0.12087912112474442,0.7911084294319153,0.7650704979896545,0.7682613134384155
smart_init_kenn_top_down_adapter_bert_ms,1,txp6ppus,0.09255392849445344,0.17901235818862915,0.7666666507720947,0.17535382509231567,0.84375,0.8825696110725403,0.8885350227355957,0.2261904925107956,0.01,0.1805744767189026,0.9666666388511658,0.08813559263944626,0.10169491171836852,0.09473684430122375,0.9204152822494508,0.8524881601333618,0.00978891272097826,0.1696161925792694,0.07457627356052399,0.8524881601333618,0.8134908080101013,0.8825696110725403,0.2995344400405884,0.17283950746059418,0.12881356477737427,0.9148515462875366,0.28407609462738037,0.09473423659801485,0.13538461923599243,0.10204081982374193,0.01928892359137535,0.9677419066429138,0.8666666746139526,0.1599999964237213,1.0,0.8852822184562683,0.7333333492279053,0.8658835887908936,0.8666666746139526,0.9333333373069764,0.095238097012043,0.587893545627594,0.08813559263944626,0.8982245922088623,0.9148515462875366,0.8866666555404663,0.8658835887908936,0.1846153736114502,0.375,0.7106574177742004,0.8776167631149292,0.8982245922088623,0.1419753134250641,0.017705239355564117,0.16946516931056976,0.09183673560619354,0.03199620172381401,0.09377174824476242,0.8778501749038696,0.1846153885126114,0.1599999964237213,0.7670766711235046,0.9268292784690856,0.09377777576446532,6,0.1712181717157364,0.17118844389915466,0.8871654272079468,0.8664495348930359,0.16564416885375977,0.07823128998279572,0.587893545627594,0.292725533246994,0.9815497994422911,0.09863945841789246,0.8134908080101013,0.7106574177742004,0.7670766711235046
smart_init_kenn_bottom_up_adapter_bert_ms,1,jasb0z1l,0.05845511704683304,0.2028985619544983,0.4000000059604645,0.1792530119419098,0.71875,0.8893611431121826,0.5605095624923706,0.23636363446712497,0.02,0.4033588469028473,0.699999988079071,0.0,0.11797752976417542,0.0990433320403099,0.9204152822494508,0.8800743818283081,0.006460218690335751,0.11145971715450288,0.028248587623238564,0.8800743818283081,0.7882070541381836,0.8893611431121826,0.5158954858779907,0.21153847873210907,0.14525139331817627,0.8988459706306458,0.3312101662158966,0.09902332723140717,0.04830918088555336,0.14689265191555023,0.0430867001414299,0.8387096524238586,0.6666666865348816,0.0,0.699999988079071,0.5840656757354736,0.1666666716337204,0.8097245693206787,0.0,0.7333333492279053,0.12359550595283508,0.6815337538719177,0.11299435049295424,0.8769611716270447,0.8988459706306458,0.5600000023841858,0.8097245693206787,0.20192307233810425,0.375,0.7669946551322937,0.7117552161216736,0.8769611716270447,0.11538460850715636,0.011634626425802708,0.2158203125,0.12921348214149475,0.05510783940553665,0.07643237709999084,0.7155265808105469,0.2499999850988388,0.19323672354221344,0.7678036689758301,0.6341463327407837,0.06188889220356941,6,0.1683405190706253,0.16809900104999542,0.555827260017395,0.8664495348930359,0.21904762089252472,0.06741572916507721,0.6815337538719177,0.2743166983127594,0.9815497994422911,0.11864406615495682,0.7882070541381836,0.7669946551322937,0.7678036689758301
smart_init_kenn_hybrid_adapter_bert_ms,0,93tir5jf,0.07063326239585876,0.1975308507680893,0.6000000238418579,0.1812434494495392,0.8125,0.8876689672470093,0.6847133636474609,0.23622049391269684,0.01,0.3139250874519348,0.800000011920929,0.02325581386685371,0.1179245263338089,0.10108133405447006,0.9204152822494508,0.871237576007843,0.008136991411447525,0.13979975879192352,0.07511737197637558,0.871237576007843,0.7983578443527222,0.8876689672470093,0.44679826498031616,0.18930040299892423,0.14084507524967194,0.90473210811615,0.3186485469341278,0.10121279954910278,0.1316872388124466,0.13270142674446106,0.033533405512571335,0.9032257795333862,0.6666666865348816,0.040816325694322586,0.8333333134651184,0.6982318162918091,0.5333333611488342,0.8310097455978394,0.1666666716337204,0.7666666507720947,0.10798121988773346,0.651222825050354,0.09389671683311462,0.8850123882293701,0.90473210811615,0.6766666769981384,0.8310097455978394,0.20661157369613647,0.375,0.7503281235694885,0.7745571732521057,0.8850123882293701,0.14814814925193787,0.01459287665784359,0.200583815574646,0.1232227459549904,0.04772688075900078,0.08275341987609863,0.7747013568878174,0.23140497505664823,0.16460905969142914,0.7681747674942017,0.7317073345184326,0.07795238494873047,6,0.17615732550621033,0.17624689638614657,0.6814100742340088,0.8664495348930359,0.21399176120758057,0.0845070406794548,0.651222825050354,0.2877851128578186,0.9815497994422911,0.11267605423927309,0.7983578443527222,0.7503281235694885,0.7681747674942017
smart_init_kenn_top_down_adapter_bert_ms,0,trp0m7n2,0.07898399233818054,0.20000000298023224,0.699999988079071,0.1800607442855835,0.84375,0.8861647248268127,0.7643312215805054,0.21352313458919525,0.03,0.2562333345413208,0.8999999761581421,0.04149377718567848,0.11249999701976776,0.09987515956163406,0.9204152822494508,0.8647423386573792,0.008663883432745934,0.1495911180973053,0.08298755437135696,0.8647423386573792,0.804665207862854,0.8861647248268127,0.3898108899593353,0.20000000298023224,0.125,0.908675491809845,0.3071320354938507,0.09991183131933212,0.14760148525238037,0.125,0.027370786294341087,0.9677419066429138,0.699999988079071,0.07380074262619019,0.8999999761581421,0.7736045122146606,0.6666666865348816,0.8450623154640198,0.3333333432674408,0.8999999761581421,0.11249999701976776,0.6286630630493164,0.08749999850988388,0.8901734352111816,0.908675491809845,0.7566666603088379,0.8450623154640198,0.20000000298023224,0.375,0.736905038356781,0.8148148059844971,0.8901734352111816,0.1549815535545349,0.015614938922226427,0.18922962248325348,0.11249999701976776,0.04163951054215431,0.08698678016662598,0.8143322467803955,0.22140219807624817,0.15555556118488312,0.7679542303085327,0.7317073345184326,0.08300000429153442,6,0.17666544020175934,0.17672251164913175,0.764319896697998,0.8664495348930359,0.1985294073820114,0.08713693171739578,0.6286630630493164,0.29212725162506104,0.9815497994422911,0.11249999701976776,0.804665207862854,0.736905038356781,0.7679542303085327
smart_init_kenn_bottom_up_adapter_bert_ms,0,dvxbr4zb,0.0692414790391922,0.20168067514896393,0.5666666626930237,0.1813291758298874,0.8125,0.8877238035202026,0.668789803981781,0.2319999933242798,0.01,0.32155877351760864,0.800000011920929,0.014285714365541937,0.11650485545396803,0.1010587066411972,0.9204152822494508,0.8720436692237854,0.0075218710117042065,0.1299971491098404,0.07619047909975052,0.8720436692237854,0.7971307039260864,0.8877238035202026,0.4532537758350372,0.1949152499437332,0.13875597715377808,0.9039782285690308,0.320538729429245,0.10130710154771803,0.13333334028720856,0.13658536970615387,0.034348830580711365,0.9032257795333862,0.6666666865348816,0.02500000037252903,0.800000011920929,0.6838932633399963,0.5333333611488342,0.8283364772796631,0.10000000149011612,0.7666666507720947,0.1116504818201065,0.6553412675857544,0.09569378197193146,0.8839801549911499,0.9039782285690308,0.6633333563804626,0.8283364772796631,0.20338983833789823,0.375,0.7526805996894836,0.7665056586265564,0.8839801549911499,0.14107882976531982,0.01356963999569416,0.2026394158601761,0.12745098769664764,0.048416465520858765,0.08199954032897949,0.7676438093185425,0.23728814721107483,0.16736403107643127,0.7681907415390015,0.707317054271698,0.0720595270395279,6,0.17558526992797852,0.1758505403995514,0.6656376123428345,0.8664495348930359,0.22033898532390592,0.08056872338056564,0.6553412675857544,0.28665414452552795,0.9815497994422911,0.11538461595773696,0.7971307039260864,0.7526805996894836,0.7681907415390015
smart_init_classifier_adapter_bert_ms,2,7ej7kbgc,0.09429366886615752,0.1768292635679245,0.7666666507720947,0.17561589181423187,0.84375,0.88253253698349,0.9044585824012756,0.2222222238779068,0.01,0.1733984798192978,0.9666666388511658,0.09333333373069765,0.10033445060253143,0.09504685550928116,0.9204152822494508,0.8517153263092041,0.010241243988275528,0.17699842154979706,0.07692307978868484,0.8517153263092041,0.8147629499435425,0.88253253698349,0.29003414511680603,0.1768292635679245,0.12624584138393402,0.915663480758667,0.2835051715373993,0.0950224995613098,0.13981764018535614,0.10067114233970642,0.018522385507822037,0.9677419066429138,0.8999999761581421,0.16969698667526245,1.0,0.9004337191581726,0.7666666507720947,0.8687084913253784,0.9333333373069764,0.9666666388511658,0.09731543809175491,0.58516925573349,0.0906040295958519,0.8992568254470825,0.915663480758667,0.903333306312561,0.8687084913253784,0.18237082660198212,0.375,0.7089844346046448,0.8856682777404785,0.8992568254470825,0.14024390280246735,0.01847582682967186,0.1687634289264679,0.0903010070323944,0.030981382355093956,0.09464161098003387,0.8859935402870178,0.18237082660198212,0.16463415324687958,0.7671255469322205,0.9268292784690856,0.0981111228466034,6,0.1720169633626938,0.17196574807167053,0.9038320779800416,0.8664495348930359,0.16314199566841123,0.07718120515346527,0.58516925573349,0.2939092516899109,0.9815497994422911,0.09731543809175491,0.8147629499435425,0.7089844346046448,0.7671255469322205
smart_init_classifier_adapter_bert_ms,1,fguvb35n,0.09255392849445344,0.17901235818862915,0.7666666507720947,0.17527975142002106,0.84375,0.8825696110725403,0.8885350227355957,0.2261904925107956,0.01,0.1805744767189026,0.9666666388511658,0.0878378376364708,0.10169491171836852,0.09464043378829956,0.9204152822494508,0.8524881601333618,0.00978891272097826,0.1696161925792694,0.07432432472705841,0.8524881601333618,0.8134830594062805,0.8825696110725403,0.2995344400405884,0.17283950746059418,0.12881356477737427,0.9148515462875366,0.2838541567325592,0.09465274214744568,0.1349693238735199,0.10204081982374193,0.01928892359137535,0.9677419066429138,0.8666666746139526,0.15950921177864075,1.0,0.8852821588516235,0.7333333492279053,0.8658835887908936,0.8666666746139526,0.9333333373069764,0.095238097012043,0.5876553058624268,0.08813559263944626,0.8982245922088623,0.9148515462875366,0.8866666555404663,0.8658835887908936,0.1846153736114502,0.375,0.7104833126068115,0.8776167631149292,0.8982245922088623,0.14153847098350525,0.017705239355564117,0.16930723190307617,0.09183673560619354,0.03199620172381401,0.09377174824476242,0.8778501749038696,0.1846153885126114,0.1599999964237213,0.7670628428459167,0.9268292784690856,0.09377777576446532,6,0.171060711145401,0.1710553765296936,0.8871654272079468,0.8664495348930359,0.16564416885375977,0.0779661014676094,0.5876553058624268,0.29262229800224304,0.9815497994422911,0.09863945841789246,0.8134830594062805,0.7104833126068115,0.7670628428459167
smart_init_classifier_adapter_bert_ms,0,37ovfeo2,0.09464161843061449,0.1762918084859848,0.7666666507720947,0.17572245001792908,0.84375,0.8826513886451721,0.9076433181762696,0.22287391126155853,0.01,0.179419606924057,0.9666666388511658,0.09364548325538637,0.10033445060253143,0.09512683749198914,0.9204152822494508,0.8518365621566772,0.010623985901474953,0.18301162123680115,0.0830564796924591,0.8518365621566772,0.8150225281715393,0.8826513886451721,0.29850155115127563,0.1762918084859848,0.12666666507720947,0.9157794117927552,0.28343623876571655,0.09513971209526062,0.1510574072599411,0.10033445060253143,0.019165558740496635,0.9677419066429138,0.8666666746139526,0.1702127456665039,1.0,0.9034639596939088,0.8333333134651184,0.8692734241485596,0.9333333373069764,0.9666666388511658,0.09698996692895888,0.5846752524375916,0.08666666597127914,0.8994632363319397,0.9157794117927552,0.90666663646698,0.8692734241485596,0.18237082660198212,0.375,0.7086856961250305,0.8872785568237305,0.8994632363319397,0.13897281885147095,0.019103510305285457,0.16865625977516174,0.0903010070323944,0.031885866075754166,0.09481559693813324,0.8876221179962158,0.1818181872367859,0.15757577121257782,0.7671453952789307,0.9268292784690856,0.10177778452634811,6,0.17220543324947357,0.1722179353237152,0.9071654677391052,0.8664495348930359,0.16314199566841123,0.07641196250915527,0.5846752524375916,0.29421958327293396,0.9815497994422911,0.09698996692895888,0.8150225281715393,0.7086856961250305,0.7671453952789307
