name,instance,run_id,test_incremental/micro/recall,test_incremental_only/macro_example/f1,test_incremental_only/macro_types/recall,test_incremental_computer-algorithm/macro_types/recall,test_incremental_only/micro/f1,test_incremental/macro_example/f1,test_incremental/macro_types/precision,test_incremental_computer/macro_types/precision,test_incremental_computer-algorithm/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_only/macro_types/f1,test/macro_example/precision,test_incremental_only/micro/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental/macro_example_exclusive/precision,threshold_pretraining,test_pretraining/macro_types/precision,test_incremental_computer-programming_language/macro_types/recall,epoch,test/macro_types/f1,test/macro_example/f1,test_incremental/micro/f1,test_pretraining/micro/f1,test_pretraining/macro_types/recall,test_pretraining/macro_example/recall,test_incremental/macro_example_exclusive/f1,test_incremental_only/macro_types/precision,test/micro/recall,test_incremental_computer/macro_types/f1,test_incremental_computer-programming_language/macro_types/precision,test/macro_types/recall,test_pretraining/macro_types/f1,test_incremental/micro/precision,test_pretraining/micro/precision,test_pretraining/macro_example/precision,test/micro/precision,test_pretraining/macro_example/f1,test_incremental/macro_types/recall,test_incremental_computer-algorithm/macro_types/precision,threshold_incremental,test/macro_types/precision,test_incremental/macro_example/recall,test_pretraining/micro/recall,test_incremental_only/macro_example/recall,test_incremental/macro_types/f1,test_incremental_only/micro/precision,test_incremental_only/macro_example/precision,test_incremental/macro_example_exclusive/recall,test_incremental_only/macro_example_exclusive/precision,test/micro/f1,test/macro_example/recall,test_incremental/macro_example/precision,test_incremental_computer/macro_types/recall,test_incremental_computer-programming_language/macro_types/f1
smart_init_box_kenn_top_down_adapter_bert_ms,0,q2f062ci,0.875,0.01913709193468094,0.9166666269302368,0.8666666746139526,0.8396946787834167,0.018856488168239594,0.8749455809593201,0.9803921580314636,0.9285714626312256,0.9166667461395264,0.8668796420097351,0.922199010848999,0.9166666865348816,0.9166667461395264,0.9333333969116212,0.25,0.8875652551651001,0.9666666388511658,64,0.8525310158729553,0.9142706990242004,0.8677685260772705,0.8918293118476868,0.8201575875282288,0.9064776301383972,0.903225839138031,0.8222222328186035,0.8810457587242126,0.900900900363922,0.644444465637207,0.8201575875282288,0.8525310158729553,0.8606557250022888,0.9028801321983336,0.922199010848999,0.9028801321983336,0.9142706990242004,0.888888955116272,1.0,0.62,0.8875652551651001,0.018267223611474037,0.8810457587242126,0.01913709193468094,0.8818621635437012,0.7746478915214539,0.01913709193468094,0.875,0.9166667461395264,0.8918293118476868,0.9064776301383972,0.01948503777384758,0.8333333134651184,0.7733333110809326
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,jfslci24,0.8833333253860474,0.019309496507048607,0.9333332777023317,0.8999999761581421,0.8421052694320679,0.01892128773033619,0.8702757358551025,0.9803921580314636,0.9473683834075928,0.9333333969116212,0.8702859282493591,0.9221410155296326,0.9333333373069764,0.9249250292778016,0.9305555820465088,0.25,0.8872905969619751,0.9666666388511658,64,0.8527572154998779,0.914330780506134,0.868852436542511,0.8918531537055969,0.8208112120628357,0.9066516160964966,0.9063297510147096,0.8152173757553101,0.8812636137008667,0.900900900363922,0.6304348111152649,0.8208112120628357,0.8527572154998779,0.8548387289047241,0.9027003049850464,0.9221410155296326,0.9027003049850464,0.914330780506134,0.9000000357627869,1.0,0.34,0.8872905969619751,0.01844119653105736,0.8812636137008667,0.01948503777384758,0.8848882913589478,0.767123281955719,0.01913709193468094,0.8833333849906921,0.9166667461395264,0.8918531537055969,0.9066516160964966,0.019427046179771423,0.8333333134651184,0.7631579041481018
smart_init_box_adapter_bert_ms,2,64ju6i7t,0.8833333253860474,0.01948503777384758,0.9333333373069764,0.8666666746139526,0.82962965965271,0.019111787900328636,0.8642123937606812,0.9803921580314636,0.9285714626312256,0.9333333969116212,0.8650762438774109,0.921967089176178,0.9333333373069764,0.9333333969116212,0.9500000476837158,0.25,0.8869339227676392,1.0,66,0.8525924682617188,0.9142451882362366,0.8617886304855347,0.8916565179824829,0.8208112120628357,0.9066516160964966,0.9154545664787292,0.8061224222183228,0.8812636137008667,0.900900900363922,0.6122449040412903,0.8208112120628357,0.8525924682617188,0.841269850730896,0.9022975564002992,0.921967089176178,0.9022975564002992,0.9142451882362366,0.9000000953674316,1.0,0.47,0.8869339227676392,0.01844119653105736,0.8812636137008667,0.01948503777384758,0.881743311882019,0.746666669845581,0.01948503777384758,0.8833333849906921,0.9333333969116212,0.8916565179824829,0.9066516160964966,0.01983298733830452,0.8333333134651184,0.7594937086105347
smart_init_box_adapter_bert_ms,1,z55p0nav,0.8583333492279053,0.01844119653105736,0.8833333253860474,0.800000011920929,0.8217054009437561,0.01882762648165226,0.8749455213546753,0.9803921580314636,0.888888955116272,0.8833333849906921,0.8516829609870911,0.9221410155296326,0.8833333253860474,0.8833333849906921,0.9500000476837158,0.25,0.8875652551651001,0.9666666388511658,89,0.8518242835998535,0.9140652418136596,0.8583333492279053,0.8915848731994629,0.8188503980636597,0.9061296582221984,0.9018433094024658,0.8222222328186035,0.8806100487709045,0.900900900363922,0.644444465637207,0.8188503980636597,0.8518242835998535,0.8583333492279053,0.9028367400169371,0.9221410155296326,0.9028367400169371,0.9140652418136596,0.8666666746139526,1.0,0.66,0.8875652551651001,0.017919275909662247,0.8806100487709045,0.01844119653105736,0.8707864284515381,0.7681159377098083,0.01844119653105736,0.8583333492279053,0.8833333849906921,0.8915848731994629,0.9061296582221984,0.01983298547565937,0.8333333134651184,0.7733333110809326
smart_init_box_adapter_bert_ms,0,1i9pi14b,0.8833333253860474,0.019309496507048607,0.9333333373069764,0.8666666746139526,0.8175182342529297,0.019003428518772125,0.8562091588973999,0.9803921580314636,0.9285714626312256,0.9333333969116212,0.8581157326698303,0.9217931032180786,0.9333333373069764,0.9249250292778016,0.9388889074325562,0.25,0.8864631652832031,1.0,66,0.8523749113082886,0.914159655570984,0.8548386693000793,0.8914600610733032,0.8208112120628357,0.9066516160964966,0.910264253616333,0.7941176891326904,0.8812636137008667,0.900900900363922,0.5882353186607361,0.8208112120628357,0.8523749113082886,0.828125,0.9018952250480652,0.9217931032180786,0.9018952250480652,0.914159655570984,0.9000000953674316,1.0,0.43,0.8864631652832031,0.01844119653105736,0.8812636137008667,0.01948503777384758,0.877558708190918,0.7272727489471436,0.01913709193468094,0.8833333849906921,0.9166667461395264,0.8914600610733032,0.9066516160964966,0.019601020961999893,0.8333333134651184,0.7407407164573669
no_init_kenn_hybrid_adapter_bert_ms,2,zqgylih9,0.9583333134651184,0.02026455849409103,0.9833333492279052,1.0,0.7763158082962036,0.02009356953203678,0.7778822183609009,0.9824561476707458,0.9090909361839294,0.9833333492279052,0.8009209036827087,0.9248144626617432,0.9833333492279052,0.9706724286079408,0.9666667580604552,0.375,0.8953210711479187,0.9666666388511658,30,0.8805801272392273,0.9197474122047424,0.8550185561180115,0.904136598110199,0.8663166165351868,0.9147355556488036,0.9624820351600648,0.675595223903656,0.8999999761581421,0.9572649598121644,0.5178571343421936,0.8663166165351868,0.8805801272392273,0.7718120813369751,0.908311367034912,0.9248144626617432,0.908311367034912,0.9197474122047424,0.9666666984558104,0.8333333134651184,0.09,0.8953210711479187,0.02000696025788784,0.8999999761581421,0.0205288790166378,0.8620598912239075,0.6413043737411499,0.02000695839524269,0.9583333730697632,0.9583333730697632,0.904136598110199,0.9147355556488036,0.02018093317747116,0.9333333373069764,0.674418568611145
no_init_kenn_top_down_adapter_bert_ms,2,3inpoa9g,0.949999988079071,0.02009356953203678,0.9666666388511658,0.9666666388511658,0.7435897588729858,0.020033899694681168,0.7366564869880676,0.9824561476707458,0.8055554628372192,0.9666666984558104,0.7508090138435364,0.9242345094680786,0.9666666388511658,0.9624820351600648,0.9694445133209229,0.375,0.8928959965705872,0.9666666388511658,30,0.8790686726570129,0.9193726778030396,0.8351648449897766,0.903522253036499,0.8656630516052246,0.9145616292953492,0.9596238136291504,0.6137565970420837,0.899782121181488,0.9572649598121644,0.5370370149612427,0.8656630516052246,0.8790686726570129,0.7450980544090271,0.9072934985160828,0.9242345094680786,0.9072934985160828,0.9193726778030396,0.9555555582046508,0.6904761791229248,0.31,0.8928959965705872,0.01983298733830452,0.899782121181488,0.02018093317747116,0.831947922706604,0.6041666865348816,0.02000695839524269,0.9500000476837158,0.9583333730697632,0.903522253036499,0.9145616292953492,0.02023892477154732,0.9333333373069764,0.6904761791229248
no_init_kenn_bottom_up_adapter_bert_ms,2,3mh7xdb2,0.9416666626930236,0.01983298733830452,0.949999988079071,0.9666666388511658,0.7972028255462646,0.019916554912924767,0.8070813417434692,0.9824561476707458,0.920634925365448,0.9500000476837158,0.8187692165374756,0.9256263375282288,0.949999988079071,0.9500000476837158,0.9666666984558104,0.375,0.8970386385917664,0.9333333373069764,30,0.8807329535484314,0.9199727177619934,0.8692307472229004,0.9045897126197816,0.8650094270706177,0.9143876433372498,0.9540029168128968,0.7193939685821533,0.899564266204834,0.9572649598121644,0.5600000023841858,0.8650094270706177,0.8807329535484314,0.8071428537368774,0.9096717238426208,0.9256263375282288,0.9096717238426208,0.9199727177619934,0.9444444179534912,0.8787878751754761,0.12,0.8970386385917664,0.01965901255607605,0.899564266204834,0.01983298733830452,0.8703765273094177,0.6867470145225525,0.01983298733830452,0.9416667222976683,0.9500000476837158,0.9045897126197816,0.9143876433372498,0.02018093317747116,0.9333333373069764,0.7000000476837158
no_init_kenn_hybrid_adapter_bert_ms,1,3vuvxqd0,0.9416666626930236,0.01983298733830452,0.949999988079071,1.0,0.9047619104385376,0.020084531977772713,0.9072088599205016,0.9824561476707458,0.9836065173149108,0.9500000476837158,0.9080156683921814,0.927597999572754,0.949999988079071,0.9500000476837158,0.9833333492279052,0.375,0.9029284715652466,0.8999999761581421,39,0.8835622668266296,0.9209454655647278,0.9300411939620972,0.9062774777412416,0.8650094270706177,0.914387583732605,0.9620490670204164,0.8695852756500244,0.899564266204834,0.9572649598121644,0.7714285850524902,0.8650094270706177,0.8835622668266296,0.9186992049217224,0.9130915403366088,0.927597999572754,0.9130915403366088,0.9209454655647278,0.9444445371627808,0.9677419066429138,0.81,0.9029284715652466,0.01965901255607605,0.899564266204834,0.01983298733830452,0.9254522919654846,0.8636363744735718,0.01983298733830452,0.9416667222976683,0.9500000476837158,0.9062774777412416,0.914387583732605,0.0205288790166378,0.9333333373069764,0.8307691812515259
no_init_kenn_top_down_adapter_bert_ms,1,1a6d7iw2,0.9416666626930236,0.01983298733830452,0.949999988079071,1.0,0.8837209343910217,0.020084531977772713,0.8805156946182251,0.9824561476707458,0.9523809552192688,0.9500000476837158,0.8856960535049438,0.9273080229759216,0.949999988079071,0.9500000476837158,0.9833333492279052,0.375,0.9013583064079284,0.8999999761581421,39,0.8828098773956299,0.9208024740219116,0.9186991453170776,0.9059791564941406,0.8650094270706177,0.914387583732605,0.9620490670204164,0.8295454978942871,0.899564266204834,0.9572649598121644,0.75,0.8650094270706177,0.8828098773956299,0.89682537317276,0.91248619556427,0.9273080229759216,0.91248619556427,0.9208024740219116,0.944444477558136,0.9090909361839294,0.8,0.9013583064079284,0.01965901255607605,0.899564266204834,0.01983298733830452,0.9113603234291076,0.8260869383811951,0.01983298733830452,0.9416667222976683,0.9500000476837158,0.9059791564941406,0.914387583732605,0.0205288790166378,0.9333333373069764,0.8181817531585693
no_init_kenn_bottom_up_adapter_bert_ms,1,9wl9e68w,0.949999988079071,0.02018093317747116,0.9666666984558104,1.0,0.865671694278717,0.020090557634830475,0.8508772253990173,0.9824561476707458,0.9090909361839294,0.9666666984558104,0.8664664030075073,0.9268441200256348,0.9666666388511658,0.9666666984558104,0.975000023841858,0.375,0.8996148705482483,0.9333333373069764,39,0.8823124766349792,0.9206619262695312,0.9083665013313292,0.9057016968727112,0.8656630516052246,0.9145616292953492,0.9623376727104188,0.7850877046585083,0.899782121181488,0.9572649598121644,0.7368420958518982,0.8656630516052246,0.8823124766349792,0.8702290058135986,0.9116997718811036,0.9268441200256348,0.9116997718811036,0.9206619262695312,0.9555555582046508,0.8333333134651184,0.4,0.8996148705482483,0.01983298733830452,0.899782121181488,0.02018093317747116,0.9001834988594055,0.7837837934494019,0.02018093317747116,0.9500000476837158,0.9666666984558104,0.9057016968727112,0.9145616292953492,0.02035490795969963,0.9333333373069764,0.8235294222831726
smart_init_kenn_horizontal_adapter_bert_ms,2,bn2s8u54,0.925000011920929,0.01913709193468094,0.9166666269302368,0.8999999761581421,0.8730158805847168,0.019652854651212692,0.9001349210739136,0.9824561476707458,0.9473683834075928,0.9166667461395264,0.8868831992149353,0.9270761013031006,0.9166666865348816,0.9166667461395264,0.9583333730697632,0.375,0.9025123715400696,0.9333333373069764,30,0.8826809525489807,0.920511782169342,0.9135801792144777,0.905838429927826,0.8637022376060486,0.914039671421051,0.941371738910675,0.8589743375778198,0.8991285562515259,0.9572649598121644,0.7179487347602844,0.8637022376060486,0.8826809525489807,0.9024389982223512,0.9126492738723756,0.9270761013031006,0.9126492738723756,0.920511782169342,0.9222222566604614,1.0,0.48,0.9025123715400696,0.01931106485426426,0.8991285562515259,0.01913709193468094,0.911044716835022,0.8333333134651184,0.01913709193468094,0.9250000715255736,0.9166667461395264,0.905838429927826,0.914039671421051,0.02000696025788784,0.9333333373069764,0.8115941882133484
smart_init_kenn_horizontal_adapter_bert_ms,1,xhntu5xx,0.9083333611488342,0.01844119653105736,0.8833333253860474,0.8666666746139526,0.8833333253860474,0.019553082063794136,0.9255245923995972,0.9824561476707458,0.9285714626312256,0.8833333849906921,0.8901431560516357,0.9277139902114868,0.8833333253860474,0.8833333849906921,0.9666666984558104,0.375,0.9040058851242064,0.8999999761581421,30,0.8827103972434998,0.9206494688987732,0.9198312759399414,0.905996024608612,0.8623950481414795,0.9136917591094972,0.936592698097229,0.8970588445663452,0.898692786693573,0.9572649598121644,0.7941176295280457,0.8623950481414795,0.8827103972434998,0.9316239356994628,0.91341894865036,0.9277139902114868,0.91341894865036,0.9206494688987732,0.9000000953674316,1.0,0.86,0.9040058851242064,0.01896311715245247,0.898692786693573,0.01844119653105736,0.9125838875770568,0.8833333253860474,0.01844119653105736,0.908333420753479,0.8833333849906921,0.905996024608612,0.9136917591094972,0.02018093317747116,0.9333333373069764,0.84375
no_init_kenn_hybrid_adapter_bert_ms,0,2bgh2cwo,0.9666666388511658,0.0202496275305748,1.0,1.0,0.07542426139116287,0.02009356953203678,0.3548769950866699,0.9824561476707458,0.0625,1.0,0.0789317637681961,0.7569290995597839,1.0,0.9699571132659912,0.9583333730697632,0.375,0.8704383969306946,1.0,13,0.8687008023262024,0.8284550905227661,0.13583138585090637,0.7813178896903992,0.8669701814651489,0.9149095416069032,0.9624820351600648,0.04108743369579315,0.9002178907394409,0.9572649598121644,0.04991680383682251,0.8669701814651489,0.8687008023262024,0.07304786145687103,0.6901620030403137,0.7569290995597839,0.6901620030403137,0.8284550905227661,0.9777778387069702,0.032258063554763794,0.01,0.8704383969306946,0.02018093317747116,0.9002178907394409,0.020876826718449593,0.5207512974739075,0.03919007256627083,0.01965901255607605,0.9666666984558104,0.9416667222976683,0.7813178896903992,0.9149095416069032,0.02000695839524269,0.9333333373069764,0.09508716315031052
no_init_kenn_top_down_adapter_bert_ms,0,3j6zpulu,0.9666666388511658,0.0202496275305748,1.0,1.0,0.07215875387191772,0.02009356953203678,0.3533133268356323,0.9824561476707458,0.06128702685236931,1.0,0.07459387928247452,0.7522028684616089,1.0,0.9699571132659912,0.9583333730697632,0.375,0.8703464269638062,1.0,13,0.8686550259590149,0.8256163001060486,0.13033707439899445,0.7760353088378906,0.8669701814651489,0.9149095416069032,0.9624820351600648,0.03874189406633377,0.9002178907394409,0.9572649598121644,0.0458715595304966,0.8669701814651489,0.8686550259590149,0.06987951695919037,0.6819607019424438,0.7522028684616089,0.6819607019424438,0.8256163001060486,0.9777778387069702,0.031612224876880646,0.05,0.8703464269638062,0.02018093317747116,0.9002178907394409,0.020876826718449593,0.519065797328949,0.037429820746183395,0.01965901255607605,0.9666666984558104,0.9416667222976683,0.7760353088378906,0.9149095416069032,0.02000695839524269,0.9333333373069764,0.08771929144859314
no_init_kenn_bottom_up_adapter_bert_ms,0,1ixj1e59,0.9666666388511658,0.0202496275305748,1.0,1.0,0.079470194876194,0.02009356953203678,0.35630524158477783,0.9824561476707458,0.06629834324121475,1.0,0.08287686854600906,0.7633446455001831,1.0,0.9699571132659912,0.9583333730697632,0.375,0.8705223798751831,1.0,13,0.8687426447868347,0.8322831392288208,0.14259374141693115,0.7873475551605225,0.8669701814651489,0.9149095416069032,0.9624820351600648,0.043229810893535614,0.9002178907394409,0.9572649598121644,0.052173912525177,0.8669701814651489,0.8687426447868347,0.07697412371635437,0.6996275186538696,0.7633446455001831,0.6996275186538696,0.8322831392288208,0.9777778387069702,0.034285712987184525,0.01,0.8705223798751831,0.02018093317747116,0.9002178907394409,0.020876826718449593,0.5222873687744141,0.04137931019067764,0.01965901255607605,0.9666666984558104,0.9416667222976683,0.7873475551605225,0.9149095416069032,0.02000695839524269,0.9333333373069764,0.09917356073856354
smart_init_kenn_horizontal_adapter_bert_ms,0,kxj6x148,0.949999988079071,0.020005447790026665,0.9666666984558104,0.9333333373069764,0.8169013857841492,0.019976910203695297,0.8460038900375366,0.9824561476707458,0.9655172228813172,0.9666666984558104,0.8619958162307739,0.9256843328475952,0.9666666388511658,0.9582608938217164,0.9638890027999878,0.375,0.8993282318115234,1.0,32,0.882174551486969,0.9200893640518188,0.8803088665008545,0.9049079418182372,0.8656630516052246,0.9145616292953492,0.9568940997123718,0.7777777910232544,0.899782121181488,0.9572649598121644,0.5555555820465088,0.8656630516052246,0.882174551486969,0.8201438784599304,0.9100925326347352,0.9256843328475952,0.9100925326347352,0.9200893640518188,0.9555555582046508,1.0,0.08,0.8993282318115234,0.01983298547565937,0.899782121181488,0.02018093317747116,0.8974488377571106,0.707317054271698,0.01983298547565937,0.9500000476837158,0.9500000476837158,0.9049079418182372,0.9145616292953492,0.020122941583395004,0.9333333373069764,0.7142857313156128
smart_init_kenn_hybrid_adapter_bert_ms,2,9zvfyjzw,0.925000011920929,0.01913709193468094,0.9166666269302368,0.8999999761581421,0.8870967626571655,0.019652854651212692,0.9130709767341614,0.9824561476707458,0.9473683834075928,0.9166667461395264,0.8971141576766968,0.9274240732192992,0.9166666865348816,0.9166667461395264,0.9583333730697632,0.375,0.903273344039917,0.9333333373069764,30,0.8830447196960449,0.920683205127716,0.9211618304252625,0.9060373306274414,0.8637022376060486,0.914039671421051,0.941371738910675,0.8783783912658691,0.8991285562515259,0.9572649598121644,0.7567567825317383,0.8637022376060486,0.8830447196960449,0.9173553586006165,0.9130530953407288,0.9274240732192992,0.9130530953407288,0.920683205127716,0.9222222566604614,1.0,0.67,0.903273344039917,0.01931106485426426,0.8991285562515259,0.01913709193468094,0.91762375831604,0.859375,0.01913709193468094,0.9250000715255736,0.9166667461395264,0.9060373306274414,0.914039671421051,0.02000696025788784,0.9333333373069764,0.8358209133148193
smart_init_kenn_top_down_adapter_bert_ms,2,hkdnfm66,0.9333333373069764,0.01948503963649273,0.9333333373069764,0.9333333373069764,0.8960000276565552,0.01974255032837391,0.9130710363388062,0.9824561476707458,0.9655172228813172,0.9333333969116212,0.9050223231315612,0.927482008934021,0.9333333373069764,0.9333333969116212,0.9583333730697632,0.375,0.903273344039917,0.9333333373069764,30,0.8833861351013184,0.9208000302314758,0.9256198406219482,0.9061574339866638,0.8643558025360107,0.9142136573791504,0.9456681609153748,0.8783783912658691,0.8993464112281799,0.9572649598121644,0.7567567825317383,0.8643558025360107,0.8833861351013184,0.9180327653884888,0.9130723476409912,0.927482008934021,0.9130723476409912,0.9208000302314758,0.9333333969116212,1.0,0.6900000000000001,0.903273344039917,0.01948503777384758,0.8993464112281799,0.01948503963649273,0.9230909943580629,0.8615384697914124,0.01948503963649273,0.9333333969116212,0.9333333969116212,0.9061574339866638,0.9142136573791504,0.02000696025788784,0.9333333373069764,0.8358209133148193
smart_init_kenn_bottom_up_adapter_bert_ms,2,efym8hm0,0.925000011920929,0.01913709193468094,0.9166666269302368,0.8999999761581421,0.8870967626571655,0.019652854651212692,0.9130709767341614,0.9824561476707458,0.9473683834075928,0.9166667461395264,0.8971141576766968,0.9274240732192992,0.9166666865348816,0.9166667461395264,0.9583333730697632,0.375,0.903273344039917,0.9333333373069764,30,0.8830447196960449,0.920683205127716,0.9211618304252625,0.9060373306274414,0.8637022376060486,0.914039671421051,0.941371738910675,0.8783783912658691,0.8991285562515259,0.9572649598121644,0.7567567825317383,0.8637022376060486,0.8830447196960449,0.9173553586006165,0.9130530953407288,0.9274240732192992,0.9130530953407288,0.920683205127716,0.9222222566604614,1.0,0.46,0.903273344039917,0.01931106485426426,0.8991285562515259,0.01913709193468094,0.91762375831604,0.859375,0.01913709193468094,0.9250000715255736,0.9166667461395264,0.9060373306274414,0.914039671421051,0.02000696025788784,0.9333333373069764,0.8358209133148193
smart_init_kenn_hybrid_adapter_bert_ms,1,lo6udj0h,0.9166666865348816,0.018789144232869148,0.8999999761581421,0.8999999761581421,0.915254294872284,0.01964515633881092,0.951141357421875,0.9824561476707458,0.9473683834075928,0.9000000953674316,0.9173989295959472,0.92823588848114,0.8999999761581421,0.9000000953674316,0.9666666984558104,0.375,0.9055127501487732,0.8999999761581421,39,0.8837709426879883,0.920994758605957,0.936170220375061,0.906414806842804,0.8630486726760864,0.9138656854629515,0.9410029649734496,0.9354838728904724,0.8989107012748718,0.9572649598121644,0.8709677457809448,0.8630486726760864,0.8837709426879883,0.95652174949646,0.9140452146530152,0.92823588848114,0.9140452146530152,0.920994758605957,0.9111111760139464,1.0,0.92,0.9055127501487732,0.01913709193468094,0.8989107012748718,0.018789144232869148,0.9306960701942444,0.931034505367279,0.018789144232869148,0.9166667461395264,0.9000000953674316,0.906414806842804,0.9138656854629515,0.02018093317747116,0.9333333373069764,0.8852458596229553
smart_init_kenn_top_down_adapter_bert_ms,1,scqlc1w5,0.925000011920929,0.01913709193468094,0.9166666269302368,0.9333333373069764,0.9166666865348816,0.01990135759115219,0.9396470785140992,0.9824561476707458,0.9491525292396544,0.9166667461395264,0.9174538254737854,0.9281779527664183,0.9166666865348816,0.9166667461395264,0.9833333492279052,0.375,0.904836654663086,0.8999999761581421,39,0.8837910890579224,0.9210545420646667,0.9367088675498962,0.906435251235962,0.8637022376060486,0.9140396118164062,0.9532751441001892,0.9182424545288086,0.8991285562515259,0.9572649598121644,0.8709677457809448,0.8637022376060486,0.8837910890579224,0.9487179517745972,0.9138618111610411,0.9281779527664183,0.9138618111610411,0.9210545420646667,0.9222222566604614,0.9655172228813172,0.91,0.904836654663086,0.01931106485426426,0.8991285562515259,0.01913709193468094,0.9308531284332277,0.9166666865348816,0.01913709193468094,0.9250000715255736,0.9166667461395264,0.906435251235962,0.9140396118164062,0.0205288790166378,0.9333333373069764,0.8852458596229553
smart_init_kenn_bottom_up_adapter_bert_ms,1,1jod2gwx,0.9083333611488342,0.01844119653105736,0.8833333253860474,0.8666666746139526,0.8907563090324402,0.019553082063794136,0.9335460662841796,0.9824561476707458,0.9285714626312256,0.8833333849906921,0.8960270285606384,0.9278879761695862,0.8833333253860474,0.8833333849906921,0.9666666984558104,0.375,0.9044777154922484,0.8999999761581421,30,0.8829352259635925,0.9207351803779602,0.9237288236618042,0.906095564365387,0.8623950481414795,0.9136917591094972,0.936592698097229,0.9090908765792848,0.898692786693573,0.9572649598121644,0.8181818127632141,0.8623950481414795,0.8829352259635925,0.9396551847457886,0.9136212468147278,0.9278879761695862,0.9136212468147278,0.9207351803779602,0.9000000953674316,1.0,0.89,0.9044777154922484,0.01896311715245247,0.898692786693573,0.01844119653105736,0.9164661765098572,0.8983050584793091,0.01844119653105736,0.908333420753479,0.8833333849906921,0.906095564365387,0.9136917591094972,0.02018093317747116,0.9333333373069764,0.8571428060531616
smart_init_kenn_hybrid_adapter_bert_ms,0,vgprmh34,0.9416666626930236,0.01983298547565937,0.949999988079071,0.9333333373069764,0.890625,0.019916554912924767,0.9024853706359864,0.9824561476707458,0.9655172228813172,0.9500000476837158,0.904137909412384,0.9272500872612,0.949999988079071,0.9500000476837158,0.9666666984558104,0.375,0.9026506543159484,0.9666666388511658,32,0.883429229259491,0.9207739233970642,0.9224489331245422,0.906078577041626,0.8650094270706177,0.914387583732605,0.9540029168128968,0.862500011920929,0.899564266204834,0.9572649598121644,0.7250000238418579,0.8650094270706177,0.883429229259491,0.9039999842643738,0.91268789768219,0.9272500872612,0.91268789768219,0.9207739233970642,0.9444444179534912,1.0,0.35000000000000003,0.9026506543159484,0.01965901255607605,0.899564266204834,0.01983298547565937,0.92298823595047,0.8382353186607361,0.01983298547565937,0.9416667222976683,0.9500000476837158,0.906078577041626,0.914387583732605,0.02018093317747116,0.9333333373069764,0.8285714387893677
smart_init_kenn_top_down_adapter_bert_ms,0,7iiv2p83,0.9416666626930236,0.01983298547565937,0.949999988079071,0.9333333373069764,0.8571428656578064,0.019916554912924767,0.8756335377693176,0.9824561476707458,0.9655172228813172,0.9500000476837158,0.8815046548843384,0.9265541434288024,0.949999988079071,0.9500000476837158,0.9666666984558104,0.375,0.9010711312294006,0.9666666388511658,32,0.8826720714569092,0.9204306602478028,0.9039999842643738,0.905581831932068,0.8650094270706177,0.914387583732605,0.9540029168128968,0.8222222328186035,0.899564266204834,0.9572649598121644,0.644444465637207,0.8650094270706177,0.8826720714569092,0.8692307472229004,0.911680281162262,0.9265541434288024,0.911680281162262,0.9204306602478028,0.944444477558136,1.0,0.4,0.9010711312294006,0.01965901255607605,0.899564266204834,0.01983298547565937,0.9087382555007936,0.7808219194412231,0.01983298547565937,0.9416667222976683,0.9500000476837158,0.905581831932068,0.914387583732605,0.02018093317747116,0.9333333373069764,0.7733333110809326
smart_init_kenn_bottom_up_adapter_bert_ms,0,vr45vtu2,0.9416666626930236,0.01983298547565937,0.949999988079071,0.9333333373069764,0.8769230246543884,0.019916554912924767,0.8909774422645569,0.9824561476707458,0.9655172228813172,0.9500000476837158,0.8945623636245728,0.9269021153450012,0.949999988079071,0.9500000476837158,0.9666666984558104,0.375,0.9019737243652344,0.9666666388511658,32,0.8831049799919128,0.9206022620201112,0.9149797558784484,0.9058796763420104,0.8650094270706177,0.914387583732605,0.9540029168128968,0.8452380895614624,0.899564266204834,0.9572649598121644,0.6904761791229248,0.8650094270706177,0.8831049799919128,0.8897637724876404,0.9122845530509948,0.9269021153450012,0.9122845530509948,0.9206022620201112,0.944444477558136,1.0,0.26,0.9019737243652344,0.01965901255607605,0.899564266204834,0.01983298547565937,0.9169321656227112,0.8142856955528259,0.01983298547565937,0.9416667222976683,0.9500000476837158,0.9058796763420104,0.914387583732605,0.02018093317747116,0.9333333373069764,0.8055554628372192
smart_init_classifier_adapter_bert_ms,2,k2jyf9go,0.9416666626930236,0.01983298733830452,0.949999988079071,0.9666666388511658,0.8769230246543884,0.02000090852379799,0.8830409646034241,0.9824561476707458,0.9666666388511658,0.9500000476837158,0.8878504633903503,0.926902174949646,0.949999988079071,0.9500000476837158,0.975000023841858,0.375,0.9015068411827089,0.9333333373069764,30,0.8828811645507812,0.9206023812294006,0.9149797558784484,0.9058796763420104,0.8650094270706177,0.9143876433372498,0.9580435156822203,0.8333333134651184,0.899564266204834,0.9572649598121644,0.699999988079071,0.8650094270706177,0.8828811645507812,0.8897637724876404,0.9122845530509948,0.926902174949646,0.9122845530509948,0.9206023812294006,0.9444444179534912,0.9666666388511658,0.47,0.9015068411827089,0.01965901255607605,0.899564266204834,0.01983298733830452,0.9127111434936525,0.8142856955528259,0.01983298733830452,0.9416667222976683,0.9500000476837158,0.9058796763420104,0.9143876433372498,0.02035490795969963,0.9333333373069764,0.7999999523162842
