metric,projector,instance,family,subset,precision,recall,f1,epoch
test_pretraining/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.7359575629234314,0.6595042943954468,0.6956366300582886,24
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.4883720874786377,0.699999988079071,0.5753424167633057,24
test_incremental/micro,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.6183205842971802,0.6403161883354187,0.629126250743866,24
test_incremental_organization-company-news/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.2926829159259796,0.2307692319154739,0.25806450843811035,24
test/micro,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.8403152227401733,0.7874076962471008,0.8130015730857849,24
test_pretraining/micro,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.8403152227401733,0.7874076962471008,0.8130015730857849,24
test_incremental/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.5019247531890869,0.5617184042930603,0.5301408767700195,24
test_incremental/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,2,organization/company,20,0.06586087495088577,0.05574740841984749,0.06038359925150871,24
test/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.8571338653564453,0.8006366491317749,0.827922523021698,29
test_incremental/macro_example_exclusive,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.780701756477356,0.6471735239028931,0.7076941728591919,29
test_incremental_organization-company/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,29
test_pretraining/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.8571338653564453,0.8006366491317749,0.827922523021698,29
test_incremental_only/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.5957446694374084,0.3414634168148041,0.43410852551460266,29
test/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.7470330595970154,0.6563907861709595,0.6987848281860352,29
test_incremental_only/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.013813517056405544,0.011840157210826874,0.012750938534736632,29
test_incremental_only/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.6618773937225342,0.389102578163147,0.4900915324687958,29
test_incremental_only/macro_example_exclusive,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.40000003576278687,0.3428571820259094,0.3692308068275452,29
test_pretraining/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.7470330595970154,0.6563907861709595,0.6987848281860352,29
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.9444444179534912,0.5666666626930237,0.7083333134651184,29
test_incremental/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.6977777481079102,0.6205533742904663,0.6569037437438965,29
test_incremental_organization-company-news/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.3793103396892547,0.21153846383094788,0.2716049551963806,29
test/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.8457680344581604,0.7864360809326172,0.81502366065979,29
test_pretraining/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.8457680344581604,0.7864360809326172,0.81502366065979,29
test_incremental/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.6828246116638184,0.510863721370697,0.5844579339027405,29
test_incremental/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,2,organization/company,20,0.06586087495088577,0.05459628254175186,0.05970187112689018,29
test/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.8565308451652527,0.7997274398803711,0.8271550536155701,19
test_incremental/macro_example_exclusive,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.7777777910232544,0.6276803016662598,0.6947141289710999,19
test_incremental_organization-company/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,19
test_pretraining/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.8565308451652527,0.7997274398803711,0.8271550536155701,19
test_incremental_only/micro,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.4375,0.25609755516052246,0.32307690382003784,19
test/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.7429125308990479,0.6522045135498047,0.6946096420288086,19
test_incremental_only/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.010360137559473516,0.0086334478110075,0.009418305940926077,19
test_incremental_only/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.5609244108200073,0.2865384817123413,0.37931200861930847,19
test_incremental_only/macro_example_exclusive,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.30000001192092896,0.25,0.27272728085517883,19
test_pretraining/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.7429125308990479,0.6522045135498047,0.6946096420288086,19
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.8571428656578064,0.4000000059604645,0.5454545617103577,19
test_incremental/micro,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.6637167930603027,0.5928853750228882,0.6263048052787781,19
test_incremental_organization-company-news/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.2647058963775635,0.17307692766189575,0.20930233597755432,19
test/micro,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.8441287279129028,0.7850757837295532,0.8135319948196411,19
test_pretraining/micro,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.8441287279129028,0.7850757837295532,0.8135319948196411,19
test_incremental/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.6155226230621338,0.4424876570701599,0.5148553848266602,19
test_incremental/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,1,organization/company,20,0.06561420857906342,0.052951812744140625,0.058606863021850586,19
test/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.8565053939819336,0.8006507158279419,0.82763671875,19
test_incremental/macro_example_exclusive,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.7748538255691528,0.6588693857192993,0.7121702432632446,19
test_incremental_organization-company/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,19
test_pretraining/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.8565053939819336,0.8006507158279419,0.82763671875,19
test_incremental_only/micro,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.5245901346206665,0.39024388790130615,0.4475524425506592,19
test/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.7443898320198059,0.657384991645813,0.6981872916221619,19
test_incremental_only/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.015786878764629364,0.013813517056405544,0.01473441906273365,19
test_incremental_only/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.5971177816390991,0.4134615361690521,0.4886013865470886,19
test_incremental_only/macro_example_exclusive,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.4571428894996643,0.40000003576278687,0.4266667068004608,19
test_pretraining/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.7443898320198059,0.657384991645813,0.6981872916221619,19
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.7894737124443054,0.5,0.6122449040412903,19
test_incremental/micro,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.6736401915550232,0.6363636255264282,0.6544715762138367,19
test_incremental_organization-company-news/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.4047619104385376,0.32692307233810425,0.3617021143436432,19
test/micro,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.8441342115402222,0.7872133851051331,0.8146807551383972,19
test_pretraining/micro,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.8441342115402222,0.7872133851051331,0.8146807551383972,19
test_incremental/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.6396515965461731,0.5271030068397522,0.5779489278793335,19
test_incremental/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,1,organization/company,20,0.06536753475666046,0.05558296293020248,0.06007947772741318,19
test/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.8566780686378479,0.7999600172042847,0.8273481130599976,21
test_incremental/macro_example_exclusive,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.7777777910232544,0.6423001885414124,0.7035765647888184,21
test_incremental_organization-company/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,21
test_pretraining/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.8566780686378479,0.7999600172042847,0.8273481130599976,21
test_incremental_only/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.48076921701431274,0.3048780560493469,0.3731343448162079,21
test/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.7446046471595764,0.6526231169700623,0.6955862641334534,21
test_incremental_only/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.012333497405052183,0.011346817947924135,0.011819601990282536,21
test_incremental_only/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.6023809909820557,0.2967948913574219,0.3976610004901886,21
test_incremental_only/macro_example_exclusive,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.3571428656578064,0.3285714387893677,0.3422619104385376,21
test_pretraining/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.7446046471595764,0.6526231169700623,0.6955862641334534,21
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.800000011920929,0.2666666805744171,0.4000000059604645,21
test_incremental/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.6695652008056641,0.6086956262588501,0.6376811861991882,21
test_incremental_organization-company-news/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.4047619104385376,0.32692307233810425,0.3617021143436432,21
test/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.8442588448524475,0.7858530879020691,0.8140096664428711,21
test_pretraining/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.8442588448524475,0.7858530879020691,0.8140096664428711,21
test_incremental/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.6431604027748108,0.4493252336978912,0.5290471315383911,21
test_incremental/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,1,organization/company,20,0.06561420857906342,0.0541851669549942,0.0593545138835907,21
test/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.8555269241333008,0.8021636605262756,0.8279864192008972,21
test_incremental/macro_example_exclusive,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.7514619827270508,0.6900584697723389,0.719452440738678,21
test_incremental_organization-company/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,21
test_pretraining/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.8555269241333008,0.8021636605262756,0.8279864192008972,21
test_incremental_only/micro,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.5365853905677795,0.5365853905677795,0.5365853905677795,21
test/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.7421660423278809,0.6652604937553406,0.7016120553016663,21
test_incremental_only/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.02170695550739765,0.018746916204690933,0.02011864073574543,21
test_incremental_only/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.5426356792449951,0.6064102649688721,0.5727531313896179,21
test_incremental_only/macro_example_exclusive,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.6285714507102966,0.5428571701049805,0.5825784206390381,21
test_pretraining/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.7421660423278809,0.6652604937553406,0.7016120553016663,21
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.6666666865348816,0.8666666746139526,0.7536232471466064,21
test_incremental/micro,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.6653845906257629,0.6837944388389587,0.6744639277458191,21
test_incremental_organization-company-news/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.41860464215278625,0.3461538553237915,0.378947377204895,21
test/micro,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.8429460525512695,0.7895452976226807,0.8153722882270813,21
test_pretraining/micro,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.8429460525512695,0.7895452976226807,0.8153722882270813,21
test_incremental/macro_types,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.603330135345459,0.6557354927062988,0.6284422278404236,21
test_incremental/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,0,organization/company,20,0.06339417397975922,0.058214109390974045,0.06069381162524223,21
test/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.855214536190033,0.8020650148391724,0.8277875185012817,18
test_incremental/macro_example_exclusive,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.7456140518188477,0.6871345043182373,0.7151808142662048,18
test_incremental_organization-company/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,18
test_pretraining/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.855214536190033,0.8020650148391724,0.8277875185012817,18
test_incremental_only/micro,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.511904776096344,0.5243902206420898,0.5180723071098328,18
test/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.7410277724266052,0.6648679971694946,0.7008850574493408,18
test_incremental_only/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.02121361531317234,0.018253576010465625,0.01962259411811829,18
test_incremental_only/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.5147476196289062,0.596794843673706,0.552743136882782,18
test_incremental_only/macro_example_exclusive,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.6142857074737549,0.5285714864730835,0.5682143568992615,18
test_pretraining/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.7410277724266052,0.6648679971694946,0.7008850574493408,18
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.6341463327407837,0.8666666746139526,0.7323943972587585,18
test_incremental/micro,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.6564885377883911,0.6798418760299683,0.6679611802101135,18
test_incremental_organization-company-news/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.395348846912384,0.32692307233810425,0.35789474844932556,18
test/micro,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.8423890471458435,0.7893509268760681,0.8150080442428589,18
test_pretraining/micro,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.8423890471458435,0.7893509268760681,0.8150080442428589,18
test_incremental/macro_types,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.5847381353378296,0.6493252515792847,0.6153415441513062,18
test_incremental/macro_example,no_init_box_kenn_top_down_adapter_bert_ms,0,organization/company,20,0.0629008337855339,0.05796743929386139,0.060333456844091415,18
test/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.8559545278549194,0.8019992113113403,0.8280989527702332,21
test_incremental/macro_example_exclusive,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.7602339386940002,0.6861598491668701,0.7213001847267151,21
test_incremental_organization-company/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,21
test_pretraining/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.8559545278549194,0.8019992113113403,0.8280989527702332,21
test_incremental_only/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.5526315569877625,0.5121951103210449,0.5316455364227295,21
test/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.7434029579162598,0.6638999581336975,0.7014058232307434,21
test_incremental_only/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.02072027511894703,0.018253576010465625,0.01940886490046978,21
test_incremental_only/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.5729386806488037,0.5730769634246826,0.5730078220367432,21
test_incremental_only/macro_example_exclusive,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.6000000238418579,0.5285714864730835,0.5620253682136536,21
test_pretraining/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.7434029579162598,0.6638999581336975,0.7014058232307434,21
test_incremental_organization-company-broadcast/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.7272727489471436,0.800000011920929,0.7619048357009888,21
test_incremental/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.6732283234596252,0.6758893132209778,0.6745561957359314,21
test_incremental_organization-company-news/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.41860464215278625,0.3461538553237915,0.378947377204895,21
test/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.8435811996459961,0.7891566157341003,0.8154617547988892,21
test_pretraining/micro,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.8435811996459961,0.7891566157341003,0.8154617547988892,21
test_incremental/macro_types,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.6235321760177612,0.633513331413269,0.6284831166267395,21
test_incremental/macro_example,no_init_box_kenn_bottom_up_adapter_bert_ms,0,organization/company,20,0.06413418054580688,0.05788521468639374,0.06084968522191048,21
test/macro_example,smart_init_box_adapter_bert_ms,2,organization/company,20,0.8259187340736389,0.8056929707527161,0.8156805038452148,8
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,2,organization/company,20,0.4142299890518189,0.780701756477356,0.5412695407867432,8
test_incremental_organization-company/macro_types,smart_init_box_adapter_bert_ms,2,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,8
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,2,organization/company,20,0.8259187340736389,0.8056929707527161,0.8156805038452148,8
test_incremental_only/micro,smart_init_box_adapter_bert_ms,2,organization/company,20,0.14575645327568054,0.9634146094322203,0.2532051205635071,8
test/macro_types,smart_init_box_adapter_bert_ms,2,organization/company,20,0.725955605506897,0.6798601150512695,0.7021521329879761,8
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,2,organization/company,20,0.0194869264960289,0.033053770661354065,0.024518759921193123,8
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,2,organization/company,20,0.14547844231128693,0.9641025066375732,0.25280919671058655,8
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,2,organization/company,20,0.5642857551574707,0.9571428298950196,0.709993302822113,8
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,2,organization/company,20,0.725955605506897,0.6798601150512695,0.7021521329879761,8
test_incremental_organization-company-broadcast/macro_types,smart_init_box_adapter_bert_ms,2,organization/company,20,0.10780669003725052,0.9666666388511658,0.1939799189567566,8
test_incremental/micro,smart_init_box_adapter_bert_ms,2,organization/company,20,0.2888889014720917,0.8221343755722046,0.42754366993904114,8
test_incremental_organization-company-news/macro_types,smart_init_box_adapter_bert_ms,2,organization/company,20,0.1831501871347427,0.9615384340286256,0.3076923191547394,8
test/micro,smart_init_box_adapter_bert_ms,2,organization/company,20,0.7761363387107849,0.7963466644287109,0.78611159324646,8
test_pretraining/micro,smart_init_box_adapter_bert_ms,2,organization/company,20,0.7761363387107849,0.7963466644287109,0.78611159324646,8
test_incremental/macro_types,smart_init_box_adapter_bert_ms,2,organization/company,20,0.3385586738586426,0.8941970467567444,0.4911567866802216,8
test_incremental/macro_example,smart_init_box_adapter_bert_ms,2,organization/company,20,0.03494491055607796,0.06586087495088577,0.045662105083465576,8
test/macro_example,smart_init_box_adapter_bert_ms,1,organization/company,20,0.8433771133422852,0.8040183782577515,0.82322758436203,25
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,1,organization/company,20,0.516569197177887,0.7456140518188477,0.6103096008300781,25
test_incremental_organization-company/macro_types,smart_init_box_adapter_bert_ms,1,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,25
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,1,organization/company,20,0.8433771133422852,0.8040183782577515,0.82322758436203,25
test_incremental_only/micro,smart_init_box_adapter_bert_ms,1,organization/company,20,0.2271186411380768,0.8170731663703918,0.35543766617774963,25
test/macro_types,smart_init_box_adapter_bert_ms,1,organization/company,20,0.7292536497116089,0.672848105430603,0.6999163031578064,25
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,1,organization/company,20,0.01652688719332218,0.027133693918585777,0.02054189331829548,25
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,1,organization/company,20,0.22628021240234375,0.7923076748847961,0.352023720741272,25
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,1,organization/company,20,0.47857144474983215,0.785714328289032,0.594834566116333,25
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,1,organization/company,20,0.7292536497116089,0.672848105430603,0.6999163031578064,25
test_incremental_organization-company-broadcast/macro_types,smart_init_box_adapter_bert_ms,1,organization/company,20,0.1438356190919876,0.699999988079071,0.23863637447357175,25
test_incremental/micro,smart_init_box_adapter_bert_ms,1,organization/company,20,0.4143763184547424,0.7747035622596741,0.5399448871612549,25
test_incremental_organization-company-news/macro_types,smart_init_box_adapter_bert_ms,1,organization/company,20,0.3087248206138611,0.8846153616905212,0.4577114582061768,25
test/micro,smart_init_box_adapter_bert_ms,1,organization/company,20,0.8118418455123901,0.7940147519111633,0.8028293251991272,25
test_pretraining/micro,smart_init_box_adapter_bert_ms,1,organization/company,20,0.8118418455123901,0.7940147519111633,0.8028293251991272,25
test_incremental/macro_types,smart_init_box_adapter_bert_ms,1,organization/company,20,0.3924265205860138,0.7796671390533447,0.5220778584480286,25
test_incremental/macro_example,smart_init_box_adapter_bert_ms,1,organization/company,20,0.04357835650444031,0.0629008412361145,0.05148639902472496,25
test/macro_example,smart_init_box_adapter_bert_ms,0,organization/company,20,0.8560197353363037,0.8005849123001099,0.8273748159408569,25
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,0,organization/company,20,0.7407407760620117,0.6598440408706665,0.6979561448097229,25
test_incremental_organization-company/macro_types,smart_init_box_adapter_bert_ms,0,organization/company,20,0.7247191071510315,0.7543859481811523,0.7392550110816956,25
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,0,organization/company,20,0.8560197353363037,0.8005849123001099,0.8273748159408569,25
test_incremental_only/micro,smart_init_box_adapter_bert_ms,0,organization/company,20,0.47826087474823,0.40243902802467346,0.4370861351490021,25
test/macro_types,smart_init_box_adapter_bert_ms,0,organization/company,20,0.7392013669013977,0.6566262245178223,0.6954713463783264,25
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,0,organization/company,20,0.012333497405052183,0.013813517056405544,0.013031619600951672,25
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,0,organization/company,20,0.4699999988079071,0.3948718011379242,0.4291728436946869,25
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,0,organization/company,20,0.3571428656578064,0.40000003576278687,0.3773585259914398,25
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,0,organization/company,20,0.7392013669013977,0.6566262245178223,0.6954713463783264,25
test_incremental_organization-company-broadcast/macro_types,smart_init_box_adapter_bert_ms,0,organization/company,20,0.4399999976158142,0.36666667461395264,0.4000000059604645,25
test_incremental/micro,smart_init_box_adapter_bert_ms,0,organization/company,20,0.6558704376220703,0.6403161883354187,0.6479999423027039,25
test_incremental_organization-company-news/macro_types,smart_init_box_adapter_bert_ms,0,organization/company,20,0.5,0.42307692766189575,0.4583333432674408,25
test/micro,smart_init_box_adapter_bert_ms,0,organization/company,20,0.8429374098777771,0.7874076962471008,0.8142268657684326,25
test_pretraining/micro,smart_init_box_adapter_bert_ms,0,organization/company,20,0.8429374098777771,0.7874076962471008,0.8142268657684326,25
test_incremental/macro_types,smart_init_box_adapter_bert_ms,0,organization/company,20,0.5549063682556152,0.5147098898887634,0.5340527892112732,25
test_incremental/macro_example,smart_init_box_adapter_bert_ms,0,organization/company,20,0.062489718198776245,0.055665187537670135,0.05888036265969277,25
test/macro_example,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.861632227897644,0.8608800768852234,0.8612560629844666,48
test_incremental/macro_example_exclusive,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.703703761100769,0.7660818696022034,0.7335690855979919,48
test_incremental_organization-company/macro_types,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.6844660043716431,0.8245614171028137,0.7480106353759766,48
test_pretraining/macro_example,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.861632227897644,0.8608800768852234,0.8612560629844666,48
test_incremental_only/micro,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.43589743971824646,0.6219512224197388,0.5125628113746643,48
test/macro_types,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.8481239676475525,0.8089321851730347,0.8280646800994873,48
test_incremental_only/macro_example,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.023680314421653748,0.022200297564268112,0.022916434332728382,48
test_incremental_only/macro_types,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.4761156439781189,0.6807692050933838,0.5603407621383667,48
test_incremental_only/macro_example_exclusive,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.6857143044471741,0.6428571939468384,0.6635944843292236,48
test_pretraining/macro_types,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.8481239676475525,0.8089321851730347,0.8280646800994873,48
test_incremental_organization-company-broadcast/macro_types,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.6279069781303406,0.8999999761581421,0.7397260665893555,48
test_incremental/micro,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.594427227973938,0.7588932514190674,0.6666666269302368,48
test_incremental_organization-company-news/macro_types,no_init_kenn_hybrid_adapter_bert_ms,2,organization/company,20,0.3243243098258972,0.4615384638309479,0.3809523582458496,48
